YCR065W	YLR228C	YGL209W	YGL035C	YMR280C	YKL109W	YKL043W	YGR288W	YCL067C	YKL032C	YPL248C	YDR421W	YPL177C	YGR044C	YCR040W	YMR042W	YBR112C	YCL066W	YJL089W	YML099C	YMR019W	YER045C	YOR140W	YDL170W	YOL067C	YCR039C	YDR006C	YIR019C	YIL175W	YNR081W	YDR143C	YFR006W	YDR210WD	YPR020W	YPR187W	YOR303W	YMR250W	YGL230C	YHL049C	YLR037C	YKR102W	YIL166C	YAL064CA	YDR356W	YJR159W	YEL058W	YGL089C	YCR105W	YGR102C	YGL210W
0.9441654	0.8530842	1.0528392	0.2441296	0.9274802	0.9861951	0.0722694	0.6386568	1.0768533	0.9420361	0.4939321	1.0777534	1.0522075	0.8104260	0.8548132	1.0279316	0.0949798	0.5766762	1.1150881	1.0609290	0.0071513	1.0147222	0.6624859	1.0456646	1.0157836	0.3651991	0.1849353	0.2360811	0.7221560	0.8794328	0.9902911	1.0140663	0.4023662	0.4020321	0.9361077	0.3749238	0.5127403	0.8053542	0.3896370	0.5863336	0.0995420	1.0066792	0.1621708	0.7717309	0.0052323	0.9108230	0.1513820	0.7231816	0.9508821	0.7167138
1.0512680	0.7603944	0.9340978	0.3104817	0.9346914	1.0371363	0.0576047	0.6734235	0.9247763	0.9672637	1.0902502	0.5001400	1.0096463	0.7590781	0.9225442	1.0074131	0.1464370	0.8209363	0.9209911	0.9034421	0.0234071	1.0122865	0.8033126	0.9871580	0.9525606	0.4199705	0.0587506	0.2097864	0.6704497	0.8689672	0.8996908	1.0325202	0.3623457	0.3526877	0.9915198	0.3644795	0.5192554	0.7632751	0.3714839	0.5774512	0.0979261	0.9630237	0.1538893	0.7726672	0.0128787	0.8610416	0.1037655	0.8041623	1.0518087	0.6469569
0.9599372	0.8938042	1.0122022	0.2727110	0.9019928	0.9701484	0.0695942	0.6753030	1.1470323	0.9847906	1.0304885	0.9092877	0.4787308	0.7320899	0.9354841	1.0447989	0.1184940	0.6949872	0.9862412	0.9611785	0.0247904	0.9657203	0.9236115	0.9895677	1.0178537	0.3514896	0.0532453	0.3136870	0.7786610	1.0113128	0.9677401	0.9102822	0.3654107	0.3868363	1.0443441	0.3205555	0.4693398	0.7908578	0.2947643	0.6021999	0.1267042	0.9335707	0.1238408	0.7932611	0.0044595	0.7656177	0.1624591	0.8674401	1.0130486	0.6611298
1.0247348	0.8549182	0.9643981	0.2618322	0.9850481	1.0195346	0.0577672	0.6353310	0.9114992	1.0080644	1.0923129	1.0223407	1.0244803	0.3513529	0.8356971	1.0901960	0.1031611	0.7914562	0.9628889	0.9900806	0.0107637	0.9817005	0.8292859	0.9602653	0.9606279	0.4037745	0.0357865	0.1794814	0.7301065	1.0384885	1.1114905	1.0934791	0.3688175	0.4112830	0.9532391	0.3488186	0.5088764	0.7369813	0.2831848	0.5034772	0.1206976	0.9073300	0.1540405	0.7595237	0.0018254	0.8563728	0.1271706	0.8205500	1.0063412	0.7553584
1.0462996	0.8491756	0.8939476	0.3328015	0.8788085	1.0194446	0.0656740	0.6064831	1.0528248	1.0689731	0.9563545	1.0511273	0.9472858	0.6733017	0.4431372	0.9917644	0.1020767	0.7342544	0.9860908	1.0133288	0.0253163	1.0408483	0.8647811	1.0773242	1.1179273	0.3862641	0.0957166	0.1915952	0.7120914	0.9994996	1.0411859	1.0320513	0.4228582	0.3595740	0.9158254	0.3135453	0.6218407	0.8772074	0.2715996	0.6120579	0.0894262	0.9892615	0.2100062	0.7653621	0.0071374	0.8464563	0.3267188	0.8746510	0.9623864	0.7667549
0.9340808	0.8639571	0.9611498	0.2540043	0.9063309	1.0320665	0.0609450	0.7205084	1.0398282	1.1008821	0.9860801	1.0051515	1.0850700	0.6782369	0.9267155	0.4733621	0.1107099	0.8100284	0.9665416	1.0198176	0.0134077	1.0120117	0.8393453	0.9708040	1.0072013	0.4068459	0.0381617	0.2075788	0.7605619	1.1068814	0.9383411	0.9749225	0.2774964	0.4032238	1.0385365	0.2030254	0.5330683	0.8076455	0.2504771	0.6379702	0.0947053	1.0095599	0.1828605	0.8912391	0.0121536	0.8937074	0.1377098	0.8810764	0.9692056	0.6648569
1.0298761	0.8721028	1.0066403	0.2043049	0.8985270	1.0065973	0.0650251	0.7572056	0.9550822	1.0032159	0.9912092	1.0237817	0.9433730	0.7367239	0.8609448	0.9849771	0.0883790	0.7308464	0.9670049	1.0774054	0.0148258	1.0542186	0.7614823	1.0000517	0.9918746	0.4653372	0.0454226	0.2261404	0.7764369	0.9742197	1.0560199	1.0678778	0.3773511	0.3078058	0.8723117	0.3356548	0.5631183	0.8026768	0.2574833	0.6076803	0.1680948	1.1433725	0.1603356	0.7867553	0.0070276	0.8615757	0.1370556	0.8954906	1.0011693	0.6803315
0.9983174	0.7612386	1.0023984	0.2561629	0.9484099	0.9437257	0.0720135	0.6739041	1.0647052	1.0128484	0.9216485	0.9958461	1.0371316	0.6542016	0.8992471	1.0372235	0.1278902	0.4164194	0.9788481	1.0407365	0.0231990	1.0041597	0.8127757	1.0029682	0.9995133	0.4000250	0.0459734	0.2037692	0.6950117	1.0263150	0.9433065	1.0165426	0.3656391	0.4315010	0.9612363	0.3479963	0.5930646	0.8286357	0.3077580	0.6014931	0.0691247	1.0806612	0.1571633	0.8005702	0.0113799	0.8212109	0.1863055	0.8911479	0.9444711	0.7454936
1.0685952	0.7386499	0.9858484	0.2432812	0.8902855	1.0737016	0.0384104	0.5840183	0.9074670	1.0001761	0.9930235	0.9478694	0.9753183	0.6990536	0.9899735	0.9767168	0.0957981	0.7108453	0.4932973	1.0034155	0.0192984	0.9895185	0.8676348	1.0639566	0.9752019	0.3602550	0.0617687	0.1955366	0.7188989	1.0333842	1.0105255	1.0320706	0.3321310	0.3809632	0.9020887	0.3081085	0.6055046	0.4207063	0.3357727	0.5451584	0.1230164	1.0408332	0.1844932	0.8023452	0.0035910	0.7891690	0.1602751	0.9078839	1.0100488	0.6432650
1.0501150	0.9007763	0.9974670	0.2986863	0.8400270	1.0169313	0.0696153	0.7454029	1.0626875	1.0697943	0.8180531	1.0155169	1.1111054	0.6931429	0.8665904	0.9884881	0.0922918	0.6964546	1.0538657	0.4995703	0.0106864	1.0091528	0.7599746	0.9995635	0.9038503	0.4035677	0.0589200	0.2033534	0.7200606	0.9524868	1.1201246	1.0127404	0.2045721	0.4142241	0.9224228	0.3988669	0.5403152	0.8143165	0.2819126	0.5557974	0.0846320	0.9719994	0.1779598	0.8480384	0.0088080	0.7046550	0.0945179	0.7637332	0.9684488	0.7368812
