YCR065W	YLR228C	YGL209W	YGL035C	YMR280C	YKL109W	YKL043W	YGR288W	YCL067C	YKL032C	YPL248C	YDR421W	YPL177C	YGR044C	YCR040W	YMR042W	YBR112C	YCL066W	YJL089W	YML099C	YMR019W	YER045C	YOR140W	YDL170W	YOL067C	YCR039C	YDR006C	YIR019C	YIL175W	YNR081W	YDR143C	YFR006W	YDR210WD	YPR020W	YPR187W	YOR303W	YMR250W	YGL230C	YHL049C	YLR037C	YKR102W	YIL166C	YAL064CA	YDR356W	YJR159W	YEL058W	YGL089C	YCR105W	YGR102C	YGL210W
0.9999998	0.8327779	0.9053644	0.1741259	0.9098990	0.7856865	0.0046213	0.6882462	0.9982193	0.6654185	0.9533028	1.0000000	0.9998687	0.6862861	0.9017070	0.7487980	0.4464180	0.7809573	0.9279498	0.9370091	0.2013098	0.9999997	0.7319468	1.0000000	0.5349424	0.2688861	0.0188120	0.0030268	0.6124534	0.9459252	0.9839033	0.9964103	0.0169354	0.3603166	0.9542438	0.1052847	0.6071888	0.8783213	0.3237305	0.5824148	0.0003802	0.6697429	0.0002095	0.7879883	0.0978613	0.8310661	0.0070938	0.8404600	0.9899110	0.8164045
1.0000000	0.7550015	0.9053644	0.1516344	0.9345935	1.0000000	0.0015598	0.6696274	0.9816556	0.9896045	0.9870194	0.9108284	0.9999944	0.7057697	0.5439426	1.0000000	0.0000002	0.6172638	0.9298122	1.0000000	0.2353549	1.0000000	0.8667882	0.8163253	0.4753730	0.2253706	0.0148394	0.0003264	0.2321714	0.9471235	0.9726545	0.9956894	0.1850583	0.3813919	0.9709847	0.2326930	0.4638357	0.7092885	0.3201558	0.5824147	0.0001856	0.9972531	0.1819125	0.6814929	0.0215691	0.8280780	0.1490779	0.8560224	0.9283017	0.6387228
0.9999948	0.7549969	0.9979009	0.1771757	0.9506486	0.9999994	0.0117504	0.6696240	0.9980621	0.8091197	0.9122037	0.8362165	0.9999148	0.7042636	0.8952397	1.0000000	0.5830785	0.4614521	0.9309192	0.7959210	0.0787676	0.9999952	0.9915852	1.0000000	0.8658146	0.6787536	0.0208426	0.1886328	0.7205743	0.9881471	0.9999999	0.9962392	0.1999103	0.3813922	0.9659474	0.1959642	0.4638339	0.7940206	0.3201623	0.5631929	0.1178970	0.9999690	0.3687852	0.7763989	0.0298605	0.7420329	0.0215333	0.6424953	0.9713892	0.6387209
1.0000000	0.7550005	0.9984507	0.1491254	0.6620728	0.6603942	0.0026346	0.6696265	0.9524574	0.8231076	0.8345050	0.5628807	0.7749017	0.7411592	0.8838276	0.8142211	0.1779747	0.6044422	0.8895708	1.0000000	0.0972491	0.8073558	0.8973646	0.9109799	0.7973295	0.4694233	0.0667293	0.1343889	0.8198720	0.9855508	0.9726545	0.9897078	0.1408325	0.4593449	0.9092079	0.3317211	0.5927666	0.7981704	0.1912605	0.2824557	0.4224215	0.8944236	0.0020023	0.8052297	0.0131613	0.9123253	0.0072133	0.8239290	0.9867651	0.6387224
0.9104866	0.7654248	0.9958008	0.2079542	0.9994584	0.9998663	0.0704952	0.6794436	0.9991561	1.0000000	0.9826837	0.9785143	0.9999287	0.7477103	0.2044473	0.9586463	0.2133740	0.7821756	0.9338588	0.9714711	0.0000339	0.9992654	0.9522399	0.3555469	1.0000000	0.4948665	0.0535421	0.2127923	0.4482598	0.9469794	0.9820409	0.9975041	0.4571807	0.3674736	0.9618369	0.1335357	0.5899696	0.7110292	0.4311364	0.2989581	0.0366319	0.7811362	0.0161762	0.8102690	0.0000001	0.7847469	0.5675428	0.9788325	0.9682863	0.6995645
0.9951833	0.7961115	0.9388445	0.2700785	0.6759904	0.9996867	0.0731542	0.7019764	0.9980082	0.7590583	0.7317166	1.0000000	0.9999190	0.6861038	0.8952467	1.0000000	0.0001836	0.7351762	0.8932987	0.7546505	0.2148187	0.9991850	0.6845421	1.0000000	0.8878910	0.5280453	0.0371207	0.1494285	0.1751435	0.9739904	0.9999997	0.9970830	0.2202703	0.3069923	0.9329855	0.3780982	0.5689371	0.7550043	0.3253983	0.5851383	0.2637793	0.6891005	0.0549437	0.8339886	0.0039477	0.8173126	0.1282120	0.7058150	0.9188144	0.6373759
0.8259907	0.6534582	0.9010379	0.2086173	0.9579345	0.7799962	0.0719846	0.6023798	0.9801992	0.8300492	0.9791394	0.8699118	0.7335706	0.6700384	0.6371714	1.0000000	0.0761504	0.7024842	0.9314005	0.5009849	0.0609838	0.9449903	0.9533933	0.6729963	1.0000000	0.3964639	0.0537618	0.5009962	0.7811679	0.9918335	0.9726540	0.9604605	0.6908166	0.4856616	0.9199698	0.4173926	0.4962307	0.8268240	0.3968595	0.3415914	0.2304550	0.9867084	0.0163607	0.6468822	0.0064218	0.7780569	0.1646050	0.8756140	0.9913416	0.6837022
0.8507710	0.7595174	0.9952753	0.1557640	0.9402940	0.8829090	0.0010619	0.5904807	0.9748240	1.0000000	0.6095910	0.8225765	0.8855956	0.7556081	0.4148266	0.8220990	0.0000001	0.6552453	0.9341271	0.4899785	0.0973758	1.0000000	0.6571213	0.3704186	1.0000000	0.2088727	0.1205220	0.0001641	0.2195264	0.9076349	0.9726541	0.9929995	0.3245231	0.3384708	0.9571965	0.5078986	0.5620811	0.8098899	0.5204335	0.6732879	0.4844553	0.9999260	0.0000216	0.6524231	0.0198258	0.7732320	0.3835322	0.9615553	0.9758245	0.6743806
0.9940349	0.8554360	0.9052814	0.1580239	0.6879580	0.9999040	0.0704952	0.6668352	0.9793899	1.0000000	0.9861967	0.7182206	0.4965710	0.6692858	0.5087535	0.9883377	0.0001605	0.7852492	0.8962822	1.0000000	0.2048033	0.9992654	0.9334597	1.0000000	1.0000000	0.4894541	0.0184435	0.3495234	0.7202279	0.9924848	0.9999997	0.8858987	0.6606990	0.3332836	0.9708210	0.1927421	0.6961280	0.6944272	0.3266625	0.3677228	0.0837496	0.9984446	0.0161762	0.7728799	0.0887569	0.7392546	0.2097468	0.8454704	0.9353795	0.6370514
0.9825646	0.7885304	0.9984929	0.1324813	0.5123935	0.9999516	0.0704952	0.6613841	0.9821206	1.0000000	0.9911325	1.0000000	1.0000000	0.7559582	0.8952408	1.0000000	0.3352974	0.7847791	0.8669072	0.9367128	0.0000175	0.9439405	0.8931701	1.0000000	0.8126388	0.5743841	0.0530217	0.1475319	0.7202161	0.9913618	0.9726544	0.9733617	0.1533023	0.3814115	0.9594974	0.4581982	0.4591250	0.6803617	0.3395341	0.5406041	0.0976267	0.9774940	0.2917613	0.7702156	0.1846959	0.8679916	0.0082341	0.8461946	0.9895282	0.6720533
0.8497051	0.6299070	0.9019582	0.2804934	0.9673722	0.9817883	0.0706539	0.7541873	0.9983399	0.9732310	0.9685670	0.8634598	0.9999996	0.6863951	0.7952465	0.9191168	0.1556554	0.7809694	0.9319978	0.7208784	0.2084893	0.9992607	0.7341336	0.7524971	1.0000000	0.2143406	0.0544488	0.1476494	0.7247648	0.9668817	0.9999995	0.9956815	0.6749234	0.3286805	0.9714372	0.2530391	0.4202919	0.7871936	0.2452862	0.6739581	0.0101716	0.5674172	0.0622933	0.8869124	0.1607132	0.6914957	0.0129677	0.8606974	0.9278554	0.5915796
0.9956838	0.8213513	0.9987527	0.2547679	0.9985256	0.9035721	0.0710296	0.6676103	0.9975642	0.9210571	0.7301741	1.0000000	0.9999915	0.6857128	0.8976885	1.0000000	0.1625743	0.7362210	0.9798818	1.0000000	0.0657237	0.6140038	0.9216424	1.0000000	0.5889647	0.5537446	0.0837476	0.1479256	0.7453551	0.9300025	0.9999997	0.9962116	0.0292592	0.4231739	0.9280810	0.2585514	0.5694142	0.8482076	0.2349930	0.5848569	0.1076830	0.9509192	0.3063528	0.8139337	0.0000600	0.8731636	0.1280873	0.7965695	0.9187248	0.6747043
0.6050260	0.3212188	0.9774569	0.2599841	0.9593876	0.7909778	0.0708305	0.5939247	0.9983620	0.9470246	0.9755049	1.0000000	0.5720076	0.6864125	0.8478774	0.8611719	0.1798579	0.7833429	0.9890982	0.6092026	0.0000346	0.9374534	0.7957806	0.8366165	1.0000000	0.3309675	0.0184978	0.3487370	0.7385368	0.9908070	0.9999961	0.9268131	0.3243340	0.4650831	0.9207930	0.2617171	0.5516363	0.7332647	0.6587852	0.8345651	0.0082818	0.7480187	0.1214177	0.7592273	0.0022901	0.4160221	0.0066683	0.8297371	0.9921646	0.4853581
0.9455899	0.7611913	0.9968209	0.2552328	0.6235708	0.8748593	0.0704952	0.6430651	0.9804265	1.0000000	0.8605027	0.9036640	0.9998831	0.6702428	0.7508959	0.6767976	0.0167648	0.7684357	0.8775305	1.0000000	0.2419756	0.8093360	0.8692496	0.6762362	0.7978815	0.7115969	0.0637151	0.1475473	0.3391983	0.9414339	0.9999996	0.9966007	0.1412696	0.3447992	0.9290283	0.1756432	0.5957555	0.6855474	0.1846160	0.3899688	0.0124598	0.9969239	0.3754201	0.6716796	0.1662562	0.8559992	0.1377057	0.7535391	0.9246262	0.7840247
1.0000000	0.7550012	0.9053644	0.1753648	0.9243134	1.0000000	0.0017874	0.6696272	0.9990217	0.8467286	0.9839086	0.9527093	0.9989609	0.6869921	0.6942115	1.0000000	0.5310859	0.7823539	0.9869599	0.5755311	0.0413523	1.0000000	0.7362888	0.8947678	0.7516583	0.5396588	0.0534644	0.4626771	0.4267877	0.9918471	0.9726545	0.9962682	0.1067350	0.3295648	0.9329999	0.5078238	0.4638356	0.7431538	0.3201561	0.5338112	0.1772060	0.8247984	0.2335837	0.8174845	0.0417538	0.7420359	0.1393559	0.8497824	0.9282280	0.7490808
0.9235187	0.7288682	0.9684112	0.2034611	0.9497839	0.8524242	0.0704952	0.6713277	0.9802779	1.0000000	0.8614915	0.9023299	0.9999238	0.7116174	0.8162184	1.0000000	0.3469200	0.4732868	0.9542265	1.0000000	0.0000276	0.8210184	0.8139464	0.7804699	0.9378153	0.3862294	0.0635951	0.2257803	0.6749908	0.9415145	0.9726544	0.9957753	0.3882697	0.4048347	0.9250149	0.4484777	0.4425376	0.8834342	0.4150462	0.6274213	0.3022884	0.8988946	0.0161762	0.7804838	0.0088155	0.8091939	0.1565382	0.5874225	0.9858017	0.6161134
0.9287148	0.7988989	0.9041458	0.1596427	0.6223405	0.9998949	0.0721380	0.6343132	0.9817162	0.8188939	0.9859555	0.9212030	0.9999560	0.7260618	0.8952421	0.7341634	0.0001745	0.6081041	0.9378266	0.9295081	0.0000378	0.9992163	0.8528636	1.0000000	1.0000000	0.1615884	0.0533374	0.3315717	0.7201967	0.9912238	0.9726543	0.9733608	0.3243101	0.3814344	0.9603951	0.1130538	0.4440317	0.7129732	0.1990685	0.2106743	0.0058873	0.9543007	0.3263007	0.7818461	0.0103115	0.7882271	0.1336255	0.8454351	0.9282767	0.7885552
0.9958035	0.8097902	0.9053064	0.2096220	0.7624032	0.8632906	0.0704952	0.7224217	0.9811009	1.0000000	0.8295451	1.0000000	0.6677026	0.6708691	0.8989141	0.9986427	0.1206369	0.3458268	0.9618055	1.0000000	0.0652968	0.9992654	0.7068013	1.0000000	1.0000000	0.2982277	0.0673423	0.2879647	0.7566044	0.9394188	0.9999998	0.9516276	0.5334897	0.4423776	0.9256955	0.3982849	0.6082035	0.7227871	0.2246925	0.3905087	0.0057643	0.8920456	0.0161762	0.6807646	0.3848433	0.7400846	0.1678981	0.6156508	0.9850738	0.8357315
0.7987599	0.7983458	0.8997685	0.2022147	0.9117557	0.9727748	0.0382394	0.5579717	0.9925496	1.0000000	0.9799959	0.5135133	0.6387089	0.6812709	0.8856307	1.0000000	0.0000178	0.7866457	0.9597606	0.1808854	0.0468227	0.8514736	0.7854914	0.9633281	1.0000000	0.4909432	0.0537092	0.5237096	0.6787829	0.9468912	0.9999990	0.9714399	0.4925016	0.3926177	0.9317118	0.4212531	0.4038812	0.7218296	0.6018354	0.6609527	0.0571329	0.9231359	0.5474008	0.6404965	0.2730344	0.7457698	0.1274427	0.8458804	0.9880590	0.6643249
