YPL075W	YDR310C	YLR098C	YCL067C	YCL066W	YDR421W	YLR013W	YGR044C	YCR018C	YCR097W	YDR146C	YOL089C	YGL035C	YJL110C	YDR123C	YOR140W	YKL109W	YCR040W	YMR280C	YOL108C	YLR131C	YKL185W	YBL103C	YGL254W	YMR070W	YGL140C	YIL099W	YGR238C	YMR027W	YCL041C	YHR135C	YGL077C	YMR272C	YGR260W	YBR093C	YDR278C	YNL130CA	YOR257W	YML125C	YNL182C	YER127W	YDL068W	YDR279W	YNL327W	YJL078C	YMR251WA	YBL112C	YNL269W	YKR042W	YEL070W
0.7180436	0.0191007	0.7705469	0.3150218	0.6038707	0.7409133	0.5851888	0.6731933	0.2011804	0.4135525	0.0381947	0.7412598	0.6570482	0.8298851	0.7461563	0.3359039	0.6352032	0.1366338	0.7394983	0.7645740	0.7335487	0.1075378	0.6227640	0.5900793	0.0524287	0.0866094	0.1012072	0.2252881	0.3344369	0.0279441	0.0836299	0.7386346	0.7585364	0.0069758	0.2251043	0.4687676	0.3137279	0.0445515	0.0105035	0.7003761	0.0554805	0.0944771	0.5493810	0.5375478	0.0975579	0.2773726	0.0257152	0.0188868	0.1427436	0.3171895
0.7024268	0.0145383	0.6954740	0.2431056	0.5673102	0.6408347	0.6029257	0.7147211	0.1534738	0.3886538	0.0452732	0.7031013	0.7310761	0.7291170	0.6876047	0.3719168	0.7574024	0.1731308	0.6810227	0.6796503	0.6987473	0.0560167	0.6002511	0.6573848	0.1348484	0.1021902	0.0450291	0.1851708	0.2737175	0.0236167	0.0199963	0.6077053	0.6501171	0.0078067	0.2300775	0.4612714	0.3359641	0.0817564	0.0411661	0.7144012	0.0662971	0.0919869	0.4745955	0.7995113	0.0904432	0.1173432	0.0272777	0.0147788	0.1523744	0.3186093
0.8488814	0.0209417	0.8347503	0.2202690	0.6759143	0.7131573	0.5761350	0.7186032	0.2259478	0.3822946	0.0946249	0.6962879	0.7228764	0.7937899	0.7545397	0.3101476	0.6498888	0.2290409	0.8126048	0.8234063	0.6992234	0.0821691	0.7760572	0.7377746	0.0674320	0.0812480	0.0935725	0.1672340	0.2320694	0.0341167	0.0488971	0.4015931	0.7331630	0.0174477	0.3012306	0.4518642	0.3254751	0.0518576	0.0346099	0.7521920	0.0393771	0.0697322	0.5462133	0.8158708	0.1187139	0.1520778	0.0453503	0.0614240	0.1630105	0.3608803
0.7739441	0.0271289	0.7167102	0.2231900	0.6750076	0.6470163	0.5853129	0.8752893	0.1821419	0.3536417	0.0411288	0.7318366	0.7664962	0.7838458	0.6462818	0.2159440	0.6267127	0.1619206	0.7842024	0.7010220	0.7374637	0.0882398	0.6990784	0.7724746	0.0559145	0.0733540	0.0915706	0.2080990	0.2352876	0.0261342	0.0666361	0.7130699	0.3075005	0.0042359	0.2186527	0.4985593	0.1970477	0.0531367	0.0230402	0.8090493	0.0457569	0.0746985	0.4796943	0.9023356	0.0445740	0.4499977	0.0623013	0.0260877	0.1239225	0.3088118
0.7212286	0.0346734	0.7279188	0.2092666	0.7117845	0.6397516	0.6801783	0.7921164	0.1896822	0.4100888	0.0732901	0.7278280	0.8134173	0.8318966	0.6831178	0.2971184	0.6223778	0.1765010	0.7261093	0.7465011	0.7036582	0.0822860	0.8267300	0.7425748	0.0451420	0.0974891	0.1310724	0.1762918	0.2259712	0.0276965	0.0768845	0.6914957	0.7657200	0.0120833	0.2655683	0.5045559	0.2230774	0.0471764	0.0232500	0.8751979	0.0421216	0.0687702	0.4285001	0.6839212	0.0558505	0.1933049	0.0930303	0.0706953	0.1295698	0.3722180
0.7263703	0.0312880	0.7694616	0.2147935	0.7315689	0.7090949	0.5959950	0.6964075	0.1845574	0.3614510	0.0277242	0.8422643	0.7885750	0.7515659	0.7324709	0.2709444	0.5650429	0.2416747	0.6622050	0.6942126	0.7333344	0.0742259	0.6340704	0.6738938	0.0719766	0.1234712	0.0930207	0.1564147	0.2519025	0.0100111	0.0519255	0.5635212	0.6867300	0.0113643	0.1708559	0.4084869	0.2086336	0.0809449	0.0237426	0.9188930	0.0386381	0.1048172	0.5181586	0.7258822	0.0789798	0.3308728	0.0480041	0.0307651	0.1566403	0.3446021
0.7391570	0.0247652	0.7228123	0.1524597	0.6696688	0.7849462	0.5185653	0.6541042	0.2654610	0.4481205	0.0810176	0.7444652	0.6261917	0.7471873	0.7559735	0.3503893	0.7022668	0.2095759	0.7123733	0.6933259	0.6260695	0.0900496	0.6824385	0.7113611	0.0866182	0.0639891	0.0808400	0.1659655	0.2365990	0.0183285	0.0504069	0.6285352	0.8044960	0.0068564	0.2671049	0.2124908	0.1977635	0.0434722	0.0085097	0.7618973	0.0348261	0.0974672	0.5019357	0.6508808	0.1225035	0.2018164	0.0514391	0.0093748	0.0955130	0.4090962
0.6877709	0.0259535	0.7694796	0.2977684	0.6347471	0.6245632	0.5151589	0.5866182	0.1881627	0.3422442	0.0545206	0.6923117	0.6873103	0.6108032	0.6157143	0.4444092	0.6420555	0.2298736	0.7177247	0.6499699	0.6840167	0.0797175	0.6927210	0.7792924	0.1088591	0.0738327	0.1201409	0.2104643	0.3015527	0.0210385	0.0544536	0.5791579	0.7849016	0.0126484	0.2247055	0.4607838	0.1729183	0.0766461	0.0184379	0.7411719	0.0414960	0.0460321	0.5139098	0.6990378	0.0841346	0.2112221	0.0928590	0.0395356	0.1606516	0.3982566
0.7081872	0.0434100	0.7878748	0.3203195	0.5275155	0.6966912	0.7062955	0.6668578	0.1857458	0.3635540	0.0826604	0.7512468	0.7438217	0.5982441	0.7558984	0.3209194	0.6556563	0.2123095	0.6963005	0.7148745	0.7033883	0.0670951	0.7584207	0.7443937	0.0487086	0.0781234	0.1283567	0.1811349	0.2610992	0.0136052	0.0385062	0.5489143	0.5372647	0.0114343	0.2237832	0.5016890	0.3289580	0.0199603	0.0376255	0.6516505	0.0631711	0.0691955	0.4731623	0.7766516	0.0695513	0.2937735	0.0525198	0.0084907	0.1190595	0.4565155
0.7554599	0.0147609	0.5826537	0.2346200	0.6866199	0.7207001	0.5902617	0.6307985	0.1854037	0.2541805	0.0766405	0.7162646	0.5967753	0.7357820	0.6934880	0.3499483	0.6036669	0.2604067	0.8212758	0.7282506	0.7010728	0.0987015	0.8297760	0.7037891	0.0504024	0.0911188	0.0912299	0.2255054	0.2690135	0.0718262	0.0352511	0.5708241	0.7774568	0.0213684	0.2011091	0.5735102	0.3289161	0.0478193	0.0085574	0.7867759	0.0402148	0.0619184	0.5278642	0.7800046	0.0927786	0.1601490	0.0839751	0.0195497	0.1390939	0.3687097
