YPL075W	YDR310C	YLR098C	YCL067C	YCL066W	YDR421W	YLR013W	YGR044C	YCR018C	YCR097W	YDR146C	YOL089C	YGL035C	YJL110C	YDR123C	YOR140W	YKL109W	YCR040W	YMR280C	YOL108C	YLR131C	YKL185W	YBL103C	YGL254W	YMR070W	YGL140C	YIL099W	YGR238C	YMR027W	YCL041C	YHR135C	YGL077C	YMR272C	YGR260W	YBR093C	YDR278C	YNL130CA	YOR257W	YML125C	YNL182C	YER127W	YDL068W	YDR279W	YNL327W	YJL078C	YMR251WA	YBL112C	YNL269W	YKR042W	YEL070W
0.6326438	0.0068319	1.0000000	0.0073057	0.7426296	1.0000000	0.1708625	0.7732660	0.2386200	0.4991800	0.4884581	1.0000000	1.0000000	1.0000000	1.0000000	0.2647869	0.8540452	0.2571853	0.9898707	1.0000000	1.0000000	0.7880986	1.0000000	0.8979346	0.0994100	0.2425961	0.5324722	0.1086374	0.3788722	0.0137390	0.0172845	0.8823384	1.0000000	0.0009227	0.0077538	0.6445834	0.3888801	0.0000004	0.6897523	0.9969304	0.0238368	0.3324412	0.6597657	0.9866251	0.7475991	0.0372670	0.7361143	0.3304346	0.0733558	0.5571938
0.6602671	0.0057643	0.9278247	0.3711837	0.9649106	1.0000000	0.6658765	0.8470788	0.2514076	0.4991800	0.1096240	1.0000000	0.8032670	1.0000000	0.7675848	0.4328693	0.8699818	0.2897791	0.9491710	0.9275870	0.9131625	0.1230073	1.0000000	1.0000000	0.1011867	0.5033904	0.1393829	0.2494018	0.3788722	0.0252064	0.0763075	0.7449939	1.0000000	0.2008719	0.3635094	0.5660423	0.6501233	0.0763667	0.0420343	0.9823251	0.0288360	0.0845723	0.6323742	0.9988232	0.1628531	0.1719243	0.0998947	0.0016944	0.3956256	0.4478862
1.0000000	0.0001325	0.9997071	0.0108160	0.8779812	1.0000000	0.2669139	0.9965804	0.2309086	0.4991800	0.3237426	1.0000000	1.0000000	0.8239414	0.6861562	0.5372837	0.9574778	0.2118872	0.9922407	1.0000000	0.7003114	0.4290668	1.0000000	0.9687229	0.0040939	0.1231110	0.4343930	0.0004411	0.3187668	0.0257937	0.0763075	0.7575927	1.0000000	0.0000023	0.1631663	0.5838699	0.7524311	0.0763667	0.4388895	0.9963871	0.0945755	0.1633859	0.6576193	0.9923134	0.6774586	0.1629111	0.6224385	0.4153024	0.0001353	0.3319687
0.9555544	0.0438394	0.4166116	0.0211031	0.1517586	0.9546187	0.1720978	0.8133415	0.1650903	0.4991800	0.3476462	1.0000000	1.0000000	0.8465915	0.9398211	0.7699728	0.8953157	0.4116914	0.9918899	0.7092699	0.9975779	0.5264144	1.0000000	1.0000000	0.0997252	0.4559098	0.4518047	0.2496416	0.4068253	0.0252064	0.0787448	0.7783011	0.9999785	0.0153268	0.0499450	0.6693170	0.4460946	0.0763667	0.5250381	0.9979775	0.0684619	0.2105855	0.9430835	1.0000000	0.7457147	0.1465095	0.4955572	0.5063805	0.2203938	0.4551391
0.9999789	0.0289554	1.0000000	0.0110346	0.8033002	1.0000000	0.2451346	0.9999998	0.6751527	0.6351576	0.2744256	0.7259728	0.6741759	1.0000000	0.8608444	0.1081425	0.8440247	0.2399274	0.8972785	1.0000000	1.0000000	0.5139128	0.4754357	0.9793778	0.1002667	0.0911640	0.5336139	0.0002556	0.3125236	0.0255886	0.0105019	0.8214972	0.6592658	0.0082260	0.3675263	0.6206111	0.4919956	0.0000002	0.6258776	0.9965673	0.0683369	0.5792527	0.6521361	0.9979940	0.6033113	0.0005717	0.4576543	0.0447859	0.4194010	0.7313968
0.9999964	0.0168865	0.6364561	0.2482497	0.8119312	1.0000000	0.3619157	0.9843483	0.5075875	0.4504675	0.2409549	1.0000000	1.0000000	1.0000000	1.0000000	0.2196227	0.8460149	0.2164424	0.9963887	1.0000000	0.8042515	0.2800540	1.0000000	0.8162870	0.0994100	0.7638317	0.3980790	0.0001712	0.3788722	0.0294399	0.0220688	0.9102131	0.5983375	0.0036335	0.0620855	0.6445834	0.1780781	0.0000004	0.6605164	0.9961734	0.0822364	0.1081435	0.8101879	0.9839217	0.4390229	0.1630198	0.2169623	0.0284665	0.0579749	0.5571938
0.9999789	0.0289554	1.0000000	0.0095432	0.8211146	0.5813066	0.2286569	0.9800650	0.3394150	0.2520284	0.2121302	1.0000000	1.0000000	1.0000000	0.6709227	0.1832329	0.8460149	0.5284413	0.9577008	1.0000000	1.0000000	0.0629044	1.0000000	0.9529053	0.0045140	0.1935344	0.2021507	0.2494345	0.7175550	0.0261082	0.1248971	0.6877106	0.9999978	0.1409436	0.0902752	0.6791023	0.7102870	0.0763667	0.3811546	0.9557390	0.0683369	0.0601504	0.7885895	0.9866251	0.3620400	0.0265553	0.5877430	0.0181485	0.1872105	0.2260327
0.9999789	0.0289554	1.0000000	0.6034272	0.9655195	1.0000000	0.8491982	0.9971185	0.3105961	0.4991800	0.0584107	1.0000000	0.9474487	1.0000000	1.0000000	0.1655119	0.9246326	0.2695809	0.9544972	0.8129736	1.0000000	0.0168474	1.0000000	1.0000000	0.0994100	0.0041266	0.1648793	0.0004496	0.2537561	0.0064080	0.0763075	0.8968124	0.9999978	0.3540450	0.0702109	0.5506783	0.2733853	0.0000024	0.4870916	0.9823299	0.0683369	0.3150250	0.6320133	0.9865805	0.0812420	0.3631015	0.5483588	0.1964920	0.5375637	0.4259337
0.9743132	0.0069731	1.0000000	0.1355655	0.9885815	1.0000000	0.5985006	0.9771962	0.2105004	0.4365364	0.1310115	1.0000000	0.8320899	1.0000000	1.0000000	0.7465691	0.8213670	0.2935283	0.9802115	0.9297564	0.7897265	0.4987203	0.8908773	0.9962845	0.0014770	0.6257994	0.2515774	0.0002456	0.1913987	0.0252738	0.0106099	0.9280608	1.0000000	0.0009518	0.2958581	0.6113562	0.2242604	0.0491597	0.1662046	0.9958461	0.0407023	0.7435252	0.6513487	0.9953972	0.1809441	0.0780217	0.0394671	0.0032240	0.0000155	0.5330394
0.9377366	0.0289554	1.0000000	0.4458178	0.9936052	1.0000000	0.1969773	0.6125482	0.6713431	0.5558239	0.3337308	0.9172306	0.7867164	1.0000000	0.7854732	0.4202256	0.8856309	0.1544867	0.9706945	1.0000000	0.3732161	0.4431128	0.7497163	1.0000000	0.0023984	0.1991555	0.2178845	0.1581934	0.3788722	0.0252064	0.0147096	0.7784214	0.9999978	0.0082260	0.0804899	0.6793054	0.4660762	0.0000001	0.7332894	0.9959144	0.1506567	0.5010675	0.6439237	0.9852763	0.6620201	0.0000553	0.6867325	0.0867896	0.0053918	0.5863666
