YPL075W	YDR310C	YLR098C	YCL067C	YCL066W	YDR421W	YLR013W	YGR044C	YCR018C	YCR097W	YDR146C	YOL089C	YGL035C	YJL110C	YDR123C	YOR140W	YKL109W	YCR040W	YMR280C	YOL108C	YLR131C	YKL185W	YBL103C	YGL254W	YMR070W	YGL140C	YIL099W	YGR238C	YMR027W	YCL041C	YHR135C	YGL077C	YMR272C	YGR260W	YBR093C	YDR278C	YNL130CA	YOR257W	YML125C	YNL182C	YER127W	YDL068W	YDR279W	YNL327W	YJL078C	YMR251WA	YBL112C	YNL269W	YKR042W	YEL070W
1.0672868	0.0121659	1.1294848	0.4237153	1.0320775	1.0591856	0.8671660	1.0510405	0.3185348	0.4696850	0.0576781	1.0356738	0.9371349	0.9794228	1.0665798	0.2980288	0.8863101	0.3166535	0.8282601	0.9377398	0.9708810	0.0737847	1.0543883	1.1244746	0.1273188	0.1530732	0.1373729	0.2361393	0.3663750	0.0202877	0.0695055	0.9006334	0.9899627	0.0205845	0.3453447	0.5562572	0.3477330	0.0792484	0.0243687	1.0532574	0.0664602	0.1059331	0.6303752	1.0404299	0.0940700	0.6085490	0.0881775	0.0346726	0.1752872	0.5486486
0.9747338	0.0439198	1.0932860	0.3562083	1.0125914	0.9304816	0.7421278	0.9393831	0.3201508	0.9627128	0.1012337	0.4723637	1.0012044	1.0108407	1.0713264	0.4608203	1.0397552	0.2688959	0.9664324	1.0423485	0.9139696	0.1514927	0.9046984	1.0975029	0.1030550	0.1604140	0.2175948	0.2667640	0.3830099	0.0205401	0.0654695	0.8412498	1.0199255	0.0157316	0.3248939	0.6169843	0.4753198	0.0875495	0.0594828	1.0332233	0.0743239	0.2687265	0.7732374	1.0128367	0.1921538	0.2280096	0.0904590	0.0492327	0.1484526	0.5614125
1.0724156	0.0335610	1.0278477	0.2442700	0.9880465	1.0180166	0.7109967	1.1276417	0.2946660	0.4937817	0.0806571	1.1348174	0.4976266	0.9308351	0.9404422	0.5339656	0.7988613	0.2727489	0.7720054	1.0346218	1.0031444	0.1073789	0.9626243	1.0399221	0.1147320	0.1598411	0.1343530	0.3070053	0.3629568	0.0321816	0.0722458	0.9317223	1.0535453	0.0206627	0.2992000	0.6809347	0.4113380	0.0709259	0.0357488	1.0108007	0.0521493	0.0807818	0.7776750	0.9889643	0.0985952	0.2166325	0.0825199	0.0310406	0.2501820	0.8402776
0.9567615	0.0312018	0.9818194	0.3437246	0.9806185	1.0239892	0.7644449	1.0534253	0.2164667	0.5059339	0.0923548	0.9377522	1.0091062	0.4344568	0.9775346	0.4936460	0.9496556	0.3242446	1.0367276	1.0457784	1.0602077	0.1091305	1.0470345	1.0550266	0.0951039	0.1421498	0.1741660	0.3203978	0.4906585	0.0294561	0.0786015	0.8662750	1.0128712	0.0270630	0.3231852	0.5639907	0.4179813	0.0626002	0.0795693	0.9937198	0.0809867	0.1393454	0.9113847	1.0148907	0.1115536	0.2148741	0.1147306	0.0219792	0.1446649	0.4853168
1.0106270	0.0320282	1.0994937	0.0364880	0.8722577	1.0967352	0.3307572	1.0510915	0.3073635	0.4273188	0.3298379	0.9989618	1.0164219	0.9796927	0.5434443	0.4795737	0.9520307	0.3359433	0.9851864	1.0718776	0.9989840	0.5443283	1.1094028	1.0095012	0.1043573	0.2382860	0.3838650	0.2455554	0.3548400	0.0429918	0.0873928	0.5266603	0.9802196	0.0150355	0.0800352	0.5508138	0.9525206	0.0697562	0.5542352	1.1187763	0.0446459	0.3414891	0.6696873	1.0369103	0.7296150	0.1846230	0.4724093	0.1247524	0.1470190	0.6898599
1.0210361	0.0429409	1.0162070	0.2532592	0.9612568	1.0557536	0.7306946	0.9966270	0.3285820	0.4384416	0.0824635	1.0329046	1.0106944	1.0485893	0.9827560	0.2456238	0.8679681	0.3224838	1.0878762	0.9652969	1.0039088	0.0926154	0.9296167	0.9542593	0.1171592	0.1164876	0.1826200	0.2349677	0.3936661	0.0074524	0.0735616	0.8796359	1.0551559	0.0289883	0.3828557	0.6450852	0.3957519	0.0686733	0.0284339	1.1049772	0.0589959	0.1364223	0.7547155	1.0326665	0.1361770	0.1950184	0.1092859	0.0177860	0.1628251	0.5291398
0.9626062	0.0316624	1.0546741	0.3505267	1.0064019	1.0417453	0.8938528	1.0232092	0.2569444	0.4710075	0.0727610	1.0661853	0.9988647	1.0720647	1.0175292	0.4810662	0.4443444	0.2504716	0.9596923	0.9990658	1.0088605	0.0660663	0.9015561	0.9595405	0.1185287	0.1389959	0.2073447	0.2921112	0.3913852	0.0201717	0.0891315	0.8311206	1.0028566	0.0100271	0.4187172	0.6689253	0.3881950	0.1013923	0.0419855	0.9351974	0.0518965	0.0994967	0.7164749	1.0203435	0.0863734	0.2937580	0.0827203	0.0449354	0.1862387	0.6529319
0.9077388	0.0395302	0.9737322	0.3740924	0.9299996	1.0261742	0.8578536	0.9845741	0.2915359	0.4729272	0.0712890	1.0635216	0.9354221	1.0611637	0.9860731	0.4731397	0.9250507	0.1509788	0.9687585	0.9470110	1.0794551	0.1157169	1.1155750	0.9565580	0.0956941	0.1523246	0.2275141	0.2738098	0.4228044	0.0285809	0.1300815	0.8483729	0.9745515	0.0078021	0.3975768	0.7236021	0.2988370	0.0641442	0.0375657	0.9778212	0.0663904	0.1018303	0.7576132	1.0604064	0.0994364	0.2652552	0.0835953	0.0349502	0.1598235	0.6034133
1.0568106	0.0413255	1.0052733	0.2374545	1.0590771	0.9914831	0.7041938	1.0558629	0.2768154	0.5139779	0.0840585	0.9123569	0.9886570	1.0948875	0.9936623	0.3954745	1.0182724	0.3006349	0.6104991	1.0099698	1.0380316	0.1279767	1.0773821	0.9493983	0.1060704	0.1035304	0.1180097	0.2552482	0.3713496	0.0311323	0.0729576	0.8188053	0.9414415	0.0155175	0.3904043	0.6584406	0.3602488	0.0791440	0.0326268	0.9874772	0.0776544	0.1085899	0.6510107	0.9914302	0.0827463	0.2474098	0.0758288	0.0330357	0.1733659	0.5288283
1.1005278	0.0279388	0.9867737	0.2762832	1.0268835	0.9741327	0.7740413	0.9641402	0.3081910	0.5048261	0.0888324	1.0051005	0.8953698	0.9069326	0.9462025	0.4645918	0.8915535	0.2036317	0.9612205	0.5142126	1.0246609	0.1189324	0.9603685	0.9975792	0.0958847	0.1648478	0.2048535	0.2652282	0.4048465	0.0499686	0.0706010	0.6552011	0.9755241	0.0317288	0.5983226	0.4608882	0.4365339	0.0679336	0.0286965	1.0590454	0.0871162	0.0988186	0.5745616	1.0191840	0.1144812	0.1907005	0.0874889	0.0345877	0.2026362	0.6153710
