YPL075W	YDR310C	YLR098C	YCL067C	YCL066W	YDR421W	YLR013W	YGR044C	YCR018C	YCR097W	YDR146C	YOL089C	YGL035C	YJL110C	YDR123C	YOR140W	YKL109W	YCR040W	YMR280C	YOL108C	YLR131C	YKL185W	YBL103C	YGL254W	YMR070W	YGL140C	YIL099W	YGR238C	YMR027W	YCL041C	YHR135C	YGL077C	YMR272C	YGR260W	YBR093C	YDR278C	YNL130CA	YOR257W	YML125C	YNL182C	YER127W	YDL068W	YDR279W	YNL327W	YJL078C	YMR251WA	YBL112C	YNL269W	YKR042W	YEL070W
0.6570601	0.0037924	0.9084353	0.0146771	0.7651074	1.0018707	0.1965477	0.7834939	0.1932233	0.5075814	0.4672220	0.9947342	0.9702018	1.0011267	0.9532589	0.2708738	0.9510752	0.3092537	0.9598912	0.9435158	0.9186520	0.6958659	1.0320650	1.0163953	0.1439557	0.1928897	0.5194360	0.1537759	0.2649083	0.0196185	0.0209450	1.0141558	1.0582193	0.0033009	0.0105039	0.6416372	0.4164360	0.0002750	0.6819767	0.9814950	0.0210266	0.2766573	0.5889224	1.0025180	0.7328890	0.0185383	0.8014212	0.2824641	0.0822157	0.6394756
0.6611006	0.0128451	0.9408154	0.3266983	0.9403363	1.0621381	0.7230485	0.8831011	0.2643031	0.5156731	0.1101457	0.9139094	0.8377918	1.0385450	0.7971144	0.4161412	0.8623568	0.2739790	0.9522111	0.9215844	0.7691207	0.1426587	0.9434854	0.8976894	0.0903641	0.4702286	0.1738873	0.2732572	0.3474284	0.0237635	0.0818069	0.8532568	0.9754924	0.2273086	0.4139163	0.5868381	0.6575190	0.0757916	0.0574779	1.0462914	0.0383255	0.1091944	0.6008579	0.8572915	0.1272148	0.1927846	0.0999000	0.0088988	0.4114247	0.4447625
1.0174819	0.0029375	1.0512990	0.0060781	0.9130788	1.0057022	0.2994824	0.9530153	0.2188136	0.5619927	0.3519137	1.0055443	0.9913673	0.7919317	0.6695794	0.4904954	0.9083624	0.2275880	0.9890757	1.0677322	0.6817722	0.3995048	1.0017959	1.0182573	0.0053271	0.1220350	0.5304855	0.0064264	0.3713218	0.0235760	0.0687331	0.7743785	0.9451020	0.0044790	0.1658450	0.6878733	0.7085650	0.0843828	0.4309943	0.9024909	0.1055698	0.1560090	0.6011995	0.9267943	0.6441701	0.1774181	0.5912585	0.4632531	0.0047868	0.3168968
1.0168408	0.0600663	0.3638168	0.0260765	0.1469157	0.9603734	0.1902397	0.7845181	0.1675020	0.5479151	0.3687728	1.0626531	0.9786240	0.8025930	0.9403839	0.8657198	0.9591072	0.3953075	1.0109489	0.7747414	1.0716806	0.5068162	0.9716120	1.0147340	0.0960818	0.4250913	0.5050118	0.1936880	0.3771058	0.0388340	0.0836005	0.7506203	0.9505772	0.0238177	0.0369945	0.6946674	0.4394102	0.1182405	0.5302772	0.9189068	0.0761341	0.2267036	1.0132121	1.0578699	0.8260508	0.1591395	0.4584293	0.5167431	0.1912278	0.3921312
1.0059157	0.0306610	1.0390750	0.0245822	0.8947577	0.9677656	0.1964461	1.0571910	0.7215194	0.6079583	0.2490631	0.7575958	0.7101824	1.0126456	0.7161539	0.1072005	0.9343745	0.2325623	0.7963361	0.9332656	0.9614985	0.4588632	0.4144289	0.9555030	0.1227766	0.1217027	0.5660563	0.0062199	0.3801051	0.0346198	0.0162071	0.7940690	0.5731181	0.0101839	0.3394849	0.6399302	0.5451715	0.0018096	0.7348977	0.8747424	0.0722735	0.5998299	0.6145294	0.9659696	0.6039144	0.0008647	0.4184951	0.0540755	0.4105242	0.7199559
1.0910965	0.0263087	0.6191381	0.2730832	0.8100549	1.0260298	0.2811675	0.9448384	0.6778729	0.4509981	0.2487463	1.0571898	0.9524592	0.9928261	1.1206896	0.2176813	0.8807810	0.2454873	0.9736700	0.9963379	0.7834066	0.3007446	1.0175554	0.8245281	0.0668033	0.8148808	0.3358880	0.0005580	0.4446402	0.0259267	0.0415510	0.9657663	0.6361757	0.0123403	0.0851152	0.7569641	0.1694635	0.0064623	0.6781031	1.1465721	0.0567985	0.1275642	0.8027833	1.0128536	0.6331087	0.2460304	0.4065885	0.0757190	0.0504424	0.6326835
0.9914682	0.0463299	0.9498939	0.0147851	0.7558672	0.6312087	0.2359971	1.0639864	0.3521973	0.2595365	0.1779941	1.0256897	1.0256241	0.9604855	0.7557095	0.2314304	0.8559129	0.6398117	0.9451085	1.0251753	1.0236141	0.0686666	0.9550619	0.9231323	0.0125384	0.2114178	0.1951700	0.2315486	0.6516365	0.0451247	0.1199924	0.7219690	1.0289109	0.1707981	0.0935859	0.7376370	0.7489298	0.0799468	0.3557849	0.9232146	0.0582378	0.0549664	0.7313735	0.9351772	0.3672971	0.0293333	0.5088138	0.0086493	0.2327431	0.1971129
1.0043551	0.0341683	1.0476212	0.4630690	0.9385086	1.1096095	0.7727069	0.9306954	0.3088843	0.5268593	0.0696461	1.0415120	0.9950241	1.0057132	0.9663716	0.1777543	1.0399571	0.3892519	0.9317770	0.7954834	0.9370811	0.0402797	1.1287291	1.0629060	0.1253019	0.0062661	0.1388232	0.0004051	0.2177901	0.0038897	0.0741200	0.8589854	1.0556423	0.3612418	0.0770683	0.6877856	0.3357183	0.0016497	0.4489458	1.0563775	0.0673987	0.2556906	0.6337295	1.0342807	0.1301441	0.2547505	0.5700055	0.1808181	0.6024720	0.3777945
1.0703892	0.0116287	1.1112958	0.1939110	0.9388113	0.9061630	0.6434441	0.9064525	0.2034083	0.4699912	0.1265734	1.0702421	0.9757286	1.0002867	0.9946985	0.6997819	0.8171467	0.2924647	1.0290943	0.9813335	0.8137231	0.4791607	0.9022982	0.9970674	0.0018986	0.6824609	0.2612192	0.0045789	0.2321311	0.0451336	0.0071523	1.0176997	0.9398090	0.0023306	0.3063798	0.6879201	0.1721735	0.0543433	0.1436820	0.9453188	0.0448619	0.6483197	0.6203051	0.9356842	0.1982388	0.1234569	0.0539791	0.0031580	0.0002830	0.5492588
0.9180418	0.0215502	1.0714374	0.3971415	0.9686856	1.0038532	0.1811264	0.5421014	0.6584506	0.5549823	0.3637540	0.9591709	0.7674748	1.0891059	0.7414247	0.4273164	0.9664056	0.1845630	0.9552846	1.0670440	0.4793227	0.4643557	0.7272740	0.9601513	0.0043491	0.2506412	0.2084823	0.1870329	0.3839068	0.0317270	0.0277826	0.7133987	0.9568353	0.0201502	0.0712994	0.6715341	0.5189893	0.0004339	0.7276774	1.0990026	0.1385336	0.5660174	0.5439835	0.9503578	0.7253326	0.0020494	0.8210167	0.1368445	0.0085732	0.6081484
0.8274254	0.0355025	0.9315502	0.1268043	0.8909289	1.0787908	0.5143205	0.5769790	0.7936817	0.4575009	0.1526244	1.0322780	0.9963112	0.8501705	0.8754892	0.8105657	0.8505500	0.2933605	0.9401781	0.9597740	0.7212735	0.1888673	0.9468326	0.6600860	0.0911555	0.0972681	0.1551263	0.2140322	0.2691434	0.0210186	0.0181112	0.7740766	0.9193914	0.2610107	0.3854883	0.6633718	0.4684684	0.0025466	0.4113940	0.9208519	0.0414531	0.0551530	0.7786359	0.9915075	0.1754557	0.0069274	0.6839627	0.5223831	0.2930514	0.4206729
0.7813133	0.0321379	0.7221305	0.1090118	0.7426271	0.9945812	0.4614013	0.6139287	0.6060605	0.2669424	0.0526566	0.9521259	0.9632557	0.9679844	1.0182879	0.6639837	0.9295538	0.5147336	0.9727783	0.7731235	1.0184427	0.1173065	0.9746923	0.9230534	0.0549124	0.0083658	0.4793228	0.0203190	0.2371746	0.0172877	0.0199909	0.8293676	0.9872830	0.3290818	0.1454599	0.7893930	0.3918003	0.0023177	0.1396615	1.1218879	0.0310194	0.3507754	0.7258278	1.0225973	0.0958486	0.3247177	0.1706195	0.0022801	0.1020875	0.5038157
0.7208106	0.0187560	0.6725935	0.1126891	0.5810818	0.9283712	0.6518223	0.9287069	0.3922464	0.6417959	0.0803955	0.8999962	1.0860344	0.9305302	0.9501613	0.5442313	0.8969505	0.3718412	0.9989052	0.9498494	1.0014027	0.0784973	0.7776767	0.7119617	0.1138472	0.4985877	0.4658028	0.2755220	0.4092187	0.0552117	0.0291847	0.7398685	0.9919306	0.0054847	0.5437516	0.5314688	0.4303235	0.0962109	0.2513183	1.0576137	0.0207917	0.0903516	0.6850919	0.9927350	0.0580586	0.2541049	0.0546948	0.0024122	0.3926517	0.5850928
0.5782565	0.0257782	0.8747163	0.4793417	0.9504938	0.8035723	0.6588734	0.5758404	0.4788724	0.1166805	0.0973681	0.9986467	1.0154860	0.7060552	0.9962630	0.2132707	0.8850504	0.6400129	1.0241642	1.0063947	0.4620995	0.0754574	0.9361403	0.6692116	0.1109954	0.0086045	0.1202002	0.0025678	0.5774710	0.0148199	0.0972120	0.8778749	0.9873271	0.0165032	0.3725695	0.6441241	0.4498107	0.0920464	0.0095351	1.0096560	0.1631084	0.3313049	1.0208894	1.0462801	0.0581326	0.2702221	0.1320569	0.0012687	0.4019961	0.4087718
0.7853431	0.0123653	1.0059184	0.0624346	0.9940383	0.9236291	0.4409376	0.8517761	0.1820556	0.8425907	0.2066918	0.6324060	0.8674972	0.9788317	0.6858524	0.2101191	0.8743728	0.1894854	0.9933283	1.0219510	0.9332571	0.2844021	1.0104703	0.9738137	0.1053548	0.2686035	0.3387205	0.2245878	0.3884166	0.0096825	0.0608750	0.7512812	0.9337962	0.0165528	0.0027859	0.8927149	0.6527056	0.0678563	0.1909321	1.0834321	0.0808288	0.3194550	0.5953501	1.0554701	0.3307932	0.2035236	0.1886436	0.0150178	0.0926961	0.6017755
0.6213913	0.0050608	0.8525618	0.0127514	0.9181906	0.6662574	0.2574901	0.9956731	0.5521551	0.3341075	0.3085767	0.9647254	0.8194830	1.0095361	0.4869321	0.5400776	0.8032604	0.6107424	0.9424263	1.0685487	0.4806955	0.7363358	0.9486216	0.6469994	0.1118934	0.2099093	0.3900945	0.2381677	0.6282733	0.0191063	0.1081009	0.7933966	1.0721225	0.1787858	0.6070223	0.6042222	0.9286119	0.0852940	0.8073895	0.9109691	0.1563500	0.4057673	0.9261855	1.0121879	0.6189381	0.0000992	0.5690492	0.0446633	0.0155750	0.5605757
1.0748047	0.0057990	1.0712522	0.2082999	0.8145347	0.8987670	0.5115987	1.0253146	0.2934652	0.6727191	0.0535314	0.7494757	1.0456006	0.8895521	1.1800090	0.0778991	0.8842674	0.2046129	0.9748122	0.9141301	0.9691863	0.2077852	0.8164913	0.9707224	0.1411467	0.2274564	0.4332741	0.2339796	0.4235918	0.0266590	0.0970782	0.9701743	1.0132163	0.0048136	0.1315866	0.9411111	0.3944203	0.0844166	0.2697025	0.9053892	0.0670183	0.4250648	0.7618129	1.0103937	0.0196494	0.9046625	0.0535640	0.0953347	0.2776127	0.6504527
1.0018546	0.0120577	0.5803402	0.0429156	0.7147615	0.8055848	0.2618572	1.0160573	0.3953888	0.5896489	0.3081280	0.9588771	0.7191835	0.9407466	0.9957057	0.8052180	0.8854344	0.0117896	0.9115878	0.7275466	0.8055323	0.4388856	0.5552027	1.0333862	0.0045281	0.4169058	0.4170138	0.2356104	0.5298619	0.0135660	0.1072051	0.9246247	0.9161457	0.0067177	0.7041346	0.4813690	0.3731912	0.0015756	0.4001458	1.0844561	0.0684617	0.1720245	0.6896643	1.0977900	0.6219322	0.0195077	0.2253267	0.0738616	0.0059058	0.7721386
0.8113406	0.0048455	0.9542763	0.2177773	0.8175112	0.9807436	0.6767399	0.8959597	0.2170341	0.4316649	0.1089610	1.0011735	0.6772131	1.0782655	0.8089265	0.7190906	0.9481485	0.2712971	0.9497715	0.8139862	1.0512919	0.1003613	0.4076596	1.0183402	0.0018285	0.2400345	0.4294176	0.2491829	0.4829449	0.0187719	0.0186029	0.7239085	0.9520397	0.0072380	0.2587494	0.8586770	0.6079951	0.0702127	0.3226697	0.9867614	0.0043369	0.5806848	0.5928080	1.0633964	0.1220410	0.1194241	0.3746702	0.2105179	0.1594561	0.7347687
