YPL075W	YDR310C	YLR098C	YCL067C	YCL066W	YDR421W	YLR013W	YGR044C	YCR018C	YCR097W	YDR146C	YOL089C	YGL035C	YJL110C	YDR123C	YOR140W	YKL109W	YCR040W	YMR280C	YOL108C	YLR131C	YKL185W	YBL103C	YGL254W	YMR070W	YGL140C	YIL099W	YGR238C	YMR027W	YCL041C	YHR135C	YGL077C	YMR272C	YGR260W	YBR093C	YDR278C	YNL130CA	YOR257W	YML125C	YNL182C	YER127W	YDL068W	YDR279W	YNL327W	YJL078C	YMR251WA	YBL112C	YNL269W	YKR042W	YEL070W
0.7071444	0.0057668	0.5038592	0.1545301	0.8729665	0.3096626	0.3377667	0.6401345	0.3670822	0.3773254	0.0344089	0.5799113	0.7095355	0.7147655	0.7112104	0.4129105	0.6993883	0.2604639	0.7786232	0.5662930	0.8161099	0.1563481	0.6607911	0.7287113	0.0606633	0.0029880	0.1074450	0.0007928	0.5442756	0.0219372	0.1075798	0.4624669	0.5820746	0.3717933	0.1074155	0.4864033	0.3672299	0.0002541	0.3418389	0.6404865	0.0869151	0.3116661	0.5179096	0.7404638	0.0580943	0.1640274	0.2108402	0.1225862	0.1422840	0.5063267
0.5544449	0.0161119	0.4555067	0.1688585	0.6367591	0.7008213	0.6593254	0.7468101	0.1630987	0.3125485	0.0514084	0.4644451	0.8674660	0.5689694	0.5734660	0.2577657	0.7065303	0.1802819	0.7258359	0.7805621	0.6927693	0.1354714	0.4298856	0.6457560	0.0022125	0.0016866	0.1901604	0.1655951	0.1632542	0.0053909	0.0549348	0.6398997	0.7271918	0.1118403	0.1849628	0.5371371	0.3742090	0.0378229	0.1313949	0.5982794	0.0476105	0.0291923	0.4881509	0.7569350	0.0622116	0.1585417	0.0538459	0.0230261	0.2631658	0.2144197
0.7717026	0.0257184	0.3124002	0.2425142	0.5914064	0.7752138	0.3462495	0.8232778	0.1268077	0.2346419	0.0742168	0.6703762	0.6734090	0.6390729	0.7058127	0.2773401	0.7385523	0.2865199	0.6757240	0.7870871	0.6153763	0.2533580	0.3070778	0.7968316	0.0486775	0.0593033	0.1667828	0.1518595	0.2337728	0.0154827	0.0450150	0.4979678	0.6353158	0.0063754	0.3812417	0.5472404	0.2225368	0.0003070	0.0861799	0.7527194	0.0084339	0.2386321	0.5409208	0.7657969	0.0981141	0.1481682	0.2836800	0.0019714	0.0524130	0.3178905
0.6740439	0.0151756	0.6976020	0.1189338	0.6177449	0.8244796	0.1782300	0.6657149	0.2753587	0.6420854	0.0875377	0.3912706	0.5841719	0.4854889	0.6985553	0.3776256	0.6009203	0.1782221	0.8173454	0.7348051	0.6199287	0.1270540	0.8720907	0.6442778	0.0054647	0.0960530	0.4369628	0.2731938	0.2133007	0.0051525	0.0222073	0.6711338	0.6300611	0.4156499	0.5111557	0.4372402	0.2104571	0.0326021	0.0864322	0.8238934	0.0657719	0.2036794	0.6804754	0.7724485	0.1593352	0.1773122	0.2293594	0.0176666	0.3195428	0.2188471
0.6109191	0.0051563	0.7489516	0.0129308	0.7889964	0.6857933	0.3021897	0.8719928	0.1440649	0.5066112	0.0693787	0.5033173	0.6327239	0.7328566	0.7765896	0.4125382	0.4557081	0.2834355	0.7656995	0.5588056	0.5356185	0.2624304	0.6611729	0.6027870	0.0374065	0.3577952	0.1926760	0.0420475	0.2047480	0.0116414	0.0215425	0.6409369	0.6684112	0.2754972	0.1570535	0.4167666	0.1651963	0.0191686	0.0158140	0.8857590	0.0493854	0.1186919	0.5317571	0.8349259	0.0310055	0.1615778	0.4820409	0.0002962	0.0181024	0.4951218
0.8515278	0.0247738	0.8508094	0.0120655	0.5212177	0.6519885	0.1861403	0.7875541	0.3763670	0.3030794	0.2344224	0.7160435	0.6550204	0.7246195	0.7234613	0.1357442	0.7390988	0.2744391	0.6100091	0.5977328	0.5439131	0.2819006	0.7152144	0.4780550	0.0010560	0.0782581	0.1327325	0.0003282	0.4068510	0.0144145	0.0507554	0.6659528	0.5464342	0.0731565	0.5183426	0.5743988	0.1318768	0.0280668	0.6894456	0.6233490	0.0227865	0.5385341	0.4326376	0.7458267	0.4166149	0.1215412	0.5143895	0.0591971	0.0026607	0.2940363
0.6076279	0.0216936	0.6192030	0.0446883	0.6181239	0.7397867	0.2506700	0.4876173	0.4995099	0.3741214	0.1037590	0.7878444	0.7239219	0.6723199	0.4727116	0.5488193	0.6934492	0.1994450	0.6742785	0.5266083	0.7992784	0.1276490	0.6532740	0.6769041	0.0053990	0.1051557	0.0547991	0.1473544	0.3080314	0.0121802	0.1107365	0.4217668	0.5699888	0.0057235	0.2256218	0.1710978	0.4443470	0.0035324	0.1183268	0.6792687	0.0652775	0.0736992	0.4381693	0.8529468	0.1649366	0.0048045	0.1158963	0.1118031	0.1206146	0.1253654
0.7570002	0.0360434	0.4377453	0.2260935	0.7541127	0.7335486	0.2554793	0.6728815	0.3536425	0.3237291	0.1119831	0.7860914	0.5499995	0.6912427	0.8518610	0.3765704	0.7147100	0.1120158	0.6827048	0.5969494	0.6436699	0.1444499	0.7643209	0.4985594	0.0459241	0.0674530	0.2031433	0.1973136	0.2626880	0.0157766	0.0199131	0.8048128	0.6285674	0.0536080	0.0603783	0.5016155	0.3036450	0.0436227	0.2457719	0.6530363	0.0261533	0.3268938	0.4884854	0.6336923	0.3061618	0.0052959	0.1980059	0.0099931	0.0946264	0.3861911
0.5984170	0.0070582	0.6670874	0.0804530	0.2904284	0.7804506	0.1593074	0.4944188	0.1344919	0.2292428	0.2791103	0.7561192	0.6522776	0.5787743	0.7288150	0.5284765	0.5545022	0.1797632	0.7183438	0.8153882	0.3258755	0.3645604	0.7208340	0.6004341	0.0882738	0.3800540	0.1530813	0.1938841	0.2471926	0.0354166	0.0223881	0.5884801	0.7550978	0.1891281	0.6921286	0.7080548	0.2804899	0.0236691	0.6665934	0.8234171	0.1008848	0.0943665	0.5589408	0.8188911	0.5063640	0.1782512	0.1941627	0.0769662	0.0083229	0.4303765
0.8376053	0.0099031	0.7477714	0.4236032	0.9263657	0.7450990	0.3377422	0.6500707	0.2916976	0.3098454	0.0391088	0.9315163	0.6865559	0.6044721	0.6202664	0.2160600	0.6853869	0.1924079	0.7739954	0.7197665	0.4273458	0.0932133	0.7711359	0.8202058	0.0898436	0.0046799	0.2545589	0.1102575	0.2059488	0.0124598	0.0214997	0.7281483	0.6491232	0.0548319	0.3972580	0.7157532	0.3835363	0.0907389	0.0136245	0.7188143	0.1050730	0.0509285	0.7491411	0.7409526	0.0168210	0.1794197	0.1855416	0.0010840	0.1206599	0.4776453
