YPL075W	YDR310C	YLR098C	YCL067C	YCL066W	YDR421W	YLR013W	YGR044C	YCR018C	YCR097W	YDR146C	YOL089C	YGL035C	YJL110C	YDR123C	YOR140W	YKL109W	YCR040W	YMR280C	YOL108C	YLR131C	YKL185W	YBL103C	YGL254W	YMR070W	YGL140C	YIL099W	YGR238C	YMR027W	YCL041C	YHR135C	YGL077C	YMR272C	YGR260W	YBR093C	YDR278C	YNL130CA	YOR257W	YML125C	YNL182C	YER127W	YDL068W	YDR279W	YNL327W	YJL078C	YMR251WA	YBL112C	YNL269W	YKR042W	YEL070W
0.6868165	0.0093161	0.6126845	0.1929176	0.7103228	0.3422563	0.3136750	0.7130161	0.2952142	0.3496958	0.0368284	0.7876049	0.6670710	0.7283796	0.6265313	0.4343861	0.5114746	0.1959975	0.7166705	0.5880479	0.8030962	0.1086237	0.7882122	0.6757913	0.0686810	0.0094550	0.1490948	0.0006574	0.6511593	0.0113669	0.0927143	0.7201332	0.6072265	0.5408270	0.1002294	0.5149328	0.3394179	0.0000314	0.2749668	0.6430289	0.0571601	0.3792602	0.5617116	0.6601213	0.0755750	0.1939377	0.2603962	0.1528261	0.1471189	0.4290388
0.3432175	0.0042423	0.5721089	0.2106662	0.4635585	0.6141044	0.5494519	0.6125737	0.2414997	0.2847299	0.0497997	0.5818968	0.7436684	0.6592212	0.5875664	0.4117640	0.6656230	0.1902587	0.6975408	0.6993504	0.6474403	0.1407031	0.4332838	0.6680495	0.0030234	0.0068287	0.1534760	0.1979068	0.2378601	0.0146305	0.0934672	0.5311239	0.7373871	0.0942200	0.1434306	0.5527563	0.4729267	0.0583117	0.1157931	0.7671175	0.0148485	0.0115640	0.6012657	0.8154177	0.0719515	0.2516396	0.0215128	0.0356380	0.3549511	0.2677204
0.8074469	0.0252551	0.2805680	0.2220934	0.7493972	0.8874422	0.3692109	0.7016562	0.1073913	0.2570381	0.0784737	0.6822747	0.6548447	0.6819450	0.6500343	0.3653011	0.5878116	0.2643668	0.6289665	0.7353658	0.6669175	0.2897033	0.3636191	0.5536767	0.1050686	0.1046690	0.1700051	0.1704678	0.1871720	0.0064292	0.0610516	0.4820599	0.6041259	0.0083006	0.3767526	0.6114045	0.2869459	0.0000619	0.1032333	0.6610597	0.0161374	0.2060653	0.5899646	0.7858455	0.1412165	0.1070547	0.3063952	0.0121502	0.0851319	0.4128265
0.5906520	0.0233135	0.6229713	0.1214356	0.5603126	0.7777542	0.1966384	0.6662462	0.2728713	0.6232184	0.0851646	0.5178571	0.6037268	0.5842924	0.8667612	0.4889105	0.6099306	0.1260583	0.6758135	0.7921627	0.5348667	0.1798127	0.8111942	0.7080264	0.0034513	0.1596046	0.4553118	0.1658474	0.2445254	0.0057600	0.0150733	0.5908101	0.7971255	0.3568276	0.4408553	0.4784200	0.2278648	0.0547938	0.0819501	0.7498114	0.0106217	0.1652063	0.5601709	0.8204383	0.1307408	0.1113939	0.1641749	0.0006867	0.3347313	0.1861145
0.4918353	0.0028586	0.7133954	0.0256018	0.7456162	0.8031669	0.2561922	0.8771014	0.1667399	0.4552840	0.0533376	0.4865539	0.7964894	0.5949896	0.7055446	0.4493741	0.6054640	0.2461726	0.6750283	0.6989710	0.6196401	0.2231286	0.7013657	0.6545946	0.0765143	0.5028926	0.2134545	0.0465113	0.2230006	0.0319496	0.0187734	0.6090115	0.7026844	0.2661895	0.1776828	0.3643224	0.1633628	0.0197816	0.0249481	0.7053940	0.0531100	0.1429263	0.5229516	0.7993202	0.0895758	0.1863258	0.4753203	0.0003998	0.0143464	0.3415876
0.6761092	0.0192228	0.7748650	0.0260405	0.4692865	0.5995597	0.1494116	0.7424516	0.4311926	0.2968333	0.2655142	0.7021393	0.6117254	0.7247330	0.7608938	0.1527182	0.7372996	0.2868585	0.7427051	0.6010303	0.5815004	0.2845941	0.7253536	0.7077595	0.0075672	0.0886186	0.1686637	0.0002420	0.3459981	0.0229822	0.0764440	0.7005307	0.7894678	0.0894346	0.4430946	0.6727640	0.1770169	0.0454549	0.6624599	0.6870182	0.0335657	0.5488174	0.4856351	0.7144509	0.4914493	0.1264992	0.4405211	0.0506635	0.0069661	0.3500489
0.6098909	0.0182703	0.5830737	0.0415271	0.6950257	0.7448138	0.2124331	0.5211012	0.5002426	0.3324625	0.1718347	0.5645859	0.5704102	0.6222963	0.3666653	0.5637740	0.6636482	0.2089083	0.7579747	0.5014465	0.6875352	0.1258564	0.5091890	0.6624390	0.0105063	0.1191576	0.0503154	0.2052514	0.3195197	0.0078705	0.0357507	0.3043048	0.6898005	0.0088086	0.2249468	0.2742917	0.4988919	0.0001194	0.0654921	0.6635482	0.0825036	0.1395786	0.5285997	0.8146255	0.1217231	0.0031998	0.1071933	0.1825516	0.1099073	0.1763073
0.6480080	0.0251120	0.6043624	0.1916171	0.6941054	0.7036730	0.2440268	0.6774490	0.4301101	0.3530093	0.2021161	0.6927481	0.6289994	0.7726746	0.7428066	0.3385674	0.6046571	0.0857144	0.7950143	0.6235929	0.6871309	0.1778485	0.6582881	0.6294855	0.1137119	0.0815109	0.1526086	0.2352634	0.2966491	0.0104589	0.0098192	0.7483734	0.7169904	0.0152744	0.0667162	0.4265123	0.2557341	0.0296751	0.1899888	0.7046384	0.0386656	0.2934372	0.4152200	0.7257320	0.2417349	0.0000856	0.1715324	0.0138184	0.1231457	0.4013919
0.5946781	0.0114137	0.6935214	0.0463420	0.3387779	0.7640043	0.1620977	0.5300592	0.1523946	0.2338735	0.3601934	0.7896095	0.7303781	0.4960488	0.7652154	0.6420994	0.5531155	0.2010240	0.7445117	0.7852108	0.3471161	0.2710588	0.8084978	0.6064073	0.0633645	0.3711725	0.2630656	0.1219435	0.2661990	0.0411985	0.0228633	0.6855953	0.7377691	0.1621247	0.5233276	0.6852135	0.3091711	0.0195625	0.5805960	0.8289374	0.1023009	0.1575345	0.7689543	0.6666976	0.4663556	0.1356645	0.2181617	0.1221323	0.0067227	0.4295757
0.5674649	0.0072371	0.7615800	0.5527016	0.7448877	0.6217501	0.2692272	0.6516297	0.1827372	0.4080091	0.0379288	0.6997112	0.6738442	0.6667439	0.7613175	0.2449497	0.7373334	0.1938632	0.6535580	0.6052768	0.4765248	0.1008311	0.7636331	0.7176114	0.0597715	0.0017660	0.2399801	0.2011872	0.2068413	0.0098285	0.0170069	0.6647455	0.6391852	0.1212362	0.4569353	0.6202450	0.3245655	0.0540527	0.0264523	0.6688120	0.0967710	0.0585739	0.6296727	0.6749938	0.0215684	0.1121973	0.1546522	0.0007313	0.0998152	0.4773348
