YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.1470747	0.9254007	0.8184485	0.0762595	0.9125876	0.8494628	1.0286548	0.4713471	1.0543194	1.0565423	0.0000000	1.0044618	1.0402545	0.1039314	0.4360715	0.0920556	1.0873250	0.1626871	0.9947457	0.9498663	1.0769974	0.9186539	0.9096505	1.1125810	0.6149707	0.0520135	0.2357076	0.6532190	0.2377334	0.8394437	0.8378973	0.4820163	0.2668553	0.4732551	0.1165483	0.6015571	0.9910688	0.3856976	0.9892148	0.6098280	0.9985528	0.1042330	0.6350075	0.0865059	0.7212853	1.0450289	0.0198007	0.3457265	0.4167886	0.4997344
0.1059032	1.0803367	0.8393597	0.0635668	1.0738353	0.8249370	1.0707007	0.5312720	1.0615739	1.0462376	0.0946489	0.0000000	0.9725192	0.0693422	0.4407606	0.3612600	1.0388483	1.0321585	1.0163380	1.1287649	1.1046540	1.0101331	1.0864013	1.1323998	0.7567502	0.0469909	0.1847706	0.2794031	0.3051847	0.8940393	0.9107156	0.4790984	0.2096397	0.5468894	0.3045018	0.2811329	1.0859477	0.3349026	1.1057751	0.0877864	0.6720525	0.0645941	0.6904632	0.1270866	0.7005750	1.0570112	0.0034544	0.4514015	0.4153643	0.3954154
0.1120258	1.0882859	0.7795101	0.0313677	0.9687234	0.8340761	0.9733356	0.5073119	0.9236234	0.9971308	0.0708277	0.9883783	0.0000000	0.0974700	0.4475033	0.0798073	1.0520012	0.2042406	0.9236545	0.9767976	1.0702897	1.0989982	0.9071631	0.9643690	0.6574825	0.0595830	0.1773751	0.3836086	0.2480217	0.9155721	0.9152513	0.5042716	0.2564780	0.4728543	0.2347873	0.5746336	0.9724989	0.3148366	0.9991168	0.5133628	1.0475045	0.0546792	0.7513509	0.0905435	0.8072758	1.1087385	0.0173232	0.5272878	0.4835540	0.4498511
0.1124081	1.1057514	0.8644497	0.0568837	0.9763935	0.8203180	0.9350384	0.5630628	1.0118085	0.9974503	0.0808942	0.9899103	1.0257364	0.0000000	0.4597562	0.0683718	1.1764597	0.1385485	0.9480975	0.9739949	0.8943491	1.0635050	1.0757476	1.0781113	0.5269292	0.0575512	0.1800598	0.2507150	0.2297814	0.8923226	0.9773744	0.5422831	0.2857425	0.5665754	0.3964259	0.6550844	1.0444826	0.3672769	0.9031116	0.5787071	0.9941173	0.0630682	0.6472253	0.1074194	0.8115800	0.9900353	0.0136384	0.3634175	0.4319145	0.4908577
0.1127264	1.0619149	0.8542527	0.0639871	0.9040157	0.8461796	0.9378621	0.5052105	0.9804331	1.0131341	0.0778582	0.9004505	0.9668702	0.1030819	0.0000000	0.1026636	0.9541104	0.1798522	1.0144160	1.0725692	1.0449657	0.9931070	1.0058255	0.9944025	0.5971613	0.0207447	0.2251667	0.3109248	0.1465385	0.9325080	0.9903352	0.4281922	0.2523207	0.4837595	0.3476970	0.6190464	0.9447917	0.3744733	1.0797589	0.5431453	0.9068898	0.0215816	0.6244015	0.1268095	0.7300524	1.0037086	0.0132613	0.4599370	0.4440153	0.4332018
0.1534405	0.9937370	0.9071892	0.0700577	1.0671969	0.8878062	1.0823228	0.5245940	1.0221495	0.9996203	0.1128836	1.0957584	1.1253825	0.0989801	0.5319450	0.0000000	1.0280678	0.0953088	0.9155450	1.1185413	0.9453866	0.9711534	0.9898715	0.9801213	0.6423442	0.0702303	0.2608131	0.2545062	0.2638543	0.7742757	0.9769539	0.4839776	0.2774285	0.5498203	0.4207123	0.6782465	0.9867422	0.3821296	1.0495401	0.5114833	0.9267334	0.0839073	0.6787088	0.1128977	0.6479589	1.0338129	0.0188595	0.5025227	0.4298897	0.5300181
0.0972154	1.0514131	0.8180476	0.0427658	0.9799686	0.7657119	1.0138703	0.4922218	0.9494435	0.9715310	0.0904813	1.0224296	0.9691034	0.1194599	0.5104901	0.0756179	0.0000000	0.1240630	0.9682189	0.9941228	1.0019565	1.0398443	1.0943075	1.0104502	0.6035467	0.0744452	0.1906421	0.3596347	0.1967231	0.9020134	0.8776307	0.5057550	0.2436571	0.5059789	0.2935856	0.6798232	1.0238282	0.4307116	0.9662927	0.6365793	1.0163420	0.0610383	0.6914615	0.0905923	0.7405687	1.0371608	0.0033362	1.0508065	0.4199998	0.4102324
0.1714028	1.0042043	0.8052972	0.0685749	0.9686071	0.9584216	0.9112294	0.4775345	1.0026348	1.0451161	0.1027611	1.0472791	1.0500933	0.1168895	0.4614802	0.1149899	1.0518315	0.0000000	1.0284853	1.0063908	0.9712015	1.0250433	1.1125809	0.9678071	0.5414355	0.0384453	0.2129397	0.2796610	0.2605222	0.7465409	0.8177630	0.4704000	0.2568808	0.5264042	0.3172112	0.6573080	0.9843220	0.4207158	0.9262462	0.5415946	0.9789490	0.0744367	0.6849489	0.1145229	0.6193940	0.9996932	0.0168325	0.4205408	0.4639154	0.4835339
0.1528686	1.1173923	0.8994434	0.0420298	0.9308853	0.7939616	0.9462178	0.5491111	0.9656548	1.0917349	0.0570817	1.0749848	0.9253448	0.2078119	0.4321758	0.0817463	0.5512664	0.1356526	0.0000000	1.0759611	1.0383200	1.0771193	0.9218809	1.0152660	0.5333525	0.0451051	0.2841318	0.3471901	0.1875916	0.8389089	0.9077262	0.4077074	0.1783674	0.5808715	0.6471298	0.7888593	1.0798333	0.1117303	1.1667397	0.5557480	1.0925464	0.0290557	0.4916676	1.0719997	0.7060485	0.8668130	0.0133748	0.9157252	0.4655958	0.5102033
0.0923513	1.1443094	0.7878696	0.0380943	1.0225533	0.7711780	1.1374927	0.4403131	0.9982644	0.9749282	0.1426180	0.9462339	0.9509553	0.0564636	0.3114019	0.0747050	1.0717296	0.1550515	1.1203957	0.0000000	0.9546429	0.9478475	0.8797197	0.9282203	0.6846237	0.0496143	0.2340023	0.6798596	0.2101958	0.8954952	0.7726556	0.4475255	0.2144749	0.0563221	0.0628921	0.5815498	0.9284485	0.2991315	1.0385035	0.6046119	0.9557185	0.0613108	0.7206278	0.0776595	0.5663575	1.0280258	0.0136190	0.3518250	0.4772997	0.4304449
