YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.1294019	1.1174246	0.7600361	0.0616403	0.9976155	0.8248292	1.0447459	0.4707800	1.0098748	1.0246040	0.0532509	1.0486881	1.0776346	0.1112198	0.5411074	0.0640990	1.0211262	0.1635778	1.0196919	0.9554996	1.0162610	1.1079860	1.0864729	0.9089427	0.5512056	0.0350441	0.2128709	0.3964149	0.2164357	0.8681184	0.9834509	0.4866262	0.2589354	0.6172564	0.1776665	0.6575817	0.9542068	0.3788663	0.9746341	0.5600404	1.1113081	0.0327336	0.6410722	0.1069824	0.6593419	1.0371823	0.0172081	0.4760872	0.4868440	0.5510524
0.1357120	1.0021375	0.8425189	0.0588999	1.0185164	0.8691458	0.9887414	0.4960186	0.9772685	1.0392926	0.0893673	0.5078909	0.9377583	0.0992797	0.4492284	0.2245308	1.0991245	0.8263510	0.9193782	1.0135642	1.0121205	0.9487501	1.0643281	1.0749207	0.5807061	0.0492855	0.1979805	0.3173146	0.2250794	0.8634064	0.9084176	0.4840599	0.2440732	0.5010873	0.2462529	0.3073626	1.0222405	0.3292079	1.0425044	0.5609079	1.0296339	0.0255951	0.8042668	0.0758706	0.6142667	1.0665911	0.0066559	0.3899218	0.4770781	0.5269594
0.1358620	0.9778680	0.8097897	0.0407885	1.0543655	0.9073853	0.9233985	0.4686497	1.0083295	0.9322926	0.1145751	1.0349272	0.4742697	0.0946337	0.4656447	0.0549210	0.9644396	0.1925135	1.0544997	1.0206855	1.0741997	1.0471860	1.0200542	1.0379356	0.6046526	0.0608731	0.2139708	0.2813604	0.2771128	0.8231967	0.8762460	0.4688337	0.1956495	0.4613930	0.2733337	0.6124908	0.9906968	0.3904995	0.9795843	0.6301737	1.0828832	0.0304185	0.7081720	0.0731860	0.5903795	1.0299684	0.0250338	0.3325926	0.4384214	0.4640937
0.1405830	1.0208336	0.8772796	0.0583002	1.0109711	0.7832132	1.0639679	0.5218137	0.9788420	1.0741835	0.1345786	0.9724238	1.0846165	0.0392268	0.4610660	0.0454110	1.0984778	0.1337756	1.0195402	0.9611411	0.9306370	1.0881793	0.9975733	1.0572416	0.5717776	0.0634882	0.2061151	0.3237404	0.2805500	0.8215628	0.9197522	0.4850270	0.2127065	0.5179509	0.2604992	0.6661992	1.0354285	0.4333277	1.0104627	0.5399656	0.9873720	0.0573339	0.7536684	0.0631096	0.7370647	1.0113457	0.0241911	0.4431231	0.4241168	0.4715495
0.1454878	1.0193508	0.8025947	0.0867432	0.9811747	0.8066395	0.9832236	0.4894659	1.0095129	1.0161852	0.0925285	1.0036298	1.0032660	0.1082795	0.2652758	0.0743608	1.0654902	0.1861521	0.9763349	1.0305985	0.9165251	1.0531611	1.0428673	1.1072610	0.6939091	0.0663158	0.1845347	0.3372944	0.3476783	0.8173583	0.9111836	0.4627258	0.3138842	0.4901596	0.2429259	0.6374587	1.0563173	0.3383934	0.9639266	0.5738856	0.9982864	0.0706074	0.6813747	0.1015725	0.7265557	1.0597802	0.0129202	0.3486775	0.4845567	0.4393340
0.1139599	0.9294408	0.8313330	0.0397452	1.0442134	0.8438182	1.0439066	0.4522249	1.0759145	1.0819776	0.0659197	0.9361904	1.1549277	0.0809787	0.3443329	0.0456799	0.9733607	0.1380801	1.0113603	1.0870518	0.9935019	0.9648791	0.9913100	1.0151253	0.6540729	0.0481686	0.1952285	0.2917147	0.2195329	0.8480356	0.9859769	0.5205811	0.1930286	0.5630996	0.3186365	0.6464514	0.9875687	0.4122079	0.9520937	0.5457661	0.9871204	0.0490363	0.7636560	0.0636836	0.6586561	1.1386061	0.0100222	0.3917352	0.4311041	0.4850072
0.1211979	0.9780930	0.8147799	0.0648022	0.9566798	0.8928796	1.0380385	0.5150501	0.9438629	0.9785167	0.0989202	0.9372672	1.0063827	0.0709573	0.4491451	0.0673157	0.4622944	0.1640078	0.9718420	1.0214092	1.0116691	1.0151782	0.9984403	1.0460445	0.5230339	0.0460335	0.1791286	0.3577175	0.2234972	0.7516461	0.9401328	0.4291733	0.2295638	0.5009628	0.2376453	0.5826483	0.9644532	0.3780303	0.9342729	0.5475250	1.0469245	0.0413211	0.7465162	0.1050201	0.6809807	0.9525273	0.0136364	0.8621149	0.5098547	0.4909797
0.1032591	0.9955482	0.8155440	0.0791374	0.9460748	0.8896755	0.9627728	0.5188311	1.1316935	0.9959612	0.1068465	0.9820368	0.9854193	0.0919704	0.4255080	0.0670873	0.9919283	0.0880183	1.0282548	0.9796989	1.0383690	1.0864833	0.9748590	1.0018543	0.6985218	0.0220743	0.1997908	0.3600371	0.1910731	0.8544526	0.9921670	0.4757041	0.2217077	0.5349967	0.3026255	0.6799282	1.0040118	0.4347763	1.0076615	0.5992859	0.9917351	0.0346998	0.7198263	0.0743176	0.6961543	1.0409061	0.0238512	0.3416098	0.4246262	0.5298628
0.0866349	1.0503594	0.7854543	0.0700558	0.9764292	0.9343056	1.0717373	0.5215253	0.9656169	1.0644651	0.0919782	0.9837949	1.0141439	0.1714520	0.3871912	0.0933920	1.0088214	0.1143517	0.5056747	0.9710800	1.0327665	1.0597037	1.1224427	1.0529408	0.7627185	0.0593775	0.2180076	0.3092133	0.1986784	0.8442662	0.9522233	0.5128581	0.1864827	0.5253575	0.4453378	0.7344473	1.0275566	0.3293155	1.0066015	0.5609625	0.9871011	0.0301638	0.6190177	0.2963007	0.7116673	1.0573248	0.0036930	0.4103989	0.5316102	0.4836691
0.1111011	1.0051301	0.8314530	0.0691433	1.1257354	0.8292257	1.0181417	0.5130442	0.9843665	1.0415180	0.0944975	1.0875016	0.9877698	0.0812418	0.3969215	0.0387257	1.0216171	0.1464217	0.9384574	0.4201820	1.0685883	1.0457552	0.9938251	1.0374074	0.5498050	0.0472544	0.2391237	0.4620576	0.2289234	0.8788317	0.9070424	0.4429299	0.2569146	0.3609155	0.2698691	0.7158177	1.0755192	0.3374767	0.9452076	0.6097514	0.9926155	0.0372503	0.6900852	0.0891747	0.7312105	0.9708154	0.0083077	0.4618062	0.5263872	0.4901943
