YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.1168443	1.0000000	0.7966022	0.0588760	0.9998414	0.8763049	1.0000000	0.4899685	1.0000000	1.0000000	0.0477878	1.0000000	1.0000000	0.0836217	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.4203341	0.2092904	0.8203440	0.9086535	0.4708245	0.2151384	0.5088795	0.1657451	0.6492373	0.9994369	0.3583124	0.9870307	0.5748142	0.9998569	0.0367688	0.6947709	0.0869590	0.6708562	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8983376	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	0.5000003	1.0000000	0.0836034	0.4414171	0.2598113	0.9983799	0.8183484	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203441	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.3299800	0.9978817	0.3583991	0.9870307	0.5438982	0.9990954	0.0367688	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.4145257	0.4582335	0.4752608
0.1168443	1.0000000	0.7966022	0.0428577	0.9995523	0.8763049	1.0000000	0.4899664	1.0000000	1.0000000	0.0955747	1.0000000	0.5000403	0.0836071	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203441	0.9086582	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994332	0.3583812	0.9870307	0.5748621	0.9996625	0.0367688	0.6947709	0.0869590	0.6708527	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0418060	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203434	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869591	0.6708520	0.9957630	0.0113624	0.4145258	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.2207978	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203440	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0344289	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203434	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869591	0.6708520	0.9957630	0.0113624	0.4145258	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.4992174	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203441	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.9033040	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0687914	0.9983799	0.0644871	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203439	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0467338	0.9997888	0.8763049	1.0000000	0.4989225	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.1597686	0.4414171	0.0688220	0.9973852	0.1289483	0.5000002	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013611	0.2092904	0.8203441	0.9086544	0.4511486	0.2151384	0.5181910	0.3612624	0.6492373	0.9994548	0.3036652	0.9870307	0.5748226	0.9996625	0.0367688	0.6063795	0.3608653	0.6862978	0.9957630	0.0113624	0.4153817	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8335683	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	0.5000108	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.4454041	0.2092904	0.8203440	0.9086594	0.4708245	0.2151384	0.3640889	0.2633998	0.6492373	0.9983089	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7725670	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	0.5002073	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203439	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0873586	0.6708518	0.9957630	0.0113621	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9996178	0.8763049	1.0000000	0.4899669	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836105	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	0.5000033	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013611	0.2092904	0.8203441	0.9086571	0.4708245	0.2151384	0.5181910	0.2658831	0.7512307	0.9994334	0.3583655	0.9870307	0.5748511	0.9996625	0.0367688	0.6947709	0.0869590	0.6708535	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.2105471	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	0.5000061	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203440	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8302732	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9984019	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.5000001	0.0819828	0.0465864	0.2071629	0.3013610	0.2092904	0.4802721	0.9086594	0.4708245	0.2151384	0.5182080	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.4145068	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.3059534	0.0465864	0.2071629	0.3013610	0.2092904	0.8203440	0.9086594	0.4708245	0.2151384	0.5182079	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0233038	0.2071629	0.3013610	0.2092904	0.8203438	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708519	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.1035969	0.3013610	0.2092904	0.8203438	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708519	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.1507119	0.2092904	0.8203438	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708519	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.1046578	0.8203438	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708519	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.4103649	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203438	0.4544110	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708519	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203440	0.9086594	0.2354736	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203440	0.9086594	0.4708245	0.1075981	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203434	0.9086594	0.4708245	0.2151384	0.2591873	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869591	0.6708520	0.9957630	0.0113624	0.4145258	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203438	0.9086594	0.4708245	0.2151384	0.5181910	0.1329878	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708519	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203440	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.3248361	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203438	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.4997708	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708519	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203438	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.1792433	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0869590	0.6708519	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203412	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492374	0.9994330	0.3583991	0.4935740	0.5748745	0.9996625	0.0367691	0.6947709	0.0869596	0.6708535	0.9957630	0.0113624	0.4145258	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203439	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.2875440	0.9996625	0.0367688	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203438	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.5000538	0.0367688	0.6947709	0.0869590	0.6708519	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203440	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0183951	0.6947709	0.0869590	0.6708518	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203438	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.3474930	0.0869590	0.6708519	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
0.1168443	1.0000000	0.7966022	0.0588760	0.9994764	0.8763049	1.0000000	0.4899659	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.0836034	0.4414171	0.0688220	0.9983799	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6117518	0.0465864	0.2071629	0.3013610	0.2092904	0.8203441	0.9086594	0.4708245	0.2151384	0.5181910	0.2658831	0.6492373	0.9994330	0.3583991	0.9870307	0.5748745	0.9996625	0.0367688	0.6947709	0.0435037	0.6708518	0.9957630	0.0113624	0.4145257	0.4582335	0.4777064
