YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.1935283	0.7990822	0.7641882	0.0230350	0.9204289	0.8556977	0.8895915	0.5620643	0.8410904	0.9962420	0.0904553	1.0379749	1.0630497	0.3331288	0.4670303	0.4249875	0.9760279	0.0839999	0.9489943	0.9696620	0.9100521	0.9136309	0.9987617	1.0278274	0.7168313	0.1829039	0.0000985	0.3855093	0.3299095	0.4083178	0.6775244	0.5370915	0.3735330	0.4411356	0.3971523	0.7670000	0.4833731	0.3743426	0.9599459	0.4537309	0.9867225	0.0993444	0.7289606	0.0892355	0.9110554	0.9647334	0.0175306	0.2780031	0.4705219	0.3811303
0.1657792	0.9182315	0.8017923	0.0335254	1.0780748	0.9888820	1.1156874	0.6430118	0.8372642	0.9773060	0.1002931	0.9354675	1.0551679	0.0708345	0.4450078	0.0176054	1.0107295	0.1779897	0.7659615	0.9324369	0.8385781	1.0540083	1.0277134	0.8477331	0.4208863	0.1040650	0.1835544	0.3355552	0.2302890	0.6601813	0.5758939	0.4279337	0.3110657	0.6106982	0.1362738	0.5666648	0.9676755	0.3676758	1.0091985	0.4313619	1.0116393	0.2538369	0.6178525	0.1172209	0.8731112	1.0170401	0.0001774	0.4022550	0.2744923	0.4562248
0.0961750	0.9780646	0.3398506	0.6105449	0.4648054	0.7223330	0.9904072	0.3709465	1.0454748	1.1888515	0.0849553	0.9957395	0.9495210	0.0255869	0.6059884	0.1126896	1.0738323	0.0971557	1.0619430	0.9323325	0.8493307	0.8749418	0.6962251	0.9975714	0.5775640	0.0227682	0.2324110	0.3220906	0.3337078	1.0084411	0.9847922	0.4998148	0.1156550	0.7311377	0.1738233	0.5738323	1.0491803	0.4965595	1.0771177	1.0131787	0.9842469	0.4901520	0.9969929	0.0180333	0.3783602	1.0002794	0.1861164	0.3871099	0.4345727	0.4496445
0.2512823	0.7292591	0.8223349	0.0521393	0.9950485	0.7638765	1.1092579	0.6874526	0.7132468	0.6602784	0.1670875	0.9013333	1.0511863	0.3514602	0.3107593	0.3337031	0.9084228	0.0888874	1.0209276	0.5002233	0.8516337	0.6464170	0.8449548	1.0426242	0.6194911	0.1310538	0.0789298	0.4154314	0.3387591	0.8857502	0.5025565	0.5794502	0.3909369	0.3036667	0.3052867	0.3518647	1.0141464	0.4497728	1.0055931	0.7031797	0.9401631	0.1465826	0.6857629	0.0924442	0.8620706	1.0596463	0.0025562	0.5346732	0.2403795	0.5745280
0.0815056	0.9458273	0.4654122	0.1824604	0.9643934	0.9068309	0.7592529	1.0171361	1.1047787	1.0436852	0.0986107	1.0969515	1.0769017	0.0547622	0.6370888	0.0277569	0.9730581	0.1355926	1.0555355	1.0480425	0.9742377	0.9650526	0.9425310	0.9286565	0.4859405	0.3258638	0.2113943	0.2644090	0.6431463	0.7835654	0.8748279	0.1786831	0.1863683	0.4664170	0.2836798	0.5954995	0.9664266	0.5471941	0.9134842	0.6570245	1.0730160	0.1444663	0.5477271	0.1236696	0.9694668	1.0693552	0.2673393	0.4026928	0.4636973	0.4382069
0.7661941	0.4229294	0.9115170	0.6664790	0.3785023	0.6712413	0.9638995	0.5031523	0.9981048	0.9908489	0.0706062	0.9949250	0.9887530	0.1035671	0.3398631	0.2409206	0.3915306	0.1953458	1.0230996	1.0181742	0.9613574	0.9510468	1.0895441	1.0069660	0.7425763	0.6819352	0.2078880	0.2565792	0.7222900	0.5168789	0.1875291	0.7849398	0.2320007	0.4677823	0.0797470	0.5602396	0.4086311	0.6929196	1.0662806	0.9197504	1.0332480	0.9554127	0.8875278	0.0811152	0.7403962	1.0486239	0.3378024	0.7458676	0.4684768	0.4116344
0.0972515	0.9221476	0.5953887	0.0292132	0.7213399	0.8769702	0.9070371	0.2236430	1.0732087	0.8460815	0.1482190	0.6115365	0.9899875	0.1354445	0.3396526	0.1577711	1.0415159	0.6934466	0.9182156	0.9783307	0.8025150	0.9916551	1.0687048	0.7568063	0.3084561	0.0249996	0.0014942	0.1724489	0.7407794	0.6454425	0.7660049	0.4459624	0.1035531	0.7611047	0.6509634	0.3364197	1.0842091	0.4771838	0.9855991	0.8108473	1.0118146	0.0054798	0.7115508	0.0194239	0.3072488	0.9801593	0.1157431	0.3839503	0.5444272	0.4324103
0.1181741	0.9013881	0.3008281	0.0369860	0.7813470	0.5610381	0.9934167	0.5217707	0.6898118	0.6775694	0.1348949	1.0036738	0.9699158	0.2942801	0.4889879	0.3764870	0.6463739	0.1197024	0.9865137	0.7952863	1.0798787	0.7954762	0.9241340	0.9967670	0.7315407	0.0635418	0.1847302	0.4603319	0.2606371	0.7403317	0.8703576	0.3750889	0.6338465	0.4306026	0.4306253	0.6531194	0.6556231	0.5935536	0.9215610	0.8973325	1.0176464	0.3174133	0.7762341	0.1021784	0.8265528	0.9934468	0.0003799	0.7629223	0.3188235	0.4848710
0.0691568	1.0316954	0.1636662	0.2098936	0.5415870	1.0328718	1.0321844	0.3344319	0.8650446	0.8392925	0.1487992	1.0186071	0.8365263	0.4472970	0.4058149	0.2367928	0.9146769	0.0906731	1.0315709	0.5550406	0.8166855	1.1041702	0.9759827	0.8314335	0.5663966	0.1351242	0.2137117	0.2727184	0.0644698	0.9046395	1.0433953	0.3077548	0.2835606	0.3515293	0.4156629	0.6025618	0.8581520	0.7942737	1.0104450	0.6054353	1.0235666	0.0012004	0.6729023	0.0657242	0.4965996	0.9939007	0.0552624	0.4643857	0.5403372	0.4424884
0.1025298	0.9194368	0.4364404	0.0292475	1.0458308	0.6313814	0.9946705	0.8636307	1.0192782	0.8412053	0.0813006	0.8080903	0.9168077	0.1240014	0.4321037	0.0327204	1.0515051	0.3193352	0.7698114	0.9006436	0.9656207	0.7740643	1.0784547	0.9776619	0.8118455	0.1635451	0.2304875	0.4186684	0.3245508	0.9021893	0.9593680	0.5246364	0.1368990	0.4912817	0.2076991	0.5428789	0.9793696	0.4708799	0.9576525	0.6559204	0.8814467	0.0142709	0.4945486	0.2092662	0.9973971	0.9827008	0.0000632	0.4131524	0.4765946	0.4952032
0.1642891	1.0585720	0.9606620	0.0300720	0.9992141	0.8531890	1.0197844	0.5062248	1.0962909	0.9609356	0.1132320	0.9596293	1.0792187	0.2282389	0.4444765	0.0614134	1.0901811	0.1274175	1.0403237	1.0867124	1.0493385	1.0405575	0.9253878	0.9979944	0.7516435	0.3794191	0.1734771	0.2386195	0.2329281	0.8635097	0.7560750	0.2618538	0.1997540	0.4952282	0.0826457	0.6710031	0.7067416	0.6353649	1.0049747	0.9604544	1.0123030	0.0347366	0.7194328	0.0045428	0.6258956	0.9839184	0.0007460	0.3473594	0.4235093	0.4466829
0.0863673	1.0135540	0.6522361	0.0193961	0.7351280	0.5878848	1.0726577	0.8977456	1.0218968	1.0315687	0.0734961	0.9074297	0.9993347	0.6315266	0.4334468	0.0421406	0.9786608	0.1216294	0.9912827	1.0542389	1.0140525	1.0489984	1.0369245	1.0081567	0.7395091	0.1897326	0.1933323	0.2835726	0.1617904	0.9320011	0.9290855	0.3028693	0.1410883	0.5174650	0.1532616	0.2953239	0.8157035	0.3250693	1.0148786	0.6920469	1.0586277	0.1121643	0.5604595	0.0905878	0.9945080	1.0573983	0.0003240	0.4171254	0.4437708	0.7692174
0.1391214	1.0339293	0.6258752	0.1372044	0.6813835	0.5857732	0.5936960	0.3270745	1.0520778	0.9664796	0.0653332	0.9062573	0.6819145	0.0480237	0.8194367	0.1723458	0.9858662	0.1440761	0.5177106	1.0686649	0.8068433	1.0233504	0.4655384	0.9465937	0.7559131	0.0566302	0.1952247	0.5449865	0.3461881	0.5603562	0.4899761	0.4311987	0.2186994	0.5584238	0.7129302	0.3661233	1.0657349	0.3440971	0.9824516	0.4255453	1.0850809	0.2412710	0.2478659	0.3987400	0.2798292	0.9746218	0.2600473	0.5145950	0.4609447	0.5580611
0.0455070	1.0181756	0.4282627	0.4603568	0.0721334	0.8851468	0.8803825	0.3343874	0.6962536	0.8618259	0.1658683	0.8221954	1.0202744	0.0588795	0.2998628	0.0164047	0.8012957	0.2571749	0.9784835	0.7068810	0.9402003	0.9659209	0.9848972	0.9861820	0.6456719	0.0074510	0.1961090	0.1933135	0.1011328	0.6892316	0.9607904	0.4821337	0.5748965	0.5531460	0.5471614	0.3418455	0.4035889	0.8820248	0.9624348	0.9336634	1.0278601	0.0944398	0.6605775	0.0290412	0.3946243	0.9136801	0.0023120	0.6052557	0.5247159	0.3825461
0.1416344	1.0502850	0.7594055	0.0334265	1.0248037	0.5763249	0.9751621	0.8180556	0.9733889	0.7346928	0.1727413	0.7564999	0.9350743	0.2008493	0.4908313	0.0168379	1.0056217	0.1343956	0.6862675	0.9843828	0.9746701	1.0706075	1.0701132	1.1167454	0.6825811	0.0648457	0.0000197	0.6819566	0.2106807	0.7957179	0.8137192	0.3792649	0.2358177	0.5425633	0.4805319	0.5282233	0.9682295	0.2629655	0.9502889	0.8537571	1.0430282	0.3073654	0.8750437	0.1386169	0.9850572	1.0567824	0.0007831	0.4427147	0.5660537	0.5535020
0.3689446	0.5267899	0.9209921	0.2953620	0.6381081	0.6503925	0.8421365	0.2174727	0.7687200	0.9501724	0.1316413	1.0514884	0.9727333	0.4241495	0.5350618	0.1995119	0.9312833	0.1398788	0.7042429	0.9029632	0.9518431	0.7039489	0.8267822	1.0555028	0.8962236	0.3113664	0.2238596	0.3181146	0.4769901	0.7187398	0.4793754	0.5608678	0.3973439	0.7900942	0.6377394	0.6645114	0.9524321	0.5078851	0.8898496	0.4907201	1.0514144	0.4218174	0.6533420	0.1561180	0.3299512	1.0009569	0.0049452	0.4619056	0.4752524	0.3713160
0.0720851	1.0475239	0.8267116	0.1200630	0.7134796	0.8814761	0.6711375	0.1756328	0.8680307	0.9017021	0.0984947	0.8365024	0.9791816	0.1801641	0.7860597	0.0212830	1.0679265	0.2780715	0.8150164	0.9852679	1.0162660	0.4498849	1.0661295	0.9584388	0.5694178	0.0085881	0.1961152	0.4697286	0.1532688	0.8634006	0.4863998	0.4247833	0.4015140	0.4487584	0.0965571	0.5110295	0.8603108	0.3470527	0.9635393	0.4419714	0.9389511	0.0209807	0.4511262	0.0305976	0.0694929	1.0354984	0.2626315	0.4610596	0.4704795	0.8736512
0.7097208	0.4155221	0.7636198	0.0072675	0.9659817	0.9065123	0.5586494	0.8028621	0.8890061	0.5489394	0.2862664	1.0824884	0.7749471	0.6005196	0.8848551	0.3678749	0.7255835	0.1312252	1.0017431	1.1634371	1.0073897	1.0148652	0.9918803	0.9079969	0.5868620	0.7476001	0.0353530	0.0761269	0.7916534	0.7109140	0.1686364	0.4727295	0.4470450	0.6394898	0.5492133	0.5482951	1.0319231	0.2682303	0.8062369	0.5337758	1.0411441	0.8014163	0.1990595	0.0805659	0.9022653	1.0166708	0.0959625	0.5398905	0.4704555	0.7412520
