YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.0927806	0.6667992	0.5722892	0.0440736	0.7177098	0.7421604	0.8214707	0.4848894	0.6666090	0.7242768	0.1066291	0.7121693	0.7074640	0.0821280	0.3375149	0.0652669	0.7110906	0.1317210	0.7957091	0.6754658	0.4591644	0.6340798	0.5796420	0.8421240	0.4939700	0.0217408	0.1195882	0.2470726	0.1461642	0.8342795	0.6504006	0.4150073	0.2297830	0.3509098	0.2328265	0.5072452	0.7523011	0.2867880	0.6972931	0.4168817	0.7906777	0.0158498	0.3778898	0.0337006	0.5471122	0.8056976	0.0077822	0.3287096	0.2553736	0.3924564
0.1056786	0.5444143	0.7172088	0.0435399	0.7452466	0.6542861	0.7124924	0.3613617	0.8151959	0.7496265	0.0657033	0.6662775	0.6205768	0.0819503	0.3181303	0.0516489	0.8612126	0.0989138	0.6497227	0.7920137	0.6958686	0.3536839	0.7764697	0.6789265	0.4773951	0.0448891	0.2167539	0.1724199	0.1577171	0.6616739	0.7115660	0.3525780	0.2158865	0.4275528	0.2508725	0.5362944	0.8312276	0.2493232	0.7592231	0.3634452	0.8042256	0.0334846	0.5088394	0.0814157	0.5347981	0.6364034	0.0053550	0.3590461	0.3458659	0.2895156
0.1356794	0.7960308	0.7276044	0.0445643	0.7859559	0.5771639	0.7353890	0.4246571	0.6671573	0.7168467	0.0356529	0.7510611	0.7708285	0.0849254	0.3897130	0.1861215	0.9073045	0.1487093	0.8181616	0.8084649	0.8671958	0.8048789	0.3150035	0.7988872	0.5549489	0.0619952	0.1287131	0.3038284	0.1342582	0.6985008	0.5975030	0.4244122	0.1582755	0.3113243	0.1148573	0.5256626	0.6750689	0.2537995	0.8332133	0.3641772	0.7055580	0.0312279	0.5086011	0.1040502	0.3836026	0.7300239	0.0119076	0.2534736	0.3330539	0.4759011
0.0882518	0.7518100	0.6432153	0.0729611	0.7937386	0.6395142	0.7388140	0.3397062	0.6948919	0.6982855	0.0835086	0.8730883	0.7734706	0.0393588	0.2832361	0.0362264	0.6814276	0.0694303	0.8157828	0.7104638	0.7574522	0.7399952	0.6804597	0.3568681	0.0430579	0.0209820	0.1503505	0.2166710	0.1259489	0.3406464	0.5955210	0.3468829	0.2095143	0.4735621	0.2263666	0.3685054	0.7500110	0.2510796	0.7157724	0.4694515	0.8207181	0.0371053	0.5207516	0.0752347	0.5101959	0.7735119	0.0039780	0.2482200	0.3868007	0.3318849
0.0800574	0.6983483	0.5619125	0.0274554	0.7731616	0.6742949	0.7235371	0.3877574	0.7409936	0.6761462	0.0918950	0.6941630	0.7838873	0.0646300	0.2514313	0.0566386	0.7509600	0.1096010	0.7885736	0.7160534	0.7375704	0.6086406	0.8152141	0.6929637	0.2898896	0.0238512	0.1309295	0.2044994	0.1665629	0.5652935	0.6119873	0.3635443	0.1175572	0.3459497	0.2610644	0.4657211	0.7722020	0.3171224	0.7605790	0.4488687	0.7661237	0.0377407	0.5708763	0.0655776	0.4274132	0.8043635	0.0039991	0.2012732	0.3332757	0.4261271
0.1184052	0.6806776	0.5706077	0.0738300	0.7999949	0.7184291	0.7632026	0.3827006	0.5723571	0.6113724	0.0926300	0.7819479	0.7547928	0.0390623	0.2931150	0.0410715	0.8397739	0.0588712	0.8210237	0.7562872	0.6788930	0.6924178	0.8322401	0.9021402	0.5622691	0.0134187	0.1107216	0.1364475	0.1257349	0.5869715	0.6055228	0.3243336	0.1975863	0.4300916	0.2302745	0.4886394	0.6264813	0.3073890	0.6977202	0.4137915	0.8122806	0.0525223	0.5959269	0.0584246	0.5900337	0.8369566	0.0105763	0.2845275	0.3673850	0.3903702
0.0864392	0.7300639	0.5373910	0.1012078	0.7430474	0.5047723	0.7103509	0.3918978	0.6708991	0.7665399	0.0572123	0.8450984	0.7202091	0.0573216	0.3218832	0.0329272	0.8673895	0.0399106	0.8205288	0.6842558	0.6664035	0.8257070	0.8134760	0.8031019	0.4393721	0.0369688	0.0890082	0.2165290	0.1926470	0.6070610	0.6041965	0.2446518	0.2644640	0.3725508	0.1985943	0.4506009	0.7710254	0.2486870	0.7134098	0.3651990	0.8489572	0.0301983	0.5173315	0.0669349	0.5116331	0.8058187	0.0034872	0.3086859	0.3950263	0.3170568
0.0556451	0.7791788	0.5381820	0.0688202	0.9156334	0.6113712	0.6907166	0.4839168	0.6060095	0.6057701	0.0586212	0.6973978	0.7840698	0.1205925	0.2836198	0.0591194	0.6674411	0.0855172	0.6651321	0.6638690	0.7284718	0.7087538	0.5700810	0.7200989	0.3612320	0.0177844	0.1597347	0.1509677	0.1980447	0.6897533	0.7307434	0.3209238	0.1926042	0.3730770	0.2069441	0.5632762	0.8038140	0.2669877	0.7578121	0.3962276	0.7121500	0.0127994	0.4814270	0.0420532	0.5143044	0.7574040	0.0039559	0.3047384	0.3324508	0.2408727
0.1232932	0.6314158	0.6620714	0.0508895	0.7457511	0.7028490	0.7028802	0.3472565	0.7849565	0.6924745	0.0752916	0.7305827	0.7383617	0.0587084	0.2965254	0.0582443	0.8294156	0.0502123	0.7043853	0.6668534	0.7722977	0.7535902	0.8427952	0.7067058	0.4488796	0.0256513	0.1755824	0.2440685	0.0406135	0.6273917	0.7119072	0.2799780	0.1531869	0.4883738	0.2929601	0.5169784	0.9071979	0.1869159	0.6029118	0.4536421	0.6935509	0.0151757	0.6291113	0.0602891	0.4475839	0.5971939	0.0115432	0.3233823	0.3589784	0.3260968
0.0831973	0.8593474	0.6384310	0.0418576	0.7631397	0.7650396	0.8792143	0.3547738	0.7659188	0.7848492	0.0767796	0.6792369	0.7157290	0.0984217	0.3018488	0.0397769	0.7372187	0.1695414	0.6649665	0.7163003	0.6617087	0.7820776	0.6994422	0.7882025	0.3704260	0.0214170	0.1694991	0.3260455	0.0935789	0.3141436	0.4923500	0.3281421	0.2368746	0.2999747	0.2213695	0.5680001	0.6944637	0.2811949	0.8187641	0.4802181	0.7305807	0.0135686	0.6562794	0.0815038	0.5375603	0.7027427	0.0076047	0.3057464	0.3547583	0.3415279
0.0728463	0.7864644	0.7390264	0.0593224	0.7140295	0.7350842	0.6786083	0.4588623	0.7664151	0.6610042	0.0559795	0.6637960	0.7175992	0.0575412	0.2180042	0.0274038	0.6802525	0.1701546	0.6728163	0.7829654	0.6894055	0.6583609	0.7333315	0.8113827	0.3005898	0.0556857	0.1898016	0.1230117	0.1442653	0.6510773	0.3603301	0.3126088	0.1996944	0.3719141	0.2484844	0.4996795	0.6073211	0.4024249	0.7483683	0.3805288	0.7410144	0.0454064	0.4412622	0.0694286	0.5902678	0.7463561	0.0063147	0.3063134	0.3812056	0.4602525
