YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.1168443	1.0000000	0.8748782	0.0267419	0.9994043	0.8226804	0.9779310	0.4401442	1.0000000	0.9348994	0.1076471	1.0000000	1.0000000	0.2132128	0.4627463	0.0501204	0.9983801	0.1289483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.9919471	0.6903624	0.3434182	0.1513617	0.2170463	0.1648575	0.8944772	0.8634012	0.2806323	0.2151384	0.4719204	0.0871361	0.6492373	0.7177553	0.5670852	0.9832664	0.9349080	0.9807770	0.0136472	0.6786193	0.0050835	0.5647380	0.9978312	0.0000110	0.3229540	0.4735269	0.4301220
0.1168443	1.0000000	0.6178882	0.0211286	0.7410580	0.5093276	1.0000000	0.9367918	0.9609701	1.0000000	0.0955747	0.9505541	1.0000000	0.5972009	0.4414171	0.0371855	0.9086981	0.1040969	0.9417258	1.0000000	1.0000000	1.0000000	1.0000000	0.9496014	0.6157063	0.2118195	0.2071629	0.2833146	0.1534714	0.8833575	0.9140657	0.2601888	0.1642723	0.5416640	0.1691307	0.3115483	0.8498000	0.3468625	0.9814328	0.6902508	0.9808797	0.1212057	0.4925579	0.0960787	0.9632189	0.9958070	0.0000079	0.3866135	0.4486181	0.7789498
0.1168443	1.0000000	0.5942098	0.1118177	0.6893567	0.5778966	0.5823520	0.3084347	1.0000000	1.0000000	0.0603997	0.9464031	0.6786817	0.0481226	0.8653635	0.1851575	0.9977533	0.1273467	0.5459281	1.0000000	0.7834374	1.0000000	0.4837558	1.0000000	0.6625554	0.0363396	0.1912346	0.5252738	0.2701988	0.5707671	0.5664154	0.4489792	0.2151384	0.5660398	0.7041029	0.3271797	0.9950800	0.3608633	0.9814328	0.4113771	0.9999415	0.2107636	0.2221473	0.2684415	0.3060948	0.9661078	0.2879243	0.4150648	0.4582335	0.5989072
0.0388492	0.9316027	0.4447568	0.4595447	0.0785598	0.8708673	0.9659225	0.3398791	0.7120700	0.8631037	0.0995274	0.8280848	1.0000000	0.0513659	0.2607329	0.0214192	0.8066838	0.2368051	0.9849803	0.7094940	1.0000000	1.0000000	0.9803960	1.0000000	0.5688525	0.0031433	0.2071650	0.2744634	0.0793348	0.6738279	0.9981935	0.4891048	0.5290847	0.5314869	0.4519338	0.3595155	0.3683869	0.8024279	0.9670133	0.9297389	0.9804568	0.0799813	0.7000687	0.0205120	0.3210764	0.9945283	0.0000000	0.6054714	0.4921077	0.4185056
0.1168443	1.0000000	0.7313439	0.0313260	0.9983745	0.6443560	1.0000000	0.9062976	1.0000000	0.6892712	0.1873821	0.8009657	0.8773182	0.2380389	0.4414171	0.0193773	0.9981358	0.1405875	0.6485284	0.9848629	1.0000000	1.0000000	1.0000000	1.0000000	0.5688525	0.0363396	0.0000052	0.7053584	0.1534713	0.8343353	0.9086769	0.3651384	0.2151384	0.5019952	0.5175193	0.5050062	0.9996164	0.2514393	0.9337245	0.8261792	0.9972166	0.2527837	0.8467996	0.1747520	0.9621555	0.9915477	0.0000093	0.3534617	0.5462966	0.5806297
0.4199638	0.5863746	0.9666452	0.2663221	0.7373736	0.5720605	0.8357693	0.2739822	0.7917474	1.0000000	0.0955747	1.0000000	1.0000000	0.4509312	0.5661832	0.2073967	0.8884999	0.1289483	0.6957254	0.8861509	1.0000000	0.6635922	0.8662054	1.0000000	0.8413052	0.4010722	0.2072173	0.3790132	0.5787198	0.6728597	0.4061769	0.5524572	0.4107524	0.7539969	0.5990356	0.6906688	0.9445552	0.5046586	0.9814328	0.4588445	0.9999434	0.6198632	0.6061484	0.1203808	0.3175810	0.9661078	0.0128765	0.4497640	0.4582335	0.3629426
0.0731751	1.0000000	0.7979931	0.0942895	0.6999404	0.9328303	0.6392961	0.1036804	0.8599030	1.0000000	0.0665943	0.8041590	1.0000000	0.1575910	0.8172966	0.0204747	0.9994802	0.2246321	0.6825888	1.0000000	1.0000000	0.4091474	0.9907500	1.0000000	0.5688522	0.0129659	0.2071629	0.4956175	0.1465229	0.8632277	0.4702030	0.4694018	0.3287931	0.4620069	0.0744779	0.6392322	0.9479412	0.3317128	0.9814328	0.4015569	0.9998904	0.0202631	0.5128809	0.0467930	0.0564069	0.9960426	0.2500891	0.4135795	0.4582335	0.8532768
0.7575056	0.3561429	0.7815367	0.0041693	0.9928417	0.8438610	0.6058811	0.7825811	0.8256391	0.5357971	0.2768990	1.0000000	0.8238159	0.6122381	0.8464049	0.3758055	0.6164286	0.1289483	1.0000000	1.0000000	1.0000000	0.9652545	1.0000000	1.0000000	0.6071433	0.7974507	0.0350938	0.0493046	0.8192690	0.6899746	0.1677770	0.4853883	0.3336719	0.6379324	0.5613209	0.4900501	0.9999607	0.2763842	0.8021271	0.5772896	0.9695798	0.9191411	0.1865005	0.0872220	0.9195525	0.9947263	0.1646172	0.5587288	0.4432101	0.7166896
0.6508026	0.4409337	0.9059285	0.0028835	0.9996704	0.6296592	1.0000000	0.8023342	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.7373681	0.4031591	0.0225627	0.6040143	0.1289483	0.7654346	0.6619520	0.8847783	1.0000000	1.0000000	1.0000000	0.7134828	0.6398417	0.1360762	0.3518104	0.6822085	0.3032492	0.2610801	0.6888415	0.2151384	0.4997926	0.2814186	0.6492373	0.7557411	0.2634043	0.9814328	0.5035191	0.9808965	0.9058095	0.6180342	0.1018935	0.9258405	0.9964359	0.1064515	0.8190722	0.3914487	0.4850010
0.1168443	1.0000000	0.8887126	0.3300768	0.5709519	0.8180907	0.9162863	0.6646238	1.0000000	0.8338721	0.0838476	1.0000000	1.0000000	0.3063521	0.3944215	0.0610596	0.9968161	0.1289483	0.4581938	0.9257460	1.0000000	0.9227571	0.7188719	1.0000000	0.6773887	0.0363396	0.2071629	0.1082312	0.2798518	0.8850106	0.7876695	0.4505022	0.1724562	0.4510136	0.6764543	0.6541538	0.8624727	0.2775624	0.9618387	0.5582457	0.9809780	0.4256734	0.4416778	0.4231459	0.8629006	0.9635848	0.0000112	0.4158718	0.5002496	0.5005171
