YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.0612139	0.6830902	0.5791144	0.0430322	0.6381346	0.6694935	0.8070247	0.5009723	0.7717318	0.6444480	0.0639485	0.7833663	0.6430484	0.0621768	0.5101129	0.0605351	0.5659569	0.0681202	0.7127397	0.8099905	0.3317075	0.7152006	0.8585538	0.8116891	0.4435495	0.0359175	0.1584135	0.2412586	0.1698458	0.6809169	0.6813686	0.3807787	0.1016476	0.4543268	0.2370522	0.5728990	0.8274154	0.2599789	0.8270195	0.3912315	0.7057720	0.0316678	0.5503902	0.0426776	0.5023137	0.8978391	0.0063548	0.2540768	0.3349566	0.3193225
0.1775524	0.7005724	0.5107607	0.0711273	0.6869592	0.6598143	0.7389098	0.3366899	0.7710784	0.7151458	0.0954382	0.6578387	0.7670489	0.0484682	0.2656183	0.0388581	0.6504052	0.1351347	0.7836346	0.7592118	0.7063174	0.4466197	0.8742760	0.8659888	0.6885295	0.0538611	0.2032461	0.1767292	0.1874722	0.6513980	0.6558577	0.2536652	0.1796027	0.3329776	0.2728093	0.6751579	0.7563763	0.3331673	0.8216865	0.4546046	0.7596646	0.0625427	0.4633403	0.0605751	0.6137656	0.8074055	0.0195777	0.3450361	0.3282776	0.3198316
0.1089038	0.7701043	0.4531402	0.0526131	0.7598206	0.6191083	0.7225089	0.2833761	0.7525186	0.7309621	0.0162371	0.7324815	0.9571486	0.0602559	0.2829957	0.1418352	0.8881176	0.1617204	0.7601948	0.7812545	0.8283612	0.6663154	0.3853313	0.7610371	0.5493488	0.0334877	0.1874344	0.2345589	0.1100880	0.5878205	0.6073665	0.4219907	0.1810318	0.3153061	0.1592480	0.3882273	0.6285210	0.2818965	0.6450572	0.4265751	0.8854287	0.0466956	0.4671637	0.0701758	0.4683937	0.6733094	0.0020783	0.3468068	0.2322276	0.4784446
0.0687046	0.8100274	0.6256874	0.0417540	0.6880030	0.5963068	0.7190392	0.4086126	0.7036958	0.6745915	0.1199988	0.8057712	0.7110989	0.0660646	0.2307258	0.0644844	0.7599013	0.1261801	0.8394547	0.7391627	0.7412100	0.7432855	0.6581075	0.3540277	0.0432819	0.0271682	0.0828420	0.2098145	0.1645965	0.3059729	0.6741063	0.3722305	0.1905789	0.3444560	0.2970366	0.4643485	0.7991166	0.2301488	0.6545998	0.3645994	0.6949526	0.0180832	0.5565546	0.0778492	0.4430249	0.7376847	0.0116379	0.2378432	0.3218785	0.3731392
0.0990949	0.7113055	0.5382853	0.0455587	0.8754509	0.8220112	0.6858916	0.3573371	0.8004217	0.8725414	0.0891339	0.8046513	0.8750982	0.0607454	0.3660548	0.0385262	0.6804915	0.1254604	0.8053586	0.6969530	0.7147444	0.6991819	0.7381134	0.6026292	0.2079869	0.0443247	0.1818214	0.2143324	0.1255064	0.5528836	0.7394734	0.3809457	0.1583877	0.4417962	0.1675521	0.4138378	0.7737495	0.2491881	0.8116936	0.4037842	0.8773455	0.0383195	0.5378756	0.0338840	0.4896069	0.6557314	0.0163347	0.3622734	0.3491331	0.3912554
0.0951622	0.7345893	0.5659419	0.0472292	0.7855193	0.6600447	0.7591964	0.4121396	0.7277576	0.7888366	0.0769591	0.8266513	0.7217242	0.0516995	0.4133462	0.0522077	0.7677753	0.1127765	0.8275441	0.7891810	0.7852916	0.9662925	0.7197660	0.6903970	0.6079005	0.0224095	0.1429080	0.2016611	0.1457007	0.4910513	0.5748376	0.4721015	0.2064747	0.4779224	0.2219636	0.4913481	0.7036261	0.2704654	0.7642242	0.3184212	0.6775172	0.0355741	0.4110070	0.0640386	0.5921944	0.7695812	0.0085412	0.2930472	0.3741341	0.4219316
0.1053000	0.6593923	0.6934101	0.0486178	0.8578625	0.6435908	0.6927518	0.3712538	0.6550190	0.6676963	0.1138236	0.8608632	0.7218216	0.0402235	0.3237411	0.0603129	0.6165058	0.0697215	0.7986362	0.7028874	0.6524441	0.7828134	0.7614259	0.7398922	0.4847448	0.0485141	0.0734248	0.2701849	0.1588029	0.5950683	0.5285171	0.3040864	0.2226347	0.4718610	0.1685715	0.4950924	0.6406816	0.1905106	0.7224386	0.2997893	0.6970251	0.0248711	0.5100003	0.0683090	0.4314179	0.7381666	0.0053438	0.3000784	0.3800473	0.3752060
0.0721267	0.7934106	0.5408805	0.1056013	0.6992727	0.5813777	0.9806760	0.3903003	0.7906517	0.6509262	0.0605144	0.6738081	0.7723922	0.0943924	0.3612877	0.0352361	0.7567594	0.0960200	0.7801804	0.7627219	0.7142959	0.8421409	0.6707180	0.8166813	0.4405022	0.0329707	0.1301347	0.1024585	0.1495109	0.6216057	0.7890270	0.4091855	0.2236876	0.3560404	0.1965445	0.5501655	0.8242609	0.2250459	0.6725851	0.4849220	0.6040759	0.0126320	0.4768762	0.0712432	0.5024132	0.6641354	0.0238280	0.2039319	0.4313131	0.2997759
0.1204776	0.6815991	0.6192078	0.0376059	0.7333095	0.5912284	0.7603496	0.2833281	0.8070240	0.6474748	0.0916038	0.8049860	0.8026804	0.1109677	0.3680722	0.0478781	0.7001350	0.0983950	0.7795776	0.7606456	0.9406432	0.7468877	0.8023397	0.7280529	0.4353000	0.0307875	0.2016642	0.1478565	0.0712655	0.6114004	0.7152336	0.3059989	0.0779622	0.4503726	0.2505766	0.5173096	0.7800233	0.2652222	0.7128958	0.4113131	0.6259057	0.0546709	0.6242569	0.0603255	0.4754934	0.7368846	0.0131623	0.4079799	0.3692337	0.4171611
0.0546466	0.8687134	0.6725773	0.0429329	0.7442760	0.6549571	0.6667905	0.2764934	0.8418111	0.7040904	0.0675428	0.6442848	0.7257051	0.0856108	0.3004309	0.0300569	0.8093767	0.1808249	0.7291556	0.6633272	0.7238393	0.8589999	0.7050834	0.7634763	0.3928986	0.0389659	0.1412716	0.1664074	0.1460470	0.2861232	0.7150515	0.2198655	0.1551618	0.3168061	0.2212605	0.4656061	0.7652101	0.2114746	0.7584099	0.4818295	0.8407471	0.0439834	0.4182870	0.0857770	0.5385510	0.6816527	0.0076267	0.3374506	0.3408712	0.3781451
0.0635850	0.6760929	0.6388004	0.0449039	0.7044691	0.6977618	0.7367797	0.3401509	0.8761898	0.7559112	0.1169618	0.5329474	0.7434603	0.0725124	0.3244978	0.0391403	0.7804721	0.1378384	0.7307450	0.7680037	0.8061401	0.6559712	0.7706838	0.7597525	0.4109817	0.0411410	0.1609600	0.2067348	0.1061858	0.6613273	0.3290634	0.3267807	0.1389616	0.4512931	0.2032885	0.4299736	0.7498026	0.3220158	0.6785054	0.4273509	0.6683895	0.0823056	0.3814351	0.0718678	0.5188790	0.6130988	0.0069457	0.2496957	0.4296718	0.3758745
0.0920824	0.7895659	0.5456389	0.0535481	0.6685118	0.5031723	0.5454445	0.4102367	0.7681780	0.7007969	0.1003447	0.7353272	0.6985360	0.0569684	0.3111550	0.0463125	0.9355081	0.1204003	0.7199541	0.6705330	0.8131146	0.6515978	0.6879019	0.7073045	0.4209180	0.0741709	0.1917793	0.2555837	0.1991756	0.7190480	0.5836337	0.1681153	0.1543993	0.3508535	0.2503870	0.5001437	0.6436450	0.3413619	0.6516332	0.4419100	0.7275270	0.0113082	0.5223873	0.0464196	0.4239633	0.7117249	0.0205377	0.2585873	0.3187294	0.2971868
0.0961592	0.6945056	0.7218820	0.0203695	0.9561599	0.5843712	0.6878906	0.2989554	0.8903201	0.8319516	0.0874772	0.6631232	0.8398202	0.0970176	0.3866385	0.0315706	0.6698875	0.1270471	0.6254341	0.7460725	0.7271206	0.7314052	0.7906479	0.6267977	0.4776675	0.0435216	0.1225050	0.2141360	0.1691658	0.6297194	0.6596630	0.3022727	0.0707795	0.3887243	0.2114336	0.4614726	0.7642711	0.2578290	0.6895766	0.4519300	0.7175551	0.0622650	0.3932071	0.0869397	0.4468327	0.6567674	0.0097156	0.3223329	0.2787009	0.1900759
0.0874499	0.7511325	0.5738526	0.0357206	0.8362268	0.6527461	0.8738122	0.4144007	0.7915511	0.7066419	0.0527011	0.7736975	0.5920408	0.1113017	0.2534982	0.0515232	0.8032282	0.1193953	0.6579674	0.6709763	0.8879234	0.7480614	0.7070874	0.6428792	0.4700066	0.0349926	0.2070461	0.2626974	0.0957710	0.6702323	0.7188906	0.4062253	0.1478451	0.2215748	0.2658675	0.3705122	0.7274031	0.2125597	0.6953322	0.5385760	0.8829699	0.0291765	0.5453982	0.0854944	0.5117277	0.6357611	0.0232670	0.2796632	0.3491203	0.3121006
0.0713443	0.7242614	0.6283380	0.0560429	0.7840286	0.6308048	0.7921713	0.4490847	0.7106592	0.7313581	0.0418551	0.7110795	0.7776106	0.0335482	0.3918228	0.0817116	0.6013866	0.0919414	0.7831856	0.7358356	0.7505939	0.7411951	0.7413938	0.8058189	0.4187202	0.0737996	0.1521828	0.2465424	0.1624780	0.5799977	0.6202301	0.3724290	0.1841757	0.4194804	0.1039292	0.3865476	0.8011535	0.2997103	0.7675123	0.4480564	0.7303865	0.0800954	0.3300182	0.0701981	0.4427908	0.6900389	0.0080122	0.2013326	0.3643675	0.3165711
0.0895438	0.7870151	0.5945382	0.0485111	0.6769496	0.5786498	0.7786285	0.3221492	0.7619685	0.7047159	0.0814252	0.6105056	0.6770396	0.0808828	0.2732023	0.1189407	0.7479100	0.1305143	0.6949390	0.9722148	0.6058328	0.6445816	0.6836846	0.7348003	0.3623996	0.0135891	0.2183182	0.2313401	0.1003663	0.5436572	0.7366297	0.4673053	0.1617680	0.3812947	0.2758857	0.2215012	0.6827073	0.2449001	0.7083166	0.4157250	0.7448691	0.0140235	0.5074901	0.0533048	0.4100857	0.5886626	0.0138690	0.2714083	0.2966320	0.3364745
0.0954990	0.8709838	0.6202339	0.0361564	0.8035077	0.5900489	0.6349865	0.3281602	0.7755094	0.7665512	0.0492837	0.7946868	0.7023515	0.0791129	0.2770060	0.0878460	0.8348517	0.0769134	0.7367021	0.7320048	0.7638485	0.5676952	0.5821670	0.7036406	0.4379495	0.0860061	0.1361353	0.2418339	0.1401044	0.5608767	0.5527941	0.3607016	0.2323486	0.3404994	0.1688958	0.4907441	0.4396615	0.2362716	0.7592937	0.5002149	0.7581870	0.0303872	0.5072922	0.0842741	0.3980576	0.7876496	0.0080604	0.3120764	0.3461930	0.3585952
0.1363737	0.7176333	0.7052954	0.0408481	0.6670882	0.4623038	0.7928472	0.3972943	0.7629675	0.7440789	0.0794346	0.8550588	0.7672651	0.0719245	0.3226740	0.0465324	0.8633363	0.0874786	0.5450428	0.6776863	0.6037090	0.8925665	0.6777193	0.7350895	0.4038768	0.0337671	0.1608964	0.1934300	0.1864507	0.6089367	0.5667715	0.3658444	0.1838834	0.4467281	0.1630509	0.5631038	0.7307538	0.0911101	0.5838661	0.3782089	0.7824328	0.0384227	0.4634902	0.0568226	0.4699827	0.8363495	0.0261804	0.3075729	0.3007442	0.4887626
0.0839129	0.7368225	0.5420120	0.0329086	0.7923688	0.7817720	0.6534099	0.3541023	0.6978006	0.7155800	0.0677029	0.6479791	0.8032965	0.0729230	0.4570935	0.0451110	0.6504185	0.1416677	0.6941461	0.7296424	0.7798164	0.7611150	0.7950256	0.7437434	0.5408911	0.0448234	0.1804263	0.1757126	0.1710698	0.6543002	0.6745291	0.4122475	0.1773358	0.4015337	0.2853261	0.5448123	0.5636801	0.3531324	0.4133539	0.5177124	0.8077449	0.0280849	0.4737004	0.0585033	0.4141416	0.6786534	0.0038506	0.2923399	0.3811473	0.4464172
0.0633436	0.6895310	0.5689911	0.0493299	0.7745396	0.5792967	0.7560880	0.2998748	0.6819181	0.6745762	0.0528193	0.6572464	0.7157563	0.0646807	0.3088303	0.0484815	0.6336128	0.1124489	0.8984492	0.7859330	0.7230955	0.7679858	0.6416856	0.6669792	0.4764370	0.0326841	0.1972645	0.1648777	0.1870070	0.6857159	0.7681537	0.2780823	0.1224320	0.3810433	0.1922908	0.4067990	0.8274118	0.2477445	0.6787389	0.1650572	0.7350405	0.0172383	0.5037530	0.0577729	0.5008969	0.6558012	0.0077292	0.3233808	0.3635298	0.3461966
