YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.1640030	0.9887342	0.8637761	0.0142235	0.9253628	0.8456203	0.9529389	0.5149462	1.0986284	0.9789625	0.1108812	0.9892013	0.9881596	0.2701728	0.4743102	0.0608994	0.9871140	0.1322592	1.0514254	0.9647655	1.0422070	0.9628100	0.9453634	0.9812065	0.8421315	0.3669760	0.2046201	0.1869240	0.2244131	0.7941407	0.7581612	0.3112027	0.1905006	0.5715089	0.0676922	0.6430861	0.7488554	0.6105368	0.9289481	0.9498411	0.9072538	0.0139592	0.6928131	0.0057655	0.6330379	0.9882706	0.0040809	0.3984728	0.3793902	0.5151013
0.0946290	0.9988157	0.6495167	0.0128211	0.7425294	0.5048489	0.9923116	0.8584317	0.9579039	1.0442905	0.0775105	0.9140736	1.0093167	0.6093003	0.4599901	0.0345337	0.9133072	0.1009956	1.0419095	0.9794300	1.0437948	1.0168611	1.0357931	1.0422303	0.7667012	0.2302617	0.2288230	0.2857915	0.1992622	0.9283298	1.0007328	0.2930237	0.1351795	0.5901554	0.1517202	0.2810793	0.9117129	0.3653210	1.0227465	0.7730620	1.1719394	0.0984126	0.5784899	0.0876519	1.0405038	0.9920690	0.0002078	0.4520900	0.4274738	0.7282556
0.1606287	0.9876134	0.6028467	0.1385784	0.7222700	0.6000513	0.6179157	0.3133742	1.0464237	0.9687518	0.0540093	0.9285492	0.6645513	0.0622811	0.8974205	0.1430842	0.9917330	0.1311700	0.5033915	1.1455717	0.7996661	1.0400240	0.4707287	1.0451749	0.7488419	0.0577535	0.2002945	0.5666204	0.2888385	0.5568704	0.5086309	0.4413010	0.2265708	0.5955677	0.6637879	0.3676406	1.0645799	0.3940665	0.9796453	0.4489437	1.1292887	0.2071718	0.2552856	0.3760196	0.2973010	0.9927591	0.2868188	0.5044621	0.4191647	0.5696646
0.0391682	0.9705983	0.4147577	0.4330872	0.0676139	0.8735632	0.9051121	0.3572190	0.7366296	0.7475668	0.1752249	0.7676366	0.9876921	0.0687301	0.2953694	0.0308328	0.7696546	0.1611356	0.9822080	0.7900278	1.0139524	1.0137639	1.0622671	1.0126741	0.6627465	0.0128914	0.1802088	0.2573836	0.0814129	0.6703959	0.9888692	0.4894418	0.6331058	0.5371168	0.5384376	0.4515889	0.4573007	0.8130797	0.9971852	1.0262585	0.9703649	0.0777090	0.6224826	0.0310872	0.3726225	1.0206379	0.0014924	0.5823249	0.5125926	0.3433239
0.1550770	1.0213673	0.7007752	0.0292715	1.0987415	0.6201471	1.0181485	0.8061586	1.0053842	0.6774759	0.2097007	0.8421416	0.9572738	0.2421393	0.5517219	0.0246346	0.8761987	0.1627251	0.6752168	0.9968772	1.0215503	0.9623829	0.9734202	1.0398382	0.6046655	0.0648417	0.0008062	0.6944084	0.1709475	0.7516329	0.8038152	0.4051721	0.2707438	0.5147790	0.4508665	0.4789451	1.1249394	0.2721662	0.9171824	0.9564244	1.1002276	0.3101025	0.8019422	0.1034717	0.9783958	0.9342671	0.0002016	0.3740273	0.5176189	0.5633176
0.3220021	0.5069986	0.9834641	0.2939702	0.6584989	0.6427698	0.8637107	0.2524874	0.8347814	1.0174680	0.0967546	1.0157697	0.9597967	0.4152788	0.6082036	0.2017611	0.8975380	0.1476287	0.6802597	0.9093526	1.0197395	0.7050794	0.8356699	1.0607191	0.8285861	0.3307528	0.2392818	0.3067971	0.5020368	0.6180244	0.4436644	0.5453710	0.4745299	0.7844290	0.6277338	0.6327899	0.8914457	0.5329590	0.9323314	0.4850092	0.9481547	0.5581804	0.6209029	0.1599307	0.3342980	1.0333797	0.0051666	0.4511226	0.4958278	0.3859513
0.0711715	1.0992628	0.8343376	0.1041115	0.6293362	0.8997593	0.6633926	0.1684827	0.8402008	0.8742710	0.0910997	0.8449305	0.9478894	0.1766232	0.8082818	0.0226253	0.9710651	0.2788656	0.7242068	1.0047277	1.0444714	0.4947819	0.9733594	1.0186413	0.6394454	0.0026457	0.1934718	0.4757403	0.1419300	0.8823643	0.4812078	0.5202187	0.3926969	0.4978725	0.0917325	0.6228719	0.9340990	0.3717943	0.9439160	0.4130873	1.0179420	0.0200158	0.5526597	0.0398179	0.0744004	1.0427733	0.2751338	0.4437957	0.5265141	0.8166036
0.7430364	0.3977964	0.7032007	0.0188855	1.0340733	0.7793076	0.6266134	0.8410641	0.7805087	0.5436764	0.2636945	1.0559528	0.8606071	0.6092384	0.8629112	0.3460917	0.7287447	0.1604564	0.9622960	0.9798796	0.9607137	0.9013282	0.9176193	0.9726200	0.5612529	0.7990702	0.0459144	0.0654113	0.8842201	0.6132671	0.1734190	0.4903644	0.4212910	0.5898010	0.5725340	0.4551776	1.0462146	0.2629327	0.8050583	0.5510225	0.9591808	0.8456006	0.1944280	0.0936569	0.9879539	0.9301377	0.1280348	0.5337513	0.4719332	0.7540624
0.6808719	0.4476963	0.9743913	0.0081494	1.0080173	0.5766446	1.0106110	0.7279325	1.1289940	0.9238547	0.0820714	1.0776466	0.9185031	0.7610513	0.4357125	0.0312934	0.6794607	0.1258315	0.7366318	0.6434051	0.8695566	1.0057132	0.9041842	1.0488972	0.6839212	0.6620951	0.1292185	0.4492195	0.6758105	0.3883852	0.3154883	0.6687057	0.1943909	0.4684443	0.2369390	0.5862531	0.8168092	0.3041943	1.0556184	0.4819013	0.9804958	0.8885880	0.5468468	0.1224718	0.9286227	1.0656451	0.0743391	0.7519986	0.4089744	0.5557206
0.1647778	0.8892537	0.8227970	0.3430192	0.5097739	0.7581285	0.9497536	0.6670627	0.8720876	0.7930977	0.0949499	0.9165864	0.8930872	0.3170541	0.3840159	0.0752328	1.0006360	0.1269746	0.4868044	0.9440796	1.0145454	0.9359123	0.7468850	0.9845676	0.6838514	0.0589943	0.1916912	0.0889103	0.3167659	0.9642011	0.7882383	0.4724219	0.1875186	0.4088167	0.6612596	0.5973238	0.8679425	0.3394499	0.9733153	0.6148828	0.9899851	0.4598562	0.4790981	0.4274440	0.8541603	1.0009250	0.0044363	0.3453789	0.5128471	0.4583891
