YBR033W	YER169W	YIL085C	YML027W	YCR096C	YJL110C	YFL021W	YCR040W	YML113W	YPR199C	YCR097W	YDL170W	YLR098C	YDR520C	YGL162W	YML099C	YCL067C	YPL075W	YMR070W	YCL066W	YPL230W	YDR310C	YPL248C	YPL177C	YKR099W	YBR196CA	YGR258C	YDR014W	YER047C	YMR243C	YDR493W	YBL029W	YBR290W	YDR067C	YJL203W	YLR465C	YIL099W	YDR402C	YGL206C	YBL075C	YBR196CB	YBR211C	YLL033W	YKR003W	YJL081C	YAR002W	YML006C	YEL049W	YCR019W	YNL209W
0.5911943	0.4870893	0.0195004	0.6820973	0.7899028	0.0322907	0.6741040	0.5352958	0.8168949	0.7551150	0.6837753	0.6417395	0.7114998	0.4204479	0.2721978	0.0385573	0.1281042	0.4262548	0.0954872	0.2997729	0.0000000	0.2255015	0.6874428	0.2487450	0.4910872	0.5910859	0.5307785	0.0816654	0.3406133	0.3946344	0.4692916	0.6469578	0.0211034	0.2870213	0.1301687	0.3008098	0.1373753	0.3010697	0.0634099	0.0106199	0.1307240	0.3210616	0.2220597	0.0653290	0.2828238	0.7292858	0.3877752	0.6493392	0.0475728	0.1313755
0.5859460	0.6580404	0.0192447	0.9241698	0.6890359	0.0295423	0.7395091	0.5444271	0.6605174	0.5601006	0.8003000	0.6915015	0.7866605	0.5291945	0.3186517	0.0516267	0.1241577	0.4329705	0.2498851	0.2595049	0.5453661	0.0000000	0.6400930	0.1674997	0.5383495	0.6645332	0.7351271	0.1027331	0.3719421	0.5919207	0.4618465	0.6093534	0.0257079	0.2409164	0.1831776	0.2682027	0.0996777	0.0970441	0.2722426	0.0050144	0.1595965	0.3740608	0.1350412	0.0936083	0.4224356	0.7620724	0.5105473	0.6600979	0.0669991	0.1118813
0.7574288	0.6473131	0.0134938	0.6659571	0.6203151	0.0233958	0.8216668	0.6433289	0.7694012	0.7348978	0.7875276	0.6023676	0.7051892	0.5413358	0.2451913	0.0754068	0.3942120	0.3849616	0.1509203	0.2443824	0.4757912	0.3160113	0.0000000	0.2300930	0.3815258	0.6460886	0.7170937	0.0685971	0.3386743	0.3359205	0.0037311	0.7916489	0.0395092	0.3116539	0.1458169	0.3259264	0.1550218	0.2155774	0.2865494	0.0034039	0.1439643	0.7269542	0.2395136	0.0383627	0.3439031	0.0532363	0.3902333	0.7681057	0.0389015	0.1419778
0.6775557	0.8262429	0.0236176	0.6957278	0.7032337	0.0247795	0.6443437	0.5907197	0.7270455	0.7814527	0.7563731	0.8345300	0.6172318	0.4170714	0.4194230	0.0379271	0.1315327	0.5020275	0.1534520	0.2691471	0.4927966	0.3729994	0.5775884	0.0000000	0.4472729	0.6976562	0.6467043	0.0725126	0.3667090	0.4234694	0.4590657	0.5224884	0.0148087	0.3122888	0.1818910	0.2722159	0.0397821	0.3172090	0.2176111	0.0052855	0.2402465	0.3388824	0.1070969	0.0454525	0.3878042	0.7190494	0.4765551	0.7443538	0.0601645	0.0900177
0.7496859	0.6271768	0.0134756	0.7301083	0.8043559	0.0311463	0.7666987	0.4346349	0.7090578	0.7311774	0.6380522	0.6557666	0.6506791	0.4463435	0.3028907	0.0564577	0.1260549	0.4859867	0.1775582	0.3011263	0.3673006	0.3183209	0.7168992	0.1287971	0.0000000	0.6967329	0.5040465	0.0671817	0.4017867	0.0098245	0.3372415	0.6885108	0.0291817	0.2676095	0.1056725	0.2703363	0.0626600	0.3691471	0.2914375	0.0268304	0.1601927	0.4096885	0.1217392	0.1170366	0.2247717	0.6053428	0.4625685	0.7102133	0.0631575	0.1103112
0.7206670	0.6883139	0.0319116	0.7815091	0.6075458	0.0204462	0.7056697	0.5276455	0.6671047	0.6537923	0.7129298	0.5772992	0.6596353	0.3459412	0.2690656	0.0631660	0.1147527	0.3630741	0.1546123	0.3877120	0.4309706	0.3251795	0.6948006	0.1942122	0.4931764	0.0000000	0.6357557	0.0575013	0.3816363	0.3871802	0.4616103	0.5904712	0.0405556	0.2272441	0.2226725	0.2578376	0.1464731	0.2789942	0.2082114	0.0014039	0.2002544	0.3358637	0.1603106	0.0425969	0.4185342	0.6949629	0.5050764	0.5767185	0.0291011	0.1000996
0.6944862	0.6064149	0.0261683	0.6489520	0.6805574	0.0326201	0.8435788	0.4881119	0.6598524	0.7764654	0.7340430	0.6967205	0.7096747	0.4663335	0.3129537	0.0489875	0.1426952	0.3754097	0.1405967	0.2522968	0.4578782	0.3320541	0.6352822	0.2059971	0.4162304	0.4885339	0.0000000	0.0886777	0.3876001	0.4093556	0.3803120	0.6506360	0.0221003	0.2640966	0.1227053	0.2800112	0.2074347	0.2253281	0.2127901	0.0062896	0.1969772	0.3536947	0.1967572	0.0650114	0.2219344	0.7815002	0.5069125	0.6647052	0.0562851	0.1185443
0.6218249	0.7164478	0.0376366	0.8651291	0.6409059	0.0291419	0.7634723	0.4712445	0.6635573	0.6677452	0.7331672	0.7721151	0.7550707	0.3543005	0.2772198	0.0808946	0.2081480	0.3411879	0.2455063	0.3407750	0.5690855	0.3115441	0.6555441	0.1879884	0.5459831	0.6134215	0.5940817	0.0000000	0.3924671	0.4241534	0.4282935	0.7918987	0.0272312	0.2743763	0.1338472	0.2577468	0.2125681	0.2447619	0.2654671	0.0164043	0.1279640	0.3657588	0.1512383	0.0702657	0.4305040	0.6239875	0.4671042	0.6484233	0.0587737	0.1388052
0.6171838	0.8221593	0.0307865	0.7383018	0.6386384	0.0148750	0.6623219	0.4683636	0.7415641	0.7892959	0.6886922	0.8055791	0.5846305	0.3909320	0.2812232	0.0775735	0.1011448	0.4776394	0.1028235	0.2748202	0.4826224	0.2550263	0.7850793	0.2107693	0.4176374	0.4613513	0.7172965	0.0552126	0.0000000	0.4595005	0.4728755	0.6399573	0.0189912	0.3311243	0.1154818	0.2152223	0.1289654	0.2126038	0.2438143	0.0099951	0.1936595	0.2429849	0.1421172	0.0319895	0.3284904	0.6836714	0.4645345	0.5786085	0.0470078	0.1648106
0.6624687	0.7331322	0.0157220	0.8162272	0.7131171	0.0341182	0.6959567	0.5044608	0.5988240	0.6563960	0.6505720	0.6114074	0.7403208	0.4252595	0.3446249	0.0406567	0.1056356	0.3413806	0.2716840	0.1966845	0.3763104	0.2891052	0.7779712	0.1832730	0.4855518	0.6928190	0.6248872	0.0602838	0.3179381	0.0000000	0.4139212	0.7100980	0.0151783	0.3356998	0.1719700	0.2751605	0.1489916	0.2061954	0.4063393	0.0090601	0.1723310	0.3729630	0.1601555	0.0805789	0.3144737	0.7407555	0.5880797	0.6666344	0.0569301	0.0905850
