YBR033W	YER169W	YIL085C	YML027W	YCR096C	YJL110C	YFL021W	YCR040W	YML113W	YPR199C	YCR097W	YDL170W	YLR098C	YDR520C	YGL162W	YML099C	YCL067C	YPL075W	YMR070W	YCL066W	YPL230W	YDR310C	YPL248C	YPL177C	YKR099W	YBR196CA	YGR258C	YDR014W	YER047C	YMR243C	YDR493W	YBL029W	YBR290W	YDR067C	YJL203W	YLR465C	YIL099W	YDR402C	YGL206C	YBL075C	YBR196CB	YBR211C	YLL033W	YKR003W	YJL081C	YAR002W	YML006C	YEL049W	YCR019W	YNL209W
0.9655791	1.0696468	0.0198419	0.9374651	0.9220379	0.0421783	1.0318483	0.9939146	0.3705444	0.9723600	1.0524309	0.9734484	1.0114722	0.1911567	0.4104644	0.0838951	0.0000483	0.5754961	0.2961643	0.2591068	0.3989814	0.4095694	0.7337180	0.1603607	0.8418193	0.8680805	0.8760849	0.0189523	0.4916877	0.6338910	0.7483577	0.9855110	0.0439813	0.0008296	0.6350676	0.4422792	0.1575291	0.2202191	0.0663972	0.0103239	0.2293185	0.4641497	0.2393923	0.6949665	0.1826227	0.9666277	0.5406477	0.9397195	0.0670908	0.1976724
0.9171624	0.8351691	0.0420796	0.8479823	1.0096795	0.0295410	1.1023175	0.7949076	0.9693839	0.8809518	0.8258567	0.6786203	0.9753288	0.4350192	0.4194324	0.0348389	0.2084116	0.6002954	0.2884120	0.8564700	0.5735397	0.3494290	1.0343817	0.1750904	0.6879925	0.5992193	0.6776815	0.0856706	0.5637707	0.6397147	0.5337381	0.8567033	0.0340331	0.2269757	0.3295265	0.3326315	0.6246864	0.2329921	0.4462010	0.0089195	0.1649404	0.4689450	0.2204558	0.0490909	0.3677164	1.0365283	0.4798414	0.8868222	0.0311435	0.1951962
0.9097778	0.9430383	0.0379473	0.9597974	0.3875224	0.0013412	0.9822401	0.2490179	0.4259280	0.8327225	1.0474026	1.0117049	1.0121502	0.1999034	0.3223848	0.0639129	0.2382303	0.5765560	0.2424867	0.3973088	0.5466797	0.4385734	0.8112388	0.5728407	0.6138303	0.9008686	0.7933260	0.1027624	0.4311366	0.5541870	0.6351004	0.8806207	0.0260864	0.7213718	0.0895194	0.0000333	0.6486270	0.6236105	0.2887253	0.0182806	0.1753939	0.4221460	0.2321387	0.4469686	0.5930068	0.9046444	0.6231754	0.9729296	0.0125497	0.0731380
0.9895689	0.8738960	0.0444289	0.8645947	0.9617853	0.0064554	0.6626472	0.4678908	0.9458532	1.0395213	0.9039049	1.0642618	1.0810944	0.8777822	0.2981660	0.0616608	0.0341818	0.4821980	0.0583878	0.2885736	0.8405045	0.5174442	0.9437498	0.6952456	0.3870554	0.8881619	0.5946072	0.1032932	0.4872373	0.5526895	0.6305674	0.9569286	0.0200187	0.7440209	0.1822958	0.6577156	0.5093171	0.4607972	0.4319860	0.0198905	0.2591395	0.2942018	0.5659910	0.0028259	0.6166347	0.9800969	0.5018176	0.9137703	0.1358096	0.0840140
0.8688364	0.8684694	0.0255480	1.0034573	0.9087322	0.0470401	0.9766840	0.7079145	0.7744026	1.0878217	0.6339474	0.9578767	0.9302617	0.5585795	0.3152585	0.0969431	0.0000153	0.4019550	0.2659731	0.3043077	0.5123384	0.4909415	0.5714786	0.6501064	0.5583150	0.6231607	0.8482139	0.0211610	0.3628192	0.6375161	0.4971523	0.8841226	0.0271803	0.0001548	0.2888045	0.6513566	0.5412116	0.3281071	0.3345417	0.0055330	0.1947630	0.6847368	0.2780040	0.1172420	0.5677060	0.8513096	0.6097885	0.9816393	0.0148875	0.1640371
0.9473427	0.6668378	0.0114076	1.0045958	1.0327809	0.0237241	0.8305615	0.8783868	0.9819801	0.9687679	0.7553600	0.9201123	0.8750984	0.4472874	0.3358059	0.0980674	0.0559244	0.4468591	0.3022756	0.0531686	0.7648250	0.4789809	0.9801917	0.4599703	0.5409009	0.9041314	1.0255998	0.1136191	0.4957107	0.6263766	0.7906937	0.9785674	0.0152713	0.5863747	0.1732272	0.3281336	0.0791525	0.5849144	0.2677000	0.0003001	0.4881863	0.3445325	0.5264462	0.1887208	0.4548486	0.8505277	0.7622662	0.9108023	0.1081896	0.1522597
0.9277631	1.0118925	0.0099878	1.0558282	1.0361324	0.0045241	0.9108162	0.4680416	0.8103357	0.3915910	0.9567447	1.0275373	0.7075676	0.7700476	0.3667579	0.0935788	0.1642833	0.5877451	0.3193858	0.1052146	0.6721782	0.3336472	0.9533842	0.2983486	0.4892864	0.9996619	0.7536133	0.1276097	0.5628185	0.5003619	0.5530880	1.1682143	0.0167109	0.6159135	0.0232383	0.1951505	0.0151118	0.1987211	0.2640177	0.0055205	0.1230121	0.5522582	0.0430846	0.1274103	0.4830918	0.9967693	0.6874753	1.0349014	0.0622470	0.0524407
0.8611621	0.4643654	0.0219641	0.9480585	0.8469573	0.0360465	1.0100428	0.8031280	1.0156363	0.9781944	0.5204693	0.8863203	0.9510755	0.7050817	0.3020254	0.0421367	0.1576004	0.5776149	0.0341218	0.2644420	0.7410609	0.2408117	0.7075698	0.5179902	0.5625624	0.9098814	0.9533626	0.0550104	0.4259334	0.6961034	0.5800677	0.9082883	0.0141471	0.4142068	0.0764623	0.7206701	0.4975208	0.0419498	0.3649250	0.0059953	0.4954241	0.6473220	0.9450187	0.0076194	0.3335927	0.8393481	0.6322353	0.8500733	0.0542379	0.0519225
0.8630429	0.7526220	0.0353843	0.9386116	0.9974375	0.0368689	0.8591505	0.8895431	0.8298539	1.0573118	0.9341425	0.8128319	0.9871269	0.2329939	0.4247129	0.0868517	0.1539401	0.3664922	0.6273497	0.5296004	0.4119695	0.4290965	0.5215434	0.4482987	0.4127144	1.0339741	0.7090754	0.0285748	0.4980692	0.5664891	0.7675693	0.9871191	0.0090665	0.5271903	0.2276864	0.2591372	0.2922189	0.1749893	0.0778449	0.0058684	0.0834584	0.8141274	0.2104738	0.3361190	0.2390365	1.0206128	0.7167709	0.8937290	0.0191090	0.1096552
0.8488718	0.8918840	0.0245465	0.9843585	0.9573053	0.0369109	1.0460832	0.4259363	0.6302424	0.8638850	1.0347868	0.9776252	0.9540867	0.2276205	0.3557312	0.0591630	0.0004726	0.3082014	0.2844357	0.4815041	0.6622694	0.3282555	1.0221853	0.3711830	0.7711575	0.8203274	0.9150807	0.1035147	0.3065192	0.7173662	0.5908821	1.0087495	0.0192513	0.3335168	0.1231018	0.1649774	0.4600959	0.1088909	0.2960499	0.0007869	0.0402434	0.4949822	0.3003243	0.0816999	0.4999489	1.0389493	0.5794295	0.9144579	0.0678841	0.1625767
