YBR033W	YER169W	YIL085C	YML027W	YCR096C	YJL110C	YFL021W	YCR040W	YML113W	YPR199C	YCR097W	YDL170W	YLR098C	YDR520C	YGL162W	YML099C	YCL067C	YPL075W	YMR070W	YCL066W	YPL230W	YDR310C	YPL248C	YPL177C	YKR099W	YBR196CA	YGR258C	YDR014W	YER047C	YMR243C	YDR493W	YBL029W	YBR290W	YDR067C	YJL203W	YLR465C	YIL099W	YDR402C	YGL206C	YBL075C	YBR196CB	YBR211C	YLL033W	YKR003W	YJL081C	YAR002W	YML006C	YEL049W	YCR019W	YNL209W
0.7166752	0.8886913	0.0192253	0.7452442	0.7183711	0.0468799	0.6531277	0.5226384	0.6025065	0.7694656	0.7454581	0.7575190	0.7006180	0.3721708	0.2666341	0.0599235	0.2197585	0.3622421	0.1809700	0.2907814	0.2257161	0.2577510	0.5836086	0.2738749	0.3707864	0.7312746	0.5896874	0.0806117	0.3479973	0.4249683	0.4427013	0.6970728	0.0201535	0.3620447	0.1302918	0.2395384	0.0829634	0.2144775	0.0653760	0.0066629	0.1432647	0.3522195	0.2750903	0.0836935	0.3511034	0.7344927	0.4940739	0.6053909	0.0491537	0.1352648
0.6593847	0.6967386	0.0209867	0.7259956	0.6552715	0.0194484	0.6974489	0.5411765	0.6451567	0.6812072	0.8198810	0.7770431	0.7053575	0.3360610	0.2455248	0.0550344	0.1676215	0.2914989	0.1667794	0.2689559	0.4513728	0.1530064	0.5970375	0.1654501	0.5145652	0.5617261	0.6366212	0.1206643	0.2373702	0.4241396	0.4721693	0.5732399	0.0176657	0.3046914	0.1390522	0.2895394	0.1186085	0.0889884	0.2610378	0.0010996	0.1893383	0.4461518	0.2040808	0.1135260	0.4019620	0.6658442	0.5168555	0.6564685	0.0584191	0.1086867
0.5464480	0.7352856	0.0114940	0.6205224	0.6798999	0.0542470	0.7199383	0.6291515	0.6466484	0.6215656	0.7189522	0.8123128	0.7254560	0.4591181	0.2897523	0.0893136	0.1180287	0.4135800	0.2489696	0.2891108	0.5207031	0.3629268	0.3706901	0.1854238	0.5222647	0.6432089	0.5663865	0.0729043	0.2255832	0.4392864	0.2275086	0.7083801	0.0176070	0.2879216	0.1203949	0.2316701	0.0689863	0.2200638	0.1949528	0.0087572	0.1844286	0.5329186	0.1581168	0.1248134	0.3599455	0.7134855	0.5314338	0.6175926	0.0911399	0.1512648
0.5975697	0.6230705	0.0180382	0.6828614	0.7069268	0.0072514	0.7511226	0.5813502	0.7917948	0.5842259	0.7447644	0.7933199	0.7427621	0.5090090	0.3222088	0.0472379	0.1204265	0.4203525	0.1907197	0.2214476	0.4218184	0.3601204	0.6955840	0.1152135	0.4861953	0.5353092	0.7139327	0.0503509	0.3601411	0.4031510	0.3565909	0.5526523	0.0405719	0.2376524	0.0949677	0.3071302	0.0418067	0.2145976	0.3368195	0.0033664	0.1794161	0.2711130	0.2218225	0.0856330	0.2976521	0.6978192	0.4480267	0.6618003	0.0572589	0.1208436
0.7079265	0.7265925	0.0066426	0.8426672	0.6834262	0.0125735	0.6989800	0.5534652	0.6433396	0.6822701	0.9120689	0.7033236	0.5398595	0.4866147	0.2690082	0.0834630	0.1099382	0.3506713	0.1814341	0.2875155	0.4961646	0.3072596	0.6636852	0.1778343	0.2736097	0.6044418	0.7226135	0.0630392	0.2780636	0.3139225	0.4415900	0.7076365	0.0106032	0.3363663	0.1479354	0.2734867	0.1637820	0.2516768	0.1513938	0.0140547	0.1247362	0.3043549	0.1807993	0.0763427	0.3290138	0.7187259	0.4264895	0.6187508	0.0343466	0.0940371
0.5534104	0.6976733	0.0022709	0.7429625	0.7689232	0.0249407	0.7226073	0.4315115	0.6761647	0.6567150	0.7395852	0.6579581	0.7170249	0.3901996	0.2322512	0.0442521	0.1670261	0.3949894	0.0581834	0.2696805	0.4953918	0.2838287	0.6382683	0.3206407	0.4713685	0.2992090	0.6674410	0.1063611	0.4250699	0.5184885	0.3376845	0.8112993	0.0179802	0.2895241	0.1991124	0.2943454	0.1662192	0.2972735	0.3009126	0.0223760	0.1522031	0.4243140	0.2378448	0.0209822	0.3163845	0.6725531	0.5059831	0.6774090	0.0574070	0.1297030
0.5898476	0.6915553	0.0133447	0.8501252	0.7736527	0.0217728	0.7620813	0.4703179	0.6871625	0.6052960	0.8170324	0.7166389	0.6198090	0.3768393	0.3074524	0.0583911	0.1056266	0.3973612	0.1767465	0.3420684	0.6434182	0.3251029	0.5916235	0.1958054	0.5447694	0.5743334	0.2530917	0.0841390	0.3431275	0.4150990	0.4735182	0.7694377	0.0314732	0.2699721	0.1525359	0.2891742	0.1528352	0.1959139	0.1676688	0.0051736	0.1879964	0.3919361	0.1427398	0.0613421	0.3411691	0.7118859	0.5140566	0.6422361	0.0718810	0.1158150
0.6234097	0.7285081	0.0189566	0.6662131	0.7753569	0.0325298	0.6970856	0.5464730	0.7125847	0.5906206	0.7034541	0.7935930	0.7616262	0.4739124	0.2880761	0.0352157	0.1702820	0.4808801	0.1167364	0.2235631	0.5848672	0.3006243	0.7511809	0.2249119	0.4583575	0.6605275	0.6983867	0.0598198	0.3889520	0.3783015	0.4361166	0.7456806	0.0172738	0.2485113	0.1373952	0.2865871	0.1159187	0.2462646	0.3245027	0.0093830	0.1743639	0.3733759	0.2670251	0.0427250	0.2868987	0.5808000	0.3825069	0.6185197	0.0605018	0.1478949
0.6809390	0.6813117	0.0205250	0.6479092	0.6130508	0.0482435	0.6426205	0.4478320	0.6493496	0.7869973	0.8367823	0.7062841	0.6813287	0.3977087	0.2367948	0.0552616	0.1185232	0.4981095	0.1406249	0.3440713	0.5155323	0.3515849	0.7674166	0.2108815	0.5607019	0.4990265	0.6930384	0.0731159	0.1745233	0.3806724	0.3573625	0.7049133	0.0234595	0.2832546	0.1649586	0.2906046	0.1867031	0.2083827	0.2588750	0.0068949	0.1721916	0.3886121	0.2053700	0.0646649	0.3344476	0.7511926	0.4447991	0.6773648	0.0595496	0.1713863
0.6392330	0.5745177	0.0284655	0.6062452	0.8336444	0.0302066	0.7586010	0.4482991	0.6890401	0.6907171	0.6818648	0.7264918	0.6667961	0.4110477	0.2759886	0.0356087	0.1479186	0.4386341	0.2018332	0.2055097	0.6034777	0.3913252	0.6473227	0.1993248	0.4720136	0.6135405	0.6775567	0.0862773	0.3479777	0.1684371	0.3580149	0.7157786	0.0295962	0.3107265	0.2044957	0.1925022	0.1550914	0.2846267	0.2495307	0.0048137	0.1267575	0.3382031	0.2631710	0.0672212	0.3411077	0.7486373	0.4460476	0.5481242	0.0886532	0.1008153
