YBR033W	YER169W	YIL085C	YML027W	YCR096C	YJL110C	YFL021W	YCR040W	YML113W	YPR199C	YCR097W	YDL170W	YLR098C	YDR520C	YGL162W	YML099C	YCL067C	YPL075W	YMR070W	YCL066W	YPL230W	YDR310C	YPL248C	YPL177C	YKR099W	YBR196CA	YGR258C	YDR014W	YER047C	YMR243C	YDR493W	YBL029W	YBR290W	YDR067C	YJL203W	YLR465C	YIL099W	YDR402C	YGL206C	YBL075C	YBR196CB	YBR211C	YLL033W	YKR003W	YJL081C	YAR002W	YML006C	YEL049W	YCR019W	YNL209W
0.0000007	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.5687476	0.2227175	0.4057967	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.1640305	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.0446763	0.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.5687476	0.2227175	0.4057967	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.9998429	0.2095434	0.3653031	0.1640305	0.3254044	0.3543182	0.2955274	0.2259150	0.5042053	0.9999999	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0000014	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.5687476	0.2227175	0.4057967	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.1640305	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.9999996	0.0000000	0.9949049	0.0352003	1.0000000	0.7409801	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.9999999	0.0779317	0.2000996	1.0000000	0.9611738	0.4057967	0.3983861	0.4343552	1.0000000	0.0363584	0.6515779	0.3046590	0.9173611	1.0000000	0.4664438	0.5953597	0.6189219	0.7173651	1.0000000	0.3729249	0.5201852	0.3653031	0.0547454	0.3254044	0.1166101	0.4398910	0.5611992	0.5042053	0.2130107	0.6468087	1.0000000	0.9682258	0.0790489	0.0004079	0.4075778	1.0000000
0.9629806	1.0000000	0.0251269	1.0000000	0.0000000	0.0352003	1.0000000	0.6834220	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.5687476	0.2227175	0.4057967	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.1640305	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9996383	0.0000003	1.0000000	0.7412065	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2441607	0.5687476	0.2227175	0.3906730	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3652572	0.1580697	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0877434	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.6443868	0.9999999	0.0000000	0.4619360	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.9574370	0.3732806	0.9999968	0.0000001	0.5687476	0.2227175	0.3906730	0.7154487	0.4343552	1.0000000	0.5034512	0.0784871	0.8677918	0.9173611	0.1011681	0.4664438	0.0962288	0.6189219	0.9896048	0.0256866	0.0000004	0.2095434	0.7561164	0.5066423	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0629666	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.5687476	0.2227175	0.4057967	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.1640305	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9998283	0.0352003	1.0000000	0.7411349	0.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.2049242	0.3732806	0.0779317	0.2000996	0.5687476	0.2227175	0.4057967	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.6695724	0.0000366	0.1640305	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9996383	0.0352003	1.0000000	0.7411290	1.0000000	0.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.5687476	0.2227175	0.4057967	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.1640305	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.8798334	1.0000000	1.0000000	0.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.5687476	0.2227175	0.4264914	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.1722752	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7412011	1.0000000	1.0000000	1.0000000	0.0000017	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.5687476	0.2227175	0.4057967	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.9548799	0.1640305	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.3280233	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.6834220	1.0000000	1.0000000	1.0000000	1.0000000	0.0000000	0.6083963	0.3732806	0.0779317	0.9160973	0.7149882	0.2227175	0.5126774	0.7154487	0.9999978	1.0000000	0.2770428	0.6515779	0.6836495	0.4306620	0.1011681	0.9999999	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.2074983	0.9165279	0.3543182	0.0081946	0.3364063	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.0000000	0.3732806	0.0779317	0.2000996	0.5687476	0.2227175	0.4057967	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.1640305	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.0000000	0.0779317	0.2000996	0.5687476	0.0098518	0.4057967	0.9999999	0.4343552	1.0000000	0.4835919	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.5235989	0.0256866	0.3729249	0.2095434	0.3653031	0.0542582	0.3254044	0.6141597	0.0081946	0.2259150	0.5042053	1.0000000	0.0263228	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0000000	0.2000996	0.5687476	0.2227175	0.4057967	0.7154487	0.4343552	1.0000000	0.2765317	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9621531	0.0256866	0.3729249	0.2095434	0.3653031	0.1634279	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.0000000	0.5687476	0.2227175	0.3906730	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.1580695	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.0000000	0.2227175	0.4057967	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.9999997	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.1640305	0.3254044	0.3543182	0.0081946	0.0759675	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.5687476	0.0000000	0.4057967	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.1642035	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0262708	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.5687476	0.2227175	0.0000001	0.7154487	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.0542582	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.5687476	0.2227175	0.4057967	0.0000000	0.4343552	1.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.1640305	0.3254044	0.0637149	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.5182692	0.2227175	0.4057967	0.7154487	0.0000001	1.0000000	0.2770428	0.6515779	0.9116870	0.9999885	0.1011681	0.4664438	0.5953597	0.6189219	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.1640305	0.1147622	0.3543182	0.0081946	0.1932854	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.9160947	0.5687476	0.2227175	0.3906729	0.7154487	0.4343552	0.0000000	0.2770428	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.0121085	0.9622947	0.0256866	0.3729249	0.2095434	0.3653031	0.1580694	0.3254044	0.3543182	0.0081946	0.2259150	0.9999999	0.2556775	0.0844123	0.4938639	0.0859704	0.6414664	0.9358392	0.0876801	0.1724470
0.9629806	1.0000000	0.0251269	1.0000000	0.9994666	0.0352003	1.0000000	0.7411237	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6083963	0.3732806	0.0779317	0.2000996	0.5687476	0.2227175	0.4057967	0.7154487	0.4343552	1.0000000	0.0000004	0.6515779	0.8677918	0.9173611	0.1011681	0.4664438	0.5953597	0.6189219	0.6998247	0.0256866	0.3729249	0.2095434	0.3653031	0.0542582	0.3254044	0.3543182	0.0081946	0.2259150	0.5042053	0.2556775	0.0844123	0.4938639	0.9682258	0.6414664	0.9358392	0.0876801	0.1724470
