YCR097W	YCR040W	YPR199C	YJL056C	YHR006W	YCL066W	YKL109W	YDL170W	YLR013W	YGR044C	YOR032C	YCR018C	YLR098C	YOR140W	YJL110C	YDR146C	YKR034W	YGL162W	YMR070W	YHL027W	YLR131C	YGL035C	YDR123C	YOR344C	YER045C	YJL166W	YNL253W	YDR275W	YKL141W	YMR086CA	YPL026C	YHR111W	YHR145C	YIR006C	YDR129C	YOL042W	YDR210WD	YEL001C	YFL022C	YER177W	YMR136W	YIL099W	YOL157C	YNL254C	YGR073C	YGR019W	YPL251W	YPL078C	YLR463C	YFR017C
0.0000000	0.8315844	0.9782830	1.0096563	0.0286029	0.1965601	0.9260194	1.1037579	0.5361964	0.5538420	0.9572413	0.1680588	1.1055201	0.0411146	1.0711834	0.7183558	0.0300043	1.0923934	0.9244919	0.6175750	0.9441581	1.0395139	1.0651314	1.0023195	0.9477907	0.2301769	0.3368697	0.4289201	0.0677772	0.9625181	0.2561696	0.6325588	0.0406649	0.9645153	0.5630513	0.9804799	0.7506112	0.9570282	0.6336560	0.2047222	0.5468425	0.3034717	0.7577741	0.9047634	0.4706422	0.0715371	0.1017698	0.4535274	0.1384545	0.8914485
1.0239824	0.0000000	0.9376713	1.0387384	0.0282096	0.4527735	1.0267807	1.0811754	0.6486584	0.2268572	0.9661241	0.3202616	1.0229028	0.4026668	0.9703120	0.7558902	0.0375252	0.9947080	0.9928076	0.5202411	1.0556134	1.0438684	0.9589793	0.9417172	1.0485734	0.1880880	0.2899347	0.5981168	0.0453166	0.9790933	0.3605801	0.6681523	0.0283842	0.9984338	0.4864886	1.0944803	0.7318434	0.9463319	0.5284260	0.2240065	0.5384960	0.2208405	0.7848515	0.9301671	0.5105278	0.1245140	0.0931648	0.5073587	0.1477364	0.6799877
1.0173751	0.3952987	0.0000000	1.0132098	0.0381709	0.5580161	0.9753555	1.0245015	0.5364075	0.2412198	1.0993018	0.3630949	1.0732778	0.3056272	1.1232946	0.6830760	0.0355993	1.0392073	0.9424016	0.6714597	0.8585036	1.0309343	1.0780313	1.0270074	0.9366559	0.2995214	0.3792877	0.4858895	0.0590886	0.0456308	0.2985725	0.7217850	0.0275331	0.8995915	0.4677193	1.0579866	0.1286376	0.9983777	0.5056259	0.1912845	0.5536433	0.2117419	0.8508405	0.9232285	0.3377939	0.0871685	0.1410721	0.4428163	0.1610796	0.6702003
0.9798456	0.1127048	0.9457886	0.0000000	0.0419324	0.1545577	1.0169507	0.9404601	0.5643157	0.2488400	1.0274175	0.4551507	1.0827175	0.3469239	1.0395989	0.7576078	0.0496621	1.1143613	0.9228107	0.7075105	0.9335741	1.0300235	1.0226453	1.0807648	1.1169605	0.2916637	1.0363811	0.3859815	0.0645107	1.0858052	0.2744179	0.6001773	0.4212528	1.0211961	0.4958081	1.0442625	0.7658448	1.0553791	0.5841364	0.1739446	0.5053154	0.2559700	0.8482584	0.0224588	0.3355073	0.1407000	0.1072118	0.5261853	0.1463480	0.7589098
0.9736677	0.4306935	1.0510753	1.0936949	0.0000000	0.5756285	0.9242211	1.0318404	0.5512617	0.2401593	1.0476314	0.4076584	1.0364973	0.3489585	0.9782304	0.7147016	0.0466593	1.0371017	0.9949168	0.6740594	0.8485486	1.1411480	1.0663515	1.0555271	1.0329062	0.2598149	0.3098635	0.3616029	0.0605431	0.9399845	0.3689397	0.6005307	0.0398440	1.0229297	0.5623700	1.0574744	0.7310027	0.9668180	0.5552370	0.2199307	0.5519738	0.1981117	0.8187266	0.9882149	0.3253734	0.1177095	0.0765910	0.5355537	0.1407740	0.7818749
1.0114871	0.3209759	1.0993686	1.0036179	0.0116583	0.0000000	1.0258234	1.0002049	0.5061243	0.2286283	0.9827323	0.4398280	1.0388460	0.3361966	0.9193158	0.6371927	0.0440621	0.8925442	0.8654026	0.6076088	0.9643607	1.0038360	0.9510386	1.0396641	0.9292550	0.3024840	0.2909096	0.4067446	0.0671791	0.8651107	0.3061934	0.6081647	0.0236730	0.9992789	0.4999254	0.9771983	0.6766637	0.9868896	0.5249384	0.2274627	0.5076540	0.2451325	0.7663582	0.9573833	0.3542809	0.1513467	0.1537855	0.4992377	0.1268484	0.6143280
1.0095519	0.3661355	1.0558222	0.8889060	0.0377377	0.9246944	0.0000000	0.9411038	0.5827291	0.2256266	1.0409421	0.4181523	0.9586232	0.3333597	1.0786581	0.7550498	0.0505105	1.0235480	0.8883022	0.5856896	0.9533468	0.9696059	0.9954492	1.0056990	0.9558447	0.9951023	0.4057513	0.5145815	0.9218193	1.0692868	0.2972310	0.0208346	0.3692849	0.8429992	0.4293053	1.0100755	0.6798535	0.5574766	0.6213002	0.1723341	0.4927904	0.1684468	0.8158249	1.0630095	0.4051176	0.1362727	0.0791626	0.5178175	0.2328872	0.7335029
0.9819801	0.3844764	1.1160956	0.9478085	0.0355455	0.6393838	1.0099625	0.0000000	0.5361620	0.2699114	1.0310589	0.4301203	0.9229008	0.3204083	0.9598144	0.5719008	0.0341840	0.9481573	0.9530528	0.6248041	0.9435902	1.0311984	1.0263216	1.0065123	1.1079843	0.2856452	0.2484432	0.5043689	0.0969422	0.8765037	0.3188279	0.6991693	0.0170581	1.0836606	0.0253430	1.0038745	0.1276576	0.9670793	0.5505002	0.1666689	0.5444187	0.2089393	0.8040606	0.9836068	0.3310925	0.6372593	0.4714107	0.5419622	0.6131418	0.7967514
0.9864442	0.5219350	1.0960053	1.0648792	0.0331511	0.7212489	1.0210404	1.0167872	0.0000000	0.2428747	1.0684469	0.3677541	1.0046896	0.3215573	1.0810698	0.5410372	0.0530517	1.1290377	1.0461625	0.7001375	1.0341228	0.9699180	1.0800968	1.0407821	1.0014137	0.2956114	0.2935284	0.3348379	0.0834029	0.9412449	0.2240759	0.7424369	0.0258849	1.0386215	0.5724404	1.1019397	0.6498422	0.9064596	0.5226320	0.1622832	0.6092423	0.1949478	0.7038277	1.0442207	0.3544886	0.1210937	0.1296589	0.5120361	0.6424303	0.7265523
0.9551392	0.5245723	0.9723879	1.0811986	0.0391726	0.5796908	0.8826427	0.9772096	0.5125783	0.0000000	0.9850610	0.4927576	1.0711446	0.2776794	1.0446718	0.6665251	0.0350601	1.0359582	0.9927639	0.5784634	1.0939333	0.9289928	1.0756301	1.0089871	1.0738182	0.2363543	0.2818618	0.4623906	0.0907625	0.9272521	0.2706546	0.6023942	0.0275349	0.9683042	0.5268615	0.9607689	0.6130290	0.9490464	0.5476009	0.1350372	0.5823528	0.2375943	0.7797351	0.9896982	0.4597617	0.0949273	0.1072119	0.5022942	0.1616664	0.4781104
0.9697904	0.4473731	1.0509385	1.0179389	0.0342716	0.5335359	0.9385655	0.9067356	0.4928872	0.2254358	0.0000000	0.4628551	0.9335502	0.3529605	0.9523093	0.6493352	0.0517003	0.9341884	0.9860284	0.6945781	0.9621674	1.0018909	1.0282111	1.1592811	0.9465122	0.2808644	0.2306245	0.4558392	0.0709383	1.0552058	0.3086501	0.6363745	0.0179080	1.0056347	0.5532934	1.0747847	0.7213511	0.9392527	0.5536545	0.1560450	0.4951403	0.2433391	0.7743856	1.0076106	0.3618284	0.1249043	0.0901966	0.5465750	0.1578869	0.7585822
1.0217200	0.3980675	1.0219702	0.9834333	0.0318547	0.5840143	0.9542303	1.0549546	0.4572642	0.1967806	1.0073222	0.0000000	0.8016270	0.3452735	0.9649198	0.7699344	0.0456800	1.0401461	0.9538578	0.5885261	0.9069886	0.9981717	0.9105256	0.9731533	0.9724555	0.3287775	0.3073562	0.4866937	0.0639992	0.9975179	0.2929543	0.6531210	0.0171035	0.9211701	0.4710510	1.0052089	0.7268718	0.9588363	0.5023851	0.2056971	0.4887481	0.1861982	0.8891171	1.0278568	0.4711882	0.1147735	0.5728579	0.4677829	0.1573056	0.6878510
1.0374021	0.7677543	0.9747111	1.0592934	0.0278807	0.1286646	0.9237500	1.0296673	0.5020169	0.2584778	1.0602151	0.4058480	0.0000000	0.3154622	1.0311714	0.6206640	0.0398069	0.9332636	0.9166596	0.6057978	0.9365537	0.9710109	0.9762261	0.9930742	1.0426639	0.3105102	0.2788216	0.3858443	0.0879790	1.0266469	0.2711776	0.6107549	0.0270881	1.0094347	0.4827088	0.9800366	0.7644608	0.9729986	0.5477004	0.1963768	0.4818317	0.2689185	0.8906525	1.0373852	0.4177827	0.1101433	0.1169379	0.5191539	0.1544393	0.7861154
1.0016814	0.5038418	1.0222810	1.0785189	0.0294163	0.6366011	0.9803611	1.0737303	0.5518620	0.2543865	0.9647669	0.3420914	0.9654167	0.0000000	1.0333246	0.5851593	0.0444214	0.9738513	0.8783272	0.5835106	1.1362520	1.0511663	0.9835295	0.9834971	0.9716817	0.2905186	0.3544013	0.4591409	0.0598538	0.9742687	0.2884724	0.6014455	0.0160429	1.0209208	0.4938852	1.0050097	0.6168163	0.8879018	0.5213853	0.1365092	0.6263287	0.2104352	0.9118165	0.9968718	0.4092182	0.0991358	0.0859561	0.6699898	0.1456172	0.7689622
1.0805900	0.0848172	1.0641144	0.9145573	0.0418245	0.1375357	0.9294688	1.0386582	0.4611496	0.2508019	1.0630223	0.4033868	0.9920643	0.3192595	0.0000000	0.6573820	1.0349030	0.9563619	0.8993432	0.6120625	1.1110165	0.9914692	0.9212779	0.9803453	0.9987697	0.2935923	0.3484404	0.4825403	0.0914960	0.0862020	0.2669825	0.6090097	0.0306036	1.0652020	0.5393230	0.2885240	0.7233824	1.0061420	0.5008785	0.1868462	0.5258246	0.2783610	0.7557927	1.0194215	0.2008770	0.4911113	0.1081738	0.5528706	0.7915452	0.7476926
