YCR097W	YCR040W	YPR199C	YJL056C	YHR006W	YCL066W	YKL109W	YDL170W	YLR013W	YGR044C	YOR032C	YCR018C	YLR098C	YOR140W	YJL110C	YDR146C	YKR034W	YGL162W	YMR070W	YHL027W	YLR131C	YGL035C	YDR123C	YOR344C	YER045C	YJL166W	YNL253W	YDR275W	YKL141W	YMR086CA	YPL026C	YHR111W	YHR145C	YIR006C	YDR129C	YOL042W	YDR210WD	YEL001C	YFL022C	YER177W	YMR136W	YIL099W	YOL157C	YNL254C	YGR073C	YGR019W	YPL251W	YPL078C	YLR463C	YFR017C
0.5053080	0.1862383	0.6792888	0.4774401	0.1503636	0.5402084	0.7782474	0.7436791	0.3560440	0.1091789	0.7030284	0.1445414	0.7514028	0.2093505	0.6989279	0.4891091	0.0029850	0.6092259	0.4801278	0.4545453	0.8082605	0.5438024	0.6952557	0.8147413	0.6236301	0.0831774	0.3436868	0.4049932	0.0041822	0.6873980	0.3341629	0.5532184	0.0536426	0.7064869	0.1935048	0.8658996	0.4746812	0.6946889	0.4381580	0.1124691	0.2643629	0.1052159	0.5041901	0.8536044	0.7054238	0.0119240	0.0904393	0.2839676	0.0001653	0.6435061
0.6489498	0.2462770	0.8264505	0.5481480	0.0000420	0.5153779	0.7010833	0.8990018	0.5211198	0.1281465	0.7552256	0.3738945	0.7536712	0.2381560	0.6685267	0.4052282	0.0353591	0.7433963	0.8094782	0.5724563	0.8163781	0.5265492	0.6981286	0.6938699	0.4305612	0.1794416	0.3859681	0.3457142	0.0273135	0.7228684	0.4024807	0.4581779	0.0371214	0.7373403	0.1194743	0.6688274	0.5798312	0.6983018	0.3823283	0.1133568	0.5331812	0.2790862	0.5114978	0.7532588	0.1321223	0.2292157	0.0837827	0.2936214	0.0000847	0.3670769
0.7813704	0.4036561	0.6040398	0.3845714	0.2578840	0.3560048	0.5709426	0.7025276	0.3865036	0.3566701	0.7060098	0.0822385	0.7469113	0.0160782	0.5071243	0.5001580	0.0163880	0.6896277	0.4828070	0.4625942	0.6496901	0.4119353	0.5825659	0.6270159	0.7165391	0.1898054	0.1808933	0.4229056	0.0249610	0.6459411	0.3027203	0.3951068	0.0455922	0.6744772	0.0255230	0.7282261	0.3223877	0.5102439	0.3772886	0.2952707	0.4268837	0.0197271	0.3551508	0.7516814	0.0924341	0.2355019	0.0832950	0.3350000	0.0001709	0.6546876
0.8127143	0.3051412	0.5678103	0.6995994	0.0000758	0.3756936	0.6759220	0.7651227	0.4547421	0.3109490	0.6613456	0.3194188	0.8132871	0.1006394	0.8812219	0.2594619	0.0007881	0.3872333	0.8161070	0.4203808	0.8066630	0.5535870	0.8103964	0.6752173	0.5304558	0.1258085	0.1396780	0.3416500	0.0605017	0.4866869	0.5133955	0.4118188	0.0142951	0.6842226	0.1749841	0.5401885	0.3788311	0.8065448	0.2847960	0.0665260	0.3134508	0.4509825	0.5785607	0.8212233	0.5858536	0.0080156	0.0756201	0.3111776	0.0351391	0.8080392
0.7186893	0.3569063	0.5192638	0.6449624	0.0016295	0.5061160	0.7143993	0.7206210	0.3966342	0.0598600	0.7381457	0.4006668	0.7203004	0.1046520	0.6885900	0.5923110	0.0271341	0.7647328	0.6280805	0.3723846	0.6439047	0.8330188	0.6562613	0.5931734	0.4940925	0.1416650	0.3589274	0.3229039	0.0138825	0.5075296	0.1587045	0.5867061	0.0230371	0.5996465	0.3104294	0.5714878	0.6306748	0.7440160	0.5629439	0.2022121	0.3880358	0.2066388	0.7099262	0.8009808	0.3233566	0.2583197	0.0855203	0.2961848	0.1221166	0.2425466
0.6828024	0.3199811	0.6805942	0.5463850	0.1814498	0.2984741	0.7195793	0.8029024	0.2847436	0.0992440	0.4897444	0.3666579	0.6155062	0.1704207	0.4689445	0.3643806	0.0286904	0.6366020	0.8052225	0.3769613	0.7785142	0.4713639	0.8400129	0.7193450	0.7253967	0.1567508	0.1353502	0.2684974	0.0398288	0.6637658	0.1875303	0.6441667	0.0322807	0.6959238	0.4233193	0.6814249	0.6093359	0.6346235	0.4198434	0.0794712	0.5079143	0.1582759	0.6062868	0.9703252	0.2293005	0.0407898	0.0420793	0.4005447	0.0536877	0.7131849
0.7928079	0.0810610	0.3421357	0.7078981	0.3931397	0.2630256	0.7227149	0.8036423	0.4233833	0.1253245	0.8359938	0.1683509	0.6614407	0.0081934	0.6206103	0.5571739	0.0313471	0.6177520	0.6631074	0.5902208	0.8697995	0.6809094	0.7208533	0.7867180	0.7486052	0.1745975	0.1962043	0.2500158	0.0524854	0.5544240	0.4761829	0.4239010	0.0144590	0.6484177	0.4923498	0.6007219	0.6091866	0.7381958	0.4895433	0.1314758	0.4334938	0.0930480	0.5316815	0.7439343	0.2045945	0.1462545	0.1174918	0.2597674	0.0813030	0.4114416
0.6381542	0.3531413	0.7466370	0.5720904	0.2064089	0.6343410	0.6064564	0.7246818	0.4113199	0.0465178	0.4139739	0.2259384	0.6599800	0.2797694	0.6249507	0.5905879	0.0285067	0.6479702	0.4170778	0.3850166	0.7660643	0.7168342	0.5257454	0.5973504	0.6254710	0.2716686	0.1947167	0.6431172	0.0680834	0.7351710	0.5400430	0.4838742	0.0040016	0.7103949	0.5766299	0.5893982	0.5175954	0.6821316	0.7308998	0.1411364	0.4809670	0.2317576	0.5299432	0.7797989	0.1587245	0.0056246	0.1166300	0.4100767	0.1311128	0.3377805
0.6515287	0.1730578	0.8220913	0.6821530	0.0001353	0.3204507	0.6750420	0.8235109	0.2179294	0.1167068	0.3550802	0.2230845	0.7542314	0.1941882	0.6821710	0.3454802	0.0002485	0.7438002	0.6942551	0.3123155	0.6163062	0.8867432	0.5940189	0.7356790	0.4664421	0.1758331	0.2297494	0.4139009	0.0133920	0.8252365	0.4337433	0.5230607	0.0355329	0.7167975	0.3230705	0.4584744	0.4111500	0.7135147	0.2920304	0.1590145	0.4130413	0.1744586	0.5500573	0.6759715	0.6393280	0.0128918	0.0756199	0.1838747	0.0000257	0.3894223
0.7814862	0.3151179	0.7253081	0.7457882	0.0011400	0.7758971	0.6151051	0.6173047	0.2248300	0.1714546	0.8075715	0.2473671	0.7308485	0.2286204	0.7499566	0.1230548	0.0368695	0.6777357	0.4849265	0.5467823	0.7458083	0.5890393	0.6770139	0.6906023	0.8143670	0.1637629	0.2290546	0.4743894	0.0814087	0.6884316	0.3788120	0.6732112	0.0096523	0.6823168	0.2777069	0.7556758	0.6530731	0.7178778	0.2255696	0.1196864	0.4309781	0.2860580	0.6879699	0.8359635	0.3408822	0.1248356	0.1603195	0.3581225	0.0161803	0.6666105
