YCR097W	YCR040W	YPR199C	YJL056C	YHR006W	YCL066W	YKL109W	YDL170W	YLR013W	YGR044C	YOR032C	YCR018C	YLR098C	YOR140W	YJL110C	YDR146C	YKR034W	YGL162W	YMR070W	YHL027W	YLR131C	YGL035C	YDR123C	YOR344C	YER045C	YJL166W	YNL253W	YDR275W	YKL141W	YMR086CA	YPL026C	YHR111W	YHR145C	YIR006C	YDR129C	YOL042W	YDR210WD	YEL001C	YFL022C	YER177W	YMR136W	YIL099W	YOL157C	YNL254C	YGR073C	YGR019W	YPL251W	YPL078C	YLR463C	YFR017C
0.5000032	0.7078437	1.0000000	1.0000000	0.0333200	0.5852341	0.9308299	1.0000000	0.5072813	0.3007135	1.0000000	0.2942458	1.0000000	0.2384679	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.2648882	0.2994184	0.4526840	0.0700017	0.9564169	0.2686405	0.6283357	0.0284857	0.9673341	0.5032512	0.9999430	0.6849314	0.9486046	0.5564470	0.1671720	0.5166425	0.1875279	0.8117728	0.9999999	0.3463286	0.1001643	0.1083387	0.5156072	0.1429260	0.8144205
1.0000000	0.2001987	1.0000000	1.0000000	0.0333200	0.5870010	0.9308299	1.0000000	0.5072813	0.2195715	1.0000000	0.3886993	1.0000000	0.3219247	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.2648882	0.2994184	0.4526840	0.0700017	0.9564169	0.2686405	0.6283357	0.0284857	0.9673341	0.5032512	0.9999430	0.6849314	0.9486045	0.5564470	0.1671720	0.5166425	0.1872219	0.8117728	0.9999999	0.3463284	0.1001643	0.1075243	0.5156072	0.1429260	0.7376405
1.0000000	0.4002952	0.5000375	1.0000000	0.0333200	0.5870010	0.9308299	1.0000000	0.5072813	0.2195715	1.0000000	0.3886993	1.0000000	0.3219247	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.2648882	0.2994184	0.4526840	0.0700017	0.5463922	0.2686405	0.6283357	0.0284857	0.9673341	0.5032512	0.9999430	0.6070016	0.9486046	0.5564470	0.1671720	0.5166425	0.1872219	0.8117728	0.9999999	0.3463286	0.1001643	0.1075243	0.5156072	0.1429260	0.7376405
1.0000000	0.3779632	1.0000000	0.5000008	0.0333200	0.5867985	0.9308299	1.0000000	0.5072813	0.2195715	1.0000000	0.3886993	1.0000000	0.3219247	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.2648882	0.5331938	0.4526840	0.0700017	0.9564169	0.2686405	0.6283357	0.2472445	0.9673341	0.5032512	0.9999430	0.6849314	0.9486046	0.5564470	0.1671720	0.5166425	0.1872570	0.8117728	0.9999957	0.3463285	0.1001643	0.1075243	0.5156072	0.1429260	0.7376405
1.0000000	0.4002858	1.0000000	1.0000000	0.0166657	0.5870010	0.9308299	1.0000000	0.5072813	0.2195715	1.0000000	0.3886993	1.0000000	0.3219247	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.2648882	0.2994184	0.4526840	0.0700017	0.9564169	0.2686405	0.6283357	0.0284857	0.9673341	0.5032512	0.9999430	0.6849314	0.9486045	0.5564470	0.1671720	0.5166425	0.1872219	0.8117728	0.9999999	0.3463284	0.1001643	0.1075243	0.5156072	0.1429260	0.7376405
1.0000000	0.4002860	1.0000000	1.0000000	0.0333200	0.2935592	0.9308299	1.0000000	0.5072813	0.2195715	1.0000000	0.3886993	1.0000000	0.3219247	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.2648882	0.2994184	0.4526840	0.0700017	0.9564169	0.2686405	0.6283357	0.0284857	0.9673341	0.5032512	0.9999430	0.6849314	0.9486045	0.5564470	0.1671720	0.5166425	0.2375064	0.8117728	0.9999999	0.3463284	0.1001643	0.1075243	0.5156072	0.1429260	0.7376405
1.0000000	0.4004055	1.0000000	1.0000000	0.0333200	0.7619012	0.4654194	1.0000000	0.5072813	0.2195715	1.0000000	0.3886993	1.0000000	0.3219247	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.5892360	0.2994184	0.4526840	0.6508346	0.9564169	0.2686405	0.1557453	0.0757402	0.9673341	0.5032512	0.9999430	0.6849314	0.7127414	0.5564470	0.1671720	0.5166425	0.1583570	0.8117728	0.9999999	0.3463286	0.1001643	0.1075243	0.5156072	0.2458700	0.7376405
1.0000000	0.4003187	1.0000000	1.0000000	0.0333200	0.5870010	0.9308299	0.5000005	0.5072813	0.2195715	1.0000000	0.3886993	1.0000000	0.3219247	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.2648882	0.2994184	0.4526840	0.0700017	0.9564169	0.2686405	0.6283357	0.0284857	0.9673341	0.5030015	0.9999430	0.5018731	0.9486046	0.5564470	0.1671720	0.5166425	0.1872219	0.8117728	0.9999999	0.3463285	0.1472452	0.3792455	0.5156072	0.1429638	0.7376405
1.0000000	0.4738123	1.0000000	1.0000000	0.0333200	0.7358596	0.9308299	1.0000000	0.2536414	0.2195715	1.0000000	0.3886993	1.0000000	0.3219247	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.2648882	0.2994184	0.4526840	0.0700017	0.9564169	0.2686405	0.6283357	0.0284857	0.9673341	0.5032512	0.9999430	0.6849314	0.9486046	0.5564470	0.1671720	0.5166425	0.1624671	0.8117728	0.9999999	0.3463285	0.1001643	0.1075243	0.5156072	0.1429320	0.7376405
1.0000000	0.4002860	1.0000000	1.0000000	0.0333200	0.5870010	0.9308299	1.0000000	0.5072813	0.1097858	1.0000000	0.5053340	1.0000000	0.3568581	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.2648882	0.2994184	0.4526840	0.0700017	0.9564169	0.2686405	0.6283357	0.0284857	0.9673341	0.5032512	0.9999430	0.6849314	0.9486045	0.5564470	0.1671720	0.5166425	0.1872219	0.8117728	0.9999999	0.3463284	0.1001643	0.1071567	0.5156072	0.1429260	0.5496019
1.0000000	0.4002860	1.0000000	1.0000000	0.0333013	0.5870010	0.9308299	1.0000000	0.5072813	0.2195715	0.5002377	0.3886993	1.0000000	0.3219247	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.2648882	0.2994184	0.4526840	0.0700017	0.9564169	0.2686405	0.6283357	0.0284857	0.9673341	0.5032512	0.9999430	0.6849314	0.9486045	0.5564470	0.1671720	0.5166425	0.1872219	0.8117728	0.9999999	0.3463284	0.1001643	0.1075243	0.5156072	0.1429260	0.7376405
1.0000000	0.4002860	1.0000000	1.0000000	0.0333200	0.5870010	0.9308299	1.0000000	0.5072813	0.2195715	1.0000000	0.1944386	1.0000000	0.3219247	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.2648882	0.2994184	0.4526840	0.0700017	0.9564169	0.2686405	0.6283357	0.0284857	0.9673341	0.5032512	0.9999430	0.6849314	0.9486045	0.5564470	0.1671720	0.5166425	0.1872219	0.8117728	0.9999999	0.3463285	0.1001643	0.1115462	0.5156072	0.1429260	0.7369664
1.0000000	0.4103339	1.0000000	1.0000000	0.0333200	0.5863455	0.9308299	1.0000000	0.5072813	0.2195715	1.0000000	0.3886993	0.5000879	0.3219247	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.2648882	0.2994184	0.4526840	0.0700017	0.9564169	0.2686405	0.6283357	0.0284857	0.9673341	0.5032512	0.9999430	0.6849314	0.9486045	0.5564470	0.1671720	0.5166425	0.1873322	0.8117728	0.9999999	0.3463284	0.1001643	0.1075243	0.5156072	0.1429260	0.7376405
1.0000000	0.4002860	1.0000000	1.0000000	0.0333200	0.5870010	0.9308299	1.0000000	0.5072813	0.2195715	1.0000000	0.3886993	1.0000000	0.1609976	0.9978678	0.6957028	0.0397557	1.0000000	0.9584707	0.6170724	1.0000000	1.0000000	1.0000000	1.0000000	0.9624545	0.2648882	0.2994184	0.4526840	0.0700017	0.9564169	0.2686405	0.6283357	0.0284857	0.9673341	0.5032512	0.9999430	0.6849314	0.9486045	0.5564470	0.1671720	0.5166425	0.1872219	0.8117728	0.9999999	0.3463284	0.1001643	0.1075243	0.5156072	0.1429260	0.7376405
