YCR097W	YCR040W	YPR199C	YJL056C	YHR006W	YCL066W	YKL109W	YDL170W	YLR013W	YGR044C	YOR032C	YCR018C	YLR098C	YOR140W	YJL110C	YDR146C	YKR034W	YGL162W	YMR070W	YHL027W	YLR131C	YGL035C	YDR123C	YOR344C	YER045C	YJL166W	YNL253W	YDR275W	YKL141W	YMR086CA	YPL026C	YHR111W	YHR145C	YIR006C	YDR129C	YOL042W	YDR210WD	YEL001C	YFL022C	YER177W	YMR136W	YIL099W	YOL157C	YNL254C	YGR073C	YGR019W	YPL251W	YPL078C	YLR463C	YFR017C
0.5050450	0.6346786	0.9656531	1.0129025	0.0196877	0.6497515	0.8963166	0.9498423	0.5399854	0.2939445	1.0912112	0.3200339	0.9764495	0.2635864	1.0237500	0.7192166	0.0389556	1.0288174	0.9690560	0.6969380	0.9997067	1.0150784	1.0646994	1.0073933	1.0131595	0.2476135	0.3339602	0.3828191	0.0703648	0.9973248	0.2812399	0.6168018	0.0490343	0.9015826	0.4661632	1.0016262	0.6360924	1.0110307	0.4979539	0.2162453	0.4891732	0.1976686	0.9331423	1.0196770	0.3240545	0.0827076	0.0910672	0.5612787	0.1413015	0.8709212
1.0424522	0.1944690	0.9823782	1.0460748	0.0340250	0.5488023	0.9723792	0.9965732	0.5298368	0.2206569	0.9797012	0.4404431	0.8883383	0.3914361	0.9963414	0.6970977	0.0455805	0.9904748	0.9730034	0.7116547	0.9519486	1.0281597	1.1284154	1.0856027	1.0197419	0.2471611	0.3220217	0.3483089	0.0463208	0.9294592	0.1997516	0.7145204	0.0218163	1.0601171	0.4853552	1.0229554	0.7472527	1.0023900	0.5882913	0.1270977	0.5596446	0.1719845	0.8033627	1.0978874	0.2722022	0.1049593	0.0857167	0.6162995	0.1062279	0.8022395
1.0617737	0.3762949	0.4445534	0.9778797	0.0299156	0.5669384	1.0429449	1.0443480	0.5545929	0.1901083	1.0898809	0.3973857	0.9736417	0.3458448	1.0285826	0.7521670	0.0423595	1.0610599	0.9370972	0.5703959	1.0821734	1.0049705	0.9334905	0.9147399	0.9247925	0.2435556	0.2906252	0.4754636	0.0718681	0.4232278	0.3512037	0.6118048	0.0400898	1.0522477	0.5242585	0.9542807	0.5720615	0.9781137	0.5569468	0.1556803	0.4969468	0.1939827	0.8469787	0.9567820	0.3097991	0.1154065	0.0844915	0.6038522	0.1089520	0.7320671
0.9881311	0.4128981	0.9352910	0.5028810	0.0450043	0.6278851	1.0014967	0.9911251	0.4830109	0.2617305	0.9561613	0.3349833	1.0379434	0.2988900	0.9927199	0.7066322	0.0391731	0.9608087	0.9944512	0.6271700	0.9660035	0.9658942	1.0201761	0.9494156	1.0001354	0.2495469	0.5095288	0.5365948	0.0669919	0.9335108	0.2801664	0.5577763	0.2255001	0.8755976	0.4396191	1.0157640	0.6817603	0.8154147	0.6218963	0.1463246	0.4783079	0.1717658	0.8429977	1.0141206	0.4343776	0.1282478	0.1497726	0.5945963	0.1304857	0.8006500
1.0122283	0.4050673	1.0736574	1.1211083	0.0133144	0.6483902	0.8414661	0.9301695	0.4925370	0.2842277	1.0696408	0.3489916	1.0024287	0.2381126	1.0062732	0.7373211	0.0372493	0.9467979	0.9428025	0.6445357	1.0610405	1.0092763	1.0036035	1.0106552	0.9161517	0.2825866	0.3317351	0.3777661	0.0698208	0.9307480	0.2851117	0.6180014	0.0192202	0.9569204	0.5437050	0.8914815	0.6855834	0.9128015	0.5678065	0.1844944	0.4575285	0.1958476	0.8323973	0.9831262	0.3133019	0.1022195	0.1180065	0.4887921	0.1640323	0.7691600
0.9842995	0.4450249	1.0000844	1.0855455	0.0311472	0.2714624	0.9711917	0.9536276	0.4648400	0.2050814	0.9845055	0.4121444	0.9180766	0.3390660	0.9486937	0.7324363	0.0391036	1.0129497	1.0263506	0.6372772	0.9748810	1.0210643	1.0164526	1.0499798	0.9607040	0.2631063	0.3373376	0.4284859	0.0651516	0.9233034	0.2268396	0.6369478	0.0267887	0.9844845	0.4854592	0.9979697	0.6620860	0.9064961	0.5349387	0.1925208	0.4832012	0.2207546	0.9193446	1.0194178	0.3510882	0.1448272	0.1215792	0.4708436	0.1137759	0.7868874
0.9518807	0.3600291	0.9775077	0.9888985	0.0484314	0.7831219	0.4846210	1.0448623	0.5140475	0.1957336	0.9088184	0.4148918	0.9845159	0.3244514	1.0532851	0.7072973	0.0262314	1.0373246	0.9665961	0.6975460	1.0307084	0.9781963	1.0600756	0.9945939	0.9476134	0.5111893	0.2949720	0.4662568	0.5738955	0.8103210	0.2900951	0.2041324	0.0662295	0.9703441	0.5098044	1.0165914	0.6805722	0.6861293	0.5611273	0.1688042	0.5411167	0.1658490	0.8483179	0.9416341	0.4125929	0.1226574	0.1288951	0.4738074	0.2158012	0.6788150
0.9502661	0.4693740	0.9978590	0.9249151	0.0459056	0.5820394	0.9538918	0.5318438	0.5330942	0.2069507	1.0339661	0.3997857	0.9870557	0.3376518	0.9879893	0.7569232	0.0471638	1.0992214	1.0463591	0.6253736	1.0602054	1.0751317	0.9772833	0.9951411	0.9609689	0.2262303	0.3404461	0.4916005	0.0839828	0.9137650	0.2842607	0.5722728	0.0366099	0.9743216	0.5404563	1.1132189	0.5017883	0.9810677	0.6027216	0.1700634	0.5494475	0.2370275	0.8176156	0.9652980	0.2905594	0.1756951	0.4369096	0.4960161	0.1387165	0.7170805
0.8907641	0.4788598	1.0772352	1.0077609	0.0328226	0.7363161	0.9586604	1.0003297	0.2448702	0.2393162	0.8965128	0.3767750	1.0632273	0.3058008	0.9793038	0.7512630	0.0528119	0.9944313	0.9991410	0.5964198	0.9477736	1.0076591	1.0365062	1.0457016	0.9195403	0.2677562	0.2827733	0.5894546	0.0629849	1.0053211	0.3097465	0.5747229	0.0214897	1.0783897	0.5314724	1.0147447	0.7354339	0.9523051	0.5631568	0.1760444	0.4925410	0.1487487	0.7970261	0.9864126	0.2929016	0.1030491	0.0856048	0.6114319	0.1561562	0.6293188
0.9831816	0.4396389	0.9567449	1.0169608	0.0206028	0.5296414	1.0042452	0.9367275	0.5825248	0.1000348	0.9798296	0.5333267	1.0338404	0.4027984	1.0319500	0.7607554	0.0568191	1.0369539	0.9540111	0.5983326	1.0618301	0.9949253	1.0480008	1.0131925	1.0407777	0.2821835	0.2976322	0.4335401	0.0613927	0.9186128	0.3614877	0.6474641	0.0257466	1.0064455	0.5085425	1.0904004	0.6589412	0.9002217	0.6037312	0.1502040	0.5011283	0.1963863	0.8296619	1.0314119	0.3107334	0.1037613	0.0996925	0.5074323	0.1534784	0.5562220
