YOR363C	YIL101C	YJR147W	YER045C	YOR113W	YHL027W	YBR297W	YGL162W	YBR182C	YMR021C	YPL230W	YOR140W	YKL043W	YPR065W	YER184C	YMR070W	YGR249W	YOR032C	YDR043C	YPL248C	YKL032C	YHR006W	YNL167C	YGL013C	YDL106C	YAL062W	YBR057C	YPR124W	YPR108WA	YGL234W	YLR413W	YOR024W	YML053C	YGR106C	YBL111C	YJR158W	YOR318C	MEL1	YLL065W	YOR269W	YLR410WB	YMR195W	YGL134W	YOR268C	YOL078W	YKL110C	YBR018C	YDL148C	YOL121C	YCR021C
0.9155816	0.3640417	0.4985624	0.7534763	0.9975596	0.0335112	0.0578084	0.0706966	0.6013649	0.9441061	0.1375391	0.9204308	0.4311617	0.0514155	0.6537586	0.0018495	0.7582071	1.0286402	1.0300990	0.9687406	0.9726506	0.8798848	1.0492819	0.7525429	0.9186016	0.2813126	0.5271192	0.2780429	0.6205245	0.5904384	0.3288354	0.1547145	0.4330238	0.5098823	0.5738254	0.1493780	0.9558918	0.4588267	0.8804497	0.8218474	0.5464678	0.3909232	0.4000449	0.2811986	0.3021587	0.0116902	0.1273194	0.6882921	0.3771113	1.0611988
1.0529281	0.3559287	0.5396581	0.6238722	0.9319866	0.0716599	0.0442744	0.0711568	0.5114515	0.9849456	0.2403357	0.5064228	0.4134076	0.0504565	0.8507848	0.0007390	0.6163396	1.0573586	0.9445411	0.9423338	0.9832593	0.9036132	0.9889185	0.7452991	1.0743826	0.2722125	0.5909909	0.2261483	0.5508896	0.6173843	0.3655585	0.1337650	0.3951369	0.4685678	0.4971348	0.1753833	0.9361453	0.5193984	0.8806317	0.8834530	0.6147096	0.3927134	0.2627063	0.3088454	0.3530584	0.0117669	0.1796451	0.6866277	0.3333008	1.0112588
0.9240236	0.6507127	0.2891802	0.1003756	1.0783820	0.1846851	0.0481389	0.0749150	0.2444822	1.0254556	0.2449006	0.8268854	0.2251277	0.0920552	0.5654242	0.0002118	0.7930685	0.8699248	1.0114475	0.9666931	0.9630677	0.8676068	1.0369661	0.6740542	1.0643095	0.1646302	0.7505912	0.0709555	0.7166612	0.6678444	0.3709502	0.1104691	0.5237399	0.4399655	0.7029365	0.1544364	0.9987600	0.5142695	0.8666666	1.0800220	0.5659433	0.3914255	0.6213949	0.1753632	0.3036484	0.0077721	0.1584972	0.6890453	0.7945539	1.0220392
1.0226022	0.3547397	0.6888670	0.6522596	1.0749638	0.0306544	0.0593619	0.0833744	0.6539980	1.1010224	0.3976457	0.8951434	0.3994570	0.0287208	0.9192762	0.0000263	0.5183962	0.9670885	1.0129728	1.0640291	1.0112852	0.8545550	0.9667509	0.7311373	0.9837240	0.2692995	0.4835268	0.3564171	0.4390370	0.5342557	0.3556033	0.1348944	0.3877393	0.4635846	0.4358635	0.1392686	0.9982638	0.4624013	0.7769348	0.7333333	0.5670379	0.3953753	0.1753656	0.2637326	0.4124455	0.0153619	0.1613009	0.6354212	0.2707072	1.0024168
1.1069468	0.4210739	0.5162390	0.5976240	1.0661988	0.0633600	0.0559967	0.0656031	0.5609889	1.0789294	0.2435467	0.9285527	0.4169693	0.0539047	0.2987318	0.0000320	0.7169191	1.0474021	1.1405318	1.0375241	0.9584827	0.8857994	1.0477943	0.7449410	1.0286184	0.3034989	0.5891269	0.2151676	0.6881850	0.6381131	0.3312920	0.0868806	0.3509752	0.3819451	0.6994862	0.1581715	0.9290401	0.3780114	0.8472141	0.8763200	0.5245198	0.3973860	0.5587310	0.3213985	0.3174505	0.0051132	0.1661164	0.6082098	0.2893716	0.9937708
1.0658121	0.4479185	0.6835258	0.7163143	1.0272065	0.0827290	0.0380551	0.0605679	0.5485473	1.0465717	0.2760440	0.9776225	0.4160253	0.0596458	0.6689526	0.0010428	0.5971163	1.0695654	0.9678468	0.9984928	0.9473253	0.8971385	0.8628515	0.7089328	1.0557446	0.3615347	0.5463616	0.2423118	0.6348033	0.6249938	0.3383818	0.1604899	0.3834904	0.4295970	0.5748837	0.1699312	0.9394495	0.5224223	0.8466372	0.8272007	0.5547164	0.4436903	0.3371811	0.2902578	0.3084100	0.0149393	0.1527602	0.6035811	0.3120724	0.9996479
1.1312929	0.4032317	0.5499969	0.5777960	0.9929470	0.0679582	0.0484519	0.0835200	0.5725220	1.0649011	0.3039344	0.9438769	0.3821413	0.0552805	0.6275064	0.0007632	0.3745969	0.9936998	0.9317036	1.0344342	1.0752456	0.8551557	0.9745492	0.7630993	0.9583826	0.3173483	0.5414301	0.2497279	0.7236742	0.6818824	0.3394985	0.1106738	0.4072569	0.4628259	0.5982359	0.1344177	0.9787480	0.5531254	0.8163465	0.8274791	0.5131902	0.4392399	0.5059418	0.3285765	0.2505109	0.0226961	0.1475086	0.6244005	0.3723198	0.9623576
1.0223827	0.3915532	0.5346503	0.4791299	1.0029233	0.0475587	0.0520908	0.0870020	0.5086811	1.0718379	0.2500054	0.9091322	0.4237230	0.0726718	0.6059043	0.0009507	0.6849986	0.4526452	0.9788185	1.1501292	1.0073078	0.3441864	1.0591208	0.6711546	1.0369324	0.2254244	0.5463793	0.2266815	0.7699706	0.6157680	0.3539540	0.1023115	0.3417234	0.4212194	0.6583713	0.1368052	0.9678089	0.4433493	0.7943383	0.8878948	0.5564607	0.4103657	0.6417597	0.3012270	0.2502972	0.0184404	0.1883520	0.7504857	0.4098344	0.9921378
1.0561171	0.4574606	0.5489839	0.5323129	1.0452323	0.0739633	0.0574004	0.0752625	0.5799337	1.0518970	0.1038039	0.9824604	0.3362675	0.0668086	0.7076569	0.0003143	0.7121896	0.9976163	0.5332778	1.0049615	1.0012461	0.9509837	0.9982081	0.2795284	1.0002791	0.2788768	0.8579534	0.2174493	0.5926136	0.6252637	0.2615884	0.1005590	0.4571391	0.4085816	0.4332728	0.1415652	0.8891603	0.4806283	0.9362010	0.8697113	0.9834342	0.5442746	0.4223309	0.4302003	0.4863920	0.0126174	0.3424301	0.2573172	0.3359284	0.9766400
0.9187082	0.4440242	0.6134533	0.5622725	0.9418073	0.0631254	0.0438410	0.1065414	0.5571802	1.0509980	0.3296060	1.0313198	0.4411732	0.0631037	0.6848734	0.0001363	0.7103744	0.9507074	1.0234288	0.5466532	0.9962403	0.9131406	0.9196890	0.8191775	1.0399780	0.2912537	0.7158671	0.2543768	0.6773705	0.6391238	0.3414458	0.1265465	0.6879588	0.4351713	0.4937472	0.1759115	0.9725727	0.8325159	0.8887909	0.8329446	0.5168219	0.3555708	0.1372586	0.2741358	0.2861633	0.0201059	0.4523997	0.6777541	0.3848625	0.8597719
