YOR363C	YIL101C	YJR147W	YER045C	YOR113W	YHL027W	YBR297W	YGL162W	YBR182C	YMR021C	YPL230W	YOR140W	YKL043W	YPR065W	YER184C	YMR070W	YGR249W	YOR032C	YDR043C	YPL248C	YKL032C	YHR006W	YNL167C	YGL013C	YDL106C	YAL062W	YBR057C	YPR124W	YPR108WA	YGL234W	YLR413W	YOR024W	YML053C	YGR106C	YBL111C	YJR158W	YOR318C	MEL1	YLL065W	YOR269W	YLR410WB	YMR195W	YGL134W	YOR268C	YOL078W	YKL110C	YBR018C	YDL148C	YOL121C	YCR021C
1.0541207	0.3421308	0.6618760	0.5876236	0.9870352	0.0711266	0.0361291	0.2751010	0.6025835	1.0204100	0.0608629	1.0093389	0.7715743	0.2324215	0.1681225	0.0077110	0.8374742	0.3500167	0.5471105	0.9009456	1.0527968	0.4869082	1.0812591	0.2398312	0.9906307	0.5092466	0.8784006	0.1608335	0.8702944	0.7484231	0.2440651	0.0778262	0.2910829	0.4586801	0.5358828	0.0179347	0.3865773	0.2859764	0.9286904	0.6991984	0.7160117	0.5242763	0.9683969	0.5502240	0.3783806	0.0701202	0.3426630	0.0911048	0.3824415	1.0025196
0.9922616	0.3464362	0.8279605	0.6351276	1.0479028	0.0531497	0.0022785	0.1454199	0.7729034	0.9233545	0.7084845	0.5755099	0.4248892	0.0039880	0.9464459	0.0008371	0.4405922	0.7267795	0.7990313	1.0339531	1.0409572	0.7806439	0.9326150	0.5128780	1.0267719	0.4577894	0.5659359	0.3477303	0.5013092	0.5798200	0.5751890	0.1456283	0.1396404	0.2705626	0.4675962	0.0443727	0.6970235	0.4640226	0.8185027	0.7387078	0.7071046	0.4752690	0.0040657	0.2960920	0.6493072	0.1653635	0.1782649	0.5583640	0.2222805	0.8709712
1.0741099	0.2765328	1.0099448	0.2506689	1.1049284	0.5531854	0.0165861	0.0992513	0.7440596	0.8760284	0.5715354	0.9623982	0.4217411	0.2659435	0.0178284	0.0012743	1.0053809	0.1304875	0.9801897	1.0562440	0.7846545	0.0000613	0.7799912	0.8699114	0.6329292	0.3303341	0.5537350	0.5375882	0.8287752	1.0635486	0.6951980	0.0727777	0.3784250	0.7109559	0.8640768	0.2634741	0.7860966	0.4626535	0.6678937	0.6429048	0.5633714	0.3467371	1.0057661	0.0740401	0.2137453	0.3275717	0.1474002	0.7878285	0.2025963	0.6712755
1.0786118	0.2718362	0.8710813	0.4829972	0.8753691	0.4257908	0.0033189	0.1434024	0.6552926	0.9372709	0.1389063	0.8108560	0.3395151	0.2047702	0.2595298	0.0001233	0.7458883	0.4684382	0.8268201	0.4390942	1.0724496	0.3161854	1.0017852	0.6044067	0.6976739	0.3436883	0.2389656	0.3893755	0.9156536	1.1727125	0.7297831	0.0526012	0.5311210	0.4061895	0.5285655	0.2260854	0.7777732	0.8644876	0.8873693	0.6355376	0.4989120	0.5798916	0.5722794	0.3070681	0.2757711	0.0125229	0.1869278	0.6326129	0.2830286	0.8333953
0.9815258	0.1213225	1.1377458	0.2884689	1.0154358	0.0429317	0.0019447	0.0021046	0.8571171	0.9840239	0.9298108	0.8829462	0.4030397	0.0081696	0.9316534	0.0020169	0.2896249	0.7865954	0.9989561	0.8440072	0.5504721	0.6557715	0.6607247	0.6432048	0.9078957	0.2498637	0.6018316	0.3127227	0.3559042	0.6127511	0.3270187	0.2352992	0.1430817	0.2594593	0.3863442	0.0006319	0.9184854	0.5325874	0.7330563	0.6059732	0.5532458	0.3525683	0.2820100	0.6266894	0.6995945	0.2625529	0.1218080	0.5664721	0.2419100	0.9011402
1.0195640	0.7701594	0.2430405	0.0922460	1.0264793	0.3579506	0.0542635	0.0605220	0.2092996	0.7400607	0.0592513	0.9460777	0.1441900	0.2569503	0.1421985	0.2115004	0.7111328	0.1956426	0.9323350	0.4330264	1.0161321	0.3778500	0.6770140	0.8689327	0.8693254	0.6913988	0.9662010	0.0627597	0.9935047	0.7016630	0.5020249	0.1110519	0.7098573	0.3293282	0.9059516	0.0995603	0.0911890	0.7822971	1.0443122	0.9420964	0.5397247	0.3360540	0.6438244	0.1584604	0.0672920	0.1754882	0.6624248	0.7576775	0.8111710	0.5006636
0.9456018	0.5767074	0.3654099	0.6308116	0.6397074	0.0387612	0.0694158	0.2394595	0.2791096	0.8937886	0.9400336	0.7116526	0.3230341	0.0019410	1.0278808	0.1538737	0.3459580	0.9557068	1.1160458	0.9636441	0.9124883	0.9278765	0.8688746	0.6304765	0.9574382	0.3221982	0.5886719	0.3459735	0.4659432	0.5276837	0.3485907	0.1115408	0.1823239	0.3777379	0.1743755	0.0178457	1.0164243	0.5277183	0.8386908	1.0894066	0.3655177	0.4234945	0.0690889	0.1308570	0.7365546	0.1059521	0.1434346	0.7732451	0.9327380	0.5758964
1.0897783	0.4284159	0.4760212	0.7423668	0.6236647	0.1279461	0.0769144	0.1249838	0.6013095	0.5181026	0.4974551	0.9285534	0.6103754	0.1625703	0.1597730	0.0026893	0.6713849	0.3765290	0.9321675	1.0188686	0.9750263	0.6348659	0.5564654	0.6192749	1.0065004	0.1316655	0.6952985	0.5709574	0.9872277	0.8725250	0.3715896	0.1162532	0.1898620	0.2996368	0.8591953	0.4104506	0.8036309	0.4419542	0.5008875	0.7993429	0.5424139	0.3535367	0.8593267	0.3125026	0.0142890	0.0238042	0.1963782	0.5678889	0.6740249	0.6998868
0.7527333	0.5269638	0.3828112	0.4356822	0.7123639	0.2146380	0.0098598	0.2569679	0.4698942	0.8440982	0.1295525	0.8425033	0.2658332	0.4175777	0.0194861	0.0011765	1.0012462	0.0115700	0.9553265	0.4899098	0.6849198	0.2474841	0.7048682	0.8054751	0.8910350	0.4517466	0.7803108	0.3983756	1.1092862	0.8629706	0.7290746	0.1778847	0.7022195	0.4740234	0.9317136	0.0679584	0.9496067	0.8264380	0.6965670	0.5296373	0.5853958	0.5705529	0.8836459	0.3612723	0.2630660	0.2095498	0.3773318	0.5977037	0.8324193	0.8745523
1.0455721	0.0170455	0.6923078	0.7884155	0.7601503	0.0081667	0.0074400	0.0023855	1.0807829	0.9736928	0.5359320	0.7805965	0.6395965	0.0013164	0.6366627	0.2158738	0.0019322	0.8172929	0.7325844	1.0394091	1.0166752	0.7548455	1.1130435	0.5488279	1.0161684	0.5626599	0.0498058	0.6851722	0.2913934	0.8216195	0.2723170	0.1507775	0.7622337	0.4895066	0.0163098	0.1787190	0.9673870	0.4520655	0.8605087	0.1664999	0.7786493	0.5855961	0.0069308	0.5697797	0.5913819	0.4000628	0.2007920	0.3245203	0.3003530	0.9566101
1.0700216	0.9439411	0.3071899	0.2494505	0.9640909	0.5799632	0.0074874	0.3200486	0.2408268	0.9227696	0.0620136	0.8332327	0.0671290	0.4512675	0.0314980	0.1006728	0.7358495	0.0714886	0.9564347	0.9341596	1.1143891	0.3665681	1.1470966	0.6673030	0.7816105	0.0410310	0.8962594	0.1411840	1.0525572	0.8784194	0.5059033	0.1068487	0.3619635	0.5398323	0.9803237	0.2873164	0.9561675	0.4707601	0.6779579	0.9650130	0.5793017	0.1716172	1.0522716	0.3731872	0.1736449	0.1379014	0.1491870	0.5531270	0.9049136	0.4811975
0.3478557	0.1660133	0.8577965	0.8306126	1.0133776	0.3784771	0.0222306	0.4586307	0.7176220	0.8471202	0.0850434	0.8021621	0.5310306	0.6793900	0.0669916	0.0657656	0.9568985	0.0109408	0.9621481	0.8068987	1.0597951	0.3320508	0.7990580	0.6914635	0.8042742	0.4093344	0.4648654	0.6142876	0.9525856	0.9177967	0.4916177	0.1050542	0.4515451	0.5706105	0.8616528	0.0402101	0.5131243	0.6326980	0.2496018	0.8175643	0.6558464	0.3853506	0.9591615	0.0999527	0.0586338	0.1207597	0.2046251	0.6727795	0.5194428	0.7812086
1.0095165	0.5588482	0.3430974	0.0641784	0.8587393	0.7635559	0.0018218	0.6755087	0.2638390	0.8328314	0.4886654	0.9204646	0.2273819	0.7408669	0.0085905	0.1944528	0.6214946	0.0678083	0.8107605	0.8372197	0.7229782	0.0023563	0.3738349	0.6901778	0.7667580	0.1673940	1.1328642	0.4125232	1.0228552	0.8364922	0.5396526	0.2759158	0.5524025	0.6042332	0.8995297	0.4951603	0.5928772	0.5189508	0.3456604	0.8575909	0.7122224	0.4028416	1.0341778	0.0987658	0.2337106	0.3480091	0.1927509	0.5776500	0.5918576	0.2917641
0.8003136	0.5832452	0.0598708	0.1866013	1.0202021	0.4305068	0.0034317	0.3498207	0.3109571	1.0397893	0.0997330	0.6643132	0.2532449	0.2311771	0.1409920	0.4277546	0.7678172	0.2787837	0.9264110	1.0908494	1.1305265	0.0346652	1.0009382	0.7017661	1.0294470	0.2162743	0.6171170	0.2803034	0.9898904	0.8219805	0.5057290	0.0868128	0.7602388	0.3999955	0.8863042	0.1940763	0.5794506	0.4526297	0.7052304	0.9115189	0.6031639	0.3732327	0.9850907	0.3174750	0.0910793	0.0495386	0.1904215	0.5254235	0.6616735	0.5276035
1.0550146	0.4254587	0.4193101	0.7980917	0.9528901	0.0476193	0.0085875	0.3362120	0.3420432	1.0486652	0.2700073	0.7871647	0.4013828	0.2947191	0.0134871	0.1280807	0.5473693	0.0812759	0.8086817	0.9323480	0.7932398	0.3712457	0.9948139	0.5747790	0.9149880	0.4590798	0.6756986	0.0471085	0.9843545	0.8048969	0.3015835	0.1040891	0.3537114	0.4434596	0.8196217	0.0339480	0.5841702	0.3316980	0.6512499	0.8423952	0.6678433	0.4136380	1.0695634	0.4231452	0.0605128	0.0608422	0.1991162	0.6492635	0.5291134	0.7931848
1.0331492	0.8113385	0.2393878	0.0135647	0.9744834	0.8349276	0.0211639	0.6776669	0.1308074	0.7193596	0.2308949	0.4431522	0.1349223	0.5143096	0.0145052	0.0138151	0.8119166	0.0214793	0.9103223	1.0369706	1.0642044	0.1365441	0.9822642	0.9022542	1.0072338	0.0921678	0.8169480	0.0363040	0.9792340	0.8499910	0.7555768	0.1318048	0.8043800	0.5020786	1.0548782	0.1266387	0.8030593	0.4287397	0.4879410	1.0236865	0.3550403	0.3419150	0.9523727	0.0902304	0.2116630	0.2420061	0.1512241	0.7150409	1.0074187	0.4914191
0.7965289	0.1641393	0.9847260	1.0522326	0.9605349	0.0059827	0.0079092	0.0089239	1.0358957	0.8949928	0.4582520	0.9625206	0.8580095	0.0689730	0.7772702	0.2858177	0.1258458	1.0262788	0.7221443	0.9267470	0.7405202	0.8170039	0.5550278	0.4604330	0.9449071	0.6174897	0.4484872	0.7169767	0.5581378	0.8703148	0.2798384	0.1756307	0.2582375	0.3642330	0.3061547	0.5126069	0.8831728	0.5152917	0.5371974	0.3180199	0.7717773	0.4542266	0.2201234	0.6214027	0.3020670	0.0099272	0.1942864	0.5235893	0.2721475	0.8835351
