YOR363C	YIL101C	YJR147W	YER045C	YOR113W	YHL027W	YBR297W	YGL162W	YBR182C	YMR021C	YPL230W	YOR140W	YKL043W	YPR065W	YER184C	YMR070W	YGR249W	YOR032C	YDR043C	YPL248C	YKL032C	YHR006W	YNL167C	YGL013C	YDL106C	YAL062W	YBR057C	YPR124W	YPR108WA	YGL234W	YLR413W	YOR024W	YML053C	YGR106C	YBL111C	YJR158W	YOR318C	MEL1	YLL065W	YOR269W	YLR410WB	YMR195W	YGL134W	YOR268C	YOL078W	YKL110C	YBR018C	YDL148C	YOL121C	YCR021C
0.0000000	0.3767355	0.6592533	0.6698461	0.9972003	0.0755550	0.0668195	0.0678413	0.5782411	1.0178826	0.2840587	0.9097666	0.4015372	0.0433382	0.6886241	0.0012984	0.6380915	1.0029672	1.0246803	0.9800412	0.9371595	0.8905066	1.1026635	0.7831540	1.0467115	0.3181271	0.5071238	0.2323653	0.7303409	0.6098171	0.3751804	0.1306000	0.3652999	0.4318795	0.5825767	0.1838199	0.9606042	0.4529518	0.7666109	0.8013642	0.5827409	0.4175375	0.5483282	0.2630100	0.3043233	0.0146629	0.1759857	0.7011000	0.3631451	1.0622579
1.0360955	0.0000000	1.0337036	0.9602297	1.1342089	0.0231255	0.0530682	0.0817047	1.0099916	1.0329538	0.2425315	0.9095782	0.3801879	0.0595007	0.5587930	0.0000322	0.0457048	0.8545764	1.0804413	0.9496970	1.0180815	0.9297066	0.9811895	0.7671725	0.9886554	0.2549577	0.0213932	0.5528941	0.7712447	0.6445075	0.3199771	0.0968041	0.2328622	0.4183503	0.4199876	0.1595224	1.0258874	0.5148289	0.8494246	0.4696211	0.5398229	0.4007190	0.6084897	0.3739615	0.3117257	0.0163324	0.2173668	0.6400553	0.2232481	1.0358541
1.0315622	0.4160988	0.0000000	0.6541978	1.0177553	0.0696701	0.0438958	0.0799733	0.5635658	1.0699612	0.2498299	0.9659576	0.4012084	0.0412278	0.7713393	0.0003658	0.7257799	0.9737861	1.1208800	1.0624152	0.9669038	0.9385382	1.0079194	0.8163680	0.8750729	0.3490037	0.5845831	0.3191275	0.5547148	0.6254454	0.3874605	0.1115552	0.3850950	0.5609910	0.5233407	0.1646975	0.9866281	0.4921206	0.8653334	0.8091271	0.5994809	0.3927996	0.2588512	0.2985608	0.3407306	0.0092566	0.1712076	0.7336144	0.3339946	0.9635863
1.0338887	0.3655460	0.5899234	0.0000000	0.9929669	0.0660553	0.0645064	0.0751091	0.5502082	1.0078119	0.3257783	0.9899904	0.4858668	0.0551284	0.7669241	0.0000839	0.7576994	1.0333919	1.0247736	0.9220641	0.9878055	0.9474446	0.9975773	0.6519624	1.0535061	0.2685751	0.5493573	0.2635565	0.5828959	0.5641970	0.3552021	0.1303188	0.3805427	0.4584468	0.5626073	0.1738766	1.0025531	0.4363452	0.8052810	0.8278499	0.5220318	0.3911778	0.2770770	0.3144068	0.4148218	0.0011796	0.1517309	0.5841803	0.3478177	0.9729493
1.0040432	0.3657046	0.6613527	0.5895092	0.0000000	0.0258600	0.0452387	0.0927458	0.6404431	0.9857289	0.2762018	0.9555486	0.3679354	0.0668532	0.7046015	0.0001618	0.6134683	0.9904999	1.0080959	0.9780678	0.9501873	0.9007026	1.0477879	0.6578582	0.9816865	0.2653579	0.4783462	0.2914866	0.6522420	0.6155180	0.3695142	0.1286460	0.3035770	0.4159213	0.5563773	0.1713024	1.0447152	0.3891067	0.7286882	0.7938555	0.5108074	0.3987518	0.4888960	0.2911177	0.2964879	0.0157286	0.1633735	0.6814211	1.0282946	1.0242486
0.9685959	0.3899810	0.5809506	0.6612262	1.0235015	0.0000000	0.0516008	0.0718427	0.4532716	0.9795669	0.2716695	0.9272115	0.4044164	0.0623825	0.6130635	0.0007117	0.0333897	0.8861455	1.0814053	1.0212987	1.0150946	0.8943219	1.0478508	0.6409772	0.9588518	0.2825712	0.6806961	0.2250569	0.6694392	0.6188844	0.2936693	0.1363980	0.4011744	0.4593808	0.5526451	0.1901565	0.9977487	0.5511453	0.8657927	0.9210103	0.5360917	0.4784431	0.4848548	0.2715398	0.3460908	0.0198577	0.1644805	0.6389466	0.3938460	1.0613996
1.0596379	0.4294253	0.6610705	0.5782008	0.9249104	0.0573923	0.0000000	0.0918523	0.6397252	0.9860453	0.2721142	0.9350694	0.4115240	0.0744212	0.6705027	0.0002039	0.6581303	0.9906473	0.9903885	0.9966224	1.0078751	1.0493781	0.9921254	0.7512708	0.9539954	0.3313346	0.5122431	0.2227325	0.6858753	0.6541867	0.3757909	0.1208127	0.4072948	0.4452772	0.6158158	0.1537421	1.0129928	0.4556030	0.7916931	0.8127267	0.5516374	0.3920224	0.5458571	0.2638934	0.3053461	0.0211339	0.1268050	0.7314038	0.3026916	0.9771023
0.9599730	0.3949901	0.5960656	0.5960058	0.9959985	0.0543455	0.0450110	0.0000000	0.4874084	0.9581106	0.2746100	0.9421565	0.3659725	0.0780728	0.6692741	0.0005590	0.6957472	0.9169638	1.1022569	0.9644926	1.0262175	0.9351751	1.0258596	0.7365549	1.0489735	0.2818968	0.5761453	0.1805436	0.7148220	0.6663664	0.3879478	0.0843735	0.3972227	0.4471468	0.6643375	0.1535758	1.0069559	0.4400051	0.7746144	0.9004666	0.5972651	0.4477411	0.4745170	0.2430101	0.3057648	0.0200594	0.1751996	0.6434525	0.4492993	1.0838340
1.0253411	0.3807739	0.4178583	0.4047830	0.9818775	0.5267267	0.0676667	0.1899970	0.0000000	1.0297869	0.2601409	0.7210811	0.4404296	0.3244662	0.1102134	0.0005866	0.8039113	0.0946251	1.0682605	1.0494321	1.0528300	0.0734059	1.0253436	0.7773193	0.9870339	0.2398029	0.9396883	0.0403244	0.9805148	0.9108574	0.5487882	0.1313523	0.4355206	0.5064789	1.0199523	0.1722863	0.6395583	0.4098169	0.7284268	0.9891689	0.6042055	0.3996963	0.9144074	0.0610291	0.1977627	0.0748639	0.1867377	0.7185153	1.0760466	0.7119684
1.0296795	0.3309932	0.7370447	0.5947438	0.9476407	0.0433945	1.0360647	0.0851422	0.7432378	0.0000000	0.3269217	1.0364482	0.4486383	0.0641756	0.7580272	0.0000117	0.5763798	1.0040905	0.9905628	0.9747095	1.0147496	0.8861731	0.9969027	0.6976093	1.0131483	0.0247752	0.5451556	0.8280665	0.5317019	0.6102495	0.3795080	0.1306297	0.4005548	0.4567079	0.4895863	0.1395978	1.0300094	0.4786461	0.8293102	0.7185557	1.1517132	0.4513718	0.4256163	0.3485895	0.3071609	0.0192888	0.1971854	0.6783318	0.2481827	0.9323835
