YOR363C	YIL101C	YJR147W	YER045C	YOR113W	YHL027W	YBR297W	YGL162W	YBR182C	YMR021C	YPL230W	YOR140W	YKL043W	YPR065W	YER184C	YMR070W	YGR249W	YOR032C	YDR043C	YPL248C	YKL032C	YHR006W	YNL167C	YGL013C	YDL106C	YAL062W	YBR057C	YPR124W	YPR108WA	YGL234W	YLR413W	YOR024W	YML053C	YGR106C	YBL111C	YJR158W	YOR318C	MEL1	YLL065W	YOR269W	YLR410WB	YMR195W	YGL134W	YOR268C	YOL078W	YKL110C	YBR018C	YDL148C	YOL121C	YCR021C
0.7690609	0.2469135	0.4492219	0.2878430	0.6721113	0.0432058	0.0243705	0.0778967	0.4186623	0.7410718	0.1847552	0.6338538	0.3968534	0.0506080	0.4814998	0.0000047	0.3510659	0.6894952	0.6982906	0.7922916	0.7163385	0.7174453	0.8050069	0.5522966	0.7887179	0.1398930	0.3520658	0.1597400	0.5920101	0.3694624	0.2645497	0.1041009	0.2813175	0.3178440	0.4433991	0.1248228	0.7394814	0.3549067	0.5894312	0.8373216	0.3675525	0.2982775	0.5074967	0.2761955	0.1840191	0.0057951	0.1284090	0.4886022	0.1860516	0.7601054
