YPL089C	YBL037W	YBR182C	YKL185W	YOR140W	YGR044C	YCR097W	YCL067C	YPL248C	YJL056C	YCR040W	YPR199C	YCR096C	YCL066W	YJL110C	YKR034W	YDR421W	YGL254W	YDL170W	YFL021W	YCR018C	YGL035C	YOL089C	YHR006W	YLR013W	YER189W	YGR103W	YBR040W	YNL253W	YDR379CA	YBR182CA	YCL041C	YML132W	YHR193C	YIL174W	YJR161C	YKR105C	MEL1	YDR441C	YBR006W	YLR023C	YMR086CA	YHR081W	YBL111C	YMR014W	YER188CA	YCR104W	YHR156C	YIL002WA	YAL025C
0.8024599	0.0383869	0.9166756	0.0705355	0.2283716	0.0880888	0.2933484	0.5952471	0.3972011	0.6572550	0.0914556	0.8557349	0.6038529	0.4634212	0.2405748	0.4197499	0.7267395	0.6399500	0.5875910	0.2826183	0.0000000	0.6204264	0.7284753	0.7373948	0.7633242	0.2538701	0.3844756	0.2341291	0.5983531	0.6932523	0.4589601	0.2397109	0.3570914	0.5484248	0.4424508	0.5922350	0.0810225	0.4279418	0.4522208	0.2489299	0.6571010	0.4425095	0.8547456	0.4442211	0.0993381	0.2202686	0.6733970	0.3693328	0.1609871	0.1084105
0.6967008	0.0195488	0.7364580	0.0560349	0.1529145	0.1874247	0.2396059	0.5752901	0.0165435	0.7271586	0.1183696	0.6900065	0.6167048	0.5651690	0.2453757	0.4215924	0.7498017	0.6359854	0.7697121	0.2909240	0.1874636	0.0000000	0.6682647	0.7864920	0.6454097	0.0250096	0.0360446	0.1582454	0.5891749	0.6342342	0.4973415	0.2327675	0.3547266	0.5062283	0.5708791	0.4885961	0.1056201	0.0717404	0.0617960	0.1802076	0.7004190	0.3974513	0.6107478	0.2520123	0.1291203	0.2863381	0.6080882	0.3099242	0.1963142	0.0537564
0.7484409	0.0285498	0.6795630	0.0609390	0.1347735	0.0401841	0.5963056	0.6481264	0.3966811	0.5803538	0.3650920	0.7378712	0.4628989	0.4906580	0.2204971	0.4193047	0.7702975	0.6236632	0.6326367	0.2059572	0.0942543	0.6244431	0.0000000	0.6091716	0.7128212	0.2548841	0.3264991	0.2612051	0.7295736	0.6097157	0.5081686	0.2084473	0.4871733	0.6272869	0.5981866	0.5664509	0.1076854	0.3560833	0.4763827	0.2107157	0.6648596	0.3770299	0.8567678	0.3573194	0.1274460	0.2710283	0.0437678	0.3583631	0.1291110	0.0463830
0.7077316	0.0120214	0.7223448	0.0525722	0.1937130	0.1147597	0.3201364	0.7190362	0.6181286	0.7112482	0.1891000	0.7619657	0.7378412	0.4814596	0.2050007	0.3195494	0.7869714	0.6901667	0.6411587	0.2480046	0.0880400	0.7067206	0.7358140	0.0000000	0.6992113	0.2502043	0.4715092	0.0323161	0.7045664	0.6935136	0.4509815	0.2409153	0.3001354	0.6645438	0.5205801	0.7405828	0.0923952	0.4321523	0.6161476	0.1479339	0.7262227	0.5070227	0.6628344	0.4125515	0.2139877	0.2521750	0.7646373	0.3954029	0.2145096	0.0281501
0.7451072	0.0306814	0.7091002	0.0635536	0.1410547	0.0963752	0.2643782	0.7137362	0.4274266	0.5253011	0.0843536	0.6934194	0.6896479	0.1754191	0.1852795	0.4021944	0.7413748	0.8694629	0.8065871	0.2408913	0.1351818	0.6236234	0.7594304	0.7200651	0.0000000	0.5790298	0.3775287	0.2264389	0.7795752	0.7441756	0.3908231	0.2018008	0.0542521	0.5844351	0.3672147	0.0173893	0.0739214	0.3553924	0.6069022	0.2586970	0.8929597	0.3505628	0.7479227	0.1387315	0.1391772	0.7084005	0.7257492	0.2865952	0.2509194	0.0495468
0.7622185	0.0238763	0.6778424	0.0656788	0.0967713	0.0940736	0.3166805	0.6415881	0.5004156	0.7953405	0.1181852	0.6654714	0.7488902	0.4896425	0.2182420	0.4153047	0.6105139	0.6773851	0.7592801	0.3143681	0.1641841	0.7331283	0.8403985	0.6922763	0.6886660	0.0000000	0.3978617	0.2417782	0.6478198	0.6061323	0.3858525	0.2735324	0.3683063	0.4417467	0.5242309	0.5650245	0.0482516	0.3723133	0.4343859	0.2377722	0.6993490	0.4061235	0.6493211	0.4613556	0.1395041	0.3396692	0.6672551	0.4196508	0.2085519	0.0369668
0.5830539	0.0281829	0.6648656	0.1055283	0.2029245	0.1016600	0.2614411	0.6270385	0.5406455	0.6878330	0.1376040	0.6145364	0.6488292	0.3373763	0.2715737	0.4480702	0.6495365	0.6672348	0.7186825	0.2258509	0.1852846	0.5771287	0.7400602	0.6885479	0.5231341	0.2390453	0.0000000	0.2426473	0.7439480	0.6307080	0.4178286	0.2211116	0.2955410	0.5902775	0.5604721	0.4072966	0.1045386	0.3470289	0.5131826	0.1504153	0.7697134	0.5497721	0.5766629	0.3470609	0.1371338	0.2953019	0.7259366	0.4389079	0.2193597	0.0801961
0.7105666	0.0211048	0.7836235	0.0931311	0.1717356	0.1211183	0.2487532	0.5573943	0.4325794	0.7051414	0.1332308	0.7005138	0.7938943	0.4633079	0.2384269	0.5078515	0.7395438	0.7766833	0.6344890	0.2530225	0.1474162	0.5932138	0.7109714	0.6764976	0.8862908	0.2965736	0.3839300	0.0000000	0.7325515	0.6854204	0.4653563	0.1923927	0.4757288	0.6543905	0.4533883	0.5436296	0.0768785	0.3721126	0.4851902	0.0992392	0.7021167	0.4746943	0.7204505	0.3315085	0.1401347	0.3333124	0.8893086	0.3955933	0.2356682	0.0392231
0.7295277	0.0280364	0.7070959	0.0970594	0.0970158	0.0902641	0.3088647	0.6684217	0.5035640	0.6346529	0.1222222	0.8236438	0.7970587	0.4743384	0.2174557	0.2688438	0.7141519	0.7521966	0.6760863	0.2241055	0.1447357	0.6978628	0.7438654	0.7603976	0.7150212	0.2662619	0.2951363	0.2338099	0.0000000	0.6520728	0.3983713	0.2305102	0.4061166	0.6327706	0.6023598	0.6768371	0.0778159	0.4410380	0.4648267	0.2046335	0.7211779	0.4480020	0.6645416	0.4098233	0.1665284	0.2733471	0.7049861	0.4579342	0.1932242	0.0998452
0.7052606	0.0210432	0.6493820	0.0754859	0.2567327	0.1760637	0.2141232	0.6628709	0.5781174	0.6894701	0.1166475	0.6786346	0.7328037	0.4889663	0.1491593	0.4769798	0.7878123	0.6375523	0.6510168	0.1620370	0.1532501	0.7757954	0.6414816	0.6338870	0.7445375	0.2776426	0.3139036	0.2007427	0.7333458	0.0000000	0.4846419	0.2488738	0.3960455	0.5661980	0.5176468	0.6116475	0.0854742	0.4711228	0.4907869	0.1312241	0.7450515	0.3383339	0.5786281	0.3454950	0.1955250	0.2821266	0.7537520	0.3286646	0.2016143	0.0488464
0.8687561	0.0127639	0.7839263	0.0432428	0.1560055	0.1243619	0.2117107	0.7342416	0.6130164	0.7374618	0.1853672	0.6878932	0.8256835	0.2969069	0.2904688	0.3774459	0.9212307	0.6928399	0.7294249	0.3390397	0.1340908	0.6969489	0.6758613	0.8101876	0.6880203	0.2892712	0.3599775	0.1975259	0.7302883	0.7524213	0.0000000	0.2007523	0.4320074	0.4885951	0.4950521	0.4670192	0.0612312	0.4546329	0.6035981	0.2092172	0.6388792	0.4638151	0.6173002	0.4125189	0.1790454	0.2578583	0.6054018	0.3513444	0.2265465	0.0642945
0.6348536	0.0167729	0.7812518	0.0650267	0.2068189	0.0868084	0.3071051	0.7014316	0.4769832	0.7300085	0.1216383	0.7894254	0.7171991	0.4942219	0.2661371	0.3443150	0.7728865	0.6371033	0.6444608	0.2286975	0.1190007	0.7599735	0.7413046	0.8512058	0.6128794	0.1929165	0.3068418	0.2180014	0.6492804	0.6328956	0.5129331	0.0000000	0.4396381	0.4847845	0.5017994	0.5489825	0.1209082	0.4242615	0.4857050	0.1650056	0.7419235	0.4804375	0.6435672	0.3943924	0.1098645	0.2288280	0.6902571	0.3110309	0.1879415	0.0506372
0.8479325	0.0248670	0.7174669	0.1075508	0.1720110	0.1577634	0.2336578	0.7339210	0.6389848	0.7140246	0.1007406	0.8141026	0.6918416	0.4212714	0.2110124	0.3182414	0.6566341	0.7984444	0.6419322	0.2571612	0.1819107	0.8272948	0.6546575	0.6146817	0.6754595	0.3182812	0.3367372	0.2907345	0.7116016	0.6337428	0.3471443	0.1687515	0.0000000	0.5474395	0.5481961	0.5085514	0.0666948	0.3792759	0.6284754	0.2078952	0.6936833	0.4229684	0.7225219	0.3747372	0.1757244	0.2799083	0.5736756	0.3661311	0.1530791	0.0414922
0.6793485	0.0167243	0.6616759	0.0642031	0.1017322	0.1271971	0.1918607	0.6797419	0.3598424	0.7550448	0.1032367	0.6462767	0.7832315	0.4518173	0.2605895	0.4359772	0.6258784	0.7390798	0.7177080	0.2724419	0.0689059	0.5540752	0.5788715	0.7135572	0.5534812	0.3122045	0.3600261	0.2202422	0.7716662	0.7053058	0.3166026	0.2025211	0.3089647	0.0000000	0.6136978	0.6283623	0.1074875	0.3594512	0.6083623	0.1616290	0.7346831	0.4549387	0.5741441	0.3987518	0.1319515	0.2276103	0.6213796	0.4499373	0.1918558	0.0253640
0.7019458	0.0186059	0.7480594	0.0479250	0.1728749	0.0910392	0.3363512	0.6746250	0.4920465	0.6188888	0.1431231	0.7375768	0.6988378	0.4033868	0.2221945	0.3533346	0.7459510	0.7104224	0.8265099	0.1924308	0.1612441	0.6456048	0.7159881	0.7386989	0.5655571	0.2780414	0.4011958	0.1849960	0.7878514	0.6501949	0.4345889	0.3081347	0.3406495	0.6145197	0.0000000	0.5057207	0.0809626	0.3355158	0.4433757	0.2678610	0.6699754	0.4271930	0.6875276	0.3989089	0.0897472	0.2080174	0.7118178	0.3401180	0.2423443	0.1084003
0.7781476	0.0116137	0.8889583	0.0800000	0.1569229	0.1227665	0.2766382	0.5311689	0.5486904	0.7433123	0.0791122	0.6751120	0.7402042	0.4021697	0.2692366	0.5514287	0.6799533	0.7664222	0.6394868	0.2708453	0.1556259	0.8571639	0.7254899	0.6615292	0.7715729	0.2607920	0.4449126	0.2037809	0.6630924	0.7043865	0.5004949	0.1670158	0.3449505	0.6740608	0.6017055	0.0000000	0.0737170	0.3481799	0.5376017	0.1409176	0.6933874	0.3963825	0.7274642	0.4396807	0.1264885	0.2572238	0.7820730	0.3321687	0.2351016	0.0637959
0.7021750	0.0142135	0.7337339	0.0447622	0.1547647	0.1164871	0.3504264	0.7005098	0.5423365	0.6309020	0.0913014	0.7288514	0.7046920	0.3283486	0.2846488	0.3115110	0.7026282	0.6513691	0.7747963	0.2323631	0.1663716	0.7263418	0.7407642	0.7123714	0.6640609	0.2566316	0.3306597	0.2570194	0.6922959	0.5871355	0.5393639	0.3193468	0.3996024	0.5098622	0.5309290	0.4219128	0.0000000	0.5126619	0.4607181	0.1662043	0.6556508	0.3916993	0.7391352	0.4390320	0.1133876	0.2547782	0.6456763	0.3110790	0.1826501	0.0681000
0.7282307	0.0183301	0.7045557	0.0794255	0.1522956	0.1185072	0.1797980	0.7034812	0.4444593	0.7588590	0.1194741	0.6941938	0.6937234	0.4516485	0.1819762	0.3534207	0.6329417	0.7336033	0.5928321	0.2085560	0.1326911	0.7194683	0.7387056	0.6315901	0.7215680	0.2141056	0.3982802	0.2330765	0.7477373	0.6588754	0.5495821	0.1822259	0.3576262	0.5165432	0.5049646	0.6578313	0.0965471	0.0000000	0.6751210	0.1808759	0.6510315	0.4575851	0.7697087	0.4213346	0.1418881	0.2231955	0.6810556	0.3447559	0.1556305	0.0596909
0.7679792	0.0304125	0.8248977	0.0606741	0.1547873	0.1132739	0.2525169	0.6896823	0.4355077	0.8123681	0.0949409	0.6336713	0.7673002	0.5202316	0.2448365	0.4947589	0.6838663	0.6852463	0.6564445	0.2869517	0.1302765	0.6994246	0.7811765	0.6793109	0.7727424	0.2583915	0.3279736	0.2089054	0.8398912	0.5318694	0.4368500	0.1396558	0.4209640	0.6144294	0.5466867	0.6619780	0.0839561	0.3546439	0.0000000	0.1676704	0.6727860	0.5164371	0.5376693	0.4430281	0.1448225	0.2472852	0.8066477	0.2962743	0.1623168	0.0654694
0.7627887	0.0358864	0.6802583	0.0685835	0.1954537	0.1281502	0.2612887	0.7221074	0.6009889	0.6331774	0.1054459	0.7119522	0.6434700	0.3258760	0.2137985	0.3184600	0.7773058	0.6775190	0.7173754	0.2429490	0.1562459	0.8286914	0.7628991	0.7111231	0.6417696	0.3383157	0.4332092	0.2599853	0.6400165	0.5635349	0.3941316	0.1693385	0.3620993	0.4358911	0.5624234	0.6557782	0.0906372	0.3858236	0.4492754	0.0000000	0.8718232	0.4119624	0.7430420	0.4422559	0.1537397	0.2306234	0.7325699	0.4013738	0.1809297	0.0601011
0.6840600	0.0426958	0.6276802	0.0586491	0.1801882	0.1044532	0.2790111	0.5912330	0.4677940	0.7967296	0.1373338	0.5829225	0.7823214	0.4900559	0.2273883	0.4051575	0.7807830	0.6953247	0.7264500	0.1712759	0.1361495	0.6627935	0.7558054	0.6460284	0.7570683	0.2729483	0.2918628	0.1926456	0.6151730	0.6161444	0.4763760	0.2115155	0.3045035	0.5800089	0.5794506	0.5170208	0.0819517	0.4123883	0.4174595	0.2013236	0.0000000	0.4822699	0.7128385	0.3981680	0.1331907	0.2224150	0.6413668	0.3353864	0.1349963	0.0318935
0.7634350	0.0150247	0.7708150	0.0613744	0.1604702	0.1213156	0.2326173	0.7771422	0.5464990	0.6938259	0.0881542	0.6399902	0.6459528	0.3730774	0.2894781	0.3452291	0.6278832	0.6614228	0.7624059	0.2806654	0.1600099	0.7484265	0.8444723	0.6525895	0.6417543	0.2628933	0.3748262	0.1720408	0.6953289	0.5507330	0.5980574	0.1871127	0.3226716	0.4938253	0.5731174	0.5925550	0.0613080	0.3819060	0.5624432	0.1965841	0.6369525	0.0000000	0.7132548	0.3499583	0.1237147	0.2439337	0.7111125	0.3574363	0.1620051	0.0430960
0.8031730	0.0311416	0.6801598	0.0618419	0.1139641	0.1360757	0.3177525	0.6839400	0.4349538	0.6045787	0.1423567	0.7108870	0.6235466	0.3799030	0.3324222	0.5206108	0.7395511	0.6944309	0.7770799	0.2002225	0.1605857	0.6777925	0.6594359	0.6965123	0.7141987	0.2528823	0.3124870	0.2025903	0.6625877	0.5866886	0.5470507	0.2367050	0.3449543	0.5688175	0.5499257	0.4982102	0.0838410	0.3239638	0.5104377	0.1396536	0.6092346	0.4231125	0.0000000	0.3403372	0.1226493	0.2860947	0.6230462	0.4685932	0.1748262	0.0720145
