YPL089C	YBL037W	YBR182C	YKL185W	YOR140W	YGR044C	YCR097W	YCL067C	YPL248C	YJL056C	YCR040W	YPR199C	YCR096C	YCL066W	YJL110C	YKR034W	YDR421W	YGL254W	YDL170W	YFL021W	YCR018C	YGL035C	YOL089C	YHR006W	YLR013W	YER189W	YGR103W	YBR040W	YNL253W	YDR379CA	YBR182CA	YCL041C	YML132W	YHR193C	YIL174W	YJR161C	YKR105C	MEL1	YDR441C	YBR006W	YLR023C	YMR086CA	YHR081W	YBL111C	YMR014W	YER188CA	YCR104W	YHR156C	YIL002WA	YAL025C
0.9826736	0.0215801	1.0197907	0.1256798	0.2149499	0.1323915	0.3170176	1.0372031	0.6787436	0.9964351	0.1533179	0.9792113	1.0957100	0.6933021	0.3317474	0.5553211	1.0094532	1.1086980	1.0556942	0.3268543	0.2022355	0.9798022	1.0551766	1.0908767	1.0577071	0.4343396	0.4940051	0.3118719	0.9834629	0.9456677	0.5979117	0.3366177	0.4971870	0.7712825	0.7713133	0.8429015	0.0884233	0.5090783	0.7705417	0.2832289	1.0261581	0.6085635	0.9412915	0.6193350	0.2307884	0.3612650	1.0094310	0.5780525	0.2238856	0.0793764
