YPL089C	YBL037W	YBR182C	YKL185W	YOR140W	YGR044C	YCR097W	YCL067C	YPL248C	YJL056C	YCR040W	YPR199C	YCR096C	YCL066W	YJL110C	YKR034W	YDR421W	YGL254W	YDL170W	YFL021W	YCR018C	YGL035C	YOL089C	YHR006W	YLR013W	YER189W	YGR103W	YBR040W	YNL253W	YDR379CA	YBR182CA	YCL041C	YML132W	YHR193C	YIL174W	YJR161C	YKR105C	MEL1	YDR441C	YBR006W	YLR023C	YMR086CA	YHR081W	YBL111C	YMR014W	YER188CA	YCR104W	YHR156C	YIL002WA	YAL025C
1.0000000	0.0274359	1.0000000	0.0890390	0.2130159	0.1554855	0.3738465	0.9705999	0.6903253	1.0000000	0.0000000	1.0000000	0.9964695	0.6370616	0.3341519	0.5317273	1.0000000	1.0000000	1.0000000	0.3181035	0.1884029	1.0000000	1.0000000	1.0000000	1.0000000	0.3888840	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2455042	0.9937734	0.6118601	0.9708952	0.5565733	0.1997875	0.3701214	1.0000000	0.5318737	0.2727903	0.0723052
1.0000000	0.0274359	1.0000000	0.0890390	0.2130159	0.1554856	0.3738465	0.9705997	0.6903253	1.0000000	0.0618160	0.0000000	0.9997941	0.6370616	0.3341518	0.5317278	1.0000000	1.0000000	1.0000000	0.3181034	0.1884029	1.0000000	1.0000000	1.0000000	1.0000000	0.3888843	0.5063123	0.7222323	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2455042	0.9937734	0.0971733	0.9708952	0.5565733	0.1997875	0.3701214	1.0000000	0.5318734	0.2727903	0.0723051
1.0000000	0.0274359	1.0000000	0.0890390	0.2130159	0.1554855	0.3738465	0.9705997	0.6903253	1.0000000	0.1471670	1.0000000	0.0000015	0.6370616	0.3341517	0.5317276	1.0000000	1.0000000	1.0000000	0.3181032	0.1884029	1.0000000	1.0000000	1.0000000	1.0000000	0.3888842	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2455042	0.9937734	0.6118602	0.9708952	0.5565733	0.1997875	0.3701214	1.0000000	0.5318734	0.2727903	0.0723050
1.0000000	0.0274359	1.0000000	0.0890390	0.2130159	0.1554856	0.3738465	0.9705997	0.6903253	1.0000000	0.1521047	1.0000000	0.9964695	0.0000011	0.3341518	0.5317278	1.0000000	1.0000000	1.0000000	0.3181034	0.1884029	1.0000000	1.0000000	1.0000000	1.0000000	0.3888843	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2455042	0.9937734	0.6118601	0.9708952	0.5565733	0.1997875	0.3701214	1.0000000	0.5318734	0.2727903	0.0723051
1.0000000	0.0274359	1.0000000	0.0890390	0.4477247	0.4840313	0.3738465	0.4704211	0.6903253	1.0000000	0.6177279	1.0000000	0.5446701	0.9412179	0.0000000	0.9999965	1.0000000	1.0000000	1.0000000	0.5503901	0.4962108	1.0000000	1.0000000	1.0000000	1.0000000	0.5376295	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.0410227	0.5463053	0.7292544	0.2444200	0.3545143	0.6072513	0.9708952	0.5999915	0.1997875	0.3701214	1.0000000	0.6701812	0.2727903	0.6091330
1.0000000	0.0274359	1.0000000	0.0890390	0.4477338	0.4840316	0.3738465	0.4704216	0.6903253	1.0000000	0.9569571	1.0000000	0.5446949	0.9058346	0.0100617	0.0000000	1.0000000	1.0000000	1.0000000	0.0167225	0.4962465	1.0000000	1.0000000	1.0000000	1.0000000	0.5141258	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.0418395	0.5463053	0.7292544	0.9999997	0.9999989	0.7987286	0.9708952	0.5020994	0.1997875	0.3701214	1.0000000	0.6495230	0.2727903	0.0319903
1.0000000	0.0274359	1.0000000	0.0890390	0.2083011	0.1505705	0.3738465	1.0000000	0.6903253	1.0000000	0.1521047	1.0000000	0.9964695	0.2969285	0.3341518	0.5317278	0.0000000	1.0000000	1.0000000	0.3181034	0.1835542	1.0000000	1.0000000	1.0000000	1.0000000	0.3888843	0.5063123	0.3094116	0.9993793	0.0118400	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2455042	0.9937734	0.6118601	0.9708952	0.5565733	0.1997875	0.3701214	1.0000000	0.5318734	0.6269424	0.0723051
1.0000000	0.0274359	1.0000000	0.0890390	0.1913097	0.1554855	0.3738465	0.9705997	0.6903253	1.0000000	0.1521048	1.0000000	0.9964695	0.6370616	0.3341517	0.5317278	1.0000000	0.0000013	1.0000000	0.3181033	0.1884029	1.0000000	1.0000000	1.0000000	1.0000000	0.3888842	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.9999751	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2455042	0.9937734	0.6118601	0.9708952	0.5565733	0.1997875	0.3701214	1.0000000	0.5318734	0.5916212	0.0723051
1.0000000	0.0274359	1.0000000	0.0890390	0.2130159	0.1554856	0.3738465	0.9705997	0.6903253	1.0000000	0.0618055	1.0000000	0.9964695	0.6370616	0.3341518	0.5317279	1.0000000	1.0000000	0.0000026	0.3181034	0.1884029	1.0000000	1.0000000	1.0000000	1.0000000	0.5744242	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.9999987	0.9937734	0.6118601	0.9708952	0.5020994	0.1997875	0.3701214	1.0000000	0.1801623	0.2727903	0.0723052
1.0000000	0.0274359	1.0000000	0.0890390	0.2130886	0.1555617	0.3738465	0.9701841	0.6903253	1.0000000	0.1523797	1.0000000	0.9966274	0.6370637	0.3331366	0.5330912	1.0000000	1.0000000	1.0000000	0.0000006	0.1884771	1.0000000	1.0000000	1.0000000	1.0000000	0.3895651	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2454973	1.0000000	0.6118155	0.9708952	0.5567557	0.1997875	0.3701214	1.0000000	0.4833886	0.2727903	0.0728721
