YPL089C	YBL037W	YBR182C	YKL185W	YOR140W	YGR044C	YCR097W	YCL067C	YPL248C	YJL056C	YCR040W	YPR199C	YCR096C	YCL066W	YJL110C	YKR034W	YDR421W	YGL254W	YDL170W	YFL021W	YCR018C	YGL035C	YOL089C	YHR006W	YLR013W	YER189W	YGR103W	YBR040W	YNL253W	YDR379CA	YBR182CA	YCL041C	YML132W	YHR193C	YIL174W	YJR161C	YKR105C	MEL1	YDR441C	YBR006W	YLR023C	YMR086CA	YHR081W	YBL111C	YMR014W	YER188CA	YCR104W	YHR156C	YIL002WA	YAL025C
0.5000000	0.0274359	1.0000000	0.0890390	0.2130159	0.1554855	0.3738465	0.9705998	0.6903253	1.0000000	0.1521047	1.0000000	0.9964695	0.6370616	0.3341518	0.5317275	1.0000000	1.0000000	1.0000000	0.3181033	0.1884029	1.0000000	1.0000000	1.0000000	1.0000000	0.3888841	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.5479462	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2455042	0.9937734	0.6118601	0.9708952	0.5565733	0.2346971	0.3701214	1.0000000	0.5318735	0.2727903	0.0723051
1.0000000	0.0137197	1.0000000	0.0890390	0.2130160	0.1554856	0.3738465	0.9705999	0.6903253	1.0000000	0.1521042	1.0000000	0.9964695	0.6370616	0.3341521	0.5317273	1.0000000	1.0000000	1.0000000	0.3181040	0.1884030	1.0000000	1.0000000	1.0000000	1.0000000	0.3888839	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2455042	0.9937733	0.6118601	0.9708952	0.5565734	0.1997875	0.3701214	1.0000000	0.5318741	0.2727903	0.0723055
1.0000000	0.0275109	0.5000000	0.1602167	0.2187878	0.1554856	0.3738465	0.9705997	0.6903253	1.0000000	0.1521047	1.0000000	0.9964695	0.6370616	0.3341518	0.5317278	1.0000000	1.0000000	1.0000000	0.3181034	0.1884029	1.0000000	1.0000000	1.0000000	1.0000000	0.2672590	0.5063123	0.3094116	0.9993793	0.9246880	0.0796365	0.3127836	0.2454099	0.7699777	0.9160945	0.8036648	0.2605399	0.5463053	0.8747240	0.2455042	0.9937734	0.6118601	0.9130106	0.7153205	0.5488747	0.3736756	1.0000000	0.5318734	0.2727903	0.0723051
1.0000000	0.0274359	1.0000000	0.0445196	0.2130159	0.1554855	0.3738465	0.9705997	0.6903253	1.0000000	0.1521048	1.0000000	0.9964695	0.6370616	0.3341517	0.5317278	1.0000000	1.0000000	1.0000000	0.3181033	0.1884029	1.0000000	1.0000000	1.0000000	1.0000000	0.3888842	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.4718153	0.2455042	0.9937734	0.6118601	0.9708952	0.5565733	0.1997875	0.3701214	1.0000000	0.5318734	0.2727903	0.0723051
1.0000000	0.0274359	1.0000000	0.0890390	0.1065092	0.1554858	0.3738465	0.9705996	0.6903253	1.0000000	0.1521035	1.0000000	0.9964694	0.6370616	0.3341529	0.5317290	1.0000000	1.0000000	1.0000000	0.3181060	0.1884031	1.0000000	1.0000000	1.0000000	1.0000000	0.3888847	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2455042	0.9937732	0.6118600	0.9708952	0.5565738	0.1997875	0.3701214	1.0000000	0.5318747	0.2727903	0.0723068
1.0000000	0.0274359	1.0000000	0.0890390	0.1376188	0.0777430	0.3738465	0.9705999	0.6903253	1.0000000	0.1521045	1.0000000	0.9964695	0.6370616	0.3341519	0.5317273	1.0000000	1.0000000	1.0000000	0.3181035	0.1183826	1.0000000	1.0000000	1.0000000	1.0000000	0.3888840	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2455042	0.9937734	0.6118601	0.9708952	0.5565733	0.1997875	0.3701214	1.0000000	0.5318737	0.2727903	0.0723052
1.0000000	0.0274359	1.0000000	0.0890390	0.2845510	0.2344359	0.1869233	0.9705997	0.6903253	1.0000000	0.1350312	1.0000000	0.9964695	0.5217949	0.3341517	0.5317278	1.0000000	1.0000000	1.0000000	0.3181033	0.2688751	1.0000000	1.0000000	1.0000000	1.0000000	0.3888842	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2455042	0.9937734	0.6118601	0.9708952	0.5565733	0.1997875	0.3701214	1.0000000	0.5318734	0.2727903	0.0723051
1.0000000	0.0274359	1.0000000	0.0890390	0.4363163	0.4611122	0.3738465	0.4852998	0.6903253	1.0000000	0.1521048	1.0000000	0.9964695	0.6375311	0.3341517	0.5317278	1.0000000	1.0000000	1.0000000	0.3181033	0.4785558	1.0000000	1.0000000	1.0000000	1.0000000	0.3888842	0.5063123	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2455042	0.9937734	0.6118601	0.9708952	0.5565733	0.1997875	0.3701214	1.0000000	0.5318734	0.2727903	0.0723051
1.0000000	0.0274359	1.0000000	0.0890390	0.2130434	0.1554855	0.3738465	0.9705997	0.3451701	1.0000000	0.1521047	1.0000000	0.9964695	0.6419723	0.3341518	0.5317275	1.0000000	1.0000000	1.0000000	0.3181033	0.1884029	1.0000000	1.0000000	1.0000000	1.0000000	0.3322377	0.3299415	0.3094116	0.9993793	0.9246880	0.6307779	0.3127836	0.5106599	0.7701052	0.7588030	0.8036648	0.1056473	0.3726537	0.7292544	0.2455042	0.9937734	0.6115270	0.9708952	0.4169274	0.1997875	0.3840693	1.0000000	0.5318735	0.2727903	0.0723051
1.0000000	0.0274359	1.0000000	0.0890390	0.2130159	0.1554855	0.3738465	0.9705997	0.6903253	0.5000000	0.1546145	1.0000000	0.9964695	0.3938174	0.3341517	0.5317276	1.0000000	1.0000000	1.0000000	0.3181032	0.1884029	1.0000000	1.0000000	1.0000000	1.0000000	0.2398677	0.5063123	0.3094116	0.9829417	0.9246880	0.6307779	0.3127836	0.5106599	0.2708799	0.7588030	0.8036648	0.1056473	0.5463053	0.7292544	0.2455042	0.9937734	0.6118602	0.9708952	0.5565733	0.1997875	0.2047116	1.0000000	0.5318734	0.2727903	0.0723050
