YPL089C	YBL037W	YBR182C	YKL185W	YOR140W	YGR044C	YCR097W	YCL067C	YPL248C	YJL056C	YCR040W	YPR199C	YCR096C	YCL066W	YJL110C	YKR034W	YDR421W	YGL254W	YDL170W	YFL021W	YCR018C	YGL035C	YOL089C	YHR006W	YLR013W	YER189W	YGR103W	YBR040W	YNL253W	YDR379CA	YBR182CA	YCL041C	YML132W	YHR193C	YIL174W	YJR161C	YKR105C	MEL1	YDR441C	YBR006W	YLR023C	YMR086CA	YHR081W	YBL111C	YMR014W	YER188CA	YCR104W	YHR156C	YIL002WA	YAL025C
0.4916059	0.0184065	1.0001609	0.1011031	0.1897877	0.1720034	0.3534531	1.0127922	0.7204073	1.0711139	0.1452143	1.0450829	0.9755588	0.7810886	0.3680438	0.5421728	0.9975728	0.9048834	1.0188330	0.3746342	0.1534297	1.0492559	1.0146947	1.0413417	0.9915318	0.4457479	0.5449555	0.3586962	1.0342332	0.9034966	0.5575336	0.3301519	0.5440442	0.6057264	0.7966012	0.8154862	0.1207331	0.5819210	0.7502937	0.2573935	1.0859042	0.6496811	1.0380885	0.5681228	0.2744585	0.3838748	1.0357534	0.5283868	0.3358440	0.0801578
1.1344163	0.0030266	1.0784926	0.0836120	0.2392090	0.1782920	0.3121260	1.0096389	0.6317652	0.9643247	0.1525314	0.9366172	1.0075204	0.6443415	0.3666531	0.5135987	1.0432815	1.0114928	0.9219087	0.3498489	0.2214574	0.9817862	0.9799965	1.0746874	1.0739482	0.3914992	0.5360536	0.3381785	1.0031702	0.9189888	0.6781565	0.3659899	0.5271961	0.8213910	0.7897114	0.8669977	0.0834842	0.4959117	0.5752417	0.2153989	0.9704587	0.6978815	0.9644674	0.5007673	0.2103690	0.3820942	1.0111358	0.5106575	0.2238772	0.1034288
0.9744911	0.0192569	0.4609626	0.1211133	0.2205363	0.1626510	0.3849253	1.0371091	0.7016929	0.9826654	0.2525334	1.0166107	0.9138617	0.7211382	0.3613228	0.5016894	0.9629552	1.0187542	1.0235870	0.3181168	0.2150401	1.0061600	1.0174490	0.9365010	0.9237982	0.2806278	0.5833613	0.3063060	1.0309879	0.9992842	0.0722788	0.3459691	0.2429719	0.8308363	0.9070659	0.8376395	0.2671363	0.5955184	0.9243649	0.2054755	0.9895490	0.6172076	0.8374447	0.8035275	0.4981912	0.4237168	0.9774062	0.4740002	0.2960526	0.0579555
1.0241587	0.0209360	0.9583547	0.0722078	0.2635516	0.1894713	0.3305934	0.9087147	0.6905163	1.1096747	0.1332173	1.0223078	1.0437501	0.5854947	0.3107118	0.5841520	1.0230391	0.9695418	0.9846975	0.2734485	0.1887141	0.9945112	0.9746265	1.0768395	1.0362516	0.3815741	0.5045644	0.3523826	0.9964782	0.9271585	0.6094434	0.3040087	0.5197736	0.8559353	0.7250005	0.7407422	0.1012118	0.5254003	0.5423231	0.2147120	1.0159611	0.6360411	1.0516498	0.5811601	0.2382236	0.3486342	1.0082263	0.5048989	0.3035408	0.0968163
0.9575443	0.0382702	1.0623708	0.0938656	0.0927472	0.1774734	0.4117010	0.9644302	0.6048596	0.9899838	0.0966834	1.0718387	1.0337035	0.6701713	0.3516806	0.4664762	1.0308369	0.9549361	0.9420770	0.3569194	0.1778887	0.9854142	1.0333003	1.0290028	1.0468229	0.3858115	0.5241061	0.3095725	0.9684785	0.9338372	0.5968218	0.2802049	0.5397901	0.8229485	0.7465662	0.7432372	0.1201098	0.5375078	0.6833304	0.2127987	0.9602574	0.5227086	1.0059690	0.5432953	0.2066454	0.4077443	0.9962839	0.5534429	0.2434834	0.0860952
1.0230294	0.0257120	1.0141138	0.0947777	0.1485306	0.0886438	0.3449537	0.9727767	0.6589333	1.0645892	0.1617554	1.0202607	1.0054543	0.6426729	0.3389872	0.5308228	1.0456123	1.0376728	1.0479844	0.3094672	0.1613502	1.0608956	0.9868706	1.0471163	1.0582571	0.4104128	0.4469498	0.3599049	0.9741346	0.9504241	0.6868653	0.3690410	0.5150673	0.8215678	0.6940668	0.8250229	0.0845682	0.5708883	0.6164917	0.2865639	1.0689816	0.5937845	1.0623814	0.5807368	0.1681846	0.3171833	0.9868434	0.5435905	0.2628843	0.0783416
0.9857797	0.0267181	1.0887381	0.1103436	0.2922662	0.2736872	0.1941590	0.8719596	0.6795227	1.0087329	0.1873827	1.0281048	1.0873988	0.5022570	0.3502110	0.5510044	1.0227524	0.9519778	1.0476878	0.2804099	0.1848647	1.0468635	1.0332177	1.0346166	0.9062470	0.4331029	0.4662909	0.3117607	0.9668647	0.8961662	0.7682796	0.3822733	0.4974713	0.7932479	0.7722128	0.8738047	0.1157563	0.4847383	0.8450065	0.2686298	0.9261356	0.5468997	1.0320755	0.5772571	0.1915948	0.3518124	0.9255374	0.5066810	0.2900400	0.0518046
0.9923160	0.0327956	1.0380871	0.1014121	0.3935821	0.5009940	0.3940523	0.5484235	0.7552294	1.0313267	0.1787238	0.9885811	1.0441093	0.6812269	0.2869051	0.6061626	1.0780860	1.1180687	0.9993301	0.2867211	0.4737920	1.0106792	1.0422582	1.0359662	1.0592182	0.3939746	0.5385534	0.3196983	1.0504168	0.8712384	0.6589091	0.3153525	0.5861412	0.7920897	0.7291505	0.7901814	0.1048133	0.6562025	0.7599467	0.2569506	0.9565861	0.6164244	1.0286620	0.6819320	0.2496009	0.3756521	1.0597160	0.5192062	0.2188959	0.0776791
0.9890744	0.0240137	0.9904723	0.0973879	0.2382282	0.1733397	0.3452182	1.0142585	0.3534501	0.9780356	0.1231467	1.0692406	1.0075045	0.6453089	0.3631330	0.5591296	0.9592000	1.1000915	0.9762024	0.3898709	0.1728930	1.0803150	1.0185033	0.9628418	0.9483226	0.3477342	0.3841127	0.2866083	1.0204341	0.8956133	0.6674556	0.3282475	0.4988550	0.7633435	0.7084066	0.7809675	0.0930586	0.4369173	0.7233189	0.2522131	0.9846006	0.6459787	0.9724574	0.4023392	0.2074520	0.3846229	0.9724032	0.5656597	0.2356455	0.0842047
0.9605506	0.0218599	0.9676909	0.1024154	0.3054845	0.1574662	0.3906161	0.9651726	0.6449948	0.4982699	0.1522622	0.9610029	0.9807937	0.3860620	0.3021597	0.5835972	1.0064143	1.0362942	0.9998164	0.4271045	0.2186248	0.9574872	1.0453054	1.0191482	0.9970207	0.2747954	0.5553086	0.3252771	0.8686837	0.9170572	0.6083856	0.3700844	0.5327871	0.2679845	0.7705253	0.8640627	0.0880424	0.5743597	0.7305085	0.2614465	1.0725464	0.6089054	0.9769526	0.6635889	0.2178090	0.1807812	1.0270384	0.5425080	0.2691098	0.1877148
