YPL089C	YBL037W	YBR182C	YKL185W	YOR140W	YGR044C	YCR097W	YCL067C	YPL248C	YJL056C	YCR040W	YPR199C	YCR096C	YCL066W	YJL110C	YKR034W	YDR421W	YGL254W	YDL170W	YFL021W	YCR018C	YGL035C	YOL089C	YHR006W	YLR013W	YER189W	YGR103W	YBR040W	YNL253W	YDR379CA	YBR182CA	YCL041C	YML132W	YHR193C	YIL174W	YJR161C	YKR105C	MEL1	YDR441C	YBR006W	YLR023C	YMR086CA	YHR081W	YBL111C	YMR014W	YER188CA	YCR104W	YHR156C	YIL002WA	YAL025C
1.0508257	0.0351837	1.0291894	0.0900047	0.2173172	0.1480242	0.3996653	0.9713593	0.6996617	0.9293631	0.0000000	1.0555429	1.0587065	0.6848113	0.3480339	0.5264334	1.0152797	0.9595625	0.9288918	0.3612284	0.1491705	0.9591387	1.0656268	1.0556431	1.0967655	0.4253956	0.5325563	0.2688113	1.1419277	0.8773752	0.6364496	0.4055264	0.4936871	0.7975710	0.7457205	0.7889866	0.1189171	0.5701322	0.7704245	0.2692093	0.9449297	0.6611739	0.8930821	0.4931089	0.1933417	0.3764409	1.0370941	0.5171944	0.3463957	0.0593349
1.0126699	0.0348518	1.0418562	0.0725157	0.2283270	0.1659614	0.4064605	1.0161365	0.7216905	1.0498410	0.0820196	0.0000000	1.0557010	0.6078244	0.3176914	0.5151243	1.0480840	1.0187355	1.1281403	0.3139485	0.1849327	0.9074567	1.0505145	0.9793990	1.0591189	0.3524705	0.4764743	0.8033859	1.0268182	0.9570795	0.5884265	0.3238615	0.5329681	0.8225404	0.7338809	0.9223833	0.1105614	0.5918252	0.6884244	0.2269919	0.9748549	0.0956585	1.0273218	0.6281664	0.1846009	0.3872510	0.9201316	0.5340737	0.2522389	0.0767377
0.9775374	0.0251091	1.0348098	0.1227286	0.2246401	0.1450233	0.4310703	0.9396001	0.6969864	1.0322400	0.1876912	1.1114765	0.0000000	0.7143744	0.3188550	0.5757212	0.9983459	0.9867553	1.0206524	0.2995238	0.1482314	0.9591826	0.9991330	1.0268264	1.0210383	0.4015387	0.5216238	0.2999292	0.9695106	0.9016088	0.6165061	0.3004590	0.4994505	0.7724440	0.8256066	0.8212950	0.1033871	0.5781752	0.7589201	0.2765835	1.0001412	0.6592512	0.8913656	0.5924612	0.2664704	0.4094189	1.0012035	0.4918901	0.2737474	0.0685835
1.0049236	0.0369958	0.9421287	0.0945101	0.1942891	0.1768026	0.4107163	1.0046671	0.7591592	1.0430245	0.1427398	0.9844697	0.9558060	0.0000000	0.3443244	0.5936457	1.0960329	1.1075267	0.9772073	0.3400342	0.2112724	1.0156891	0.9814090	1.0523082	0.9699106	0.3985798	0.5665973	0.3321736	1.0112278	0.9873021	0.7126212	0.3109430	0.5059544	0.8111250	0.7282182	0.7128197	0.1127027	0.6068585	0.6496282	0.2253286	1.0509502	0.5780567	0.9822110	0.5541143	0.2343171	0.3785495	1.1104994	0.5200337	0.2428862	0.0965032
1.0801815	0.0325564	0.9670955	0.1009390	0.4428758	0.6575904	0.3641375	0.3889998	0.7717487	0.9749644	0.5949602	1.0183440	0.5919856	0.8967476	0.0000000	0.9422661	0.9644299	0.9113069	1.0929660	0.5028279	0.5686125	1.1167651	1.0154557	0.9678268	1.0434396	0.5587476	0.4937611	0.2718773	1.0617582	1.0264067	0.6123026	0.3617042	0.5614676	0.7967951	0.7288061	0.7988849	0.0333762	0.6048298	0.7724754	0.2596963	0.3186194	0.6352118	0.9962928	0.6768484	0.1629721	0.4043087	0.9105142	0.6752804	0.2883312	0.5881901
1.0010527	0.0258242	1.0789798	0.1065496	0.4758991	0.6039006	0.3877404	0.4727302	0.5789983	1.0821150	0.9807009	1.0161542	0.5831351	1.0842550	0.0082863	0.0000000	1.0004397	0.9761949	1.0659656	0.0149102	0.5694861	1.0206791	1.0098005	1.0695990	0.9472840	0.5843763	0.5267928	0.3101305	0.9954490	0.8621768	0.6211720	0.2650337	0.5737489	0.8257240	0.7118839	0.8119103	0.0477554	0.5195119	0.6996356	0.9108458	0.9817324	0.7426878	0.9689965	0.5026363	0.1864664	0.4182479	1.0029472	0.5961079	0.3524640	0.0406943
1.0674896	0.0341682	1.0714894	0.0856357	0.2008039	0.1386223	0.3898938	1.0088170	0.6940328	1.0244464	0.1176196	1.0076626	1.0582198	0.2355949	0.3880734	0.5322779	0.0000000	1.0784710	0.9694534	0.4015618	0.2101280	1.0388367	1.0002779	0.9068558	1.0500224	0.3704455	0.4953379	0.3315160	1.0042790	0.0110246	0.7567197	0.3268647	0.5006931	0.9141625	0.7580149	0.7672314	0.1134729	0.5472014	0.7614503	0.2461516	0.9992689	0.6844673	0.9571679	0.6275333	0.1795956	0.3919192	1.0010076	0.5507723	0.6700231	0.1400032
1.0539266	0.0348929	0.9742659	0.0961830	0.1843557	0.1351016	0.3986318	0.9982812	0.6959269	0.9347590	0.1224568	0.9273871	1.0067654	0.6717164	0.3636185	0.4554109	0.9853701	0.0000000	1.0098947	0.3619867	0.1801725	0.9832405	1.0224427	1.0786036	0.9653659	0.3989696	0.5310359	0.3271151	1.0530944	0.9518876	0.7295338	1.0189416	0.5009078	0.7961733	0.7979484	0.8012038	0.1100298	0.5702562	0.7427106	0.2592383	1.0077144	0.6729844	1.0242121	0.5676306	0.1557209	0.3754006	1.0552734	0.6045824	0.5257526	0.1272285
1.0380442	0.0248151	1.0090042	0.0868627	0.2294308	0.1625896	0.4092810	1.1330830	0.6649636	0.9361427	0.0566836	0.9892089	0.9093542	0.6004860	0.3818376	0.5014789	1.0269987	1.0165726	0.0000000	0.3367388	0.1576060	1.0247517	0.9406833	1.0675285	0.9391173	0.5210524	0.5066065	0.2840393	0.9726930	1.0080333	0.6245041	0.3294666	0.4959204	0.7614543	0.7168431	0.8185953	0.1308437	0.5588634	0.6697397	1.0348126	1.0046715	0.6170113	1.0068109	0.4560832	0.2588986	0.4188297	1.0091095	0.1301526	0.2822989	0.0496943
0.9555029	0.0354666	0.9825690	0.1134660	0.2331295	0.1724278	0.3506036	0.9575806	0.6626210	1.0102253	0.1600521	1.0283792	1.0451731	0.6778382	0.3696462	0.5762064	0.9044329	0.9549034	1.0158476	0.0000000	0.1713248	1.0176638	0.9796371	0.9461012	0.9694966	0.3761803	0.5573069	0.3419114	1.0870407	0.9591358	0.6275801	0.2973891	0.5418857	0.7290644	0.7384393	0.8221954	0.0963334	0.5669642	0.7404735	0.2361052	0.9636606	0.5472793	0.9812086	0.5241051	0.1878995	0.3392315	0.9687015	0.4889723	0.3008512	0.0896895
