YCR040W	YCR097W	YPR199C	YCR096C	YHR006W	YOL067C	YMR019W	YGL254W	YDR463W	YJL110C	YCL066W	YOL089C	YOR032C	YKR034W	YKL020C	YBL103C	YDR081C	YGR044C	YBR083W	YJR147W	YGR249W	YOR140W	YDR421W	YMR164C	YGL162W	YPL060CA	YHR156C	YOR265W	YLR302C	YLL055W	YCR108C	YPL215W	YMR135C	YJL198W	YBR167C	YIL012W	YNL038W	YNL105W	YML055W	YCL012W	YBR281C	YGL156W	YLL047W	YML048WA	YGL247W	YHR015W	YEL071W	YOL057W	YJR044C	YOL159C
0.4093375	0.6639323	1.0000000	0.0165406	0.5513027	1.0000000	0.2800463	0.0779202	0.5439871	0.7381618	0.6768088	1.0000000	1.0000000	0.2880219	1.0000000	1.0000000	1.0000000	0.4374867	1.0000000	1.0000000	0.4055823	0.8437852	1.0000000	0.1197037	1.0000000	0.7763075	0.9281447	0.9715120	0.5945622	0.9933316	0.9370158	0.0284410	0.2068012	0.9971688	0.4721188	0.1617789	0.1229999	0.0943813	0.2306879	0.9179321	0.0476906	0.2939501	0.0585627	0.5697166	0.7239595	0.5250265	0.8855032	0.9968870	0.0487215	0.9086252
0.8191197	0.3319661	1.0000000	0.0165406	0.5513027	1.0000000	0.2800463	0.0779202	0.5439871	0.7381629	0.7707267	1.0000000	1.0000000	0.2880223	1.0000000	1.0000000	1.0000000	0.2597856	1.0000000	1.0000000	0.4055823	0.8227013	1.0000000	0.1197037	1.0000000	0.7763075	0.9281450	0.9715120	0.5945622	0.9933316	0.9370158	0.0284410	0.2068012	0.9971822	0.4721188	0.1617789	0.1229999	0.0448844	0.1151626	0.9179321	0.5529849	0.2939502	0.0585627	0.5697166	0.7239595	0.5250265	0.8855032	0.9968870	0.0487215	0.9086252
0.8191909	0.6639323	0.5000001	0.0165405	0.5513027	1.0000000	0.2800463	0.0779202	0.5439871	0.7381624	0.6768085	1.0000000	1.0000000	0.2880214	1.0000000	1.0000000	1.0000000	0.4374867	1.0000000	1.0000000	0.4055823	0.8437852	1.0000000	0.1197037	1.0000000	0.7763075	0.9281449	0.9715120	0.5945622	0.9933316	0.9370158	0.0284410	0.2068012	0.9971688	0.4721188	0.1617789	0.1229999	0.0448808	0.2306879	0.9179321	0.5530868	0.2939506	0.0585627	0.2134969	0.7239595	0.5250265	0.8855032	0.9968870	0.0472129	0.9086252
0.8191994	0.6639323	1.0000000	0.0082717	0.5513027	1.0000000	0.2800463	0.0779202	0.5439871	0.7381635	0.6768097	1.0000000	1.0000000	0.2880249	1.0000000	1.0000000	1.0000000	0.4374867	1.0000000	1.0000000	0.4055823	0.8437852	1.0000000	0.1197037	1.0000000	0.7763075	0.9281450	0.9715120	0.5945622	0.9933316	0.9370158	0.0284410	0.2068012	0.9971688	0.4721188	0.1617789	0.1229999	0.0448804	0.2306879	0.9179321	0.5530973	0.2939487	0.0585627	0.5697166	0.7239595	0.5250265	0.8855032	0.9968870	0.0487215	0.9086252
0.7443171	0.6639323	1.0000000	0.0165406	0.2756541	1.0000000	0.2800463	0.0779202	0.5439871	0.7381618	0.6768088	1.0000000	1.0000000	0.2880219	1.0000000	1.0000000	1.0000000	0.4374867	1.0000000	1.0000000	0.4055823	0.8437852	1.0000000	0.1197037	1.0000000	0.7763075	0.9281447	0.9715120	0.5945622	0.9933316	0.9370158	0.0284410	0.2068012	0.9971688	0.4721188	0.1617789	0.1229999	0.0491596	0.2306879	0.9179321	0.4401634	0.2939501	0.0585627	0.5697166	0.7239595	0.5250265	0.8855032	0.9968870	0.0487215	0.9086252
0.7733010	0.6639323	1.0000000	0.0709375	0.5513027	0.5000000	0.4431516	0.3651475	0.5439871	0.7381630	0.6768087	1.0000000	1.0000000	0.2880221	1.0000000	1.0000000	1.0000000	0.4374867	1.0000000	1.0000000	0.4055823	0.5983895	1.0000000	0.1197037	1.0000000	0.7763075	0.8295432	0.9715120	0.5921151	0.9577790	0.9370158	0.0791563	0.2068012	0.9971688	0.6025796	0.1617789	0.1229999	0.0473808	0.2306879	0.9179321	0.4850663	0.2939503	0.0585627	0.5697166	0.7239595	0.5250265	0.8746130	0.9968870	0.9464271	0.9086439
0.8186750	0.6639323	1.0000000	0.0165406	0.5513027	1.0000000	0.1400241	0.0779202	0.5439871	0.7381619	0.6768095	1.0000000	1.0000000	0.2880234	1.0000000	1.0000000	1.0000000	0.4374867	1.0000000	1.0000000	0.4055823	0.8437852	1.0000000	0.1197037	1.0000000	0.7763075	0.9281447	0.9715120	0.5945622	0.9996091	0.9370158	0.0151537	0.2068012	0.9971688	0.4721188	0.1617789	0.1229999	0.0449070	0.2306879	0.9179321	0.5523484	0.2939492	0.0585627	0.5697166	0.7239595	0.5250265	0.8855032	0.9968870	0.0487215	0.9086252
0.8186742	0.6639323	1.0000000	0.0165406	0.5513027	1.0000000	0.2800463	0.0389632	0.5439871	0.7381666	0.6768065	1.0000000	1.0000000	0.2880188	1.0000000	1.0000000	1.0000000	0.4374867	1.0000000	1.0000000	0.4055823	0.9328097	1.0000000	0.1197037	1.0000000	0.7763075	0.9281461	0.9715120	0.5945622	0.9933316	0.9370158	0.0284410	0.2068012	0.9971688	0.4721188	0.1617789	0.1229999	0.0449070	0.2306879	0.9179321	0.5523490	0.2939532	0.0585628	0.5697166	0.7239595	0.5250265	0.8855032	0.9968870	0.0470470	0.9086252
0.7697105	0.6639323	1.0000000	0.0827212	0.5513027	1.0000000	0.3692421	0.0779202	0.2719936	0.7381630	0.6768087	1.0000000	1.0000000	0.2880221	1.0000000	1.0000000	1.0000000	0.4374867	1.0000000	1.0000000	0.4055823	0.8437852	1.0000000	0.1197037	1.0000000	0.9549618	0.9468648	0.9715120	0.5092412	0.9795593	0.9370158	0.0502349	0.2068012	0.9971688	0.3550388	0.1617789	0.1229999	0.0475922	0.2306879	0.9968783	0.4795658	0.2939503	0.0585627	0.5697166	0.7239595	0.5250265	0.8855032	0.9627405	0.0487215	0.9086273
0.8013910	0.6639323	1.0000000	0.0165405	0.5513027	1.0000000	0.2800463	0.0779202	0.5439871	0.4723434	0.4675925	1.0000000	1.0000000	0.0665048	1.0000000	1.0000000	1.0000000	0.4374867	1.0000000	1.0000000	0.4055823	0.8437852	1.0000000	0.1197037	1.0000000	0.7763075	0.9630508	0.9715120	0.5945622	0.9933316	0.9370158	0.0284410	0.2068012	0.9971688	0.4721188	0.1617789	0.1229999	0.0458089	0.2306879	0.9179321	0.5272407	0.6208117	0.0759048	0.5697166	0.7239595	0.5250265	0.8855032	0.9968870	0.0487215	0.9086252
