YCR040W	YCR097W	YPR199C	YCR096C	YHR006W	YOL067C	YMR019W	YGL254W	YDR463W	YJL110C	YCL066W	YOL089C	YOR032C	YKR034W	YKL020C	YBL103C	YDR081C	YGR044C	YBR083W	YJR147W	YGR249W	YOR140W	YDR421W	YMR164C	YGL162W	YPL060CA	YHR156C	YOR265W	YLR302C	YLL055W	YCR108C	YPL215W	YMR135C	YJL198W	YBR167C	YIL012W	YNL038W	YNL105W	YML055W	YCL012W	YBR281C	YGL156W	YLL047W	YML048WA	YGL247W	YHR015W	YEL071W	YOL057W	YJR044C	YOL159C
0.8912529	0.7149407	0.9853207	0.0184248	0.5327348	1.0541724	0.3093214	0.0695275	0.5803128	0.6993826	0.7194905	1.0309053	0.9444878	0.2857815	1.0954831	1.0754271	1.0804101	0.4356512	1.0484437	1.0235342	0.0000000	0.8751268	1.1051109	0.1000825	1.0953338	0.7838767	0.8239643	1.0283721	0.6470865	1.0170072	0.9076724	0.0297195	0.2567476	0.9141588	0.5246915	0.1674807	0.1478674	0.0416971	0.2063862	0.8413116	0.6011817	0.2937779	0.1060369	0.6122869	0.6811497	0.4357709	0.8617221	1.0856721	0.0477213	0.9155155
0.8062420	0.6921597	1.0380230	0.0178519	0.5735416	1.0332019	0.3245151	0.0698907	0.5917710	0.6905835	0.6598825	0.8899690	0.9070032	0.3032364	0.9581221	1.0459498	1.0603084	0.5294065	1.0228341	1.0507847	0.3501885	0.0000000	0.9847759	0.1137788	0.9346141	0.7922488	0.8681034	0.9354435	0.6160044	0.8388085	1.0098168	0.0328497	0.1934643	1.0825961	0.4392589	0.1095552	0.1600803	0.0452255	0.2275478	1.0243065	0.5578948	0.2947637	0.0755132	0.7208595	0.5069263	0.6532559	0.8925593	1.0299255	0.0425998	0.8474031
0.7899411	0.7030132	1.1028498	0.0258354	0.5917307	1.0507379	0.3192697	0.0933905	0.6313472	0.6785048	0.7887470	0.9537060	1.0413138	0.3131218	1.0694169	0.9849457	1.1129011	0.4328776	1.0194682	0.9578394	0.4069639	0.7153433	0.0000000	0.1885766	0.9267007	0.8070988	0.9584417	1.0083620	0.6384595	0.9419646	1.1024863	0.0529744	0.2357152	0.9436951	0.4361176	0.2322161	0.1356640	0.0455663	0.2458708	0.8847852	0.6302561	0.3010939	0.0451186	0.7082282	0.9077491	0.0109327	0.9556839	1.0478585	0.0449887	0.8533146
0.8209904	0.6294464	1.0466595	0.0202019	0.5948315	1.0511194	0.2894689	0.0738354	0.6391926	0.7494531	0.6217968	0.9302094	1.0089098	0.2243569	0.9939629	1.1709676	1.0554963	0.4239103	1.0599651	0.9870166	0.4418255	0.8798343	1.0446247	0.0000000	1.1354958	0.8040557	0.8522670	0.9252670	0.6427628	0.9962148	1.0260473	0.0279561	0.2371087	1.0724576	0.4974944	0.1405026	0.1445685	0.0420376	0.3113428	0.9050396	0.4653469	0.3760223	0.0698019	0.7284509	0.0396131	0.5852349	0.9314764	1.0518243	0.0394067	0.8959045
0.7895847	0.6343287	1.0321056	0.0185118	0.4923784	0.9048742	0.2481029	0.0508588	0.6030332	0.8208964	0.6771340	1.0280074	0.9531627	0.3770105	0.9623837	0.9112616	0.9500514	0.4354678	0.9648221	1.0120710	0.8073635	0.7853933	0.9743646	0.1401443	0.0000000	0.7984326	0.8478617	1.0000825	0.6149820	1.0935030	1.0487704	0.0371196	0.7100722	0.9373361	0.3476223	0.9233180	0.5444203	0.0711747	0.2672200	0.7455773	0.5579538	0.2284863	0.0603025	0.6464093	0.7936484	0.5158292	0.7506690	0.9637017	0.0488738	0.4636055
0.8302110	0.6363079	1.0815959	0.0270527	0.5967836	0.9711398	0.2786879	0.0889737	0.5659648	0.7927980	0.6897072	0.9939816	1.1060946	0.4576759	1.0118530	1.1474327	1.0316170	0.3604233	1.0324905	1.0810740	0.4078269	0.8189081	1.0311558	0.1420322	1.0728699	0.0019786	0.7907570	0.9659418	0.5524058	1.0896924	0.9381120	0.0553296	0.2189407	0.9863149	0.4474674	0.1780948	0.1168692	0.0298663	0.2337482	0.9677996	0.6372785	0.2526268	0.0574455	0.6000449	0.9548841	0.6314711	0.9195209	1.0199397	0.0485155	0.9292369
0.7224093	0.6686133	0.9644338	0.0135254	0.5156439	1.0047448	0.2484635	0.1078110	0.6201301	0.7209807	0.6185652	1.0010917	1.0079398	0.2535435	0.8899481	0.9380353	1.0273497	0.4081699	1.0484659	0.9488405	0.3915519	0.8418052	0.9346907	0.1002348	1.1095293	0.7548613	0.0000000	1.0246501	0.6493326	0.9857256	0.9734389	0.0336726	0.2445957	1.1172317	0.5145027	0.1224651	0.1221497	0.0723107	0.2407559	0.8514588	0.4294050	0.2762564	0.0664169	0.6390713	0.4322093	0.4662435	0.8688422	1.1159319	0.0476249	0.9622777
0.8602855	0.5997617	1.0306615	0.0261310	0.6632414	0.9427135	0.2179570	0.0693717	0.5292938	0.7242291	0.6714645	1.0764529	1.0327146	0.3063841	0.9280405	0.9012467	1.0223788	0.4670826	1.0085888	0.9929182	0.4202293	0.8743665	1.0094592	0.1249646	0.9849726	0.7229556	1.0469978	0.0000000	0.5626344	1.0843879	0.9515085	0.0228672	0.2013559	1.0808075	0.4271768	0.2257807	0.1145126	0.0285148	0.2498349	0.8955259	0.7133422	0.3310433	0.0654342	0.5623285	0.8664477	0.5079518	0.8976874	0.9415356	0.0518715	1.0124699
0.8223605	0.7146316	1.0325509	0.0214664	0.5763250	0.9509113	0.3779610	0.0766428	0.5417840	0.7950887	0.5671107	0.9288173	1.1072771	0.3023844	1.1067268	1.0990907	1.0027137	0.4560029	0.9533862	0.9520995	0.4017341	0.8514625	1.0443454	0.1563465	0.9810641	0.7778432	0.9558807	0.8704305	0.0000000	1.0857116	0.9772850	0.0578489	0.2279592	1.0139874	0.4465941	0.2047394	0.1254702	0.0471209	0.2143778	0.9940053	0.6767746	0.3121017	0.0354786	0.6172848	0.3836445	0.4849618	0.9691435	1.1437202	0.0404854	0.9219878
0.7949639	0.5849308	1.0275644	0.0215515	0.5922905	1.0444735	0.2379244	0.1087214	0.5807312	0.7692158	0.6983452	0.9588623	1.1641806	0.3449295	0.9797288	1.1365876	1.0859461	0.4904034	1.0242118	1.1042382	0.4473914	0.7908247	1.0370170	0.1413624	1.0063299	0.7532745	0.8987315	0.9939751	0.6296702	0.0000000	1.0430628	0.0353851	0.2388884	1.0822051	0.5131892	0.1191589	0.0822466	0.0648623	0.2572749	0.8747391	0.6262603	0.3511813	0.0664129	0.6004631	0.6139428	0.5696578	0.9412327	1.1266693	0.0500099	0.8849281
