YCR040W	YCR097W	YPR199C	YCR096C	YHR006W	YOL067C	YMR019W	YGL254W	YDR463W	YJL110C	YCL066W	YOL089C	YOR032C	YKR034W	YKL020C	YBL103C	YDR081C	YGR044C	YBR083W	YJR147W	YGR249W	YOR140W	YDR421W	YMR164C	YGL162W	YPL060CA	YHR156C	YOR265W	YLR302C	YLL055W	YCR108C	YPL215W	YMR135C	YJL198W	YBR167C	YIL012W	YNL038W	YNL105W	YML055W	YCL012W	YBR281C	YGL156W	YLL047W	YML048WA	YGL247W	YHR015W	YEL071W	YOL057W	YJR044C	YOL159C
0.6472726	0.4082335	0.6972585	0.0163154	0.4113209	0.7485263	0.1609506	0.0494563	0.5199897	0.4463170	0.4162110	0.7141709	0.6727170	0.1905889	0.7279461	0.7891576	0.7509525	0.2981856	0.6944026	0.7122584	0.0000000	0.5609540	0.7200710	0.0812440	0.7620198	0.4655962	0.6180566	0.7882274	0.3861861	0.6525290	0.8411200	0.0250183	0.1956779	0.6024514	0.3826059	0.0780879	0.1191924	0.0341021	0.1641372	0.5637851	0.5862110	0.2069600	0.0412819	0.4501044	0.3439764	0.3065041	0.5934648	0.7720541	0.0192508	0.5679848
0.5695856	0.4970638	0.6459903	0.0624012	0.3512602	0.6859875	0.2177403	0.0886800	0.3784610	0.5453352	0.5559420	0.6715798	0.6300932	0.2382181	0.6518114	0.5946753	0.7466342	0.3871435	0.5781476	0.6832080	0.2392769	0.0000000	0.7364861	0.0497632	0.7591761	0.5877295	0.6930441	0.7117820	0.4659008	0.5484519	0.6921655	0.0370798	0.1411542	0.6618940	0.3029342	0.1386306	0.0624305	0.0180742	0.1485103	0.5954081	0.3942013	0.2852825	0.0248311	0.4965419	0.3947030	0.3926946	0.6354713	0.5408981	0.0434953	0.5476678
0.5882986	0.5054054	0.8231997	0.0468869	0.5220871	0.8608016	0.2361445	0.0848385	0.4373310	0.4908840	0.5436210	0.8349521	0.7565712	0.2800327	0.7209628	0.5333192	0.6536010	0.3060646	0.8112788	0.5986443	0.2433865	0.5942468	0.0000000	0.0894247	0.7508682	0.5858704	0.6453101	0.7987709	0.4370713	0.6127774	0.7840640	0.0246971	0.1180289	0.6878817	0.4148802	0.2003333	0.0896152	0.0320327	0.1418057	0.5820589	0.3877216	0.2590192	0.0360039	0.4421737	0.6512320	0.0085818	0.6585105	0.7154713	0.0441173	0.6146238
0.5284623	0.4240299	0.7169327	0.0315432	0.4932045	0.7601878	0.2232093	0.0622194	0.3538056	0.5401531	0.5078421	0.8746242	0.6714514	0.1762502	0.8867750	0.6649304	0.8071277	0.3758932	0.6906095	0.8765153	0.3449222	0.5847377	0.7363682	0.0000000	0.6474712	0.3963195	0.7306103	0.7054389	0.5582341	0.7541471	0.7038446	0.0318670	0.1799938	0.7356609	0.3035365	0.0789969	0.0545706	0.0120730	0.1702011	0.8103050	0.2766392	0.2162390	0.0650410	0.4872144	0.0142778	0.4737202	0.5597536	0.7712806	0.0358045	0.6941760
0.5661518	0.5172909	0.7189929	0.0077014	0.3408092	0.6527878	0.2545191	0.0522445	0.4191855	0.5232900	0.5797911	0.6702299	0.6715297	0.2760571	0.6828320	0.7287877	0.6677962	0.3568335	0.6199682	0.7532770	0.5574308	0.6343945	0.7417402	0.1099926	0.0000000	0.5920570	0.6068860	0.7535648	0.4004757	0.7961094	0.6692155	0.0329185	0.5533538	0.6441991	0.2641854	0.7110085	0.3407168	0.0759475	0.1824182	0.5855196	0.3857819	0.1788245	0.0362806	0.4622961	0.4986434	0.2837801	0.6136957	0.7196683	0.0593421	0.3702264
0.6065394	0.5082164	0.7958953	0.0100131	0.4252031	0.6893254	0.2743460	0.0784087	0.3158370	0.5536342	0.5251713	0.6647360	0.8084630	0.2059076	0.7202568	0.9101487	0.6474408	0.2889113	0.7228275	0.7858836	0.3295139	0.5644460	0.6673878	0.1007735	0.7763808	0.0000000	0.4868255	0.6840308	0.3529864	0.8839117	0.5895730	0.0561199	0.1809371	0.6955284	0.2837599	0.1321656	0.1134229	0.0364812	0.1298318	0.7656094	0.3637462	0.2070812	0.0970255	0.4369427	0.6272314	0.4124005	0.6141317	0.6432436	0.0455955	0.7211508
0.5599302	0.4763494	0.7528842	0.0093956	0.3817529	0.8091934	0.1712839	0.0247397	0.4465442	0.4143404	0.3921730	0.5997373	0.7149161	0.2049510	0.7114748	0.7494013	0.6371009	0.2650180	0.6956557	0.6374518	0.2922726	0.5134360	0.5947141	0.0715349	0.7338470	0.6286092	0.0000000	0.6901421	0.4201499	0.6456754	0.6510477	0.0171053	0.1855124	0.7224598	0.4626926	0.0449913	0.1608848	0.0557340	0.1449278	0.6153181	0.3293161	0.2542976	0.0392979	0.3310100	0.3697646	0.2369315	0.5615515	0.7055710	0.0233152	0.7416261
0.6223875	0.5666241	0.7413621	0.0070957	0.4361824	0.5859596	0.2348770	0.0398960	0.2398800	0.4818325	0.5033322	0.7748536	0.7639548	0.1839960	0.6723302	0.6574424	0.6392749	0.2387473	0.7753547	0.7673748	0.2684380	0.5985798	0.8355312	0.1111582	0.8086982	0.6494321	0.6362489	0.0000000	0.4354318	0.7713229	0.6273880	0.0181963	0.1469199	0.7653090	0.3277409	0.1265033	0.0760493	0.0636047	0.1207329	0.7061596	0.3934006	0.2793566	0.0316020	0.4209082	0.6357021	0.4855762	0.7061504	0.7545600	0.0397308	0.6506692
0.6024780	0.5531888	0.7837631	0.0248791	0.4324263	0.6432421	0.1901149	0.0477900	0.3215494	0.5018665	0.3516256	0.7076385	0.7573459	0.2373061	0.7150713	0.7233187	0.8318189	0.3542455	0.6751112	0.5899835	0.2576411	0.7187120	0.5867493	0.1217429	0.6545323	0.5615004	0.6655716	0.7257796	0.0000000	0.8256627	0.6850483	0.0426979	0.1515586	0.7368700	0.3300477	0.0929935	0.0659759	0.0193142	0.1913603	0.6809125	0.4095019	0.2799793	0.0214897	0.3989978	0.5196290	0.3585240	0.6175060	0.7539121	0.0303158	0.5528238
0.6834004	0.4118708	0.6751318	0.0160581	0.4913017	0.7027432	0.1993839	0.0599035	0.4130061	0.5077406	0.4519334	0.7769184	0.9456564	0.2520563	0.6338314	0.6587104	0.7131427	0.2497539	0.6514017	0.7362849	0.2955608	0.6850608	0.8445533	0.0605493	0.6291079	0.6394018	0.5956093	0.6166329	0.3924969	0.0000000	0.7341035	0.0050987	0.1934014	0.8085286	0.3888563	0.1255859	0.0386555	0.0395028	0.1970397	0.8285427	0.3570686	0.1846933	0.0221683	0.3851700	0.4234287	0.3323545	0.6960948	0.7021055	0.0395321	0.5647713
