YCR040W	YCR097W	YPR199C	YCR096C	YHR006W	YOL067C	YMR019W	YGL254W	YDR463W	YJL110C	YCL066W	YOL089C	YOR032C	YKR034W	YKL020C	YBL103C	YDR081C	YGR044C	YBR083W	YJR147W	YGR249W	YOR140W	YDR421W	YMR164C	YGL162W	YPL060CA	YHR156C	YOR265W	YLR302C	YLL055W	YCR108C	YPL215W	YMR135C	YJL198W	YBR167C	YIL012W	YNL038W	YNL105W	YML055W	YCL012W	YBR281C	YGL156W	YLL047W	YML048WA	YGL247W	YHR015W	YEL071W	YOL057W	YJR044C	YOL159C
0.5848794	0.5047583	0.5653589	0.0065183	0.3906220	0.7132183	0.2443783	0.0566021	0.4447601	0.4149730	0.4731140	0.7280722	0.6567842	0.2143518	0.7511831	0.7652368	0.7839912	0.3279090	0.7299903	0.6731460	0.0000000	0.5811038	0.7595624	0.0572816	0.7510993	0.5500028	0.6740276	0.7289349	0.3791916	0.6435349	0.6575627	0.0151572	0.2117617	0.6768214	0.3130974	0.1093527	0.0853183	0.0156976	0.1380713	0.5521630	0.4586722	0.1831662	0.1078233	0.4277988	0.3813759	0.2916544	0.5719724	0.6877618	0.0666057	0.5969439
0.5378567	0.4688952	0.6899884	0.0127712	0.3799549	0.7613995	0.2100790	0.0315797	0.3747238	0.4950523	0.5141355	0.5702362	0.6535871	0.2283874	0.8017082	0.7266316	0.7889937	0.3376272	0.7676921	0.7641508	0.2122149	0.0000000	0.7607075	0.0556816	0.6668134	0.5534055	0.4799439	0.6053996	0.4325741	0.5314823	0.5952174	0.0248772	0.1105179	0.7843126	0.2755011	0.1139622	0.1065369	0.0205725	0.1724343	0.5891308	0.4859229	0.1981329	0.0614348	0.4450295	0.3480462	0.4811081	0.5979510	0.7865469	0.0331061	0.6452586
0.4982406	0.5285872	0.7745906	0.0271057	0.4201011	0.6814040	0.2336743	0.0892942	0.4701854	0.5020030	0.5986299	0.6219329	0.7620643	0.2314906	0.7351489	0.6701537	0.7339299	0.2907704	0.6479025	0.6235528	0.3188382	0.4182775	0.0000000	0.1316354	0.5837382	0.5783440	0.6360220	0.6393020	0.4976749	0.5533433	0.7926798	0.0342164	0.1384410	0.5774336	0.3097822	0.1725431	0.1043252	0.0240387	0.2285112	0.6390493	0.3925405	0.1516197	0.0393725	0.4437488	0.6601912	0.0047482	0.6897219	0.7661674	0.0171815	0.7361493
0.5643321	0.5470203	0.8624062	0.0120441	0.3531734	0.7432019	0.1440374	0.0505481	0.4535913	0.5361715	0.4288417	0.6099177	0.5797014	0.1756644	0.6828419	0.8383797	0.7657787	0.2996054	0.6458458	0.7336868	0.2646356	0.6555754	0.6829682	0.0000000	0.7395831	0.6513208	0.5793769	0.7071710	0.4107096	0.7284222	0.6597692	0.0313899	0.1191936	0.6979243	0.3595702	0.0776836	0.0853360	0.0264486	0.1910457	0.7615204	0.2997845	0.2541225	0.0752004	0.5078070	0.0200636	0.4251105	0.6824163	0.7258565	0.0350129	0.6195354
0.5737892	0.4930400	0.6681507	0.0133343	0.3560629	0.7164549	0.1520312	0.0431473	0.4287120	0.6692714	0.4426890	0.6014451	0.6626059	0.2939927	0.7371249	0.5527104	0.8212034	0.2715089	0.6693114	0.6722514	0.5005831	0.6034400	0.6822065	0.1366517	0.0000000	0.6003927	0.5381862	0.5527154	0.4108249	0.7830569	0.8695918	0.0259183	0.3956324	0.5861026	0.2033957	0.6848638	0.3702193	0.0408446	0.1732205	0.5281067	0.3312383	0.1603348	0.0398178	0.5071982	0.5439884	0.3501370	0.6107521	0.6412153	0.0200174	0.3312391
0.5476589	0.4847438	0.7307951	0.0166015	0.3733309	0.5988841	0.2990186	0.0564558	0.3976734	0.5757430	0.4651654	0.7112928	0.7249223	0.3413364	0.7347281	0.7327540	0.6732603	0.2085126	0.7076098	0.6668737	0.3374393	0.5542606	0.6823934	0.0959521	0.8560319	0.0004108	0.5894982	0.7818522	0.3651847	0.6950312	0.5812021	0.0446265	0.1375422	0.7173726	0.2735683	0.1723137	0.0706954	0.0265022	0.1452096	0.5263078	0.3729563	0.1972915	0.0399335	0.4306547	0.6825000	0.4333378	0.7289629	0.6598804	0.0673803	0.6885841
0.4645353	0.5431099	0.6593600	0.0196383	0.3309959	0.6311196	0.1409289	0.0472989	0.4149341	0.4076719	0.3575933	0.7562126	0.7381601	0.1511056	0.5671062	0.6930398	0.8150980	0.2873253	0.7385263	0.7074766	0.2857386	0.6515568	0.5748127	0.0560279	1.0085115	0.4262151	0.0000000	0.8171226	0.3901513	0.6738406	0.6340431	0.0248204	0.1909507	0.7493458	0.3282733	0.0639501	0.0674031	0.0383233	0.1391206	0.5494923	0.2915794	0.1746193	0.0557284	0.3889651	0.2417863	0.2786371	0.6569199	0.7451148	0.0508535	0.6962596
0.6284826	0.3423036	0.6965190	0.0184968	0.5224755	0.5539200	0.1242321	0.0516591	0.2957535	0.4412795	0.4940024	0.7380466	0.7710846	0.2382217	0.6716020	0.6692501	0.6492152	0.3693045	0.7148857	0.6898445	0.2403025	0.6690019	0.6017481	0.0781572	0.6467754	0.5617788	0.8651197	0.0000000	0.3730786	0.7411885	0.7181469	0.0239758	0.1198430	0.7574759	0.2892055	0.1197967	0.1181338	0.0443803	0.1506673	0.6128078	0.4909271	0.2306505	0.0383992	0.3744472	0.5951302	0.3391482	0.5175944	0.6524197	0.0423447	0.7012504
0.5566043	0.5538121	0.7447657	0.0244215	0.4605048	0.7816445	0.2086566	0.0599020	0.4127613	0.6368926	0.4374119	0.7250295	0.8102947	0.1629198	0.7385831	0.7341933	0.6575883	0.2569123	0.7627244	0.6688029	0.2524826	0.5697492	0.6830663	0.1118910	0.6670239	0.5272704	0.6405207	0.6354616	0.0000000	0.7390072	0.6893324	0.0375486	0.1699629	0.6057571	0.3082199	0.1102407	0.0714616	0.0374478	0.1556163	0.7141995	0.5075649	0.2295134	0.0276610	0.4355554	0.2948860	0.3011571	0.7984920	0.7244432	0.0182224	0.5901669
0.6457736	0.3880696	0.6170520	0.0216181	0.3563738	0.6455245	0.1617403	0.0542161	0.3503505	0.4599703	0.5206253	0.7095890	0.8195054	0.1754952	0.6628702	0.9175188	0.8993735	0.3362107	0.7781193	0.8055982	0.3520810	0.4296175	0.7275021	0.1197745	0.7771074	0.4957671	0.6125750	0.8640294	0.4154552	0.0000000	0.7178809	0.0255990	0.1744370	0.8345103	0.3280442	0.1119953	0.0825470	0.0554761	0.1800883	0.5252471	0.3965565	0.2800714	0.0521010	0.5182807	0.4274503	0.4667258	0.6866217	0.8504974	0.0356670	0.6663301
