YML076C	YLR256W	YBR112C	YKL020C	YBR083W	YDR463W	YCR096C	YCR040W	YLR013W	YML113W	YCL067C	YDR081C	YLR098C	YPR199C	YDR310C	YMR070W	YJL056C	YOL067C	YHR006W	YDR520C	YPL075W	YOL089C	YPL248C	YML051W	YFL021W	YDR098CB	YLL065W	YLR094C	YDR210WC	YKR003W	YEL035C	YCR018CA	YDR495C	YDR103W	YCL027W	YDR545W	YML126C	YDR099W	YLR082C	YDR493W	YCR041W	YDR277C	YGR220C	YHR156C	YKL178C	YBL113C	YNL073W	YDR048C	YBR020W	YGL169W
0.1527306	0.7083493	0.7194101	0.1468007	0.0857643	0.3141700	0.5608716	0.2898048	0.7418416	0.7879187	0.0000000	0.8116694	0.6872662	0.8191508	0.6375302	0.8081105	0.7051994	0.6828175	0.8237250	0.6312797	0.2983747	0.7750746	0.6984038	0.1099457	0.7472047	0.6660595	0.1382709	0.5520480	0.5623908	0.7086933	0.7260073	0.6084466	0.0542234	0.6004340	0.4809682	0.5037682	0.8916178	0.0154628	0.2782276	0.6552850	0.3487587	0.4438064	0.2934589	0.3328569	0.3331848	0.3445626	0.8246769	0.6464380	0.3622427	0.0055632
0.1655786	0.6297778	0.7001895	0.1684572	0.0611794	0.0171481	0.3626029	0.3274892	0.7557365	0.7496170	0.1051644	0.0000000	0.7010983	0.7110949	0.5743445	0.6598335	0.7075410	0.7105813	0.8857662	0.6170058	0.2276002	0.7030184	0.7379594	0.1486886	0.7509940	0.7292384	0.0887680	0.7476216	0.4985431	0.6719159	0.5245244	0.6625834	0.0338993	0.1062106	0.4346059	0.4620402	0.7548945	0.0260312	0.2839644	0.7964758	0.3236935	0.5645036	0.3861234	0.3316812	0.4543400	0.3883160	0.7692031	0.7745831	0.3611476	0.0226417
0.1923876	0.7736592	0.6348280	0.1519111	0.0999485	0.2101497	0.3680787	0.4924208	0.7866833	0.7100378	0.3548256	0.6929118	0.0000000	0.7813657	0.0022259	0.7226363	0.7396835	0.7199365	0.7230545	0.5356272	0.6595453	0.6954168	0.7614716	0.1384465	0.6159914	0.7602691	0.1856042	0.6280177	0.7261595	0.6138892	0.6457314	0.5435309	0.1068639	0.2934715	0.4053064	0.4286427	0.6735987	0.0532649	0.0865480	0.8131093	0.1582120	0.4436587	0.2727623	0.2984735	0.3629805	0.4115285	0.7406330	0.6893999	0.3560290	0.4089929
0.1065000	0.6928181	0.7992916	0.0627763	0.1121623	0.1851190	0.8629901	0.2003472	0.5981930	0.6341199	0.0852376	0.7396823	0.8080920	0.0000000	0.6903459	0.6715988	0.8608029	0.7156700	0.7565280	0.4785674	0.2564029	0.6840275	0.7767537	0.1725427	0.7083773	0.6009302	0.1028792	0.7409239	0.7094912	0.7630903	0.6379962	0.5951148	0.0280061	0.2640582	0.4391011	0.4206983	0.8083690	0.0131659	0.5728103	0.6581040	0.4869136	0.4253056	0.3285470	0.3493811	0.1808830	0.4368713	0.6567010	0.5676345	0.2470343	0.0079111
0.0979519	0.8281563	0.7465700	0.1199928	0.0779301	0.2529127	0.3702946	0.2305790	0.7220286	0.7512352	0.0484510	0.7081185	0.7712617	0.6602049	0.0000000	0.8220220	0.6747912	0.7019289	0.7870074	0.7400331	0.7751642	0.8112586	0.7574400	0.1852251	0.6124039	0.6874079	0.1057625	0.4632563	0.6944138	0.7241616	0.7169816	0.5921343	0.0807696	0.3688901	0.5058485	0.4112884	0.6267786	0.0500024	0.0551708	0.7366461	0.4859287	0.3707339	0.1745730	0.3760679	0.3114292	0.3791105	0.6470339	0.5133484	0.2763308	0.3900283
0.1352752	0.6929357	0.8819275	0.1341419	0.0746699	0.3536704	0.4428862	0.2302054	0.6388488	0.7290968	0.0636510	0.7790597	0.6799845	0.8372801	0.6269571	0.0000000	0.7626699	0.7168991	0.8513635	0.6957517	0.2548502	0.7993370	0.5694782	0.1441322	0.6192339	0.5825571	0.0845746	0.5451469	0.6581993	0.0159339	0.6362921	0.7530859	0.1010494	0.2236219	0.0114688	0.3660060	0.7240374	0.0127010	0.4221693	0.6890005	0.3914945	0.3284983	0.2761177	0.2209235	0.3447740	0.4139289	0.6594313	0.6261232	0.2603197	0.0453685
0.1956627	0.7302111	0.7254420	0.1505758	0.1130825	0.3654899	0.3713646	0.4867542	0.9098899	0.8460635	0.0062502	0.7906744	0.8147720	0.6667680	0.6477942	0.7275469	0.0000000	0.6458033	0.6690974	0.5208587	0.2671158	0.7415606	0.7277568	0.1920114	0.7513293	0.7500242	0.1602779	0.5616326	0.5369166	0.8668774	0.6748138	0.6928047	0.0690023	0.5212822	0.4644940	0.1397317	0.7365539	0.0377190	0.2640242	0.6705134	0.6026603	0.3728777	0.3326866	0.2965963	0.4832081	0.3302653	0.7218654	0.7013768	0.3520316	0.0032536
0.2353234	0.6469729	0.7489476	0.1501646	0.0572004	0.2511858	0.4258893	0.2576044	0.6800491	0.6575611	0.0593189	0.7610788	0.7895555	0.6924487	0.6980910	0.6040183	0.8241443	0.0000000	0.6972182	0.5308221	0.2682234	0.6403284	0.7324957	0.1598107	0.7429440	0.6417711	0.1589073	0.5942871	0.6825603	0.7193150	0.6800235	0.4914529	0.0337568	0.3126998	0.4184810	0.4812012	0.6041967	0.0369582	0.4068494	0.6862781	0.3607423	0.3470072	0.3671639	0.5952803	0.3474510	0.4015192	0.8705238	0.5519957	0.2450395	0.0078021
0.1102013	0.7373414	0.7468179	0.1058223	0.1268472	0.2174480	0.4372832	0.3094539	0.7703586	0.8188065	0.0790761	0.6649849	0.7019527	0.8157141	0.5562441	0.8202523	0.7826219	0.6644255	0.0000000	0.6574618	0.1889992	0.8376696	0.6856068	0.1892103	0.6372015	0.5287233	0.1087664	0.6878589	0.6151459	0.7440799	0.7755049	0.5806676	0.0356325	0.0799329	0.4481503	0.5465820	0.6576937	0.0176623	0.2785959	0.7874939	0.0689115	0.3253414	0.2994082	0.3734841	0.2969251	0.3630161	0.7865809	0.0394779	0.2504075	0.0032177
0.2085950	0.6443857	0.7900430	0.1504862	0.0707215	0.3259290	0.4740243	0.2654664	0.7183953	0.7759406	0.0893760	0.9689396	0.6720339	0.7476406	0.7261652	0.9053315	0.5676273	0.7808903	0.8980918	0.0000000	0.2581750	0.6653041	0.5961278	0.1345495	0.7754600	0.6730856	0.1107727	0.5096071	0.4545621	0.6700034	0.7280815	0.7133092	0.0653911	0.2407002	0.5072475	0.4218158	0.6345590	0.0274729	0.3291433	0.8209813	0.3794029	0.4511824	0.3833662	0.2620440	0.2910810	0.4226324	0.6601803	0.7314741	0.2695756	0.0078315
0.2285069	0.8417580	0.7854903	0.1209345	0.0634477	0.2696726	0.6059054	0.2825136	0.8250348	0.8177307	0.0949547	0.7650130	0.7641317	0.6819197	0.5422143	0.8184136	0.7551588	0.7127377	0.7067766	0.6738528	0.0000000	0.7044087	0.5884237	0.1498509	0.7080580	0.6641402	0.0919064	0.5879045	0.0583197	0.7637539	0.6843787	0.6511571	0.0447327	0.2301669	0.5236560	0.4262037	0.7340129	0.0283915	0.2895459	0.7507852	0.3515171	0.5331703	0.2743515	0.2661172	0.3121851	0.3543244	0.7309932	0.6914762	0.2966535	0.0088885
0.1124279	0.6690250	0.7247640	0.1350711	0.0788420	0.2861769	0.3982239	0.2714204	0.7373651	0.6514336	0.1041242	0.6591806	0.6699191	0.7626058	0.5452643	0.7790914	0.5625593	0.7045058	0.7232351	0.7012600	0.2443765	0.0000000	0.7677484	0.1496370	0.9383983	0.2513430	0.1381599	0.6397886	0.5482184	0.7857865	0.7420677	0.5836362	0.0306864	0.1908859	0.4456006	0.4881123	0.7607003	0.8441774	0.3264534	0.6194372	0.3214834	0.3747036	0.2843090	0.2294213	0.4155832	0.3841041	0.6502620	0.6350654	0.2593827	0.0013568
0.1118980	0.6744998	0.7004375	0.1306638	0.0556122	0.3063424	0.3709452	0.2262022	0.8070565	0.8691351	0.2895077	0.5477515	0.8417404	0.6224443	0.6366620	0.6077590	0.7017536	0.9140241	0.7686168	0.6333402	0.2137737	0.8154807	0.0000000	0.8590859	0.7224721	0.7707877	0.0464204	0.5720785	0.6300199	0.6057591	0.7367187	0.7641701	0.0451533	0.2821965	0.5226628	0.4349913	0.9375884	0.0553177	0.0612778	0.0031553	0.3774744	0.0625232	0.2484301	0.2996915	0.3483458	0.0744295	0.0180838	0.5263646	0.2069133	0.0022522
0.1654144	0.6852714	0.7500338	0.1332406	0.0900713	0.3208107	0.3749341	0.2746901	0.6700310	0.7994267	0.0979947	0.9581828	0.8624317	0.7231958	0.6619165	0.7825871	0.7405432	0.7064111	0.8324035	0.7678185	0.2672220	0.6720399	0.6249062	0.0000000	0.8399598	0.6092865	0.1276723	0.5199011	0.5008300	0.7195367	0.6145518	0.8066314	0.0256165	0.2633851	0.4776765	0.4987005	0.7346402	0.0378981	0.2158271	0.8511918	0.3405952	0.4005556	0.2709459	0.2542732	0.3801011	0.3721640	0.6458417	0.5557633	0.2234992	0.0014389
0.1640432	0.6896745	0.7134316	0.1613094	0.0699007	0.3440563	0.3423805	0.2578050	0.8106125	0.7235231	0.0952658	0.7560521	0.8342252	0.7754003	0.5334845	0.6954037	0.6702888	0.7190790	0.8090065	0.0320300	0.2516987	0.7846026	0.7117701	0.1380556	0.0000000	0.5914961	0.0792977	0.5961315	0.5017243	0.6488063	0.6475233	0.4071415	0.0045462	0.3013235	0.4934819	0.3694308	0.8902010	0.0658925	0.2783687	0.5573336	0.4265545	0.3312475	0.3603010	0.3100960	0.5639386	0.4418820	0.6500947	0.5676665	0.2928797	0.0135614
0.1546845	0.6657626	0.6044418	0.1442988	0.1351420	0.2746139	0.3779305	0.2934662	0.6939868	0.9383751	0.0741376	0.6938220	0.6012885	0.6339190	0.5636999	0.8920027	0.7353656	0.7923248	0.7179947	0.6050141	0.3051535	0.7274699	0.7153960	0.1332398	0.6170531	0.0000000	0.2510864	0.5125197	0.6774937	0.8141529	0.5748251	0.6156171	0.0503443	0.2447122	0.4835664	0.4253353	0.8089101	0.0282024	0.3025503	0.6469591	0.3229904	0.4169535	0.3243357	0.2478990	0.3715708	0.3860333	0.6633127	0.6231947	0.2821543	0.0112555
0.1758586	0.7657980	0.7489764	0.0922658	0.1084550	0.2972019	0.3505522	0.2896694	0.6656963	0.7118422	0.0659200	0.6826052	0.7455306	0.7802634	0.6551815	0.5904523	0.6761738	0.9019870	0.7228369	0.5689337	0.1912285	0.6784636	0.7342237	0.1317026	0.6501747	0.6930650	0.0000000	0.6233068	0.6808493	0.6660337	0.6981727	0.7232278	0.1074548	0.2676570	0.5862279	0.4827143	0.9395256	0.0389629	0.3097976	0.8036748	0.3777666	0.4275967	0.3365002	0.2547886	0.5480180	0.3731772	0.8114179	0.5389325	0.2562983	0.0030303
0.1206364	0.8430558	0.6223640	0.0884740	0.1275104	0.3491376	0.5271060	0.2665476	0.6030613	0.8545105	0.0602691	0.9004634	0.6514695	0.8432896	0.5508935	0.7721137	0.7569735	0.7222106	0.6909924	0.5133073	0.2037798	0.6909863	0.8334819	0.1604140	0.7600221	0.7211383	0.2102633	0.0000000	0.6495403	0.8100708	0.5843355	0.5864962	0.0564849	0.3202734	0.4941709	0.5142096	0.7603838	0.0548736	0.3152232	0.6981531	0.4084559	0.4216711	0.2737169	0.1812598	0.2975790	0.4822664	0.5784207	0.6569515	0.2230230	0.0218580
0.1305223	0.9624208	0.6261898	0.0773489	0.0700325	0.2732347	0.4755330	0.2457248	0.6823020	0.6930077	0.1279728	0.8012539	0.9118906	0.7337364	0.6638259	0.7894963	0.7043924	0.7437045	0.8319465	0.6627044	0.2945573	0.7493879	0.7621655	0.1929316	0.8686812	0.6008245	0.1571354	0.6384085	0.0000000	0.7757193	0.7183962	0.7004422	0.0370958	0.2522750	0.4224031	0.3964937	0.7104343	0.0613361	0.2571012	0.6311817	0.3006898	0.3473307	0.2994558	0.3549221	0.3898290	0.3525091	0.6838000	0.5438113	0.3126575	0.0147972
0.2192200	0.8153801	0.6665573	0.0899211	0.0978984	0.3387697	0.5065961	0.2234638	0.8191145	0.7873720	0.0834387	0.6915397	0.6837982	0.7921255	0.8135604	0.7054103	0.8558703	0.6619807	0.6644687	0.5066461	0.2458834	0.6667605	0.8659070	0.1459540	0.7685336	0.5961501	0.1835612	0.5629879	0.6197224	0.0000000	0.7892735	0.5444052	0.0596420	0.2375534	0.4307246	0.4976836	0.7433615	0.0477824	0.2674748	0.7486100	0.3913179	0.5148744	0.3622046	0.3102979	0.4974253	0.4095185	0.7135623	0.5888774	0.4341736	0.0106955
0.1229307	0.8294201	0.7381701	0.0581579	0.0619135	0.3171825	0.2843942	0.2674002	0.6987094	0.6954684	0.0960229	0.6810788	0.7007441	0.7733858	0.6557825	0.9171959	0.7039938	0.6295700	0.8031614	0.6601681	0.2138905	0.7752180	0.7026175	0.1146291	0.7978817	0.6166517	0.1047693	0.5063693	0.5288885	0.8312358	0.0000000	0.6000058	0.0587353	0.2467789	0.4666918	0.5456188	0.8386087	0.0328604	0.2572672	0.7180484	0.4067280	0.4977970	0.1900130	0.3597836	0.3988060	0.3780593	0.8091906	0.6547757	0.1510475	0.0029722
0.2135803	0.7276568	0.7879794	0.1036798	0.0905774	0.3450785	0.4881815	0.1771669	0.6975119	0.7963398	0.0835711	0.7786291	0.7136086	0.7584016	0.6310743	0.8657022	0.5642483	0.7485794	0.7685354	0.8461228	0.2741359	0.7596008	0.7105040	0.1510507	0.6055798	0.6680578	0.0993633	0.5372931	0.7377429	0.6706488	0.7413226	0.0000000	0.0432701	0.2316879	0.4210310	0.5389010	0.7241871	0.0260995	0.3323494	0.8086377	0.3501680	0.5880085	0.2754274	0.3468534	0.2234688	0.3840456	0.6200782	0.6588330	0.3231558	0.0059571
0.1645165	0.7323367	0.7218369	0.1510202	0.0774651	0.3115296	0.3916241	0.1686736	0.6788916	0.8362629	0.0796946	0.6620783	0.8342588	0.6794694	0.5608010	0.6797250	0.8896634	0.7459210	0.8013927	0.6656209	0.2950136	0.8276345	0.7123075	0.1752382	0.8371409	0.5382092	0.2102265	0.6820044	0.5711814	0.7798585	0.7705104	0.5920631	0.0000000	0.2601341	0.4944804	0.4375066	0.7479500	0.0297707	0.4211884	0.6123047	0.3870824	0.4771588	0.3195198	0.3550481	0.4347147	0.4398328	0.6541781	0.6775549	0.3267562	0.0041963
0.2512646	0.7131589	0.6824160	0.0933570	0.0586182	0.2184138	0.3884354	0.2737170	0.7464869	0.5979302	0.1153401	0.5849577	0.6013715	0.7067091	0.6604634	0.7947485	0.8252610	0.7352048	0.7130412	0.7534293	0.1958086	0.8180380	0.9111819	0.1194057	0.6066433	0.7428740	0.1298702	0.5341445	0.5260380	0.8888361	0.6255545	0.7580753	0.0465952	0.0000000	0.4384919	0.4784987	0.6392486	0.0211530	0.2356846	0.6937897	0.2834105	0.3697441	0.3770472	0.2487453	0.2812247	0.3335201	0.7031192	0.5326336	0.2804049	0.0112661
0.1614363	0.6296362	0.7809174	0.1174281	0.1014371	0.2838766	0.4387814	0.3073344	0.5930623	0.8129073	0.1073291	0.8955121	0.7733421	0.8683374	0.6869925	0.6005679	0.8800404	0.7132639	0.7467038	0.5481462	0.2662977	0.6676520	0.6942649	0.1237550	0.7826888	0.6480213	0.1019007	0.5512192	0.6482857	0.7339120	0.6009806	0.6178277	0.0880552	0.2308705	0.0000000	0.5257104	0.6994755	0.0428873	0.3073270	0.7434026	0.4190105	0.4376330	0.3126466	0.3173225	0.3288406	0.5576282	0.6995568	0.5662076	0.2257403	0.0041034
0.1733478	0.5835535	0.7256919	0.1118278	0.0865521	0.2860950	0.3191764	0.3419557	0.7456163	0.8251953	0.1080428	0.6672617	0.6787431	0.7716699	0.6633662	0.6907749	0.7888608	0.7407254	0.8113963	0.5835148	0.2785834	0.7410482	0.7988529	0.1351900	0.8249959	0.6977148	0.1475216	0.5000908	0.6013438	0.7338025	0.7088164	0.6829419	0.1076723	0.2649821	0.5113104	0.0000000	0.7737093	0.0204134	0.3423933	0.5762532	0.4168491	0.5068029	0.2272718	0.2648588	0.4965488	0.3848399	0.6185751	0.6408330	0.2674234	0.0112533
0.1987479	0.6868702	0.7548083	0.1899166	0.0918844	0.1628171	0.3431310	0.2375408	0.6434995	0.7468001	0.1234542	0.7419178	0.6696174	0.6634723	0.8275759	0.8085597	0.8241802	0.7724946	0.8254733	0.6475725	0.2403457	0.7181725	0.6957411	0.1453555	0.6741016	0.5455944	0.1459699	0.6645124	0.5345963	0.8789423	0.6700349	0.7886783	0.0475456	0.2278609	0.5403075	0.4690875	0.0000000	0.0349297	0.3201668	0.7361710	0.3429783	0.5228850	0.3107041	0.2955364	0.2713333	0.4840625	0.8522448	0.6702564	0.2520536	0.0024347
0.1740223	0.8350222	0.7678565	0.0623448	0.0588204	0.4705813	0.3553675	0.2804528	0.6783947	0.7785819	0.1393253	0.6626949	0.8080393	0.7184572	0.6261816	0.7724639	0.6901418	0.6952590	0.6414104	0.6288250	0.2831417	0.6938940	0.7697798	0.1603224	0.8576561	0.6542691	0.1407474	0.6024065	0.5648123	0.6400265	0.7746106	0.6070169	0.0356579	0.2636714	0.5793500	0.5719196	0.6416296	0.0000000	0.3698107	0.7310630	0.3854077	0.4240180	0.3714054	0.2768310	0.3194535	0.4035688	0.7673991	0.6302256	0.2768391	0.0306393
0.1721026	0.8580312	0.7167179	0.1138188	0.0908811	0.3199807	0.4235017	0.2318397	0.6990647	0.7131216	0.1086311	0.7964656	0.8399745	0.6237095	0.5414025	0.6474283	0.7976092	0.7585604	0.7045420	0.6824445	0.3226080	0.7817709	0.8059012	0.1629479	0.6217860	0.7640341	0.1887610	0.5998909	0.5437523	0.7429446	0.6315656	0.6214979	0.0387758	0.1973283	0.4442968	0.5248914	0.7335389	0.0298504	0.0000000	0.7740948	0.3499127	0.4730264	0.2267558	0.2770915	0.3519431	0.3500265	0.6652678	0.6387000	0.2804009	0.0036376
0.1568197	0.7914223	0.8190040	0.1351439	0.0506555	0.2091913	0.3661288	0.1764704	0.7061861	0.7182705	0.0792323	0.6570480	0.9142206	0.8016747	0.8069110	0.6511450	0.6796846	0.7434562	0.6940683	0.6443442	0.2266986	0.7841782	0.7165104	0.1790977	0.6451155	0.6969103	0.1118252	0.5432133	0.4131792	0.8206217	0.6961624	0.6387742	0.0663043	0.2194374	0.4370946	0.4002818	0.5948644	0.0230330	0.3397766	0.0000000	0.3321322	0.4998299	0.2994628	0.3296440	0.3276473	0.3704005	0.6685689	0.6180649	0.2569743	0.0044165
0.1400025	0.8275214	0.7955339	0.0825296	0.0880939	0.2796355	0.4561065	0.2328001	0.8401101	0.7357611	0.0965639	0.6145909	0.7769271	0.6845670	0.5868991	0.7251151	0.6447295	0.6895259	0.7292426	0.5967523	0.2934540	0.7932202	0.7083669	0.2015988	0.5995427	0.6256951	0.1512696	0.5282910	0.4750165	0.5771937	0.7103486	0.6212140	0.0380356	0.1800606	0.5524080	0.4825345	0.7477296	0.0471557	0.3998104	0.7759709	0.0000000	0.3406505	0.2140149	0.2699177	0.3674218	0.3955841	0.7343592	0.6283490	0.2398924	0.0123880
0.1490296	0.7583813	0.8096736	0.1283721	0.1681549	0.3563920	0.3327077	0.2654307	0.8031726	0.7181251	0.0781532	0.6316741	0.7146056	0.7231532	0.5127257	0.6225273	0.6537447	0.6119891	0.7297712	0.5676535	0.2449034	0.6797689	0.8541040	0.1518879	0.6195230	0.6991614	0.1715973	0.5122307	0.7101542	0.7331309	0.7865319	0.5884347	0.0299374	0.1820268	0.4518872	0.4447596	0.8898693	0.0362524	0.2448487	0.8249534	0.4555270	0.0000000	0.2804747	0.2803908	0.4228147	0.4082293	0.6634706	0.7071947	0.2965588	0.0045012
0.1641910	0.7054191	0.8591778	0.0773712	0.0623816	0.3016297	0.4386225	0.4175417	0.6521714	0.7034236	0.0703264	0.6964756	0.7550878	0.6050033	0.7913279	0.7460016	0.7828218	0.7316950	0.7971255	0.6292447	0.2521638	0.6263249	0.8541000	0.1162051	0.7694358	0.5797369	0.1547153	0.5752072	0.5220226	0.7700358	0.5964552	0.5481005	0.0596458	0.2348158	0.4776421	0.5292577	0.7432068	0.0166497	0.2397047	0.7105862	0.2714060	0.3308654	0.0000000	0.4348368	0.3898797	0.4955520	0.7505574	0.7387164	0.3456349	0.0163627
0.2386291	0.8207396	0.6704257	0.1364131	0.1139743	0.3612445	0.4553347	0.2880040	0.8158208	0.7326616	0.0680610	0.7205168	0.7736602	0.7039991	0.6605050	0.8085707	0.8634667	0.8007006	0.7365798	0.5833289	0.2134768	0.9590886	0.8903637	0.1827639	0.7230570	0.6428833	0.1515567	0.7806820	0.6253654	0.7077405	0.7121280	0.5995116	0.0262203	0.2473295	0.4664990	0.4684611	0.7285396	0.0599481	0.2415569	0.7318879	0.4242007	0.4202505	0.2862655	0.0006799	0.3202413	0.3575762	0.6017863	0.7447701	0.2824476	0.0065355
