YML076C	YLR256W	YBR112C	YKL020C	YBR083W	YDR463W	YCR096C	YCR040W	YLR013W	YML113W	YCL067C	YDR081C	YLR098C	YPR199C	YDR310C	YMR070W	YJL056C	YOL067C	YHR006W	YDR520C	YPL075W	YOL089C	YPL248C	YML051W	YFL021W	YDR098CB	YLL065W	YLR094C	YDR210WC	YKR003W	YEL035C	YCR018CA	YDR495C	YDR103W	YCL027W	YDR545W	YML126C	YDR099W	YLR082C	YDR493W	YCR041W	YDR277C	YGR220C	YHR156C	YKL178C	YBL113C	YNL073W	YDR048C	YBR020W	YGL169W
0.1590596	0.6621356	0.8575163	0.1075198	0.0789035	0.2859597	0.2034910	0.2621578	0.7230693	0.7286592	0.0152591	0.7976352	0.6923248	0.5325747	0.5179624	0.6929681	0.7352436	0.5769994	0.6406603	0.6702964	0.3154480	0.7547698	0.3754873	0.3375011	0.7140751	0.4686594	0.3412799	0.6764732	0.6103975	0.6374393	0.6776410	0.5984802	0.0370061	0.6146178	0.5306732	0.2384633	0.6263881	0.0197265	0.1759166	0.5179333	0.2642076	0.1335223	0.3172228	0.3018606	0.3650233	0.3198686	0.6523253	0.5791036	0.5216754	0.0067978
0.1489749	0.6886747	0.6395871	0.0774138	0.0920548	0.3170569	0.2005624	0.5531049	0.6845858	0.7374436	0.1549965	0.5284373	0.6194418	0.6966428	0.5731170	0.6655270	0.6272643	0.5686091	0.8464181	0.5479188	0.2053051	0.6542133	0.8344401	0.1463452	0.6837910	0.6153878	0.0837327	0.5363147	0.4146173	0.7499217	0.6911469	0.6889683	0.1395038	0.1167205	0.4704533	0.3224120	0.6385094	0.0027139	0.5056540	0.7145944	0.6540566	0.4128898	0.1918924	0.5390121	0.3033603	0.4555992	0.6408995	0.6049813	0.2034388	0.0017542
0.2124119	0.5648612	0.4386799	0.1301401	0.0505728	0.4191142	0.4190222	0.5302301	0.6593386	0.3888067	0.2353585	0.6508576	0.5497315	0.6903873	0.6267212	0.7888626	0.4679928	0.6505934	0.5761646	0.5123749	0.2274739	0.6433055	0.7682460	0.0936538	0.7255049	0.6360333	0.0827804	0.2742871	0.4456560	0.7331066	0.6548958	0.4974151	0.0674593	0.3727709	0.4434993	0.4611522	0.7709706	0.0445046	0.0831616	0.8932993	0.4149658	0.4470921	0.2546878	0.2659441	0.5802518	0.3377728	0.7649093	0.6640502	0.2534429	0.0030459
0.0845308	0.7777736	0.7180349	0.1077432	0.0495172	0.3326148	0.6045859	0.3742910	0.7102949	0.7347602	0.0632113	0.6930947	0.5502182	0.6460937	0.5737127	0.6628328	0.6308775	0.7995708	0.7789662	0.6987745	0.2535079	0.7107469	0.6711642	0.1458523	0.6795261	0.3619596	0.0909985	0.5542098	0.4502018	0.8390387	0.6952882	0.4839781	0.0242828	0.3447076	0.5147359	0.5634661	0.7127094	0.0000506	0.4821137	0.7067524	0.2603150	0.4098982	0.0914500	0.2135548	0.2509066	0.1191478	0.6481211	0.6833371	0.3775717	0.0464064
0.2281240	0.7022249	0.6737553	0.1664207	0.0831554	0.2525563	0.1210869	0.5421318	0.6565470	0.7551554	0.0438245	0.6387413	0.7361999	0.6686787	0.6424337	0.7401363	0.7385676	0.7252910	0.7258533	0.5380477	0.2773752	0.8555286	0.6289361	0.0500928	0.9038109	0.4625302	0.1294614	0.6566767	0.4675917	0.8740499	0.7895839	0.4793250	0.2109898	0.2414267	0.4645650	0.3400057	0.6147615	0.0279679	0.4670734	0.5658267	0.3947641	0.5096808	0.2602230	0.4006606	0.5411259	0.2914228	0.6026937	0.6285564	0.4805332	0.0004074
0.1526253	0.7233092	0.7552216	0.1162204	0.0006994	0.2556907	0.4798839	0.2886805	0.2666970	0.8156632	0.0693556	0.8488102	0.5117973	0.7114609	0.5891338	0.6590658	0.7310116	0.5899009	0.7310436	0.6891916	0.3687372	0.5685999	0.6659644	0.1654521	0.6046313	0.5362985	0.0008658	0.2958008	0.6979961	0.7759309	0.6668697	0.6798829	0.0480735	0.3465990	0.5518377	0.5307100	0.6811107	0.0508852	0.4012482	0.7978686	0.5218856	0.3430425	0.4034078	0.6838260	0.6401972	0.5759026	0.5617717	0.6666194	0.1990964	0.0158501
0.1849383	0.7302212	0.6801102	0.1617286	0.0753648	0.5204943	0.1727372	0.3449459	0.5860764	0.8197857	0.0556159	0.6868392	0.6776346	0.6696211	0.6564017	0.7669445	0.8648565	0.7037159	0.7423663	0.6328263	0.0770476	0.6642547	0.7355924	0.0791534	0.5220427	0.9185420	0.1767547	0.5719952	0.4789793	0.5977118	0.6274350	0.4811856	0.2021265	0.3184775	0.6069127	0.6576270	0.7462241	0.0174458	0.3154603	0.7476467	0.1692188	0.6293198	0.4751601	0.1094334	0.7018666	0.6166591	0.6723581	0.4387587	0.2740670	0.0006562
0.1520160	0.7229120	0.7559301	0.0772059	0.1066323	0.2952634	0.5349477	0.1864094	0.4489723	0.4980164	0.0289146	0.7184234	0.6795823	0.6777278	0.6675671	0.7999175	0.6167811	0.7940438	0.7592638	0.5185602	0.1826254	0.5988378	0.6467037	0.0575463	0.7559598	0.7529759	0.2054167	0.3641951	0.4539773	0.7060893	0.6383006	0.7601019	0.1972796	0.4670381	0.4711239	0.4994886	0.7615125	0.0000112	0.3888182	0.6823666	0.6286161	0.3782136	0.2758880	0.1561919	0.1695685	0.3839734	0.6522117	0.5542820	0.3528938	0.0018459
0.2133449	0.5649038	0.6809216	0.0912405	0.0778757	0.2235715	0.5213869	0.6614757	0.4070453	0.6470409	0.2590329	0.9276672	0.6639928	0.5540649	0.5565068	0.6346539	0.7469280	0.5491431	0.4141664	0.3389677	0.2608216	0.6383083	0.7239672	0.0839795	0.4191066	0.7242749	0.0824336	0.6729491	0.7169583	0.7169593	0.6703416	0.2890609	0.0073387	0.0793304	0.5435509	0.4667065	0.7582962	0.0180272	0.3361587	0.8459231	0.4659671	0.6055215	0.3249015	0.2904754	0.6348991	0.4296656	0.7333088	0.6413865	0.1670780	0.0175661
0.1884632	0.5830537	0.9148046	0.1114614	0.0022445	0.3203915	0.5313323	0.4378302	0.6783471	0.7200859	0.0685582	0.6735907	0.6491290	0.7744449	0.4880419	0.7291820	0.6803036	0.7638879	0.7077941	0.6524214	0.1968627	0.3425036	0.2766481	0.6458134	0.7369702	0.5871832	0.0015016	0.3783211	0.6023900	0.7683446	0.7033147	0.4186639	0.0300956	0.4225968	0.6484117	0.4407701	0.7276908	0.0000651	0.0651207	0.0734702	0.2730877	0.0221862	0.2839506	0.3523082	0.4858130	0.1570781	0.1366551	0.5061234	0.5250884	0.0127303
