YML076C	YLR256W	YBR112C	YKL020C	YBR083W	YDR463W	YCR096C	YCR040W	YLR013W	YML113W	YCL067C	YDR081C	YLR098C	YPR199C	YDR310C	YMR070W	YJL056C	YOL067C	YHR006W	YDR520C	YPL075W	YOL089C	YPL248C	YML051W	YFL021W	YDR098CB	YLL065W	YLR094C	YDR210WC	YKR003W	YEL035C	YCR018CA	YDR495C	YDR103W	YCL027W	YDR545W	YML126C	YDR099W	YLR082C	YDR493W	YCR041W	YDR277C	YGR220C	YHR156C	YKL178C	YBL113C	YNL073W	YDR048C	YBR020W	YGL169W
0.2573756	0.9124088	0.9823921	0.1795048	0.1208007	0.3833495	0.2656235	0.3445591	0.9802392	1.0000000	0.0337725	1.0000000	0.8154280	0.7383635	0.7398670	0.9991055	1.0000000	0.7870857	0.8865892	0.9339294	0.3977422	1.0000000	0.7030559	0.4285187	1.0000000	0.6890132	0.5230837	0.7203638	0.7804143	0.9875252	0.9455673	0.7309903	0.0719181	0.7201850	0.8451198	0.3213558	0.8956672	0.0397905	0.2297629	0.8559737	0.3727298	0.2390740	0.5670137	0.4049981	0.5521793	0.3915113	0.8287398	0.9077150	0.6404439	0.0126072
0.2036007	0.9855226	1.0000000	0.1140773	0.1006668	0.3281093	0.2331079	0.7311961	1.0000000	1.0000000	0.1645097	0.7383120	1.0000000	1.0000000	0.8900835	0.9991469	0.7361326	0.7133845	1.0000000	0.8351558	0.2951363	1.0000000	1.0000000	0.1966421	1.0000000	0.9703245	0.1239101	0.7571391	0.7288682	0.9434377	0.9213043	0.8686309	0.2064927	0.1398531	0.6355604	0.4685458	0.9032586	0.0000012	0.6694824	0.9843613	0.8279068	0.4912023	0.3045723	0.5483203	0.4054134	0.5125484	0.8910913	0.9772727	0.3272706	0.0038086
0.2997528	0.8709900	0.5666962	0.2030712	0.1214235	0.5356458	0.6236878	0.8275118	1.0000000	0.5242965	0.3412725	0.9386590	0.8479209	1.0000000	0.8770578	0.9508042	0.6582003	0.9874296	0.9503141	0.6302089	0.3125646	0.8837106	1.0000000	0.1966421	1.0000000	0.8412515	0.1543466	0.4212516	0.7217889	0.9413043	0.9286565	0.7037367	0.0886594	0.4843321	0.6199338	0.5569788	0.9749396	0.0397913	0.1021813	0.9902633	0.5287226	0.4912023	0.4758380	0.3995365	0.7752769	0.4267573	0.8910913	0.7056606	0.5187401	0.0039320
0.1236555	0.9882349	1.0000000	0.1447655	0.1199015	0.3831881	0.8554960	0.4823100	1.0000000	1.0000000	0.0632342	1.0000000	0.9059957	1.0000000	0.8401739	0.9512261	0.9113276	1.0000000	1.0000000	0.8785302	0.3350556	1.0000000	1.0000000	0.1235488	1.0000000	0.5684952	0.1521394	0.7844003	0.7400458	0.9413252	0.9216666	0.6206726	0.0494820	0.4062627	0.7656762	0.6734628	0.9827327	0.0000013	0.6451716	0.9804459	0.3456155	0.6390909	0.1438211	0.2370913	0.3408154	0.2394445	0.8910913	0.9306806	0.4751073	0.0060075
0.2460463	0.9475751	0.9131816	0.1621677	0.1203498	0.3152201	0.1138930	0.6816320	0.8232075	1.0000000	0.0690414	0.8897770	1.0000000	0.9626180	0.9057038	0.9990423	1.0000000	1.0000000	0.9857141	0.8351558	0.3068173	1.0000000	0.8304852	0.0804826	1.0000000	0.5681839	0.1614255	0.7830007	0.7785973	0.9434334	0.9159363	0.6267246	0.3146458	0.3435022	0.6355447	0.4221760	0.8996720	0.0397905	0.6325074	0.9762916	0.5414120	0.5745171	0.3853910	0.4120834	0.7279408	0.4106065	0.9152680	0.8801740	0.6738950	0.0028732
0.2688255	0.9130948	1.0000000	0.1791446	0.0034683	0.3698749	0.5336901	0.3482206	0.4809748	1.0000000	0.0823917	1.0000000	0.6902547	1.0000000	0.5639640	0.9990516	0.9994069	0.6856869	1.0000000	0.8873403	0.5880752	0.7722704	0.9989108	0.1971644	0.8699457	0.6380917	0.0011211	0.4592400	0.8643349	0.9434337	0.9465770	0.8667793	0.0658940	0.2826918	0.6610843	0.5656470	0.9733985	0.0397928	0.4837026	0.9777991	0.6226078	0.4903655	0.5212110	0.6512218	0.7883743	0.8605300	0.8908591	0.9174983	0.3272654	0.0355434
0.2688178	0.9130950	1.0000000	0.1603821	0.1207913	0.5693579	0.2868605	0.4060860	0.8814928	1.0000000	0.0746496	1.0000000	1.0000000	0.8668001	0.9265000	0.9989360	1.0000000	1.0000000	1.0000000	0.6669449	0.0902901	1.0000000	0.9149414	0.1188089	0.6599305	0.9097366	0.1934906	0.6167036	0.6717621	0.9434291	0.9105264	0.5894940	0.2658486	0.4050161	0.6355151	0.8684216	0.9841397	0.0397905	0.5748005	0.9695022	0.2008031	0.6809281	0.5660959	0.1960518	0.8868120	0.7613399	0.9254264	0.5849898	0.3196275	0.0052992
0.1915167	0.9897451	0.9690201	0.1441683	0.1198861	0.3831854	0.7413993	0.2671774	0.7161536	0.7164304	0.0547038	1.0000000	1.0000000	0.9594722	0.8992743	0.9990483	0.9791590	1.0000000	0.9962916	0.7461156	0.3092436	0.9196996	1.0000000	0.0814914	1.0000000	0.8487990	0.1521171	0.5361219	0.7188924	0.9822785	0.9218672	0.9381903	0.1854491	0.4197046	0.6355459	0.6254622	0.9837584	0.0000019	0.4542230	0.9826295	0.8153672	0.5318388	0.2804036	0.2333087	0.1834462	0.5413568	0.9533919	0.8333916	0.3321451	0.0050133
0.2688244	0.9130948	1.0000000	0.1276607	0.0792726	0.3766587	0.7571621	0.7974834	0.5834973	0.8566194	0.3245267	1.0000000	0.9254968	0.7987756	0.8925858	0.9509802	1.0000000	0.7126002	0.7110611	0.4176343	0.3118381	0.8965116	1.0000000	0.1463671	0.4946989	0.8987367	0.0922453	0.7903410	0.8912144	0.9825900	0.9285892	0.4761361	0.0112231	0.0928010	0.6199762	0.6679556	0.8957525	0.0397912	0.4640795	0.9824597	0.6527683	0.7964905	0.4255786	0.3735206	0.9199751	0.5952245	0.9516005	0.8784120	0.3503563	0.0036626
0.2688244	0.9130948	1.0000000	0.1791443	0.0082052	0.4577379	0.6822833	0.5625691	0.8747465	0.8258047	0.0561442	1.0000000	0.8540673	1.0000000	0.7830903	0.9988898	1.0000000	1.0000000	0.9888257	0.7884858	0.2810794	0.5665928	0.3324527	0.9212620	1.0000000	0.8725434	0.0004055	0.5394651	0.8248198	0.9501533	0.9105253	0.6359728	0.0716708	0.4789347	0.7715009	0.5337507	0.9731328	0.0000113	0.0637820	0.0959895	0.2708472	0.0253649	0.4255786	0.3887151	0.4937500	0.1475377	0.2459616	0.7441607	0.7198039	0.0058138
