YML076C	YLR256W	YBR112C	YKL020C	YBR083W	YDR463W	YCR096C	YCR040W	YLR013W	YML113W	YCL067C	YDR081C	YLR098C	YPR199C	YDR310C	YMR070W	YJL056C	YOL067C	YHR006W	YDR520C	YPL075W	YOL089C	YPL248C	YML051W	YFL021W	YDR098CB	YLL065W	YLR094C	YDR210WC	YKR003W	YEL035C	YCR018CA	YDR495C	YDR103W	YCL027W	YDR545W	YML126C	YDR099W	YLR082C	YDR493W	YCR041W	YDR277C	YGR220C	YHR156C	YKL178C	YBL113C	YNL073W	YDR048C	YBR020W	YGL169W
0.2649318	0.9077740	1.0193842	0.1459214	0.1343946	0.4436243	0.5051339	0.3448389	0.9872783	1.0355337	0.1075922	1.0176476	1.0169705	1.0201608	0.9321679	0.9735285	1.0432401	1.0024329	1.0383616	0.8686678	0.2970390	1.0410110	1.0597820	0.2218244	1.0242481	0.5335353	0.2846222	0.7917971	0.7375968	1.0203275	0.9200966	0.8452871	0.0587798	0.4183756	0.6065197	0.5799351	1.0292844	0.0383886	0.3801906	0.9117714	0.4835843	0.5976696	0.3470454	0.3731731	0.4527992	0.5594117	0.9435294	0.8998758	0.4314462	0.0075498
0.2096729	0.9822463	1.0563077	0.1420934	0.1599093	0.3864868	0.5515456	0.4036721	1.0966796	1.0266058	0.0875247	1.0708953	0.9911578	0.9911300	0.9782895	1.0343896	0.9663773	0.9201479	1.0064584	1.0062951	0.2592761	1.0159294	0.9764608	0.2356253	0.9358984	0.9453556	0.1123249	0.8423820	0.8042196	1.0044319	0.9892348	0.8852366	0.0710994	0.3958469	0.5929899	0.6439285	1.0147455	0.0409998	0.4231971	0.9914253	0.4788868	0.5349580	0.4240008	0.3804497	0.4964382	0.5449330	1.0009936	0.8821153	0.3856825	0.0102743
0.2309178	0.9494184	1.0198453	0.1488945	0.1247646	0.3494317	0.5132918	0.3708418	0.9509878	1.0313142	0.1001361	1.0200264	0.9495104	1.0488114	0.8229681	1.0630066	1.0169320	1.0250073	1.0147232	0.9899264	0.3429039	1.0575680	1.0062444	0.2613670	0.9493622	0.9592504	0.2176989	0.3854234	0.7574195	0.9546456	0.8938801	0.8399991	0.0563316	0.3317722	0.6506775	0.6898768	1.0121557	0.0359333	0.3853100	0.9519954	0.4351665	0.5117665	0.3131689	0.3604768	0.5069857	0.5913399	0.9113730	0.9361511	0.4118559	0.0138513
0.2549038	0.8893810	1.0814951	0.2224457	0.1554795	0.4200332	0.5669535	0.3781331	0.9520151	1.0083106	0.0994117	1.0570116	1.0697594	1.0582022	0.8720318	0.9551232	1.0799989	1.1032813	0.9953593	0.9999824	0.3497645	1.0491680	1.0412158	0.1264640	0.9786122	0.8752049	0.2294527	0.7963428	0.4517825	0.9294532	0.9889939	0.8379686	0.0793771	0.3265415	0.6618086	0.5702144	0.9550049	0.0385003	0.4481439	1.0164917	0.4937563	0.6394743	0.4037879	0.3388390	0.5364301	0.5463976	0.9073309	0.8931936	0.3699313	0.0144166
0.1967641	1.0544026	0.9153813	0.1432904	0.1262868	0.3865578	0.5465678	0.3813991	0.9913249	1.0156266	0.1123737	1.0852690	1.0822599	0.9543257	0.8186796	0.9349199	1.0253835	1.1357402	1.1142657	0.8819013	0.3327220	1.0601689	0.9612605	0.2221194	0.9700598	0.9450531	0.2062804	0.9200651	0.8612787	0.4809726	0.9037293	0.9237788	0.0333985	0.4198730	0.6645520	0.7323045	0.9930050	0.0529851	0.3959134	1.0991965	0.5064350	0.5456217	0.2923850	0.4316731	0.4546007	0.6073770	0.9541704	0.9221633	0.3890809	0.0115238
0.2806409	1.0211298	0.9906003	0.1663608	0.1130453	0.3951200	0.5359412	0.3801818	0.9661631	1.0420307	0.1191291	1.0254470	1.0799853	0.9843540	0.9676222	1.0499557	1.0908810	1.0070220	1.0839669	0.8169312	0.2961681	0.9717107	0.9683397	0.1903820	1.0471924	1.0170360	0.2242268	0.8818766	0.7841697	0.9905439	0.4738615	0.7907036	0.0746899	0.3575307	0.6295154	0.6157007	1.0967595	0.0502506	0.4592824	1.0319126	0.5380665	0.5279772	0.4410166	0.4663775	0.5579751	0.6385292	0.9923653	0.9698458	0.3807742	0.0074137
0.1506816	0.9927398	1.0418197	0.1521691	0.1192885	0.3798044	0.6239185	0.3773195	0.9789097	1.0726542	0.1090902	1.0627935	0.9821377	0.9901256	0.9257176	0.9928373	1.0706577	1.0626120	1.0173960	0.8327488	0.3014438	0.9921973	1.0215588	0.2273005	1.0722811	0.9290667	0.1949406	0.7874140	0.8100637	0.9622466	0.9989776	0.4179346	0.0824706	0.4055584	0.6351350	0.7313382	1.0080302	0.0617451	0.3649238	0.9769508	0.4602239	0.5065132	0.4565868	0.3775980	0.4317760	0.5529863	1.0341827	0.7866617	0.3861190	0.0082891
0.2878729	0.9195108	0.9851168	0.1505388	0.1392004	0.3830290	0.5186309	0.3345870	1.0108290	0.9826573	0.1342502	0.9806146	1.0905529	1.1026064	0.8618388	1.1252314	0.9524176	1.0854242	0.9994972	0.9363883	0.2826337	1.0276883	1.0493916	0.2146718	1.0543028	0.9354923	0.1763739	0.8970116	0.7620404	1.0220865	0.8904673	0.9236305	0.0428282	0.3050692	0.6894794	0.6819447	0.9875251	0.0389832	0.3574485	0.9685025	0.4596031	0.5465552	0.4561294	0.3400669	0.4366440	0.5855461	0.9711325	0.9999536	0.4720447	0.0111992
0.2261695	1.0399687	1.0638575	0.1843723	0.1230668	0.3858648	0.5825349	0.3869669	1.0987351	0.8999015	0.1111057	0.9674003	0.9726812	0.8926597	0.7731157	0.9492507	0.9934402	0.9921399	0.9966815	0.8426775	0.3084745	0.9659385	0.9777416	0.2762195	1.0498754	0.8355271	0.1742431	0.8448976	0.8052752	1.0061289	0.9031135	0.9187737	0.0607671	0.1641442	0.7537942	0.7053982	0.9656947	0.0272929	0.3584274	0.9409284	0.4239145	0.5752095	0.3490451	0.4260070	0.4575340	0.6035547	1.0062206	0.8896187	0.4057904	0.0206268
0.2131967	0.9932909	1.0424940	0.1444079	0.1194332	0.4483393	0.5466165	0.3707314	1.0564283	0.9585944	0.1514076	1.0685044	0.9831861	0.9925811	0.8860759	1.0417400	0.9475794	0.9650292	0.9990190	0.9432665	0.2834985	0.9898968	0.9940243	0.1479994	0.9919476	0.8888492	0.1970508	0.6763058	0.7592064	0.9797770	0.9686816	0.8471016	0.0731030	0.3525963	0.3452405	0.6681974	0.9801775	0.0549240	0.3721330	0.9821071	0.5084264	0.6162895	0.3633709	0.4613626	0.4594110	0.6691470	0.9382060	0.7639531	0.3448705	0.0043735
