YML076C	YLR256W	YBR112C	YKL020C	YBR083W	YDR463W	YCR096C	YCR040W	YLR013W	YML113W	YCL067C	YDR081C	YLR098C	YPR199C	YDR310C	YMR070W	YJL056C	YOL067C	YHR006W	YDR520C	YPL075W	YOL089C	YPL248C	YML051W	YFL021W	YDR098CB	YLL065W	YLR094C	YDR210WC	YKR003W	YEL035C	YCR018CA	YDR495C	YDR103W	YCL027W	YDR545W	YML126C	YDR099W	YLR082C	YDR493W	YCR041W	YDR277C	YGR220C	YHR156C	YKL178C	YBL113C	YNL073W	YDR048C	YBR020W	YGL169W
0.1468010	0.8733297	0.7191598	0.1265975	0.1058374	0.3259526	0.3365895	0.2460458	0.7309284	0.6292483	0.0383601	0.7379589	0.7039224	0.7443603	0.7467457	0.7572355	0.6616402	0.7609072	0.7119786	0.6027168	0.1853939	0.6415479	0.7256797	0.1411587	0.7836512	0.6555825	0.1175278	0.4965236	0.5334045	0.5946294	0.8130701	0.6525754	0.0392411	0.3975068	0.4933197	0.4725920	0.6211810	0.0260307	0.3010640	0.8335983	0.2735172	0.4429791	0.3154097	0.3335419	0.4386910	0.3970019	0.6460334	0.4939481	0.4167912	0.0038451
0.1331880	0.8054704	0.7344723	0.0499522	0.1346372	0.0403162	0.5189113	0.2301562	0.6677159	0.6362570	0.0732947	0.4491292	0.6825413	0.5760295	0.6261709	0.8609523	0.7902185	0.6473274	0.7384429	0.6501752	0.3390654	0.8558521	0.6980142	0.1441607	0.8193516	0.6207874	0.1853410	0.6050336	0.5175451	0.7134313	0.7203315	0.5278047	0.0399034	0.2269833	0.4364866	0.3750186	0.7354211	0.0213719	0.2696237	0.7785902	0.2996798	0.3525605	0.2626803	0.4432360	0.3038425	0.3650179	0.6509184	0.7040473	0.3207242	0.0005188
0.2010318	0.7880257	0.5854281	0.0845883	0.1190807	0.2885447	0.3902060	0.3230499	0.6897210	0.6432115	0.2105168	0.7371753	0.3785175	0.6395771	0.1397760	0.7219381	0.6612757	0.8481403	0.7142210	0.6160328	0.5910372	0.8265514	0.9155792	0.1512284	0.9111795	0.6883383	0.1459680	0.4477087	0.6796338	0.7225402	0.5248234	0.6166768	0.0137574	0.2408500	0.3170175	0.3619267	0.5818789	0.0279501	0.1127918	0.7282361	0.1537248	0.4168174	0.1699172	0.3072168	0.3634729	0.3734363	0.6906185	0.5366738	0.3014948	0.2632603
0.1435328	0.7553059	0.7802831	0.1638366	0.1105282	0.3510470	0.5943792	0.2539718	0.7138323	0.7920717	0.0705133	0.8285118	0.6916063	0.2505575	0.5788503	0.8716410	0.6538774	0.6005775	0.7282856	0.7739765	0.3021251	0.7578601	0.7341678	0.1424359	0.7447916	0.6785827	0.2066705	0.6404617	0.5671395	0.7834277	0.4815359	0.5359968	0.0858986	0.2902579	0.5378851	0.5000433	0.7180647	0.0258465	0.3463839	0.8079429	0.3918306	0.3588633	0.2789200	0.3168843	0.2663197	0.3735033	0.7389420	0.6173746	0.3224802	0.0132362
0.1490157	0.7818488	0.8077855	0.1337022	0.0894589	0.2982767	0.3629217	0.2639622	0.7748358	0.6100613	0.0440174	0.8720576	0.7378784	0.6916169	0.3525558	0.8093359	0.7220491	0.6029693	0.6995686	0.6533449	0.7053864	0.7591278	0.8505786	0.1598277	0.6985272	0.6533475	0.1567720	0.6247463	0.8176507	0.6342354	0.6493299	0.6341431	0.0389748	0.2398305	0.5194795	0.4382686	0.8145133	0.0407878	0.1914613	0.8026801	0.2735398	0.4064645	0.1945589	0.3128919	0.2913218	0.4157710	0.7473271	0.7106982	0.3956279	0.0746842
0.1572887	0.5883928	0.7196828	0.1289836	0.0964823	0.2286338	0.4696266	0.2327163	0.7357461	0.8096185	0.0677838	0.7274875	0.7772628	0.7694364	0.7113914	0.3924886	0.8563202	0.7364276	0.6673909	0.5642292	0.2345760	0.7351583	0.6483323	0.1600437	0.8111605	0.7868124	0.1238632	0.5904524	0.6109910	0.6354957	0.6057559	0.5293711	0.0581581	0.3106458	0.1559985	0.5008013	0.7296863	0.0433804	0.2424097	0.5380335	0.3562474	0.3995392	0.2813449	0.3114835	0.2940050	0.5178921	0.8280833	0.6879055	0.2781388	0.0061046
0.1297053	0.6965770	0.7939254	0.1028467	0.0523917	0.2947003	0.4727835	0.3874175	0.7434692	0.7244472	0.0481957	0.8158314	0.5801478	0.7129376	0.5754352	0.7311075	0.3778443	0.7607129	0.6221585	0.6782119	0.1673334	0.9041615	0.6908248	0.1480442	0.7754997	0.7760116	0.1473729	0.4907032	0.6163469	0.6969374	0.6635465	0.5149752	0.0513506	0.3109703	0.5298255	0.4284334	0.6901674	0.0369604	0.2839885	0.7127624	0.5805244	0.4720025	0.3966074	0.3577545	0.4164232	0.4436125	0.6857794	0.5172310	0.2826634	0.0154095
0.1564963	0.6314350	0.8600350	0.1187986	0.0627911	0.3350165	0.3863993	0.2499244	0.7502278	0.7602363	0.0485328	0.7644460	0.7222423	0.7113316	0.7269687	0.7666641	0.7982904	0.3557835	0.8220178	0.6300941	0.2007638	0.6929301	0.7286282	0.1590344	0.6753249	0.6752499	0.1339464	0.5306819	0.5777642	0.7467689	0.7285547	0.5552162	0.0836204	0.2337044	0.5415484	0.5310230	0.8084681	0.0472565	0.2753179	0.6679954	0.3597390	0.4654450	0.3014489	0.4357472	0.2522775	0.3798754	0.7588675	0.5622892	0.3061073	0.0001209
0.1991934	0.6904989	0.8773831	0.1376473	0.1472703	0.2725741	0.3541017	0.2933648	0.8852482	0.7725740	0.1327571	0.6439083	0.7777883	0.6346905	0.6530787	0.6278367	0.6792695	0.6241236	0.3667860	0.6860675	0.2878802	0.8497797	0.8365637	0.1268225	0.6769906	0.6054702	0.0810419	0.5385250	0.6025148	0.7195900	0.7200923	0.5982375	0.0595481	0.1755392	0.4782902	0.4525440	0.8406692	0.0221823	0.3123422	0.7399266	0.2992519	0.3499833	0.2629737	0.2852478	0.2643808	0.3723509	0.7565413	0.5367283	0.2847938	0.0039290
0.1264239	0.5951128	0.6209603	0.0958760	0.1075605	0.2983564	0.4146783	0.2739577	0.7596506	0.6589150	0.1090493	0.7517461	0.6222606	0.7013044	0.6717100	0.6534965	0.8195850	0.7385932	0.9964780	0.3239019	0.2189343	0.7684646	0.6458513	0.1678387	0.7190158	0.6629653	0.1187679	0.6566679	0.5790249	0.7321850	0.7334600	0.6259164	0.0236415	0.2510974	0.4707243	0.4961833	0.6860907	0.0318540	0.3166454	0.7630840	0.4638489	0.4359592	0.2713921	0.2098287	0.3440252	0.4212689	0.6315874	0.5501732	0.2422307	0.0042653
0.1240083	0.7272814	0.8148042	0.1496940	0.0773096	0.3178259	0.3980149	0.3533071	0.7706502	0.6055363	0.1749667	0.5859045	0.6661106	0.6293577	0.6371717	0.6567947	0.7138939	0.7623403	0.6941582	0.7566272	0.1728990	0.8001954	0.7929761	0.1718296	0.8265211	0.6373582	0.1481439	0.5199840	0.3575756	0.7476474	0.7192234	0.5202933	0.0398113	0.2802236	0.6156013	0.4070857	0.5839537	0.0294514	0.3334913	0.7583386	0.3858616	0.4780962	0.3065204	0.2257409	0.3551494	0.5529355	0.7485241	0.5065779	0.4728689	0.0143186
0.2023530	0.7551278	0.6345922	0.1152156	0.1503597	0.3076927	0.4742013	0.2574656	0.8885809	0.6792468	0.0973805	0.8907882	0.7967226	0.7745304	0.6289425	0.7911335	0.6026825	0.6721769	0.7880940	0.5916786	0.2520833	0.3218289	0.7816849	0.0905849	0.7568215	0.5571688	0.1838648	0.5657292	0.5235590	0.6988976	0.6796469	0.6307599	0.0631987	0.2731805	0.5306401	0.5022434	0.6586944	0.0430129	0.3633569	0.7867802	0.3758020	0.4447908	0.2472050	0.2903975	0.4459706	0.5174297	0.6807770	0.6785874	0.2770232	0.0065685
0.1745232	0.7513365	0.8096278	0.1002243	0.0549731	0.2961258	0.4135895	0.2499171	0.7712653	0.7199922	0.0398394	0.7658214	0.6768327	0.9734664	0.8234966	0.8460139	0.7925818	0.6489366	0.8335540	0.7080925	0.1823380	0.8590572	0.4247222	0.5275168	0.8901874	0.6755101	0.0695739	0.6364528	0.5687300	0.6851584	0.6615900	0.6415853	0.0169645	0.2233576	0.4118548	0.3955389	0.7404214	0.0184879	0.1725710	0.3913461	0.3244651	0.1687438	0.2383284	0.2934372	0.3533457	0.2406546	0.4106520	0.5726518	0.3450257	0.0045103
0.2257357	0.6829567	0.6385603	0.1308224	0.0629605	0.2767373	0.3857413	0.3135500	0.7633894	0.7705581	0.0750750	0.7210674	0.7012482	0.8244675	0.6205202	0.6619705	0.7231698	0.7020355	0.7894535	0.6213864	0.2186407	0.8136410	0.7788136	0.1028107	0.7927160	0.5981317	0.0958251	0.5737082	0.4962059	0.8140677	0.7212383	0.6542153	0.0390081	0.2134943	0.3990444	0.4276448	0.8520176	0.0577068	0.2394791	0.7857355	0.3172682	0.4795654	0.3107757	0.2946063	0.3138764	0.3741629	0.5966197	0.6817190	0.3533702	0.0004298
0.1740463	0.5928209	0.7884575	0.1243269	0.0975714	0.2934992	0.3679681	0.2776468	0.7873244	0.7574144	0.1109066	0.7666980	0.8220212	0.7690603	0.6440124	0.7081880	0.8223232	0.6591084	0.6463987	0.3928460	0.2237624	0.6527346	0.7067576	0.1666571	0.3598684	0.7355286	0.0848669	0.6105999	0.5235121	0.8614967	0.6463590	0.4793145	0.0426713	0.2922185	0.4684019	0.3492096	0.6671134	0.0264512	0.3172607	0.8386570	0.3068941	0.3935266	0.3360812	0.3944797	0.4712452	0.3774233	0.5892513	0.6688978	0.3115492	0.0028234
0.1852421	0.7177170	0.7086693	0.1257943	0.1184693	0.2572673	0.4427898	0.2244932	0.7113021	0.5889809	0.0807035	0.8678594	0.7427247	0.6230946	0.7193938	0.6273117	0.7009364	0.7208193	0.8501324	0.6913903	0.2350663	0.7154434	0.7047130	0.1335306	0.6393059	0.3727586	0.2243951	0.5971014	0.4895543	0.6952690	0.8052433	0.5609556	0.0522060	0.2905293	0.5469315	0.4553261	0.7380688	0.0174034	0.2641718	0.7779517	0.3163520	0.3745142	0.2184743	0.2971544	0.3714160	0.4474589	0.7686123	0.7035860	0.3379612	0.0054759
0.1850897	0.8260379	0.8544372	0.0975684	0.1379956	0.3802825	0.3895345	0.2284897	0.7730888	0.7029179	0.0854057	0.6720820	0.7181683	0.7870314	0.7043333	0.7140723	0.8300456	0.7840219	0.7405269	0.7401790	0.1535933	0.6561962	0.7200384	0.1310744	0.6606777	0.7005504	0.0657786	0.6234700	0.5406413	0.7682100	0.7061658	0.6709566	0.0559236	0.3349553	0.3703239	0.5085333	0.6078957	0.0399929	0.3312119	0.7445445	0.3830761	0.4972358	0.3406944	0.2608044	0.3721743	0.3525248	0.6810026	0.6286218	0.2380775	0.0109965
0.1474622	0.8000608	0.7431309	0.1338502	0.1218523	0.2696014	0.3480254	0.2554454	0.6172318	0.7067833	0.0998101	0.6205809	0.7450078	0.7638485	0.5981990	0.6220408	0.6744889	0.8697056	0.7539839	0.5255121	0.2121895	0.6597684	0.6872264	0.1389025	0.6945239	0.7224048	0.1488581	0.2570185	0.6120287	0.7126201	0.6449255	0.6476146	0.0236076	0.2236661	0.4777893	0.5472206	0.6141694	0.0303044	0.2252189	0.6749394	0.3685255	0.3708223	0.3535027	0.1831665	0.4443368	0.3765577	0.7596720	0.8357911	0.3484745	0.0059559
0.1762908	0.6724674	0.7914375	0.1335625	0.1328709	0.2819598	0.4541846	0.1706385	0.6993179	0.8429599	0.1083719	0.5735879	0.7377298	0.5973759	0.5936382	0.6138649	0.8053722	0.8969660	0.9324864	0.6686206	0.2565871	0.7096321	0.7921968	0.1277607	0.7254219	0.6625315	0.2087050	0.6034053	0.2845206	0.6257855	0.6548248	0.5505910	0.0902582	0.2198904	0.4495981	0.4852594	0.7276096	0.0422137	0.2928884	0.7127332	0.3804448	0.4202562	0.2305672	0.2257144	0.2733993	0.4612003	0.7235085	0.7754402	0.2967550	0.0049629
0.1062782	0.6918268	0.7504610	0.0695734	0.1321942	0.2361335	0.4107747	0.1954278	0.6266897	0.7195261	0.0540607	0.7438917	0.7610273	0.7643471	0.5300233	0.7369165	0.6777035	0.7745767	0.7768261	0.5658355	0.2624660	0.6289458	0.7161860	0.0971277	0.7372935	0.5466154	0.0966006	0.6263726	0.5963098	0.2820990	0.6897631	0.6259083	0.0232376	0.2472344	0.6281438	0.5246325	0.7066269	0.0357421	0.2076019	0.6946044	0.4041330	0.5313078	0.2036263	0.3009695	0.4231384	0.5100472	0.7460098	0.7188869	0.2430575	0.0036938
0.1617832	0.6892864	0.7523118	0.0831111	0.0906860	0.2239470	0.3954145	0.3090214	0.7412821	0.7427495	0.1063497	0.7651634	0.7353810	0.7108156	0.7203975	0.6902607	0.7249966	0.6396173	1.0295592	0.5812507	0.1975100	0.7010597	0.6666444	0.1284516	0.6517798	0.6237718	0.0870292	0.6319226	0.5081909	0.8139391	0.3940887	0.7202632	0.1002992	0.2184196	0.4933806	0.4425226	0.6520755	0.0375184	0.2549354	0.6758480	0.4344257	0.4802980	0.2554064	0.3492232	0.4237886	0.4159804	0.7257673	0.6245513	0.2068926	0.0056492
0.1204557	0.8507698	0.8102003	0.1054973	0.0838326	0.3503911	0.4884924	0.2421333	0.6994199	0.8215924	0.1214914	0.7865519	0.6735334	0.7494729	0.5860961	0.7404562	0.7431174	0.7186621	0.6954392	0.5120696	0.2360265	0.6745531	0.6941476	0.1226620	0.7892343	0.6217915	0.1999667	0.6320881	0.5496321	0.6760438	0.7395591	0.2425568	0.0700928	0.2900062	0.4142924	0.4716249	0.7025156	0.0400725	0.3224739	0.7258023	0.3675204	0.2863654	0.3678532	0.3119043	0.2937017	0.4263943	0.6590187	0.5841932	0.2866600	0.0063386
0.2514517	0.6974153	0.6100739	0.1415652	0.1452533	0.3360587	0.3802165	0.1970196	0.7010631	0.8051598	0.0530215	0.6905583	0.8520643	0.8412757	0.6248309	0.7887241	0.6715208	0.7270033	0.7691979	0.7458970	0.2272219	0.7198825	0.6863244	0.1359913	0.7548194	0.6327326	0.1270788	0.5955335	0.4726852	0.7273670	0.6947887	0.5513764	0.0202303	0.2426691	0.5212716	0.2947688	0.8579054	0.0406768	0.3846393	0.7508574	0.3059796	0.3855880	0.3381728	0.2661863	0.3323335	0.4768971	0.7607833	0.7176131	0.3303591	0.0033120
0.2513822	0.8090189	0.7406761	0.1123328	0.1149459	0.2820249	0.3335249	0.2928344	0.8308144	0.5772501	0.0866064	0.7430540	0.6618493	0.8628156	0.5949845	0.6941565	0.6751182	0.7159512	0.7627506	0.5921030	0.2439542	0.7554494	0.7132863	0.1847115	0.8333977	0.4861580	0.1183457	0.6816059	0.7166219	0.7894956	0.6662779	0.6577717	0.0609513	0.1638663	0.4521431	0.5147590	0.7257151	0.0099443	0.3038176	0.7488067	0.3306679	0.3474127	0.2215678	0.2083234	0.2753629	0.4793027	0.7345801	0.7660235	0.2996331	0.0032415
0.1232232	0.7895264	0.7611512	0.1055739	0.0726410	0.3550848	0.3888344	0.3234168	0.6636086	0.6941793	0.1223787	0.7979260	0.6433643	0.7965322	0.5432317	0.7365692	0.7288245	0.6472622	0.8222508	0.5536951	0.2202137	0.7332925	0.6213886	0.1645073	0.6884899	0.7129935	0.1070352	0.4616700	0.4380941	0.8000417	0.6620754	0.6360084	0.0381523	0.2555692	0.2556622	0.4160557	0.8359024	0.0320129	0.2967353	0.9007926	0.3636667	0.4225700	0.2434072	0.3140162	0.3052266	0.4675092	0.7614625	0.5531509	0.2119304	0.0067989
0.1826816	0.6940339	0.6496856	0.1013449	0.0943841	0.3647726	0.3509783	0.2501797	0.6456384	0.7840301	0.0851301	0.7183743	0.8717993	0.7488250	0.6238283	0.8149815	0.9815576	0.7383169	0.9482800	0.4852197	0.2205995	0.7668750	0.7379314	0.0857677	0.7792153	0.7667381	0.1587081	0.7221579	0.6348295	0.7634632	0.6273250	0.6581330	0.0261246	0.2246013	0.3427909	0.2718303	0.7691137	0.0293441	0.3101277	0.7874115	0.3955284	0.5191957	0.3828232	0.3537709	0.4956443	0.3979480	0.7133121	0.7644180	0.3208198	0.0129806
0.1686371	0.6990375	0.9883630	0.1022813	0.0498880	0.2540024	0.3599057	0.2204782	0.6710180	0.7216868	0.1307479	0.7274805	0.7320225	0.8429906	0.5985546	0.8587943	0.7385117	0.7244906	0.7386355	0.6042304	0.2621831	0.7632136	0.7775135	0.1616489	0.6748818	0.6690728	0.0842125	0.7128972	0.5309500	0.7437172	0.8590571	0.6797383	0.0229465	0.1746457	0.5651690	0.4580644	0.3301280	0.0365148	0.3032209	0.8633202	0.2924297	0.5371588	0.2481103	0.3802917	0.3796605	0.3760187	0.7620848	0.6374291	0.2364608	0.0183397
0.1770377	0.6746149	0.6830768	0.1544280	0.1478471	0.3567083	0.3546043	0.2102860	0.7375880	0.8325659	0.0895221	0.8103508	0.7064040	0.7147040	0.5506311	0.7613031	0.7674640	0.7548450	0.8264233	0.5237774	0.2916692	0.5955284	0.8091197	0.1787333	0.7393273	0.6409928	0.0735569	0.6334874	0.6538167	0.6792873	0.6470151	0.5455785	0.0350283	0.2494368	0.4674405	0.4044978	0.7528774	0.0060546	0.2736673	0.7004760	0.4414944	0.5248647	0.2701077	0.3522067	0.2713266	0.4218261	0.7598016	0.6473366	0.2594297	0.0285290
0.2516420	0.7240993	0.8623033	0.0904410	0.1161391	0.2690191	0.3349832	0.2302398	0.6836160	0.6498167	0.1102336	0.7135574	0.7896303	0.7585692	0.6234668	0.6360407	0.8192101	0.7149976	0.8846773	0.6916552	0.2174270	0.7390129	0.6788850	0.1165112	0.7663746	0.6588013	0.1984589	0.6141481	0.5446705	0.7770741	0.7014321	0.5899398	0.0791897	0.2638612	0.4995418	0.4143929	0.7190830	0.0431592	0.2028341	0.6953925	0.4444866	0.3396966	0.3096191	0.2654135	0.3517670	0.3495133	0.7120493	0.6372885	0.2544203	0.0058794
0.1225371	0.5666685	0.7075190	0.1110320	0.0732471	0.2603399	0.4041210	0.2852220	0.5989253	0.7116516	0.0757465	0.7475888	0.7374307	0.8084039	0.6714736	0.7253897	0.7436542	0.9387171	0.8855655	0.7700673	0.2304328	0.6469604	0.7609586	0.1914527	0.7975542	0.7340378	0.1128368	0.5196678	0.6475580	0.8666279	0.6297758	0.6016327	0.0496841	0.2706122	0.4150998	0.3323797	0.7485122	0.0548315	0.2501430	0.3068979	0.2430349	0.4776799	0.3308035	0.2350389	0.2097592	0.4726335	0.5745713	0.6507207	0.3021430	0.0033589
0.1656424	0.6634397	0.7301101	0.0987520	0.0712788	0.2898841	0.3351593	0.2169837	0.6994148	0.6921978	0.0523802	0.6932410	0.7191247	0.8060577	0.5020626	0.5762687	0.5171487	0.7933197	0.7309766	0.6344811	0.3317640	0.5878950	0.8483774	0.1380785	0.7410694	0.6218770	0.1109512	0.4553938	0.6612947	0.7157592	0.5913199	0.5836803	0.0765309	0.3011793	0.4263759	0.3963101	0.6903397	0.0408414	0.2774017	0.8467899	0.1382663	0.4889677	0.3069183	0.2314429	0.3458055	0.3428046	0.6210367	0.5671488	0.2491195	0.0021257
0.2303540	0.6648712	0.7086370	0.0871939	0.0848717	0.2584656	0.3491249	0.2205798	0.7097004	0.8695558	0.1194061	0.8588461	0.6786041	0.7483315	0.6718128	0.8773637	0.6855827	0.6476544	0.8234007	0.5311529	0.2697796	0.7887211	0.7814415	0.1255561	0.7469266	0.6887781	0.2050673	0.5873261	0.5169909	0.6187116	0.7154459	0.6082440	0.0748797	0.2549050	0.5070548	0.5141878	0.6967628	0.0243446	0.3387735	0.7289354	0.2831825	0.1742155	0.3495574	0.3444850	0.3616412	0.4705972	0.8002436	0.5786074	0.2748543	0.0030974
0.1384487	0.8259785	0.6693654	0.0991757	0.0857519	0.2753070	0.3434418	0.1884418	0.7085685	0.7031340	0.0515762	0.6880248	0.7361190	0.7267104	0.6298421	0.7997303	0.7377269	0.8142676	0.7788800	0.8022208	0.1807584	0.7765436	0.7753011	0.1456665	0.8317686	0.7516087	0.1361354	0.5249432	0.4860648	0.6981366	0.6081931	0.5470350	0.0663495	0.2833305	0.4844260	0.4364416	0.6107722	0.0346816	0.2768506	0.7072715	0.3896882	0.4520115	0.1337697	0.2423209	0.2859882	0.4684988	0.6718334	0.5501049	0.2317714	0.0179079
0.2044176	0.6673094	0.7773540	0.0907012	0.0418562	0.2665429	0.4159058	0.2642732	0.7513537	0.7700862	0.0595741	0.7960174	0.6508698	0.7692649	0.6613354	0.7728829	0.7186591	0.6561260	0.6310150	0.5106574	0.1881701	0.7312079	0.7273896	0.1633358	0.6805866	0.7002580	0.1614772	0.5677029	0.5635549	0.6709202	0.6621768	0.6665175	0.0328695	0.2634220	0.4057187	0.4453789	0.8461073	0.0162866	0.4277531	0.7801182	0.4344654	0.4017186	0.2710811	0.1201975	0.2709146	0.4108718	0.7225295	0.7238333	0.2096446	0.0078460
