YML076C	YLR256W	YBR112C	YKL020C	YBR083W	YDR463W	YCR096C	YCR040W	YLR013W	YML113W	YCL067C	YDR081C	YLR098C	YPR199C	YDR310C	YMR070W	YJL056C	YOL067C	YHR006W	YDR520C	YPL075W	YOL089C	YPL248C	YML051W	YFL021W	YDR098CB	YLL065W	YLR094C	YDR210WC	YKR003W	YEL035C	YCR018CA	YDR495C	YDR103W	YCL027W	YDR545W	YML126C	YDR099W	YLR082C	YDR493W	YCR041W	YDR277C	YGR220C	YHR156C	YKL178C	YBL113C	YNL073W	YDR048C	YBR020W	YGL169W
0.1762825	0.9924049	1.0300680	0.1295593	0.0016857	0.1868339	0.3732902	0.3465426	0.7933925	1.0583156	0.0490561	0.8208995	0.9853869	0.5570009	0.8694134	1.0217440	0.6533950	0.8284530	0.9625182	0.9965303	0.2214973	0.8324611	1.0497562	0.1830700	1.0101018	0.8431761	0.0188145	0.9772691	0.7148704	0.9429489	0.9443204	0.9332481	0.0860239	0.8763886	0.6683684	0.4681185	0.9834636	0.0005116	0.7079527	1.0008671	0.9518089	0.5157729	0.5404903	0.3537191	0.7728757	0.4509492	0.9392847	1.0131883	0.4080384	0.0022927
0.2154097	0.9987755	0.9454045	0.1154708	0.0059299	0.4144590	0.5919434	0.3446972	0.6740355	0.8247163	0.2117817	0.9308672	0.8836232	1.0115270	0.7976152	0.9258680	0.9769797	0.7607517	1.0259398	0.9051359	0.3422398	1.0306998	0.9834210	0.2147804	1.0358130	0.9424541	0.0015331	0.8276559	0.8168973	0.9298311	0.9115445	0.6127554	0.0751296	0.6196745	0.6628955	0.6733227	0.9050119	0.0352478	0.9455945	0.9935464	0.3646406	0.6437483	0.4524023	0.6881330	0.3533734	0.3449433	1.0083903	0.8861123	0.3337211	0.0196834
0.2921852	0.8900747	1.0057350	0.1664964	0.1441458	0.3747397	0.4985951	0.3518448	0.6578460	1.0121252	0.1020161	1.0173278	0.6099701	0.9428445	0.4147985	0.9335300	0.9196424	1.0273165	1.0119968	0.8336615	0.6384434	1.0495047	0.7284360	0.3480843	0.6143771	0.8036781	0.1033576	0.7832944	0.8992983	0.9634440	0.9697216	0.9341637	0.2834695	0.0888494	0.6702400	0.5853478	0.9510281	0.0501272	0.0699686	0.9288114	0.6540699	0.3108457	0.5261941	0.3905169	0.6404935	0.5364732	0.8515822	0.7397956	0.3211181	0.0590682
0.2150894	0.8689974	0.9819839	0.2099511	0.0440297	0.3575876	0.5005384	0.1822228	0.8486715	0.6950790	0.0523802	1.0980457	0.8564382	1.0115176	0.7801552	0.9203774	0.9869251	0.9008690	1.1053456	0.7819597	0.4753186	0.9624646	0.9416513	0.2387364	1.0045787	0.9486508	0.2878682	0.7016446	0.8200876	1.0248250	0.9680363	0.5461796	0.0566330	0.4926727	0.5808312	0.6274286	0.9556190	0.0000104	0.5378894	1.0289430	0.8343152	0.4494923	0.5431515	0.3777329	0.3341021	0.4585580	0.8691807	0.8214190	0.3323798	0.0263995
0.2437791	0.9148745	0.7411967	0.1469105	0.1092680	0.6963528	0.5728565	0.4193809	0.9879579	0.8529194	0.1255870	1.0223628	1.0176176	0.9776639	0.8979385	0.9478374	0.8894327	0.9741658	0.8918786	0.7387105	0.0874880	1.1184959	0.9741646	0.2488966	0.9229282	0.4803498	0.3897970	0.5266935	0.5346925	0.8785980	0.8827866	0.9801795	0.9321421	0.4648276	0.7021624	0.5417545	0.9815866	0.0309794	0.1292683	1.0571221	0.5252569	0.6175891	0.5515439	0.2726018	0.5851790	0.4831804	0.9560630	0.7875068	0.2987250	0.0078716
0.0979281	0.9065612	1.0702568	0.1590986	0.1221554	0.2337282	0.7529993	0.3093067	1.0145920	0.9731319	0.2101959	0.6948504	0.9742450	0.6229596	0.9439004	1.0939601	0.7988893	0.6764168	0.5843244	0.9620283	0.2976784	0.9543526	1.0919585	0.1769659	0.9885929	0.4504973	0.2735332	0.9373436	0.7064037	0.9236008	0.9675581	0.4485704	0.3688264	0.3242443	0.7753792	0.3439289	0.9707252	0.0330777	0.8075170	1.0867997	0.6777873	0.5143441	0.3417939	0.4483097	0.3330711	0.6001614	0.9524676	0.8668694	0.3244485	0.0131201
0.0996333	0.9788592	1.0275060	0.1814763	0.1468105	0.3091075	0.6297264	0.3990467	0.8982855	0.9014997	0.0379147	0.8410659	0.8400387	1.0569820	0.7837284	0.9683007	1.0341394	0.9465392	0.8715058	0.9104741	0.3653528	1.0214382	0.9625091	0.1810672	1.0617798	0.8247439	0.1407250	0.8230106	0.7440854	0.9473859	0.8979829	0.6385026	0.2228703	0.4284200	0.6328061	0.7562691	0.9580439	0.0408823	0.5600590	1.0443885	0.1704560	0.6538721	0.4511055	0.4407575	0.6320724	0.5424057	0.9438825	0.9827779	0.7056384	0.0116546
0.1994964	1.0376559	1.0272123	0.0651080	0.1509956	0.4755668	0.3575067	0.4550849	0.5638123	0.7214736	0.1144992	0.9593407	0.9944053	0.8195784	0.9209453	1.0223233	0.8355619	0.8641186	1.0057903	0.7859691	0.0817984	0.7842879	0.9487457	0.1597653	0.9544792	0.9110895	0.2068272	0.7464000	0.2313025	1.0654007	1.0742779	0.7755877	0.0185857	0.3512949	0.6405642	0.5994284	0.9200816	0.0428197	0.5258422	1.0143961	0.4449666	0.4857743	0.3261115	0.4521124	0.8081516	0.9046294	0.8541481	0.8379966	0.3554899	0.0026879
0.3286204	0.9657195	1.0335393	0.1536812	0.1173331	0.3211645	0.5276241	0.3375682	1.0769868	0.9336850	0.5633092	0.7832735	0.9668706	0.6289391	0.9214877	1.0218470	0.9832927	1.0426294	0.9404979	0.8717219	0.2674818	0.9485479	0.7276950	0.2602309	1.0045109	0.9900681	0.1162696	0.6718224	0.8361491	0.9431477	0.8929537	0.8617714	0.0800997	0.5833565	0.9745395	0.5269326	1.0279177	0.0305378	0.9658396	0.8781324	0.4340114	0.3219629	0.7154943	0.1638701	0.4139478	0.7612043	0.8128491	0.9748983	0.3581696	0.0114664
0.1102355	0.9643799	0.5673018	0.1453301	0.1186357	0.7141607	0.1893580	0.4721284	0.7219433	0.9330494	0.1673283	0.8937695	1.0238856	0.9580878	0.8889418	1.0169422	0.9131275	0.8068758	1.0650907	0.9161025	0.2535518	1.0097890	1.0146951	0.1664835	0.9902384	0.9296136	0.1403830	0.5346176	0.6744225	0.8956453	0.9615524	0.6028858	0.3202826	0.2464027	0.6893324	0.4165708	0.9968341	0.0024060	0.6473686	0.9969921	0.6830955	0.4793361	0.1326833	0.6028157	0.9326091	0.7492424	0.8767673	0.5885827	0.2968618	0.0106066
0.2132274	0.8465630	0.9753861	0.1701520	0.1184507	0.3699667	0.2701854	0.3934836	0.9750796	0.9646708	0.0254560	1.0101312	0.8638636	0.7437435	0.6923646	0.9332270	1.0060584	0.7761199	0.8770122	0.9260521	0.4645938	0.9214288	0.6753121	0.4450945	1.0440088	0.6946386	0.4908311	0.7137265	0.7866199	0.9258999	0.9137055	0.7794018	0.0559359	0.7720805	0.8763818	0.3057966	0.9551720	0.0374726	0.1997261	0.8329305	0.3700165	0.2387340	0.4409048	0.3918007	0.5704878	0.4044698	0.8740258	0.8739112	0.7059772	0.0162082
0.1969888	0.9232800	0.9766958	0.1381126	0.0933248	0.3611150	0.2584817	0.6966766	0.9829044	1.0797013	0.1984372	0.7329471	0.9642083	0.9835137	0.8252224	0.9615698	0.7764413	0.7213388	1.0861986	0.7674715	0.3062450	0.9527622	1.0931311	0.2374567	0.9228131	0.9274061	0.1443095	0.8176919	0.6574375	1.0025313	0.9778856	0.8375357	0.2001766	0.1438120	0.7077479	0.4493151	0.9213086	0.0020513	0.6268041	0.9651244	0.8433455	0.5114968	0.2897930	0.6199975	0.4371048	0.5610628	0.8501580	0.9750811	0.3085310	0.0041754
0.2751429	0.8009014	0.5917149	0.2186843	0.0917618	0.5439972	0.6402064	0.8014235	1.0471159	0.5301397	0.3428118	0.9732346	0.7827684	1.0375519	0.9050653	0.9710913	0.6430333	1.0143186	0.9328838	0.6294613	0.3262734	0.9296874	1.0089659	0.1374302	0.9921777	0.7681105	0.1185805	0.3841989	0.7024441	0.9794622	0.9530769	0.7688607	0.1077575	0.4797372	0.6169680	0.6014500	0.9762430	0.0296243	0.1296995	1.0721513	0.5181504	0.5916807	0.3414165	0.4329198	0.8246199	0.4127482	0.9555938	0.7195000	0.4550672	0.0056325
0.1315216	1.0643662	1.0442920	0.1434267	0.0997378	0.4450327	0.9443758	0.4606253	0.9736572	1.0846411	0.0626566	1.0341441	0.8482110	0.9998575	0.8564742	0.9268042	0.9657045	1.0868014	1.0262409	0.8712607	0.3979624	0.9539848	0.9536272	0.1767032	0.9622568	0.5201996	0.1447189	0.7856496	0.6662914	1.0311100	0.8656607	0.6599667	0.0349524	0.3986550	0.7594276	0.7944090	0.9835505	0.0001396	0.6417409	0.9174256	0.3456631	0.6250462	0.1442875	0.2756856	0.3164960	0.1790467	0.9537117	0.9434393	0.4861006	0.0170963
0.2937462	0.8763028	0.9485158	0.1499117	0.1095751	0.3139479	0.1626006	0.6615323	0.7825669	1.0470429	0.0670337	0.9021737	1.0719151	0.9453505	0.9832347	1.0712480	1.0050202	1.0334042	1.0561661	0.8491087	0.3099776	1.0772439	0.8580172	0.0740544	1.0309686	0.6097964	0.1695562	0.8072139	0.7323083	0.9799244	0.9514865	0.6156300	0.3672411	0.3968207	0.6652046	0.3838335	0.9210933	0.0478774	0.6488048	0.9112761	0.5633921	0.5749002	0.4203843	0.5038045	0.7421349	0.4580951	0.9803240	0.9587393	0.7170671	0.0011658
0.2167724	0.9370118	0.9985106	0.1836535	0.0020803	0.4044391	0.5894582	0.3263125	0.4545452	1.0111592	0.0920076	1.0710571	0.7319822	0.9319341	0.6847696	1.0127456	0.9996277	0.7250215	1.1023627	0.9215398	0.4224197	0.7933762	1.0182513	0.2806284	0.8715189	0.6418423	0.0011292	0.4344105	0.7832261	0.9819679	1.0232411	0.8517267	0.0512248	0.4248872	0.7200118	0.5857856	0.9029671	0.0289511	0.5144411	1.0883667	0.6333969	0.4354782	0.4797472	0.7494984	0.8905069	0.8121247	0.8741256	0.8948593	0.2972667	0.0100646
